step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,-0.0002,0.0526,0.0036,0.0035,245,-0.0538,255,0.0514,0.0000,0.0042,-0.0026,0.0068
1,0.0006,0.0501,0.0033,0.0031,242,-0.0512,258,0.0491,0.0000,0.0054,-0.0021,0.0075
2,0.0010,0.0511,0.0036,0.0032,252,-0.0497,248,0.0525,0.0000,0.0059,-0.0018,0.0077
3,0.0007,0.0551,0.0044,0.0037,255,-0.0534,245,0.0569,0.0017,0.0060,-0.0023,0.0083
4,0.0000,0.0612,0.0056,0.0043,262,-0.0584,238,0.0643,0.0121,0.0045,-0.0025,0.0071
5,-0.0016,0.0690,0.0072,0.0052,267,-0.0661,233,0.0723,0.0545,0.0021,-0.0037,0.0058
6,-0.0037,0.0775,0.0091,0.0063,270,-0.0752,230,0.0802,0.1712,-0.0003,-0.0056,0.0053
7,-0.0056,0.0864,0.0114,0.0076,273,-0.0843,227,0.0890,0.4358,-0.0027,-0.0072,0.0045
8,-0.0077,0.0951,0.0139,0.0089,272,-0.0944,228,0.0958,0.8171,-0.0053,-0.0090,0.0038
9,-0.0096,0.1033,0.0166,0.0103,276,-0.1023,224,0.1046,1.3073,-0.0077,-0.0107,0.0030
10,-0.0116,0.1114,0.0195,0.0117,277,-0.1111,223,0.1119,1.8676,-0.0100,-0.0126,0.0026
11,-0.0139,0.1195,0.0225,0.0132,278,-0.1200,222,0.1190,2.3207,-0.0121,-0.0149,0.0028
12,-0.0162,0.1275,0.0257,0.0146,278,-0.1292,222,0.1253,3.0081,-0.0142,-0.0173,0.0031
13,-0.0184,0.1351,0.0289,0.0161,278,-0.1380,222,0.1314,3.8287,-0.0161,-0.0196,0.0035
14,-0.0205,0.1424,0.0321,0.0175,279,-0.1460,221,0.1379,4.1641,-0.0180,-0.0219,0.0038
15,-0.0227,0.1496,0.0354,0.0189,278,-0.1549,222,0.1429,4.8979,-0.0199,-0.0243,0.0044
16,-0.0247,0.1566,0.0387,0.0202,274,-0.1654,226,0.1458,5.8745,-0.0213,-0.0267,0.0053
17,-0.0266,0.1633,0.0420,0.0215,275,-0.1727,225,0.1519,6.6383,-0.0226,-0.0289,0.0062
18,-0.0284,0.1698,0.0453,0.0228,275,-0.1803,225,0.1571,7.3058,-0.0239,-0.0310,0.0071
19,-0.0302,0.1761,0.0485,0.0240,275,-0.1876,225,0.1621,8.3312,-0.0251,-0.0331,0.0079
20,-0.0320,0.1822,0.0517,0.0251,277,-0.1934,223,0.1683,9.5495,-0.0264,-0.0352,0.0089
21,-0.0339,0.1880,0.0549,0.0261,277,-0.2003,223,0.1727,9.7558,-0.0275,-0.0375,0.0100
22,-0.0358,0.1937,0.0581,0.0271,279,-0.2056,221,0.1786,10.7517,-0.0287,-0.0397,0.0110
23,-0.0375,0.1990,0.0611,0.0280,278,-0.2128,222,0.1819,11.6175,-0.0298,-0.0419,0.0120
24,-0.0392,0.2042,0.0641,0.0289,279,-0.2181,221,0.1866,12.2349,-0.0310,-0.0439,0.0129
25,-0.0408,0.2092,0.0671,0.0298,283,-0.2209,217,0.1939,12.7293,-0.0321,-0.0458,0.0137
26,-0.0426,0.2141,0.0699,0.0305,284,-0.2259,216,0.1985,13.6886,-0.0334,-0.0477,0.0143
27,-0.0443,0.2188,0.0727,0.0312,283,-0.2323,217,0.2010,14.5137,-0.0347,-0.0496,0.0149
28,-0.0459,0.2233,0.0755,0.0319,285,-0.2361,215,0.2063,15.7628,-0.0360,-0.0514,0.0154
29,-0.0476,0.2277,0.0781,0.0325,289,-0.2382,211,0.2134,17.0111,-0.0376,-0.0533,0.0157
30,-0.0497,0.2322,0.0806,0.0328,289,-0.2438,211,0.2162,17.3090,-0.0397,-0.0553,0.0156
31,-0.0517,0.2364,0.0831,0.0331,287,-0.2510,213,0.2168,17.4784,-0.0418,-0.0573,0.0155
32,-0.0536,0.2406,0.0856,0.0334,287,-0.2563,213,0.2195,18.5745,-0.0438,-0.0592,0.0154
33,-0.0555,0.2448,0.0880,0.0336,289,-0.2598,211,0.2243,19.0851,-0.0456,-0.0611,0.0155
34,-0.0574,0.2489,0.0905,0.0339,289,-0.2650,211,0.2269,19.7263,-0.0475,-0.0630,0.0155
35,-0.0593,0.2532,0.0929,0.0341,289,-0.2703,211,0.2298,20.0326,-0.0491,-0.0650,0.0159
36,-0.0611,0.2573,0.0953,0.0343,289,-0.2754,211,0.2326,20.3674,-0.0506,-0.0669,0.0163
37,-0.0628,0.2614,0.0977,0.0345,290,-0.2795,210,0.2363,20.8237,-0.0523,-0.0688,0.0165
38,-0.0646,0.2653,0.1001,0.0347,290,-0.2844,210,0.2389,21.2015,-0.0539,-0.0706,0.0167
39,-0.0663,0.2691,0.1024,0.0349,291,-0.2881,209,0.2426,22.2243,-0.0555,-0.0724,0.0169
40,-0.0680,0.2728,0.1047,0.0351,291,-0.2927,209,0.2450,22.5106,-0.0571,-0.0741,0.0169
41,-0.0695,0.2763,0.1069,0.0353,291,-0.2971,209,0.2473,23.1012,-0.0587,-0.0757,0.0170
42,-0.0711,0.2797,0.1091,0.0355,291,-0.3013,209,0.2495,23.4072,-0.0602,-0.0772,0.0171
43,-0.0725,0.2829,0.1112,0.0357,291,-0.3053,209,0.2516,23.4072,-0.0616,-0.0787,0.0171
44,-0.0739,0.2860,0.1132,0.0358,289,-0.3113,211,0.2513,23.5184,-0.0630,-0.0801,0.0171
45,-0.0752,0.2889,0.1152,0.0360,289,-0.3150,211,0.2532,23.9469,-0.0643,-0.0814,0.0171
46,-0.0765,0.2917,0.1172,0.0361,289,-0.3185,211,0.2550,24.0598,-0.0656,-0.0826,0.0171
47,-0.0777,0.2944,0.1190,0.0363,290,-0.3208,210,0.2580,24.3175,-0.0668,-0.0838,0.0171
48,-0.0788,0.2970,0.1209,0.0364,290,-0.3240,210,0.2597,24.8036,-0.0679,-0.0850,0.0171
49,-0.0799,0.2995,0.1226,0.0365,290,-0.3271,210,0.2614,25.4140,-0.0690,-0.0861,0.0170
50,-0.0810,0.3019,0.1243,0.0367,291,-0.3289,209,0.2642,25.4800,-0.0701,-0.0871,0.0170
51,-0.0820,0.3041,0.1260,0.0368,292,-0.3306,208,0.2669,25.5460,-0.0711,-0.0881,0.0170
52,-0.0830,0.3063,0.1276,0.0370,292,-0.3333,208,0.2684,25.7945,-0.0721,-0.0891,0.0170
53,-0.0839,0.3084,0.1291,0.0371,292,-0.3358,208,0.2698,25.8275,-0.0730,-0.0900,0.0170
54,-0.0847,0.3104,0.1306,0.0371,292,-0.3383,208,0.2713,25.8604,-0.0740,-0.0907,0.0168
55,-0.0855,0.3124,0.1320,0.0372,292,-0.3407,208,0.2728,26.2022,-0.0749,-0.0914,0.0165
56,-0.0862,0.3144,0.1333,0.0373,291,-0.3441,209,0.2729,26.4371,-0.0758,-0.0921,0.0163
57,-0.0868,0.3163,0.1347,0.0373,292,-0.3451,208,0.2759,26.6310,-0.0766,-0.0925,0.0158
58,-0.0873,0.3182,0.1361,0.0374,292,-0.3471,208,0.2775,26.8585,-0.0774,-0.0928,0.0154
59,-0.0878,0.3200,0.1374,0.0374,292,-0.3491,208,0.2791,27.0451,-0.0782,-0.0932,0.0150
60,-0.0882,0.3218,0.1386,0.0375,292,-0.3511,208,0.2807,27.2405,-0.0789,-0.0935,0.0146
61,-0.0887,0.3235,0.1398,0.0375,292,-0.3529,208,0.2823,27.6656,-0.0795,-0.0938,0.0142
62,-0.0891,0.3252,0.1410,0.0375,294,-0.3523,206,0.2866,27.9435,-0.0802,-0.0940,0.0139
63,-0.0895,0.3268,0.1421,0.0375,294,-0.3540,206,0.2880,28.3387,-0.0809,-0.0943,0.0134
64,-0.0899,0.3283,0.1432,0.0376,295,-0.3544,205,0.2908,28.3387,-0.0815,-0.0946,0.0130
65,-0.0904,0.3299,0.1443,0.0375,295,-0.3562,205,0.2920,28.5713,-0.0826,-0.0948,0.0122
66,-0.0909,0.3314,0.1454,0.0375,295,-0.3579,205,0.2932,28.6063,-0.0836,-0.0951,0.0115
67,-0.0914,0.3328,0.1464,0.0375,295,-0.3595,205,0.2943,28.4083,-0.0845,-0.0953,0.0108
68,-0.0919,0.3342,0.1474,0.0375,295,-0.3611,205,0.2954,28.4779,-0.0854,-0.0955,0.0101
