step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0400,0.0884,0.0034,0.0033,235,-0.0514,245,0.0494,0.0000,-0.0009,0.0007,-0.0016
1,0.0411,0.0877,0.0034,0.0033,240,-0.0485,240,0.0508,0.0000,-0.0008,0.0026,-0.0034
2,0.0421,0.0906,0.0039,0.0038,236,-0.0514,244,0.0539,0.0000,-0.0013,0.0047,-0.0060
3,0.0438,0.0960,0.0048,0.0045,236,-0.0553,244,0.0613,0.0227,-0.0009,0.0076,-0.0085
4,0.0456,0.1028,0.0061,0.0056,234,-0.0611,246,0.0695,0.0732,-0.0005,0.0106,-0.0111
5,0.0476,0.1103,0.0077,0.0068,234,-0.0670,246,0.0792,0.1184,-0.0000,0.0140,-0.0141
6,0.0497,0.1177,0.0096,0.0083,235,-0.0723,245,0.0892,0.3565,0.0004,0.0175,-0.0171
7,0.0518,0.1250,0.0116,0.0098,231,-0.0792,249,0.0971,0.6515,0.0008,0.0209,-0.0201
8,0.0540,0.1318,0.0137,0.0114,227,-0.0857,253,0.1046,0.9731,0.0016,0.0244,-0.0228
9,0.0563,0.1385,0.0160,0.0131,227,-0.0905,253,0.1134,1.2973,0.0026,0.0278,-0.0252
10,0.0585,0.1448,0.0183,0.0148,222,-0.0971,258,0.1195,1.9898,0.0036,0.0312,-0.0276
11,0.0611,0.1508,0.0207,0.0165,220,-0.1019,260,0.1269,2.5908,0.0047,0.0351,-0.0304
12,0.0638,0.1568,0.0231,0.0182,214,-0.1086,266,0.1321,3.0062,0.0059,0.0391,-0.0333
13,0.0664,0.1628,0.0256,0.0200,208,-0.1159,272,0.1372,3.3374,0.0071,0.0430,-0.0360
14,0.0692,0.1688,0.0281,0.0217,206,-0.1209,274,0.1442,3.9982,0.0083,0.0472,-0.0389
15,0.0719,0.1747,0.0307,0.0235,201,-0.1278,279,0.1493,4.5661,0.0095,0.0513,-0.0418
16,0.0749,0.1805,0.0332,0.0251,197,-0.1340,283,0.1549,4.9168,0.0109,0.0556,-0.0446
17,0.0779,0.1860,0.0357,0.0268,193,-0.1401,287,0.1602,5.2479,0.0124,0.0600,-0.0476
18,0.0812,0.1916,0.0382,0.0283,194,-0.1423,286,0.1685,5.7117,0.0138,0.0650,-0.0511
19,0.0843,0.1971,0.0407,0.0297,188,-0.1500,292,0.1724,6.2116,0.0149,0.0698,-0.0549
20,0.0874,0.2025,0.0432,0.0311,187,-0.1539,293,0.1791,6.6349,0.0160,0.0746,-0.0586
21,0.0905,0.2077,0.0456,0.0324,187,-0.1567,293,0.1861,7.3878,0.0171,0.0795,-0.0623
22,0.0935,0.2127,0.0480,0.0336,186,-0.1602,294,0.1923,8.1916,0.0182,0.0841,-0.0659
23,0.0965,0.2174,0.0503,0.0347,187,-0.1616,293,0.1996,8.4565,0.0196,0.0887,-0.0691
24,0.0995,0.2220,0.0527,0.0359,186,-0.1646,294,0.2053,9.3852,0.0210,0.0931,-0.0721
25,0.1024,0.2264,0.0549,0.0369,188,-0.1649,292,0.2130,10.3545,0.0224,0.0973,-0.0749
26,0.1052,0.2307,0.0571,0.0380,184,-0.1706,296,0.2161,10.7456,0.0236,0.1014,-0.0778
27,0.1081,0.2350,0.0592,0.0389,184,-0.1724,296,0.2223,11.4361,0.0249,0.1059,-0.0810
28,0.1110,0.2391,0.0613,0.0397,182,-0.1760,298,0.2266,12.3496,0.0262,0.1102,-0.0840
29,0.1140,0.2431,0.0633,0.0406,182,-0.1773,298,0.2325,12.5396,0.0274,0.1148,-0.0873
30,0.1169,0.2469,0.0652,0.0414,182,-0.1786,298,0.2381,13.4485,0.0287,0.1191,-0.0904
31,0.1198,0.2507,0.0671,0.0421,181,-0.1808,299,0.2430,14.3617,0.0299,0.1236,-0.0937
32,0.1227,0.2545,0.0689,0.0429,179,-0.1840,301,0.2468,14.3885,0.0311,0.1279,-0.0968
33,0.1256,0.2581,0.0707,0.0436,177,-0.1873,303,0.2506,15.0925,0.0325,0.1321,-0.0996
34,0.1284,0.2616,0.0725,0.0442,176,-0.1893,304,0.2549,15.4395,0.0338,0.1362,-0.1024
35,0.1312,0.2651,0.0742,0.0448,175,-0.1913,305,0.2593,15.4252,0.0351,0.1404,-0.1053
36,0.1340,0.2686,0.0758,0.0454,174,-0.1934,306,0.2636,16.1650,0.0364,0.1446,-0.1082
37,0.1368,0.2719,0.0774,0.0460,175,-0.1931,305,0.2694,16.2927,0.0378,0.1486,-0.1108
38,0.1394,0.2751,0.0790,0.0465,174,-0.1949,306,0.2733,16.2927,0.0392,0.1524,-0.1132
39,0.1421,0.2783,0.0804,0.0469,173,-0.1967,307,0.2772,16.7976,0.0405,0.1563,-0.1158
40,0.1448,0.2813,0.0819,0.0473,173,-0.1973,307,0.2818,17.0517,0.0418,0.1602,-0.1184
41,0.1473,0.2842,0.0833,0.0477,173,-0.1979,307,0.2863,17.0708,0.0430,0.1639,-0.1208
42,0.1497,0.2871,0.0847,0.0481,171,-0.2008,309,0.2887,17.5028,0.0443,0.1674,-0.1231
43,0.1522,0.2899,0.0861,0.0483,170,-0.2024,310,0.2920,17.6658,0.0460,0.1707,-0.1247
44,0.1547,0.2926,0.0874,0.0486,169,-0.2041,311,0.2952,17.9008,0.0476,0.1739,-0.1263
45,0.1571,0.2952,0.0887,0.0489,168,-0.2056,312,0.2983,18.2614,0.0492,0.1771,-0.1279
46,0.1593,0.2977,0.0899,0.0492,168,-0.2059,312,0.3021,18.3280,0.0508,0.1801,-0.1293
47,0.1615,0.3001,0.0911,0.0494,167,-0.2074,313,0.3048,18.6925,0.0522,0.1830,-0.1307
48,0.1636,0.3024,0.0922,0.0497,166,-0.2089,314,0.3073,18.8799,0.0537,0.1857,-0.1320
49,0.1657,0.3046,0.0933,0.0499,164,-0.2118,316,0.3088,18.9737,0.0552,0.1883,-0.1331
50,0.1679,0.3068,0.0943,0.0501,163,-0.2130,317,0.3113,19.0133,0.0568,0.1912,-0.1344
