agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,-1,0,0.0469,0.0188,0.0285,0.0473
1,1,0,0.4934,0.1974,0.3432,0.5405
2,-1,0,0.0044,0.0018,0.0027,0.0045
3,1,0,0.6219,0.2488,0.4794,0.7282
4,1,0,0.2824,0.1130,0.1773,0.2903
5,1,0,0.6837,0.2735,0.5625,0.8360
6,1,0,0.5168,0.2067,0.3653,0.5720
7,-1,0,0.7151,0.2860,0.6114,0.8975
8,-1,0,0.0381,0.0152,0.0230,0.0383
9,1,0,0.3392,0.1356,0.2182,0.3538
10,1,1,1.0000,0.4000,0.4800,0.8800
11,1,0,0.5052,0.2021,0.3542,0.5562
12,-1,0,0.5851,0.2340,0.4362,0.6703
13,1,0,0.3820,0.1528,0.2497,0.4025
14,-1,0,0.0662,0.0264,0.0410,0.0675
15,1,0,0.5185,0.2074,0.3669,0.5743
16,-1,0,0.5431,0.2172,0.3936,0.6108
17,-1,0,0.1824,0.0729,0.1133,0.1862
18,-1,0,0.2248,0.0898,0.1411,0.2309
19,-1,0,0.2284,0.0912,0.1445,0.2357
20,1,0,0.5503,0.2201,0.3987,0.6188
21,-1,0,0.6122,0.2449,0.4676,0.7125
22,1,0,0.5376,0.2150,0.3858,0.6008
23,1,0,0.2958,0.1183,0.1866,0.3049
24,1,0,0.2056,0.0823,0.1264,0.2086
25,-1,0,0.2304,0.0922,0.1425,0.2347
26,1,0,0.5456,0.2182,0.3939,0.6122
27,-1,0,0.0091,0.0036,0.0055,0.0092
28,-1,0,0.2265,0.0906,0.1399,0.2305
29,1,0,0.4594,0.1838,0.3129,0.4967
30,1,0,0.2539,0.1015,0.1588,0.2603
31,1,0,0.5476,0.2190,0.3960,0.6150
32,-1,0,0.4942,0.1975,0.3482,0.5458
33,1,1,1.0000,0.4000,0.4920,0.8920
34,1,0,0.3627,0.1451,0.2349,0.3800
35,1,0,0.5813,0.2325,0.4320,0.6645
36,-1,0,0.1451,0.0580,0.0889,0.1469
37,-1,0,0.1933,0.0773,0.1204,0.1976
38,1,0,0.6013,0.2405,0.4547,0.6952
39,-1,0,0.2217,0.0887,0.1367,0.2254
40,1,0,0.1274,0.0509,0.0779,0.1288
41,-1,0,0.1966,0.0786,0.1222,0.2008
42,1,0,0.3129,0.1251,0.1995,0.3246
43,1,0,0.4301,0.1720,0.2880,0.4600
44,-1,0,0.7092,0.2837,0.6020,0.8857
45,1,0,0.3337,0.1335,0.2137,0.3472
46,-1,0,0.1009,0.0403,0.0626,0.1029
47,-1,0,0.5892,0.2357,0.4408,0.6765
48,1,0,0.4081,0.1632,0.2702,0.4334
49,-1,0,0.0634,0.0253,0.0387,0.0640
50,1,0,0.4416,0.1767,0.2977,0.4744
51,-1,0,0.4495,0.1798,0.3043,0.4841
52,1,0,0.5741,0.2296,0.4240,0.6536
53,1,0,0.7580,0.3032,0.6884,0.9916
54,-1,0,0.0980,0.0392,0.0598,0.0990
55,1,1,1.0000,0.4000,0.4920,0.8920
56,-1,0,0.5343,0.2137,0.3824,0.5961
57,-1,0,0.5271,0.2108,0.3753,0.5861
58,1,0,0.5408,0.2163,0.3890,0.6053
59,-1,0,0.0218,0.0087,0.0132,0.0219
60,1,0,0.1213,0.0485,0.0739,0.1224
61,1,0,0.3534,0.1414,0.2280,0.3693
62,1,0,0.3809,0.1523,0.2490,0.4013
63,-1,0,0.1229,0.0491,0.0754,0.1245
64,1,0,0.4942,0.1977,0.3439,0.5416
65,1,0,0.1904,0.0761,0.1166,0.1927
66,1,0,0.1627,0.0651,0.0992,0.1643
67,-1,0,0.6711,0.2684,0.5443,0.8127
68,-1,0,0.5389,0.2156,0.3871,0.6027
69,1,0,0.3994,0.1598,0.2632,0.4230
70,-1,0,0.5925,0.2370,0.4446,0.6816
71,1,0,0.1938,0.0775,0.1188,0.1963
72,1,0,0.0748,0.0299,0.0450,0.0750
73,-1,0,0.7836,0.3134,0.7412,1.0547
74,1,0,0.5305,0.2122,0.3789,0.5911
75,1,1,1.0000,0.4000,0.6360,1.0360
76,-1,0,0.4291,0.1716,0.2872,0.4588
77,-1,0,0.5925,0.2370,0.4445,0.6815
78,-1,0,0.0199,0.0079,0.0121,0.0201
79,1,0,0.2490,0.0996,0.1548,0.2544
80,-1,0,0.0468,0.0187,0.0286,0.0473
81,-1,0,0.0525,0.0210,0.0317,0.0527
82,-1,0,0.3539,0.1416,0.2284,0.3699
83,1,0,0.3548,0.1419,0.2295,0.3714
84,-1,0,0.1477,0.0590,0.0904,0.1495
85,1,0,0.1711,0.0684,0.1049,0.1733
86,1,0,0.2847,0.1139,0.1792,0.2931
87,-1,0,0.2169,0.0867,0.1346,0.2213
88,1,0,0.2423,0.0969,0.1503,0.2472
89,1,0,0.1951,0.0780,0.1196,0.1976
90,1,0,0.2601,0.1040,0.1623,0.2664
91,1,1,1.0000,0.4000,0.7920,1.1920
92,-1,0,0.3012,0.1205,0.1904,0.3109
93,1,1,1.0000,0.4000,0.5760,0.9760
94,1,0,0.6525,0.2610,0.5187,0.7797
95,-1,0,0.2161,0.0864,0.1352,0.2216
96,1,0,0.2439,0.0975,0.1513,0.2489
97,-1,0,0.1228,0.0491,0.0754,0.1245
98,-1,0,0.2927,0.1170,0.1860,0.3031
99,-1,0,0.2749,0.1098,0.1758,0.2856
100,-1,0,0.2097,0.0838,0.1302,0.2140
101,1,0,0.1345,0.0538,0.0818,0.1356
102,1,0,0.1938,0.0775,0.1188,0.1963
103,-1,0,0.5814,0.2326,0.4320,0.6646
104,1,0,0.3638,0.1455,0.2358,0.3813
105,1,0,0.6977,0.2791,0.5838,0.8629
106,-1,0,0.5014,0.2006,0.3506,0.5512
107,-1,0,0.2823,0.1128,0.1796,0.2924
108,1,0,0.3245,0.1298,0.2069,0.3367
109,1,0,0.5261,0.2105,0.3745,0.5849
110,-1,0,0.0094,0.0038,0.0057,0.0095
111,1,0,0.1152,0.0461,0.0703,0.1164
112,-1,0,0.1386,0.0554,0.0854,0.1408
113,-1,0,0.1948,0.0778,0.1216,0.1995
114,-1,0,0.0374,0.0149,0.0228,0.0377
115,-1,0,0.0910,0.0363,0.0563,0.0926
116,1,0,0.0912,0.0365,0.0550,0.0915
117,-1,0,0.2337,0.0934,0.1459,0.2393
118,-1,0,0.0894,0.0357,0.0555,0.0912
119,-1,0,0.5184,0.2074,0.3668,0.5742
120,-1,0,0.1728,0.0691,0.1065,0.1756
121,-1,0,0.0611,0.0244,0.0376,0.0620
122,1,0,0.1962,0.0785,0.1204,0.1988
123,1,0,0.4301,0.1720,0.2880,0.4600
124,-1,0,0.3051,0.1221,0.1932,0.3152
125,-1,0,0.4512,0.1805,0.3057,0.4862
126,-1,0,0.2587,0.1034,0.1630,0.2664
127,-1,0,0.5298,0.2119,0.3780,0.5899
128,-1,0,0.3802,0.1520,0.2498,0.4018
129,-1,0,0.0776,0.0310,0.0476,0.0786
130,1,0,0.3268,0.1307,0.2090,0.3397
131,1,1,1.0000,0.4000,0.7200,1.1200
132,1,0,0.6164,0.2466,0.4727,0.7192
133,1,0,0.2492,0.0997,0.1549,0.2546
134,1,0,0.3085,0.1234,0.1955,0.3189
135,1,1,1.0000,0.4000,0.5040,0.9040
136,1,0,0.1757,0.0703,0.1072,0.1775
137,1,0,0.5240,0.2096,0.3723,0.5820
138,1,0,0.4754,0.1901,0.3269,0.5170
139,1,0,0.4465,0.1786,0.3017,0.4803
140,-1,0,0.1289,0.0515,0.0793,0.1308
141,-1,0,0.3872,0.1548,0.2549,0.4098
142,-1,0,0.0910,0.0364,0.0556,0.0920
143,1,0,0.2842,0.1137,0.1788,0.2925
144,1,0,0.3993,0.1597,0.2631,0.4228
145,1,0,0.0869,0.0348,0.0524,0.0872
146,-1,0,0.5819,0.2327,0.4342,0.6670
147,-1,0,0.0578,0.0231,0.0351,0.0582
148,-1,0,0.0880,0.0351,0.0545,0.0896
149,-1,0,0.3159,0.1263,0.2026,0.3289
150,1,0,0.5147,0.2059,0.3637,0.5696
151,-1,0,0.1594,0.0637,0.0987,0.1624
152,-1,0,0.1672,0.0668,0.1035,0.1703
153,1,1,1.0000,0.4000,1.2840,1.6840
154,-1,0,0.2318,0.0927,0.1451,0.2377
155,-1,0,0.0758,0.0303,0.0466,0.0768
156,1,0,0.2984,0.1194,0.1884,0.3078
157,-1,0,0.1809,0.0723,0.1113,0.1837
158,1,0,0.1647,0.0659,0.1003,0.1662
159,1,1,1.0000,0.4000,0.5040,0.9040
160,1,0,0.5532,0.2213,0.4017,0.6230
161,-1,0,0.4899,0.1960,0.3400,0.5359
162,1,0,0.0638,0.0255,0.0384,0.0639
163,-1,0,0.0264,0.0105,0.0163,0.0268
164,-1,0,0.0505,0.0202,0.0305,0.0507
165,-1,0,0.9958,0.3983,2.6800,3.0783
166,1,0,0.2926,0.1171,0.1844,0.3014
167,-1,0,0.1518,0.0607,0.0937,0.1544
168,-1,0,0.7224,0.2890,0.6237,0.9127
169,-1,0,0.5802,0.2321,0.4307,0.6628
170,-1,0,0.0448,0.0179,0.0275,0.0454
171,-1,0,0.1005,0.0401,0.0624,0.1025
172,-1,0,0.0914,0.0365,0.0560,0.0925
173,-1,0,0.0580,0.0232,0.0355,0.0587
174,1,0,0.3284,0.1314,0.2097,0.3411
175,1,0,0.3831,0.1532,0.2506,0.4039
176,-1,0,0.1847,0.0738,0.1157,0.1895
177,-1,0,0.2109,0.0843,0.1311,0.2154
178,-1,0,0.2917,0.1167,0.1838,0.3005
179,-1,0,0.5497,0.2199,0.3981,0.6180
180,-1,0,0.5514,0.2206,0.3999,0.6204
181,1,0,0.5777,0.2311,0.4279,0.6590
182,-1,0,0.5278,0.2111,0.3760,0.5871
183,-1,0,0.6816,0.2727,0.5595,0.8322
184,-1,0,0.0527,0.0210,0.0325,0.0535
185,-1,0,0.0033,0.0013,0.0020,0.0033
186,1,0,0.0589,0.0235,0.0358,0.0593
187,1,0,0.3085,0.1234,0.1955,0.3189
188,1,0,0.4029,0.1611,0.2660,0.4271
189,1,0,0.2018,0.0807,0.1239,0.2046
190,1,0,0.6819,0.2728,0.5599,0.8327
191,-1,0,0.0448,0.0179,0.0272,0.0451
192,-1,0,0.4294,0.1718,0.2874,0.4591
193,-1,0,0.4147,0.1659,0.2754,0.4413
194,1,0,0.3959,0.1584,0.2604,0.4188
195,-1,0,0.5532,0.2213,0.4017,0.6230
196,1,0,0.6610,0.2644,0.5302,0.7946
197,1,0,0.3358,0.1343,0.2150,0.3494
198,1,0,0.5000,0.2000,0.3494,0.5494
199,1,0,0.2201,0.0880,0.1365,0.2245
200,-1,0,0.4539,0.1816,0.3081,0.4896
201,-1,0,0.1234,0.0494,0.0748,0.1242
202,-1,0,0.6905,0.2762,0.5727,0.8489
203,-1,0,0.0579,0.0231,0.0357,0.0588
204,1,0,0.3598,0.1439,0.2328,0.3767
205,-1,0,0.0032,0.0013,0.0019,0.0032
206,-1,0,0.4373,0.1749,0.2940,0.4689
207,1,0,0.3702,0.1481,0.2406,0.3887
208,-1,0,0.5379,0.2152,0.3861,0.6012
209,-1,0,0.2731,0.1092,0.1713,0.2805
210,1,0,0.5747,0.2299,0.4247,0.6546
211,1,0,0.5488,0.2195,0.3972,0.6167
212,1,0,0.2797,0.1119,0.1757,0.2875
213,1,0,0.5958,0.2383,0.4485,0.6868
214,1,0,0.2663,0.1065,0.1663,0.2729
215,1,0,0.6262,0.2505,0.4846,0.7351
216,1,0,0.4264,0.1706,0.2850,0.4556
217,-1,0,0.2354,0.0942,0.1458,0.2399
218,1,0,0.3962,0.1585,0.2607,0.4191
219,-1,0,0.3445,0.1378,0.2214,0.3592
220,-1,0,0.5800,0.2320,0.4305,0.6625
221,-1,0,0.1999,0.0799,0.1233,0.2032
222,-1,0,0.3435,0.1374,0.2206,0.3580
223,-1,0,0.0265,0.0106,0.0164,0.0269
224,-1,0,0.0991,0.0396,0.0600,0.0996
225,-1,0,0.4575,0.1830,0.3123,0.4952
