step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0394,0.0905,0.0036,0.0034,240,-0.0532,240,0.0519,0.0000,0.0043,-0.0048,0.0092
1,0.0412,0.0879,0.0033,0.0030,240,-0.0487,240,0.0511,0.0000,0.0083,-0.0047,0.0129
2,0.0432,0.0861,0.0031,0.0028,229,-0.0469,251,0.0492,0.0000,0.0127,-0.0045,0.0172
3,0.0455,0.0850,0.0031,0.0027,222,-0.0445,258,0.0489,0.0000,0.0176,-0.0043,0.0218
4,0.0479,0.0844,0.0033,0.0026,216,-0.0423,264,0.0496,0.0000,0.0229,-0.0040,0.0269
5,0.0505,0.0844,0.0036,0.0026,215,-0.0394,265,0.0519,0.0000,0.0285,-0.0037,0.0322
6,0.0533,0.0849,0.0039,0.0027,209,-0.0378,271,0.0537,0.0000,0.0345,-0.0034,0.0379
7,0.0562,0.0857,0.0044,0.0028,207,-0.0355,273,0.0567,0.0000,0.0407,-0.0031,0.0438
8,0.0592,0.0868,0.0050,0.0029,201,-0.0342,279,0.0592,0.0000,0.0471,-0.0027,0.0498
9,0.0624,0.0882,0.0057,0.0031,201,-0.0321,279,0.0632,0.0000,0.0538,-0.0023,0.0560
10,0.0655,0.0898,0.0065,0.0032,197,-0.0308,283,0.0666,0.0000,0.0605,-0.0018,0.0623
11,0.0688,0.0916,0.0073,0.0034,192,-0.0297,288,0.0698,0.0000,0.0674,-0.0014,0.0687
12,0.0721,0.0935,0.0083,0.0036,190,-0.0281,290,0.0737,0.0000,0.0743,-0.0009,0.0751
13,0.0754,0.0955,0.0093,0.0037,182,-0.0277,298,0.0763,0.0000,0.0812,-0.0003,0.0815
14,0.0787,0.0977,0.0104,0.0039,177,-0.0269,303,0.0796,0.0000,0.0881,0.0002,0.0879
