step,community_0,community_1,community_2,community_4,community_5,community_6,community_9,community_10,community_12,community_13,community_14,community_15,community_16,community_21,community_22,community_24,community_26,community_27,community_29,community_31,community_42,community_45,community_57,community_58
219,0.0064,0.0262,0.0081,0.0031,0.0039,0.0057,0.0122,0.0132,0.0100,0.0119,0.0109,0.0327,0.0177,0.0185,0.0319,0.0357,0.0092,0.0198,0.0224,0.0427,0.0198,0.0338,0.0200,0.0280
220,0.0064,0.0262,0.0081,0.0031,0.0039,0.0057,0.0122,0.0132,0.0100,0.0119,0.0110,0.0328,0.0177,0.0185,0.0319,0.0357,0.0093,0.0201,0.0224,0.0428,0.0198,0.0338,0.0200,0.0282
221,0.0064,0.0262,0.0081,0.0031,0.0039,0.0057,0.0122,0.0132,0.0100,0.0120,0.0110,0.0328,0.0178,0.0186,0.0319,0.0357,0.0093,0.0204,0.0224,0.0428,0.0198,0.0338,0.0200,0.0284
222,0.0064,0.0262,0.0081,0.0031,0.0039,0.0057,0.0122,0.0133,0.0100,0.0120,0.0111,0.0328,0.0178,0.0187,0.0319,0.0357,0.0093,0.0207,0.0224,0.0428,0.0198,0.0338,0.0200,0.0286
223,0.0064,0.0262,0.0081,0.0031,0.0039,0.0057,0.0122,0.0133,0.0101,0.0121,0.0112,0.0329,0.0178,0.0188,0.0319,0.0357,0.0094,0.0210,0.0224,0.0428,0.0198,0.0338,0.0200,0.0288
224,0.0064,0.0262,0.0082,0.0032,0.0039,0.0057,0.0122,0.0133,0.0101,0.0121,0.0112,0.0329,0.0179,0.0188,0.0319,0.0357,0.0094,0.0213,0.0224,0.0428,0.0198,0.0338,0.0200,0.0289
225,0.0064,0.0262,0.0082,0.0032,0.0039,0.0057,0.0122,0.0134,0.0101,0.0122,0.0113,0.0329,0.0179,0.0189,0.0319,0.0357,0.0095,0.0216,0.0224,0.0428,0.0198,0.0338,0.0200,0.0291
226,0.0064,0.0262,0.0082,0.0032,0.0039,0.0057,0.0122,0.0134,0.0101,0.0122,0.0113,0.0329,0.0180,0.0190,0.0319,0.0357,0.0095,0.0219,0.0224,0.0428,0.0198,0.0338,0.0200,0.0293
227,0.0064,0.0262,0.0082,0.0032,0.0039,0.0058,0.0122,0.0134,0.0101,0.0123,0.0114,0.0330,0.0180,0.0190,0.0319,0.0357,0.0095,0.0221,0.0224,0.0428,0.0198,0.0338,0.0200,0.0294
228,0.0064,0.0262,0.0082,0.0032,0.0039,0.0058,0.0122,0.0135,0.0101,0.0123,0.0114,0.0330,0.0181,0.0191,0.0319,0.0357,0.0096,0.0224,0.0224,0.0429,0.0198,0.0338,0.0200,0.0296
229,0.0064,0.0262,0.0082,0.0032,0.0039,0.0058,0.0122,0.0135,0.0101,0.0124,0.0115,0.0330,0.0181,0.0192,0.0319,0.0357,0.0096,0.0227,0.0224,0.0429,0.0198,0.0338,0.0200,0.0297
230,0.0064,0.0262,0.0082,0.0033,0.0039,0.0058,0.0122,0.0135,0.0101,0.0124,0.0116,0.0330,0.0181,0.0192,0.0319,0.0357,0.0096,0.0230,0.0224,0.0429,0.0198,0.0338,0.0201,0.0298
231,0.0064,0.0262,0.0082,0.0033,0.0039,0.0058,0.0122,0.0135,0.0101,0.0125,0.0116,0.0330,0.0182,0.0193,0.0319,0.0357,0.0097,0.0233,0.0224,0.0429,0.0198,0.0338,0.0201,0.0300
232,0.0064,0.0262,0.0082,0.0033,0.0039,0.0058,0.0122,0.0135,0.0101,0.0125,0.0117,0.0331,0.0182,0.0194,0.0319,0.0357,0.0097,0.0235,0.0224,0.0429,0.0198,0.0338,0.0201,0.0301
233,0.0064,0.0262,0.0082,0.0033,0.0039,0.0058,0.0122,0.0136,0.0102,0.0126,0.0117,0.0331,0.0183,0.0194,0.0320,0.0357,0.0097,0.0238,0.0224,0.0429,0.0198,0.0338,0.0201,0.0302
234,0.0064,0.0262,0.0082,0.0033,0.0039,0.0058,0.0122,0.0136,0.0102,0.0126,0.0118,0.0331,0.0183,0.0195,0.0320,0.0357,0.0098,0.0241,0.0224,0.0429,0.0198,0.0338,0.0201,0.0304
235,0.0063,0.0262,0.0082,0.0033,0.0039,0.0058,0.0122,0.0136,0.0102,0.0127,0.0118,0.0331,0.0183,0.0196,0.0320,0.0357,0.0098,0.0243,0.0224,0.0429,0.0198,0.0338,0.0201,0.0305
236,0.0063,0.0262,0.0082,0.0033,0.0039,0.0058,0.0122,0.0136,0.0102,0.0127,0.0119,0.0331,0.0184,0.0196,0.0320,0.0357,0.0098,0.0246,0.0224,0.0429,0.0198,0.0338,0.0201,0.0306
237,0.0063,0.0262,0.0083,0.0034,0.0039,0.0058,0.0122,0.0136,0.0102,0.0128,0.0119,0.0332,0.0184,0.0197,0.0320,0.0357,0.0099,0.0249,0.0224,0.0429,0.0198,0.0338,0.0201,0.0307
238,0.0063,0.0262,0.0083,0.0034,0.0039,0.0058,0.0122,0.0137,0.0102,0.0128,0.0120,0.0332,0.0185,0.0197,0.0320,0.0357,0.0099,0.0251,0.0224,0.0429,0.0198,0.0338,0.0201,0.0308
239,0.0063,0.0262,0.0083,0.0034,0.0039,0.0058,0.0122,0.0137,0.0102,0.0128,0.0120,0.0332,0.0185,0.0198,0.0320,0.0357,0.0099,0.0254,0.0224,0.0430,0.0198,0.0338,0.0201,0.0309
240,0.0063,0.0262,0.0083,0.0034,0.0039,0.0058,0.0122,0.0137,0.0102,0.0129,0.0121,0.0332,0.0185,0.0198,0.0320,0.0357,0.0099,0.0256,0.0224,0.0430,0.0198,0.0338,0.0201,0.0310
241,0.0063,0.0262,0.0083,0.0034,0.0039,0.0058,0.0122,0.0137,0.0102,0.0129,0.0121,0.0332,0.0186,0.0199,0.0320,0.0357,0.0100,0.0259,0.0223,0.0430,0.0198,0.0338,0.0201,0.0311
242,0.0063,0.0262,0.0083,0.0034,0.0039,0.0058,0.0122,0.0137,0.0102,0.0130,0.0122,0.0332,0.0186,0.0199,0.0320,0.0357,0.0100,0.0261,0.0223,0.0430,0.0198,0.0338,0.0201,0.0312
243,0.0063,0.0262,0.0083,0.0034,0.0039,0.0058,0.0122,0.0137,0.0102,0.0130,0.0122,0.0332,0.0186,0.0200,0.0320,0.0357,0.0100,0.0264,0.0223,0.0430,0.0198,0.0338,0.0201,0.0313
244,0.0063,0.0262,0.0083,0.0035,0.0039,0.0058,0.0122,0.0137,0.0102,0.0131,0.0123,0.0332,0.0187,0.0201,0.0320,0.0357,0.0101,0.0266,0.0223,0.0430,0.0198,0.0338,0.0201,0.0314
245,0.0063,0.0262,0.0083,0.0035,0.0039,0.0058,0.0122,0.0138,0.0103,0.0131,0.0123,0.0333,0.0187,0.0201,0.0320,0.0357,0.0101,0.0268,0.0223,0.0430,0.0198,0.0338,0.0201,0.0314
246,0.0063,0.0262,0.0083,0.0035,0.0039,0.0058,0.0122,0.0138,0.0103,0.0131,0.0123,0.0333,0.0187,0.0202,0.0320,0.0357,0.0101,0.0271,0.0223,0.0430,0.0198,0.0338,0.0201,0.0315
247,0.0063,0.0262,0.0083,0.0035,0.0039,0.0058,0.0122,0.0138,0.0103,0.0132,0.0124,0.0333,0.0187,0.0202,0.0320,0.0357,0.0101,0.0273,0.0223,0.0430,0.0198,0.0338,0.0201,0.0316
248,0.0063,0.0262,0.0083,0.0035,0.0039,0.0058,0.0122,0.0138,0.0103,0.0132,0.0124,0.0333,0.0188,0.0203,0.0320,0.0357,0.0102,0.0275,0.0223,0.0430,0.0198,0.0338,0.0201,0.0317
249,0.0063,0.0262,0.0083,0.0035,0.0039,0.0058,0.0122,0.0138,0.0103,0.0132,0.0125,0.0333,0.0188,0.0203,0.0320,0.0357,0.0102,0.0278,0.0223,0.0430,0.0198,0.0338,0.0201,0.0317
250,0.0063,0.0262,0.0083,0.0035,0.0039,0.0058,0.0122,0.0138,0.0103,0.0133,0.0125,0.0333,0.0188,0.0203,0.0320,0.0357,0.0102,0.0280,0.0223,0.0430,0.0198,0.0338,0.0201,0.0318
251,0.0063,0.0262,0.0083,0.0035,0.0039,0.0058,0.0122,0.0138,0.0103,0.0133,0.0125,0.0333,0.0189,0.0204,0.0320,0.0357,0.0102,0.0282,0.0223,0.0430,0.0198,0.0338,0.0201,0.0319
252,0.0063,0.0262,0.0084,0.0036,0.0039,0.0058,0.0122,0.0138,0.0103,0.0133,0.0126,0.0333,0.0189,0.0204,0.0320,0.0357,0.0103,0.0284,0.0223,0.0430,0.0198,0.0338,0.0201,0.0319
253,0.0063,0.0262,0.0084,0.0036,0.0039,0.0058,0.0122,0.0138,0.0103,0.0134,0.0126,0.0333,0.0189,0.0205,0.0320,0.0357,0.0103,0.0286,0.0223,0.0430,0.0198,0.0338,0.0201,0.0320
254,0.0063,0.0262,0.0084,0.0036,0.0039,0.0058,0.0122,0.0138,0.0103,0.0134,0.0127,0.0333,0.0190,0.0205,0.0320,0.0357,0.0103,0.0288,0.0223,0.0431,0.0198,0.0338,0.0201,0.0321
255,0.0063,0.0262,0.0084,0.0036,0.0039,0.0058,0.0122,0.0138,0.0103,0.0134,0.0127,0.0334,0.0190,0.0206,0.0320,0.0357,0.0103,0.0290,0.0223,0.0431,0.0198,0.0338,0.0201,0.0321
256,0.0063,0.0262,0.0084,0.0036,0.0039,0.0058,0.0122,0.0139,0.0103,0.0135,0.0127,0.0334,0.0190,0.0206,0.0320,0.0357,0.0104,0.0292,0.0223,0.0431,0.0198,0.0338,0.0201,0.0322
257,0.0063,0.0262,0.0084,0.0036,0.0039,0.0058,0.0122,0.0139,0.0103,0.0135,0.0128,0.0334,0.0190,0.0206,0.0320,0.0357,0.0104,0.0294,0.0223,0.0431,0.0198,0.0338,0.0201,0.0322
258,0.0063,0.0262,0.0084,0.0036,0.0039,0.0058,0.0122,0.0139,0.0104,0.0135,0.0128,0.0334,0.0191,0.0207,0.0320,0.0357,0.0104,0.0296,0.0223,0.0431,0.0198,0.0338,0.0201,0.0323
259,0.0063,0.0262,0.0084,0.0036,0.0039,0.0058,0.0122,0.0139,0.0104,0.0136,0.0128,0.0334,0.0191,0.0207,0.0320,0.0357,0.0104,0.0298,0.0223,0.0431,0.0198,0.0338,0.0201,0.0323
260,0.0063,0.0262,0.0084,0.0037,0.0039,0.0058,0.0122,0.0139,0.0104,0.0136,0.0129,0.0334,0.0191,0.0208,0.0321,0.0357,0.0105,0.0300,0.0223,0.0431,0.0198,0.0338,0.0201,0.0324
261,0.0063,0.0262,0.0084,0.0037,0.0039,0.0058,0.0122,0.0139,0.0104,0.0136,0.0129,0.0334,0.0191,0.0208,0.0321,0.0357,0.0105,0.0302,0.0223,0.0431,0.0198,0.0338,0.0201,0.0324
262,0.0063,0.0262,0.0084,0.0037,0.0039,0.0058,0.0122,0.0139,0.0104,0.0136,0.0129,0.0334,0.0192,0.0208,0.0321,0.0357,0.0105,0.0304,0.0223,0.0431,0.0197,0.0338,0.0201,0.0325
263,0.0063,0.0262,0.0084,0.0037,0.0039,0.0059,0.0123,0.0139,0.0104,0.0137,0.0130,0.0334,0.0192,0.0209,0.0321,0.0357,0.0105,0.0305,0.0223,0.0431,0.0197,0.0338,0.0201,0.0325
264,0.0063,0.0262,0.0084,0.0037,0.0040,0.0059,0.0123,0.0139,0.0104,0.0137,0.0130,0.0334,0.0192,0.0209,0.0321,0.0357,0.0105,0.0307,0.0223,0.0431,0.0197,0.0338,0.0201,0.0325
265,0.0063,0.0262,0.0084,0.0037,0.0040,0.0059,0.0123,0.0139,0.0104,0.0137,0.0130,0.0334,0.0192,0.0209,0.0321,0.0357,0.0106,0.0309,0.0223,0.0431,0.0197,0.0338,0.0201,0.0326
266,0.0063,0.0262,0.0084,0.0037,0.0040,0.0059,0.0123,0.0139,0.0104,0.0138,0.0131,0.0334,0.0193,0.0210,0.0321,0.0357,0.0106,0.0310,0.0223,0.0431,0.0197,0.0338,0.0201,0.0326
267,0.0063,0.0262,0.0084,0.0037,0.0040,0.0059,0.0123,0.0139,0.0104,0.0138,0.0131,0.0334,0.0193,0.0210,0.0321,0.0357,0.0106,0.0312,0.0223,0.0431,0.0197,0.0338,0.0201,0.0326
268,0.0063,0.0262,0.0084,0.0038,0.0040,0.0059,0.0123,0.0139,0.0104,0.0138,0.0131,0.0334,0.0193,0.0210,0.0321,0.0357,0.0106,0.0314,0.0223,0.0431,0.0197,0.0338,0.0201,0.0327
269,0.0063,0.0262,0.0084,0.0038,0.0040,0.0059,0.0123,0.0139,0.0104,0.0138,0.0132,0.0334,0.0193,0.0211,0.0321,0.0357,0.0106,0.0315,0.0223,0.0431,0.0197,0.0338,0.0201,0.0327
270,0.0063,0.0262,0.0085,0.0038,0.0040,0.0059,0.0123,0.0139,0.0104,0.0139,0.0132,0.0334,0.0193,0.0211,0.0321,0.0357,0.0107,0.0317,0.0223,0.0431,0.0197,0.0338,0.0201,0.0327
271,0.0063,0.0262,0.0085,0.0038,0.0040,0.0059,0.0123,0.0139,0.0104,0.0139,0.0132,0.0334,0.0194,0.0211,0.0321,0.0357,0.0107,0.0318,0.0223,0.0431,0.0197,0.0338,0.0201,0.0328
272,0.0063,0.0262,0.0085,0.0038,0.0040,0.0059,0.0123,0.0139,0.0104,0.0139,0.0132,0.0335,0.0194,0.0212,0.0321,0.0357,0.0107,0.0320,0.0223,0.0431,0.0197,0.0338,0.0201,0.0328
273,0.0063,0.0262,0.0085,0.0038,0.0040,0.0059,0.0123,0.0139,0.0104,0.0139,0.0133,0.0335,0.0194,0.0212,0.0321,0.0357,0.0107,0.0321,0.0223,0.0431,0.0197,0.0338,0.0201,0.0328
274,0.0063,0.0262,0.0085,0.0038,0.0040,0.0059,0.0123,0.0139,0.0105,0.0139,0.0133,0.0335,0.0194,0.0212,0.0321,0.0357,0.0107,0.0323,0.0223,0.0432,0.0197,0.0338,0.0201,0.0328
275,0.0063,0.0262,0.0085,0.0038,0.0040,0.0059,0.0123,0.0139,0.0105,0.0140,0.0133,0.0335,0.0194,0.0213,0.0321,0.0357,0.0107,0.0324,0.0223,0.0432,0.0197,0.0338,0.0201,0.0329
276,0.0063,0.0262,0.0085,0.0038,0.0040,0.0059,0.0123,0.0139,0.0105,0.0140,0.0133,0.0335,0.0195,0.0213,0.0321,0.0357,0.0108,0.0326,0.0223,0.0432,0.0197,0.0338,0.0201,0.0329
277,0.0063,0.0262,0.0085,0.0039,0.0040,0.0059,0.0123,0.0139,0.0105,0.0140,0.0134,0.0335,0.0195,0.0213,0.0321,0.0357,0.0108,0.0327,0.0223,0.0432,0.0197,0.0338,0.0201,0.0329
278,0.0063,0.0262,0.0085,0.0039,0.0040,0.0059,0.0123,0.0139,0.0105,0.0140,0.0134,0.0335,0.0195,0.0213,0.0321,0.0357,0.0108,0.0328,0.0223,0.0432,0.0197,0.0338,0.0201,0.0329
279,0.0063,0.0262,0.0085,0.0039,0.0040,0.0059,0.0123,0.0140,0.0105,0.0141,0.0134,0.0335,0.0195,0.0214,0.0321,0.0357,0.0108,0.0329,0.0223,0.0432,0.0197,0.0338,0.0201,0.0330
280,0.0063,0.0262,0.0085,0.0039,0.0040,0.0059,0.0123,0.0140,0.0105,0.0141,0.0134,0.0335,0.0195,0.0214,0.0321,0.0357,0.0108,0.0331,0.0223,0.0432,0.0197,0.0339,0.0201,0.0330
281,0.0063,0.0262,0.0085,0.0039,0.0040,0.0059,0.0123,0.0140,0.0105,0.0141,0.0135,0.0335,0.0196,0.0214,0.0321,0.0357,0.0108,0.0332,0.0223,0.0432,0.0197,0.0339,0.0201,0.0330
282,0.0063,0.0262,0.0085,0.0039,0.0040,0.0059,0.0123,0.0140,0.0105,0.0141,0.0135,0.0335,0.0196,0.0215,0.0321,0.0357,0.0109,0.0333,0.0223,0.0432,0.0197,0.0339,0.0202,0.0330
283,0.0063,0.0262,0.0085,0.0039,0.0040,0.0059,0.0123,0.0140,0.0105,0.0141,0.0135,0.0335,0.0196,0.0215,0.0321,0.0357,0.0109,0.0334,0.0223,0.0432,0.0197,0.0339,0.0202,0.0330
284,0.0063,0.0262,0.0085,0.0039,0.0040,0.0059,0.0123,0.0140,0.0105,0.0141,0.0135,0.0335,0.0196,0.0215,0.0321,0.0357,0.0109,0.0335,0.0223,0.0432,0.0197,0.0339,0.0202,0.0331
285,0.0063,0.0262,0.0085,0.0039,0.0040,0.0059,0.0123,0.0140,0.0105,0.0142,0.0136,0.0335,0.0196,0.0215,0.0321,0.0357,0.0109,0.0337,0.0223,0.0432,0.0197,0.0339,0.0202,0.0331
286,0.0063,0.0262,0.0085,0.0039,0.0040,0.0059,0.0123,0.0140,0.0105,0.0142,0.0136,0.0335,0.0196,0.0215,0.0321,0.0357,0.0109,0.0338,0.0223,0.0432,0.0197,0.0339,0.0202,0.0331
287,0.0063,0.0262,0.0085,0.0040,0.0040,0.0059,0.0123,0.0140,0.0105,0.0142,0.0136,0.0335,0.0197,0.0216,0.0321,0.0357,0.0109,0.0339,0.0223,0.0432,0.0197,0.0339,0.0202,0.0331
288,0.0063,0.0262,0.0085,0.0040,0.0040,0.0059,0.0123,0.0140,0.0105,0.0142,0.0136,0.0335,0.0197,0.0216,0.0321,0.0357,0.0109,0.0340,0.0223,0.0432,0.0197,0.0339,0.0202,0.0331
289,0.0063,0.0262,0.0085,0.0040,0.0040,0.0059,0.0123,0.0140,0.0105,0.0142,0.0136,0.0335,0.0197,0.0216,0.0321,0.0357,0.0109,0.0341,0.0223,0.0432,0.0197,0.0339,0.0202,0.0331
290,0.0063,0.0262,0.0085,0.0040,0.0040,0.0059,0.0123,0.0140,0.0105,0.0143,0.0137,0.0335,0.0197,0.0216,0.0321,0.0357,0.0110,0.0342,0.0223,0.0432,0.0197,0.0339,0.0202,0.0331
291,0.0063,0.0262,0.0085,0.0040,0.0040,0.0059,0.0123,0.0140,0.0105,0.0143,0.0137,0.0335,0.0197,0.0217,0.0321,0.0357,0.0110,0.0343,0.0223,0.0432,0.0197,0.0339,0.0202,0.0332
292,0.0063,0.0262,0.0085,0.0040,0.0040,0.0059,0.0123,0.0140,0.0106,0.0143,0.0137,0.0335,0.0197,0.0217,0.0321,0.0357,0.0110,0.0344,0.0223,0.0432,0.0197,0.0339,0.0202,0.0332
293,0.0063,0.0262,0.0085,0.0040,0.0040,0.0059,0.0123,0.0140,0.0106,0.0143,0.0137,0.0335,0.0197,0.0217,0.0321,0.0357,0.0110,0.0345,0.0223,0.0432,0.0197,0.0339,0.0202,0.0332
294,0.0063,0.0262,0.0085,0.0040,0.0040,0.0059,0.0123,0.0140,0.0106,0.0143,0.0137,0.0335,0.0198,0.0217,0.0321,0.0357,0.0110,0.0346,0.0223,0.0432,0.0197,0.0339,0.0202,0.0332
295,0.0063,0.0262,0.0086,0.0040,0.0040,0.0059,0.0123,0.0140,0.0106,0.0143,0.0137,0.0335,0.0198,0.0217,0.0321,0.0357,0.0110,0.0347,0.0223,0.0432,0.0197,0.0339,0.0202,0.0332
296,0.0063,0.0262,0.0086,0.0040,0.0040,0.0059,0.0123,0.0140,0.0106,0.0143,0.0138,0.0335,0.0198,0.0218,0.0321,0.0357,0.0110,0.0348,0.0223,0.0432,0.0197,0.0339,0.0202,0.0332
297,0.0063,0.0262,0.0086,0.0040,0.0040,0.0059,0.0123,0.0140,0.0106,0.0144,0.0138,0.0335,0.0198,0.0218,0.0321,0.0357,0.0110,0.0348,0.0223,0.0432,0.0197,0.0339,0.0202,0.0332
298,0.0063,0.0262,0.0086,0.0040,0.0040,0.0059,0.0123,0.0140,0.0106,0.0144,0.0138,0.0335,0.0198,0.0218,0.0322,0.0357,0.0110,0.0349,0.0223,0.0432,0.0197,0.0339,0.0202,0.0332
299,0.0063,0.0262,0.0086,0.0041,0.0040,0.0059,0.0123,0.0140,0.0106,0.0144,0.0138,0.0335,0.0198,0.0218,0.0322,0.0357,0.0111,0.0350,0.0223,0.0432,0.0197,0.0339,0.0202,0.0332
