step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0428,0.0900,0.0036,0.0034,224,-0.0527,256,0.0515,0.0000,0.0021,0.0034,-0.0013
1,0.0447,0.0874,0.0032,0.0030,218,-0.0490,262,0.0497,0.0000,0.0069,0.0035,0.0034
2,0.0467,0.0855,0.0030,0.0027,215,-0.0451,265,0.0492,0.0000,0.0117,0.0036,0.0082
3,0.0487,0.0841,0.0028,0.0025,207,-0.0428,273,0.0484,0.0000,0.0166,0.0037,0.0130
4,0.0508,0.0833,0.0028,0.0024,203,-0.0400,277,0.0488,0.0000,0.0216,0.0038,0.0178
5,0.0529,0.0828,0.0028,0.0023,197,-0.0380,283,0.0492,0.0000,0.0266,0.0039,0.0227
6,0.0550,0.0828,0.0030,0.0023,192,-0.0362,288,0.0502,0.0000,0.0317,0.0041,0.0276
7,0.0572,0.0829,0.0032,0.0024,188,-0.0342,292,0.0514,0.0000,0.0369,0.0043,0.0325
8,0.0594,0.0831,0.0034,0.0024,187,-0.0318,293,0.0534,0.0000,0.0420,0.0046,0.0375
9,0.0616,0.0835,0.0037,0.0025,184,-0.0298,296,0.0550,0.0000,0.0473,0.0048,0.0424
10,0.0639,0.0840,0.0041,0.0026,183,-0.0275,297,0.0572,0.0000,0.0525,0.0051,0.0474
11,0.0662,0.0846,0.0045,0.0027,180,-0.0256,300,0.0590,0.0000,0.0578,0.0054,0.0524
12,0.0685,0.0853,0.0050,0.0029,174,-0.0242,306,0.0603,0.0000,0.0631,0.0058,0.0573
13,0.0708,0.0862,0.0055,0.0030,166,-0.0232,314,0.0613,0.0000,0.0684,0.0062,0.0623
14,0.0732,0.0875,0.0060,0.0032,156,-0.0229,324,0.0622,0.0000,0.0738,0.0065,0.0672
15,0.0755,0.0889,0.0065,0.0033,149,-0.0224,331,0.0637,0.0000,0.0791,0.0070,0.0722
16,0.0779,0.0904,0.0071,0.0035,144,-0.0216,336,0.0657,0.0000,0.0845,0.0074,0.0771
17,0.0803,0.0920,0.0077,0.0037,141,-0.0207,339,0.0681,0.0000,0.0898,0.0078,0.0820
18,0.0827,0.0937,0.0083,0.0039,140,-0.0195,340,0.0709,0.0000,0.0952,0.0083,0.0868
19,0.0852,0.0954,0.0090,0.0040,140,-0.0183,340,0.0739,0.0000,0.1005,0.0088,0.0917
20,0.0876,0.0971,0.0097,0.0042,141,-0.0169,339,0.0772,0.0000,0.1058,0.0094,0.0965
21,0.0900,0.0989,0.0104,0.0044,136,-0.0164,344,0.0792,0.0000,0.1111,0.0099,0.1012
22,0.0924,0.1008,0.0111,0.0046,134,-0.0156,346,0.0818,0.0000,0.1164,0.0105,0.1059
23,0.0949,0.1027,0.0118,0.0047,128,-0.0152,352,0.0835,0.0000,0.1216,0.0111,0.1105
24,0.0973,0.1046,0.0125,0.0049,122,-0.0150,358,0.0851,0.0000,0.1268,0.0117,0.1151
25,0.0997,0.1066,0.0133,0.0051,120,-0.0143,360,0.0877,0.0000,0.1320,0.0124,0.1196
26,0.1021,0.1086,0.0140,0.0052,119,-0.0135,361,0.0905,0.0000,0.1371,0.0130,0.1241
27,0.1046,0.1106,0.0148,0.0054,116,-0.0129,364,0.0928,0.0000,0.1422,0.0137,0.1285
28,0.1070,0.1126,0.0155,0.0055,115,-0.0122,365,0.0956,0.0000,0.1472,0.0144,0.1328
29,0.1094,0.1146,0.0163,0.0057,110,-0.0119,370,0.0973,0.0000,0.1522,0.0152,0.1370
30,0.1117,0.1166,0.0171,0.0058,105,-0.0117,375,0.0989,0.0000,0.1571,0.0159,0.1411
31,0.1141,0.1187,0.0179,0.0060,101,-0.0114,379,0.1008,0.0000,0.1619,0.0167,0.1452
32,0.1165,0.1208,0.0187,0.0061,98,-0.0110,382,0.1029,0.0000,0.1667,0.0175,0.1492
33,0.1188,0.1229,0.0194,0.0062,96,-0.0106,384,0.1052,0.0000,0.1713,0.0183,0.1530
34,0.1211,0.1250,0.0202,0.0064,93,-0.0103,387,0.1073,0.0000,0.1760,0.0192,0.1568
35,0.1234,0.1270,0.0210,0.0065,91,-0.0100,389,0.1096,0.0000,0.1805,0.0200,0.1605
36,0.1257,0.1291,0.0218,0.0066,89,-0.0096,391,0.1118,0.0000,0.1850,0.0209,0.1640
37,0.1280,0.1312,0.0225,0.0067,86,-0.0094,394,0.1137,0.0000,0.1893,0.0218,0.1675
38,0.1302,0.1333,0.0233,0.0068,83,-0.0092,397,0.1156,0.0000,0.1936,0.0228,0.1709
39,0.1324,0.1353,0.0240,0.0069,84,-0.0086,396,0.1185,0.0000,0.1979,0.0237,0.1741
40,0.1346,0.1374,0.0248,0.0070,81,-0.0084,399,0.1203,0.0000,0.2020,0.0247,0.1772
41,0.1368,0.1394,0.0255,0.0071,77,-0.0084,403,0.1217,0.0000,0.2060,0.0257,0.1803
42,0.1390,0.1414,0.0262,0.0072,75,-0.0082,405,0.1237,0.0000,0.2100,0.0268,0.1832
43,0.1411,0.1435,0.0269,0.0073,71,-0.0082,409,0.1251,0.0000,0.2139,0.0278,0.1860
44,0.1432,0.1455,0.0276,0.0074,72,-0.0077,408,0.1279,0.0000,0.2176,0.0289,0.1887
45,0.1453,0.1475,0.0283,0.0074,69,-0.0077,411,0.1294,0.0000,0.2213,0.0300,0.1913
46,0.1474,0.1494,0.0290,0.0075,68,-0.0074,412,0.1316,0.0000,0.2249,0.0311,0.1938
47,0.1495,0.1514,0.0296,0.0076,64,-0.0075,416,0.1327,0.0000,0.2285,0.0323,0.1962
48,0.1515,0.1533,0.0302,0.0077,62,-0.0074,418,0.1345,0.0000,0.2319,0.0335,0.1984
49,0.1535,0.1553,0.0309,0.0077,60,-0.0072,420,0.1362,0.0000,0.2352,0.0347,0.2006
50,0.1555,0.1572,0.0315,0.0078,57,-0.0073,423,0.1375,0.0000,0.2385,0.0359,0.2026
51,0.1575,0.1591,0.0321,0.0079,55,-0.0072,425,0.1392,0.0000,0.2417,0.0372,0.2045
52,0.1594,0.1610,0.0326,0.0079,54,-0.0070,426,0.1411,0.0000,0.2448,0.0384,0.2063
53,0.1614,0.1628,0.0332,0.0080,52,-0.0070,428,0.1427,0.0000,0.2478,0.0398,0.2081
54,0.1633,0.1647,0.0337,0.0081,51,-0.0069,429,0.1445,0.0000,0.2507,0.0411,0.2097
55,0.1652,0.1666,0.0343,0.0081,51,-0.0066,429,0.1467,0.0000,0.2536,0.0424,0.2112
56,0.1671,0.1684,0.0348,0.0082,51,-0.0063,429,0.1489,0.0000,0.2564,0.0438,0.2125
57,0.1690,0.1702,0.0353,0.0082,47,-0.0065,433,0.1496,0.0000,0.2591,0.0453,0.2138
58,0.1708,0.1720,0.0358,0.0083,45,-0.0065,435,0.1511,0.0000,0.2617,0.0467,0.2150
59,0.1727,0.1738,0.0362,0.0084,42,-0.0067,438,0.1521,0.0000,0.2643,0.0482,0.2161
60,0.1745,0.1756,0.0367,0.0084,41,-0.0065,439,0.1538,0.0000,0.2668,0.0497,0.2171
61,0.1763,0.1774,0.0371,0.0085,41,-0.0062,439,0.1559,0.0000,0.2692,0.0512,0.2180
62,0.1782,0.1791,0.0375,0.0085,41,-0.0059,439,0.1579,0.0000,0.2715,0.0528,0.2188
63,0.1800,0.1809,0.0379,0.0086,41,-0.0056,439,0.1599,0.0000,0.2738,0.0543,0.2195
64,0.1818,0.1826,0.0383,0.0086,38,-0.0057,442,0.1608,0.0000,0.2760,0.0560,0.2201
65,0.1835,0.1844,0.0387,0.0087,37,-0.0056,443,0.1625,0.0000,0.2782,0.0576,0.2206
66,0.1853,0.1861,0.0391,0.0087,34,-0.0057,446,0.1633,0.0000,0.2803,0.0593,0.2210
67,0.1871,0.1878,0.0394,0.0088,33,-0.0056,447,0.1649,0.0000,0.2823,0.0610,0.2214
68,0.1888,0.1895,0.0398,0.0089,33,-0.0053,447,0.1669,0.0000,0.2843,0.0627,0.2216
69,0.1906,0.1912,0.0401,0.0089,32,-0.0051,448,0.1684,0.0000,0.2862,0.0645,0.2218
70,0.1923,0.1930,0.0404,0.0090,29,-0.0053,451,0.1692,0.0000,0.2881,0.0662,0.2219
71,0.1941,0.1947,0.0407,0.0090,28,-0.0051,452,0.1708,0.0000,0.2899,0.0681,0.2219
