agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,0.0722,0.0289,0.0435,0.0723
1,-1,0,0.8174,0.3270,0.8225,1.1495
2,-1,0,0.3673,0.1469,0.2392,0.3861
3,-1,0,0.4280,0.1712,0.2864,0.4576
4,-1,0,0.0712,0.0285,0.0430,0.0714
5,-1,0,0.0941,0.0376,0.0570,0.0947
6,1,0,0.2273,0.0909,0.1406,0.2315
7,-1,0,0.0540,0.0216,0.0328,0.0544
8,-1,0,0.1454,0.0582,0.0889,0.1471
9,1,0,0.1103,0.0440,0.0684,0.1125
10,-1,0,0.6848,0.2739,0.5644,0.8383
11,-1,0,0.5861,0.2344,0.4376,0.6721
12,1,0,0.3036,0.1214,0.1921,0.3135
13,-1,0,0.5879,0.2351,0.4421,0.6772
14,-1,0,0.2991,0.1195,0.1923,0.3118
15,-1,0,0.6713,0.2685,0.5450,0.8135
16,-1,0,0.4805,0.1921,0.3361,0.5281
17,-1,0,0.4551,0.1820,0.3109,0.4929
18,1,0,0.2993,0.1197,0.1891,0.3089
19,1,0,0.0122,0.0049,0.0074,0.0123
20,-1,0,0.0530,0.0212,0.0322,0.0534
21,-1,0,0.3551,0.1420,0.2309,0.3728
22,-1,0,0.6285,0.2514,0.4878,0.7392
23,-1,0,0.2116,0.0846,0.1302,0.2149
24,1,0,0.4331,0.1732,0.2905,0.4637
25,-1,0,0.2687,0.1074,0.1694,0.2768
26,-1,0,0.1626,0.0650,0.0998,0.1648
27,1,1,1.0000,0.4000,0.4920,0.8920
28,-1,0,0.0463,0.0185,0.0281,0.0466
29,1,0,0.6219,0.2488,0.4794,0.7281
30,-1,0,0.1524,0.0609,0.0930,0.1539
31,-1,0,0.0903,0.0361,0.0546,0.0907
32,-1,0,0.0620,0.0248,0.0378,0.0625
33,-1,0,0.7811,0.3124,0.7358,1.0482
34,-1,0,0.3413,0.1365,0.2197,0.3562
35,-1,0,0.5058,0.2023,0.3549,0.5573
36,-1,0,0.4777,0.1911,0.3291,0.5202
37,-1,0,0.4598,0.1838,0.3164,0.5002
38,-1,0,0.5895,0.2358,0.4416,0.6774
39,1,0,0.0165,0.0066,0.0101,0.0167
40,-1,0,0.6318,0.2526,0.4981,0.7507
41,1,0,0.5398,0.2159,0.3879,0.6039
42,1,0,0.5357,0.2142,0.3845,0.5987
43,1,1,1.0000,0.4000,0.4920,0.8920
44,-1,0,0.5103,0.2041,0.3592,0.5633
45,1,0,0.3394,0.1358,0.2177,0.3535
46,1,0,0.5662,0.2265,0.4155,0.6420
47,1,0,0.6450,0.2580,0.5087,0.7667
48,1,0,0.6041,0.2416,0.4579,0.6996
49,-1,0,0.5869,0.2348,0.4383,0.6730
50,-1,0,0.4629,0.1850,0.3211,0.5061
51,-1,0,0.5070,0.2028,0.3561,0.5589
52,-1,0,0.0222,0.0089,0.0135,0.0223
53,1,0,0.4638,0.1855,0.3166,0.5022
54,1,0,0.1060,0.0424,0.0644,0.1068
55,-1,0,0.4610,0.1844,0.3142,0.4986
56,-1,0,0.2597,0.1038,0.1624,0.2662
57,1,0,0.4427,0.1771,0.2987,0.4758
58,-1,0,0.4715,0.1886,0.3239,0.5124
59,1,0,0.3871,0.1548,0.2535,0.4084
60,1,0,0.5247,0.2099,0.3729,0.5828
61,-1,0,0.1884,0.0753,0.1161,0.1915
62,-1,0,0.2672,0.1068,0.1700,0.2768
63,1,1,1.0000,0.4000,0.4320,0.8320
64,-1,0,0.5080,0.2032,0.3574,0.5606
65,-1,0,0.2722,0.1089,0.1707,0.2796
66,1,0,0.4928,0.1971,0.3432,0.5403
67,1,0,0.6044,0.2418,0.4584,0.7001
68,1,0,0.3958,0.1583,0.2605,0.4188
69,1,0,0.3363,0.1345,0.2154,0.3499
70,1,0,0.3042,0.1217,0.1924,0.3141
71,-1,0,0.5732,0.2293,0.4231,0.6523
72,-1,0,0.4450,0.1780,0.3007,0.4787
73,-1,0,0.1655,0.0662,0.1016,0.1678
74,-1,0,0.2193,0.0877,0.1364,0.2241
75,1,0,0.5896,0.2358,0.4413,0.6771
76,1,0,0.0206,0.0082,0.0125,0.0208
77,-1,0,0.3388,0.1355,0.2173,0.3528
78,-1,0,0.2503,0.1000,0.1580,0.2581
79,-1,0,0.4379,0.1750,0.2988,0.4738
80,-1,0,0.4288,0.1714,0.2902,0.4616
81,-1,0,0.2831,0.1132,0.1781,0.2913
82,-1,0,0.9745,0.3898,1.7857,2.1755
83,1,0,0.2004,0.0801,0.1233,0.2034
84,-1,0,0.4269,0.1707,0.2855,0.4562
85,1,0,0.2708,0.1083,0.1694,0.2777
86,-1,0,0.0942,0.0377,0.0571,0.0948
87,-1,0,0.3819,0.1527,0.2504,0.4032
88,1,0,0.5776,0.2310,0.4278,0.6588
89,-1,0,0.0425,0.0170,0.0260,0.0429
90,1,0,0.0673,0.0269,0.0405,0.0674
91,-1,0,0.2628,0.1050,0.1665,0.2715
92,-1,0,0.0848,0.0339,0.0517,0.0856
93,1,0,0.1568,0.0627,0.0955,0.1582
94,1,0,0.3560,0.1424,0.2299,0.3723
95,-1,0,0.2096,0.0838,0.1308,0.2146
96,-1,0,0.5748,0.2299,0.4264,0.6563
97,-1,0,0.0711,0.0284,0.0436,0.0720
98,1,0,0.3891,0.1556,0.2555,0.4112
99,1,0,0.3097,0.1239,0.1964,0.3203
