step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0396,0.0907,0.0036,0.0034,227,-0.0563,253,0.0496,0.0000,0.0027,-0.0025,0.0052
1,0.0422,0.0908,0.0036,0.0034,222,-0.0547,258,0.0514,0.0000,0.0058,0.0000,0.0058
2,0.0443,0.0942,0.0042,0.0038,216,-0.0577,264,0.0554,0.0000,0.0097,0.0010,0.0087
3,0.0464,0.0995,0.0053,0.0044,211,-0.0629,269,0.0612,0.0454,0.0136,0.0020,0.0116
4,0.0489,0.1061,0.0067,0.0053,210,-0.0682,270,0.0694,0.1480,0.0175,0.0037,0.0138
5,0.0509,0.1141,0.0085,0.0064,210,-0.0751,270,0.0787,0.1984,0.0212,0.0049,0.0163
6,0.0528,0.1225,0.0107,0.0076,205,-0.0850,275,0.0867,0.5476,0.0246,0.0058,0.0187
7,0.0551,0.1314,0.0131,0.0090,203,-0.0939,277,0.0961,0.9484,0.0279,0.0076,0.0203
8,0.0573,0.1399,0.0157,0.0104,203,-0.1017,277,0.1058,1.4665,0.0312,0.0093,0.0219
9,0.0596,0.1481,0.0186,0.0119,203,-0.1090,277,0.1153,2.0611,0.0344,0.0110,0.0234
10,0.0617,0.1562,0.0216,0.0134,203,-0.1163,277,0.1245,2.8798,0.0375,0.0127,0.0248
11,0.0638,0.1641,0.0247,0.0149,196,-0.1279,284,0.1302,3.6665,0.0406,0.0143,0.0262
12,0.0660,0.1719,0.0279,0.0163,193,-0.1372,287,0.1376,4.3142,0.0439,0.0159,0.0280
13,0.0683,0.1797,0.0311,0.0178,190,-0.1466,290,0.1448,5.2141,0.0478,0.0172,0.0306
14,0.0702,0.1873,0.0345,0.0192,189,-0.1549,291,0.1525,6.2065,0.0514,0.0181,0.0333
15,0.0720,0.1948,0.0379,0.0205,188,-0.1633,292,0.1599,7.2830,0.0549,0.0189,0.0360
16,0.0737,0.2021,0.0413,0.0219,192,-0.1671,288,0.1700,8.0211,0.0583,0.0197,0.0387
17,0.0754,0.2091,0.0447,0.0231,193,-0.1732,287,0.1782,9.0585,0.0616,0.0204,0.0413
18,0.0769,0.2159,0.0482,0.0244,193,-0.1800,287,0.1853,9.5352,0.0648,0.0209,0.0440
19,0.0783,0.2224,0.0516,0.0256,195,-0.1846,285,0.1936,10.6465,0.0679,0.0213,0.0466
20,0.0798,0.2287,0.0551,0.0268,195,-0.1909,285,0.2005,12.3604,0.0710,0.0218,0.0493
21,0.0812,0.2350,0.0585,0.0279,194,-0.1982,286,0.2065,13.4798,0.0740,0.0222,0.0519
22,0.0831,0.2412,0.0617,0.0288,192,-0.2058,288,0.2120,14.4750,0.0775,0.0232,0.0543
23,0.0852,0.2472,0.0649,0.0297,190,-0.2132,290,0.2176,15.7062,0.0815,0.0241,0.0574
24,0.0872,0.2530,0.0681,0.0306,190,-0.2181,290,0.2243,17.2375,0.0854,0.0251,0.0603
25,0.0892,0.2586,0.0713,0.0315,186,-0.2277,294,0.2277,18.0036,0.0891,0.0260,0.0631
26,0.0911,0.2641,0.0744,0.0323,187,-0.2312,293,0.2349,18.3989,0.0927,0.0270,0.0658
27,0.0930,0.2694,0.0775,0.0331,187,-0.2358,293,0.2410,20.0458,0.0962,0.0279,0.0683
28,0.0948,0.2745,0.0805,0.0339,186,-0.2415,294,0.2460,21.0980,0.0995,0.0289,0.0706
29,0.0966,0.2794,0.0835,0.0346,186,-0.2457,294,0.2518,21.0980,0.1026,0.0299,0.0727
30,0.0984,0.2841,0.0864,0.0354,185,-0.2510,295,0.2564,22.2592,0.1056,0.0310,0.0746
31,0.1000,0.2887,0.0893,0.0361,182,-0.2591,298,0.2590,23.0816,0.1084,0.0320,0.0765
32,0.1017,0.2931,0.0920,0.0367,182,-0.2629,298,0.2642,24.1935,0.1114,0.0329,0.0785
33,0.1034,0.2974,0.0947,0.0374,182,-0.2665,298,0.2691,25.1777,0.1142,0.0339,0.0804
