agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,-1,1,-0.3371,-0.1349,-0.2160,-0.3509
1,-1,0,-0.1444,-0.0578,-0.0881,-0.1458
2,-1,0,-0.5877,-0.2351,-0.4391,-0.6742
3,1,0,0.2136,0.0854,0.1315,0.2169
4,-1,1,-0.5113,-0.2045,-0.3600,-0.5645
5,-1,0,-0.3758,-0.1503,-0.2451,-0.3954
6,-1,1,0.4301,0.1720,0.2880,0.4600
7,-1,0,-0.6535,-0.2614,-0.5200,-0.7814
8,1,0,-0.5512,-0.2205,-0.3996,-0.6201
9,-1,0,-0.5593,-0.2237,-0.4081,-0.6319
10,-1,1,0.5113,0.2045,0.3600,0.5645
11,1,0,-0.2476,-0.0990,-0.1538,-0.2528
12,1,0,0.1226,0.0490,0.0742,0.1232
13,-1,0,-0.1841,-0.0736,-0.1131,-0.1867
14,-1,0,0.1116,0.0447,0.0673,0.1119
15,-1,1,0.5113,0.2045,0.3600,0.5645
16,-1,0,0.3714,0.1485,0.2415,0.3900
17,1,0,-0.4857,-0.1943,-0.3361,-0.5304
18,-1,1,-0.0000,-0.0000,0.0000,-0.0000
19,1,0,-0.1502,-0.0601,-0.0913,-0.1514
20,-1,1,0.5814,0.2326,0.4320,0.6646
21,-1,0,0.5863,0.2345,0.4375,0.6721
22,-1,0,0.5292,0.2117,0.3774,0.5891
23,1,1,0.1191,0.0476,0.0720,0.1196
24,-1,0,0.2865,0.1146,0.1802,0.2948
25,-1,0,-0.3837,-0.1535,-0.2509,-0.4044
26,-1,1,0.2328,0.0931,0.1440,0.2371
27,-1,1,0.4301,0.1721,0.2880,0.4601
28,1,1,-0.3773,-0.1509,-0.2460,-0.3969
29,-1,0,0.2968,0.1187,0.1873,0.3060
30,1,1,0.3371,0.1349,0.2160,0.3509
31,1,1,1.0000,0.4000,0.4320,0.8320
32,-1,0,0.5653,0.2261,0.4144,0.6406
33,-1,0,-0.6209,-0.2483,-0.4789,-0.7272
34,-1,0,-0.0306,-0.0122,-0.0186,-0.0308
35,-1,0,-0.4930,-0.1972,-0.3428,-0.5400
36,-1,0,-0.6355,-0.2542,-0.4963,-0.7505
37,1,1,1.0000,0.4000,0.1440,0.5440
38,-1,0,-0.2536,-0.1014,-0.1579,-0.2594
