step,community_0,community_1,community_2,community_4,community_6,community_7,community_8,community_9,community_11,community_12,community_13,community_15,community_16,community_17,community_20,community_22,community_26,community_28,community_29,community_30,community_31,community_38,community_40,community_58
175,0.0000,0.0000,0.0063,0.0042,0.0193,0.0011,0.0056,0.0014,0.0214,0.0012,0.0232,0.0019,0.0002,0.0000,0.0039,0.0057,0.0143,0.0298,0.0293,0.0026,0.0302,0.0028,0.0089,0.0039
176,0.0000,0.0000,0.0064,0.0043,0.0193,0.0011,0.0056,0.0014,0.0214,0.0012,0.0234,0.0019,0.0002,0.0000,0.0039,0.0057,0.0144,0.0298,0.0294,0.0026,0.0303,0.0028,0.0089,0.0039
177,0.0000,0.0000,0.0064,0.0044,0.0193,0.0011,0.0056,0.0014,0.0214,0.0012,0.0236,0.0019,0.0002,0.0000,0.0039,0.0057,0.0145,0.0298,0.0294,0.0026,0.0304,0.0028,0.0090,0.0040
178,0.0000,0.0000,0.0065,0.0045,0.0193,0.0011,0.0057,0.0014,0.0214,0.0012,0.0239,0.0019,0.0002,0.0000,0.0039,0.0057,0.0145,0.0298,0.0294,0.0026,0.0304,0.0028,0.0091,0.0040
179,0.0000,0.0000,0.0065,0.0046,0.0193,0.0011,0.0057,0.0015,0.0214,0.0013,0.0241,0.0019,0.0002,0.0000,0.0039,0.0057,0.0146,0.0298,0.0294,0.0026,0.0305,0.0028,0.0091,0.0040
180,0.0000,0.0000,0.0065,0.0047,0.0193,0.0011,0.0057,0.0015,0.0214,0.0013,0.0243,0.0019,0.0002,0.0000,0.0039,0.0057,0.0147,0.0298,0.0294,0.0026,0.0306,0.0028,0.0092,0.0040
181,0.0000,0.0000,0.0066,0.0048,0.0193,0.0011,0.0057,0.0015,0.0214,0.0013,0.0245,0.0020,0.0002,0.0000,0.0039,0.0057,0.0147,0.0298,0.0294,0.0026,0.0306,0.0028,0.0093,0.0041
182,0.0000,0.0000,0.0066,0.0049,0.0193,0.0011,0.0057,0.0015,0.0214,0.0013,0.0247,0.0020,0.0002,0.0000,0.0039,0.0057,0.0148,0.0298,0.0294,0.0027,0.0307,0.0028,0.0093,0.0041
183,0.0000,0.0000,0.0067,0.0050,0.0193,0.0011,0.0058,0.0015,0.0214,0.0013,0.0249,0.0020,0.0002,0.0000,0.0039,0.0057,0.0149,0.0298,0.0294,0.0027,0.0308,0.0028,0.0094,0.0041
184,0.0000,0.0000,0.0067,0.0050,0.0193,0.0012,0.0058,0.0015,0.0214,0.0013,0.0251,0.0020,0.0002,0.0000,0.0039,0.0057,0.0149,0.0298,0.0294,0.0027,0.0308,0.0029,0.0095,0.0041
185,0.0000,0.0000,0.0068,0.0051,0.0193,0.0012,0.0058,0.0016,0.0214,0.0014,0.0253,0.0020,0.0002,0.0000,0.0039,0.0058,0.0150,0.0298,0.0294,0.0027,0.0309,0.0029,0.0095,0.0041
186,0.0000,0.0000,0.0068,0.0052,0.0193,0.0012,0.0058,0.0016,0.0214,0.0014,0.0255,0.0020,0.0002,0.0000,0.0039,0.0058,0.0150,0.0298,0.0294,0.0027,0.0309,0.0029,0.0096,0.0042
187,0.0000,0.0000,0.0068,0.0053,0.0193,0.0012,0.0059,0.0016,0.0214,0.0014,0.0257,0.0020,0.0002,0.0000,0.0039,0.0058,0.0151,0.0298,0.0294,0.0027,0.0310,0.0029,0.0097,0.0042
188,0.0000,0.0000,0.0069,0.0054,0.0193,0.0012,0.0059,0.0016,0.0214,0.0014,0.0259,0.0020,0.0002,0.0000,0.0039,0.0058,0.0151,0.0298,0.0294,0.0027,0.0311,0.0029,0.0097,0.0042
189,0.0000,0.0000,0.0069,0.0055,0.0193,0.0012,0.0059,0.0016,0.0214,0.0014,0.0261,0.0020,0.0002,0.0000,0.0039,0.0058,0.0152,0.0298,0.0294,0.0027,0.0311,0.0029,0.0098,0.0042
190,0.0000,0.0000,0.0070,0.0056,0.0192,0.0012,0.0059,0.0016,0.0214,0.0014,0.0263,0.0020,0.0002,0.0000,0.0039,0.0058,0.0152,0.0298,0.0294,0.0028,0.0312,0.0029,0.0099,0.0042
191,0.0000,0.0000,0.0070,0.0057,0.0192,0.0012,0.0059,0.0017,0.0214,0.0015,0.0265,0.0020,0.0002,0.0000,0.0039,0.0058,0.0153,0.0298,0.0294,0.0028,0.0312,0.0029,0.0099,0.0043
192,0.0000,0.0000,0.0070,0.0058,0.0192,0.0013,0.0060,0.0017,0.0214,0.0015,0.0266,0.0020,0.0002,0.0000,0.0039,0.0058,0.0154,0.0298,0.0294,0.0028,0.0313,0.0029,0.0100,0.0043
193,0.0000,0.0000,0.0071,0.0059,0.0192,0.0013,0.0060,0.0017,0.0214,0.0015,0.0268,0.0020,0.0002,0.0000,0.0039,0.0058,0.0154,0.0298,0.0294,0.0028,0.0313,0.0029,0.0101,0.0043
194,0.0000,0.0000,0.0071,0.0060,0.0192,0.0013,0.0060,0.0017,0.0213,0.0015,0.0270,0.0020,0.0002,0.0000,0.0039,0.0058,0.0155,0.0298,0.0294,0.0028,0.0313,0.0029,0.0101,0.0043
195,0.0000,0.0000,0.0071,0.0061,0.0192,0.0013,0.0060,0.0017,0.0213,0.0015,0.0271,0.0021,0.0002,0.0000,0.0039,0.0058,0.0155,0.0298,0.0294,0.0028,0.0314,0.0029,0.0102,0.0043
196,0.0000,0.0000,0.0072,0.0062,0.0192,0.0013,0.0060,0.0017,0.0213,0.0015,0.0273,0.0021,0.0002,0.0000,0.0039,0.0058,0.0156,0.0297,0.0294,0.0028,0.0314,0.0029,0.0102,0.0043
197,0.0000,0.0000,0.0072,0.0063,0.0192,0.0013,0.0061,0.0018,0.0213,0.0016,0.0274,0.0021,0.0002,0.0000,0.0039,0.0058,0.0156,0.0297,0.0294,0.0028,0.0315,0.0029,0.0103,0.0044
198,0.0000,0.0000,0.0072,0.0064,0.0192,0.0013,0.0061,0.0018,0.0213,0.0016,0.0276,0.0021,0.0002,0.0000,0.0039,0.0058,0.0156,0.0297,0.0294,0.0029,0.0315,0.0029,0.0104,0.0044
199,0.0000,0.0000,0.0073,0.0065,0.0192,0.0014,0.0061,0.0018,0.0213,0.0016,0.0277,0.0021,0.0002,0.0000,0.0039,0.0058,0.0157,0.0297,0.0294,0.0029,0.0315,0.0029,0.0104,0.0044
200,0.0000,0.0000,0.0073,0.0067,0.0192,0.0014,0.0061,0.0018,0.0213,0.0016,0.0279,0.0021,0.0002,0.0000,0.0039,0.0058,0.0157,0.0297,0.0294,0.0029,0.0316,0.0029,0.0105,0.0044
201,0.0000,0.0000,0.0073,0.0068,0.0192,0.0014,0.0061,0.0018,0.0213,0.0016,0.0280,0.0021,0.0002,0.0000,0.0039,0.0058,0.0158,0.0297,0.0294,0.0029,0.0316,0.0029,0.0105,0.0044
202,0.0000,0.0000,0.0074,0.0069,0.0192,0.0014,0.0062,0.0018,0.0213,0.0016,0.0281,0.0021,0.0002,0.0000,0.0039,0.0058,0.0158,0.0297,0.0294,0.0029,0.0316,0.0029,0.0106,0.0044
203,0.0000,0.0000,0.0074,0.0070,0.0192,0.0014,0.0062,0.0019,0.0213,0.0016,0.0283,0.0021,0.0002,0.0000,0.0039,0.0058,0.0159,0.0297,0.0294,0.0029,0.0317,0.0029,0.0107,0.0045
204,0.0000,0.0000,0.0074,0.0071,0.0192,0.0014,0.0062,0.0019,0.0212,0.0017,0.0284,0.0021,0.0002,0.0000,0.0039,0.0059,0.0159,0.0297,0.0294,0.0029,0.0317,0.0029,0.0107,0.0045
205,0.0000,0.0000,0.0075,0.0072,0.0192,0.0014,0.0062,0.0019,0.0212,0.0017,0.0285,0.0021,0.0002,0.0000,0.0039,0.0059,0.0160,0.0297,0.0294,0.0030,0.0317,0.0029,0.0108,0.0045
206,0.0000,0.0000,0.0075,0.0073,0.0192,0.0015,0.0062,0.0019,0.0212,0.0017,0.0286,0.0021,0.0002,0.0000,0.0039,0.0059,0.0160,0.0297,0.0294,0.0030,0.0318,0.0029,0.0108,0.0045
207,0.0000,0.0000,0.0075,0.0074,0.0192,0.0015,0.0063,0.0019,0.0212,0.0017,0.0287,0.0021,0.0003,0.0000,0.0039,0.0059,0.0160,0.0297,0.0294,0.0030,0.0318,0.0029,0.0109,0.0045
208,0.0000,0.0000,0.0076,0.0075,0.0192,0.0015,0.0063,0.0019,0.0212,0.0017,0.0288,0.0021,0.0003,0.0000,0.0039,0.0059,0.0161,0.0297,0.0294,0.0030,0.0318,0.0029,0.0109,0.0045
209,0.0000,0.0000,0.0076,0.0076,0.0192,0.0015,0.0063,0.0020,0.0212,0.0017,0.0290,0.0021,0.0003,0.0000,0.0039,0.0059,0.0161,0.0297,0.0293,0.0030,0.0318,0.0029,0.0110,0.0045
210,0.0000,0.0000,0.0076,0.0077,0.0192,0.0015,0.0063,0.0020,0.0212,0.0017,0.0291,0.0022,0.0003,0.0000,0.0039,0.0059,0.0162,0.0297,0.0293,0.0030,0.0319,0.0029,0.0111,0.0045
211,0.0000,0.0000,0.0076,0.0078,0.0192,0.0015,0.0063,0.0020,0.0212,0.0018,0.0292,0.0022,0.0003,0.0000,0.0039,0.0059,0.0162,0.0297,0.0293,0.0030,0.0319,0.0029,0.0111,0.0046
212,0.0000,0.0000,0.0077,0.0079,0.0192,0.0016,0.0064,0.0020,0.0212,0.0018,0.0293,0.0022,0.0003,0.0000,0.0039,0.0059,0.0162,0.0297,0.0293,0.0030,0.0319,0.0029,0.0112,0.0046
213,0.0000,0.0000,0.0077,0.0080,0.0192,0.0016,0.0064,0.0020,0.0212,0.0018,0.0294,0.0022,0.0003,0.0000,0.0039,0.0059,0.0163,0.0297,0.0293,0.0031,0.0319,0.0029,0.0112,0.0046
214,0.0000,0.0000,0.0077,0.0081,0.0192,0.0016,0.0064,0.0021,0.0211,0.0018,0.0295,0.0022,0.0003,0.0000,0.0039,0.0059,0.0163,0.0297,0.0293,0.0031,0.0319,0.0029,0.0113,0.0046
215,0.0000,0.0000,0.0077,0.0082,0.0192,0.0016,0.0064,0.0021,0.0211,0.0018,0.0295,0.0022,0.0003,0.0000,0.0039,0.0059,0.0163,0.0297,0.0293,0.0031,0.0320,0.0029,0.0113,0.0046
216,0.0000,0.0000,0.0078,0.0084,0.0192,0.0016,0.0064,0.0021,0.0211,0.0018,0.0296,0.0022,0.0003,0.0000,0.0039,0.0059,0.0164,0.0297,0.0293,0.0031,0.0320,0.0029,0.0114,0.0046
217,0.0000,0.0000,0.0078,0.0085,0.0192,0.0016,0.0065,0.0021,0.0211,0.0018,0.0297,0.0022,0.0003,0.0000,0.0039,0.0059,0.0164,0.0297,0.0293,0.0031,0.0320,0.0029,0.0114,0.0046
218,0.0000,0.0000,0.0078,0.0086,0.0192,0.0017,0.0065,0.0021,0.0211,0.0018,0.0298,0.0022,0.0003,0.0000,0.0039,0.0059,0.0164,0.0297,0.0293,0.0031,0.0320,0.0029,0.0115,0.0046
219,0.0000,0.0000,0.0078,0.0087,0.0192,0.0017,0.0065,0.0021,0.0211,0.0019,0.0299,0.0022,0.0003,0.0000,0.0039,0.0059,0.0165,0.0297,0.0293,0.0031,0.0320,0.0028,0.0115,0.0046
220,0.0000,0.0000,0.0079,0.0088,0.0192,0.0017,0.0065,0.0022,0.0211,0.0019,0.0300,0.0022,0.0003,0.0000,0.0039,0.0059,0.0165,0.0297,0.0293,0.0031,0.0321,0.0028,0.0116,0.0046
221,0.0000,0.0000,0.0079,0.0089,0.0192,0.0017,0.0065,0.0022,0.0211,0.0019,0.0300,0.0022,0.0003,0.0000,0.0039,0.0059,0.0165,0.0297,0.0293,0.0032,0.0321,0.0028,0.0116,0.0047
222,0.0000,0.0000,0.0079,0.0090,0.0192,0.0017,0.0065,0.0022,0.0211,0.0019,0.0301,0.0022,0.0003,0.0000,0.0039,0.0059,0.0166,0.0297,0.0293,0.0032,0.0321,0.0028,0.0117,0.0047
223,0.0000,0.0000,0.0079,0.0091,0.0192,0.0017,0.0066,0.0022,0.0211,0.0019,0.0302,0.0022,0.0003,0.0000,0.0039,0.0059,0.0166,0.0297,0.0293,0.0032,0.0321,0.0028,0.0117,0.0047
224,0.0000,0.0000,0.0080,0.0092,0.0191,0.0018,0.0066,0.0022,0.0211,0.0019,0.0302,0.0023,0.0003,0.0000,0.0039,0.0059,0.0166,0.0297,0.0293,0.0032,0.0321,0.0028,0.0118,0.0047
225,0.0000,0.0000,0.0080,0.0093,0.0191,0.0018,0.0066,0.0023,0.0211,0.0019,0.0303,0.0023,0.0003,0.0000,0.0039,0.0060,0.0166,0.0297,0.0293,0.0032,0.0321,0.0028,0.0118,0.0047
226,0.0000,0.0000,0.0080,0.0094,0.0191,0.0018,0.0066,0.0023,0.0211,0.0019,0.0304,0.0023,0.0003,0.0000,0.0039,0.0060,0.0167,0.0297,0.0293,0.0032,0.0321,0.0028,0.0119,0.0047
227,0.0000,0.0000,0.0080,0.0095,0.0191,0.0018,0.0066,0.0023,0.0210,0.0020,0.0304,0.0023,0.0003,0.0000,0.0039,0.0060,0.0167,0.0297,0.0293,0.0032,0.0322,0.0028,0.0119,0.0047
228,0.0000,0.0000,0.0080,0.0096,0.0191,0.0018,0.0067,0.0023,0.0210,0.0020,0.0305,0.0023,0.0003,0.0000,0.0039,0.0060,0.0167,0.0297,0.0292,0.0032,0.0322,0.0028,0.0119,0.0047
229,0.0000,0.0000,0.0081,0.0098,0.0191,0.0018,0.0067,0.0023,0.0210,0.0020,0.0305,0.0023,0.0003,0.0000,0.0039,0.0060,0.0168,0.0297,0.0292,0.0033,0.0322,0.0028,0.0120,0.0047
230,0.0000,0.0000,0.0081,0.0099,0.0191,0.0019,0.0067,0.0023,0.0210,0.0020,0.0306,0.0023,0.0003,0.0000,0.0039,0.0060,0.0168,0.0297,0.0292,0.0033,0.0322,0.0028,0.0120,0.0047
231,0.0000,0.0000,0.0081,0.0100,0.0191,0.0019,0.0067,0.0024,0.0210,0.0020,0.0306,0.0023,0.0003,0.0000,0.0039,0.0060,0.0168,0.0297,0.0292,0.0033,0.0322,0.0028,0.0121,0.0047
232,0.0000,0.0000,0.0081,0.0101,0.0191,0.0019,0.0067,0.0024,0.0210,0.0020,0.0307,0.0023,0.0003,0.0000,0.0039,0.0060,0.0168,0.0297,0.0292,0.0033,0.0322,0.0028,0.0121,0.0047
233,0.0000,0.0000,0.0081,0.0102,0.0191,0.0019,0.0067,0.0024,0.0210,0.0020,0.0307,0.0023,0.0003,0.0000,0.0039,0.0060,0.0169,0.0297,0.0292,0.0033,0.0322,0.0028,0.0122,0.0047
234,0.0000,0.0000,0.0081,0.0103,0.0191,0.0019,0.0068,0.0024,0.0210,0.0020,0.0308,0.0023,0.0003,0.0000,0.0039,0.0060,0.0169,0.0297,0.0292,0.0033,0.0322,0.0028,0.0122,0.0047
235,0.0000,0.0000,0.0082,0.0104,0.0191,0.0020,0.0068,0.0024,0.0210,0.0020,0.0308,0.0023,0.0003,0.0000,0.0039,0.0060,0.0169,0.0297,0.0292,0.0033,0.0322,0.0028,0.0123,0.0047
236,0.0000,0.0000,0.0082,0.0105,0.0191,0.0020,0.0068,0.0025,0.0210,0.0020,0.0309,0.0023,0.0003,0.0000,0.0039,0.0060,0.0169,0.0297,0.0292,0.0033,0.0322,0.0028,0.0123,0.0048
237,0.0000,0.0000,0.0082,0.0106,0.0191,0.0020,0.0068,0.0025,0.0210,0.0021,0.0309,0.0023,0.0003,0.0000,0.0039,0.0060,0.0170,0.0297,0.0292,0.0034,0.0322,0.0028,0.0123,0.0048
238,0.0000,0.0000,0.0082,0.0107,0.0191,0.0020,0.0068,0.0025,0.0210,0.0021,0.0310,0.0024,0.0003,0.0000,0.0039,0.0060,0.0170,0.0297,0.0292,0.0034,0.0323,0.0028,0.0124,0.0048
239,0.0000,0.0000,0.0082,0.0108,0.0191,0.0020,0.0068,0.0025,0.0210,0.0021,0.0310,0.0024,0.0003,0.0000,0.0039,0.0060,0.0170,0.0297,0.0292,0.0034,0.0323,0.0028,0.0124,0.0048
240,0.0000,0.0000,0.0082,0.0109,0.0191,0.0021,0.0069,0.0025,0.0210,0.0021,0.0310,0.0024,0.0003,0.0000,0.0039,0.0060,0.0170,0.0297,0.0292,0.0034,0.0323,0.0028,0.0125,0.0048
241,0.0000,0.0000,0.0083,0.0110,0.0191,0.0021,0.0069,0.0026,0.0210,0.0021,0.0311,0.0024,0.0003,0.0000,0.0039,0.0060,0.0171,0.0297,0.0292,0.0034,0.0323,0.0028,0.0125,0.0048
242,0.0000,0.0000,0.0083,0.0111,0.0191,0.0021,0.0069,0.0026,0.0210,0.0021,0.0311,0.0024,0.0003,0.0000,0.0039,0.0060,0.0171,0.0297,0.0292,0.0034,0.0323,0.0028,0.0125,0.0048
243,0.0000,0.0000,0.0083,0.0112,0.0191,0.0021,0.0069,0.0026,0.0210,0.0021,0.0311,0.0024,0.0003,0.0000,0.0039,0.0060,0.0171,0.0297,0.0292,0.0034,0.0323,0.0028,0.0126,0.0048
244,0.0000,0.0000,0.0083,0.0113,0.0191,0.0021,0.0069,0.0026,0.0210,0.0021,0.0312,0.0024,0.0003,0.0000,0.0039,0.0060,0.0171,0.0297,0.0292,0.0034,0.0323,0.0028,0.0126,0.0048
245,0.0000,0.0000,0.0083,0.0114,0.0191,0.0022,0.0069,0.0026,0.0210,0.0021,0.0312,0.0024,0.0004,0.0000,0.0039,0.0060,0.0171,0.0297,0.0292,0.0034,0.0323,0.0028,0.0126,0.0048
246,0.0000,0.0000,0.0083,0.0115,0.0191,0.0022,0.0069,0.0026,0.0210,0.0021,0.0312,0.0024,0.0004,0.0000,0.0039,0.0060,0.0172,0.0297,0.0292,0.0035,0.0323,0.0028,0.0127,0.0048
247,0.0000,0.0000,0.0083,0.0116,0.0191,0.0022,0.0070,0.0027,0.0210,0.0021,0.0313,0.0024,0.0004,0.0000,0.0039,0.0060,0.0172,0.0297,0.0292,0.0035,0.0323,0.0028,0.0127,0.0048
248,0.0000,0.0000,0.0084,0.0117,0.0191,0.0022,0.0070,0.0027,0.0210,0.0022,0.0313,0.0024,0.0004,0.0000,0.0039,0.0060,0.0172,0.0297,0.0292,0.0035,0.0323,0.0028,0.0128,0.0048
249,0.0000,0.0000,0.0084,0.0118,0.0191,0.0022,0.0070,0.0027,0.0210,0.0022,0.0313,0.0024,0.0004,0.0000,0.0039,0.0060,0.0172,0.0297,0.0292,0.0035,0.0323,0.0028,0.0128,0.0048
250,0.0000,0.0000,0.0084,0.0119,0.0191,0.0023,0.0070,0.0027,0.0210,0.0022,0.0313,0.0024,0.0004,0.0000,0.0039,0.0061,0.0172,0.0297,0.0292,0.0035,0.0323,0.0028,0.0128,0.0048
251,0.0000,0.0000,0.0084,0.0120,0.0191,0.0023,0.0070,0.0027,0.0210,0.0022,0.0314,0.0024,0.0004,0.0000,0.0039,0.0061,0.0173,0.0297,0.0292,0.0035,0.0323,0.0028,0.0129,0.0048
252,0.0000,0.0000,0.0084,0.0121,0.0191,0.0023,0.0070,0.0028,0.0209,0.0022,0.0314,0.0024,0.0004,0.0000,0.0039,0.0061,0.0173,0.0297,0.0292,0.0035,0.0323,0.0028,0.0129,0.0048
253,0.0000,0.0000,0.0084,0.0122,0.0191,0.0023,0.0070,0.0028,0.0209,0.0022,0.0314,0.0025,0.0004,0.0000,0.0039,0.0061,0.0173,0.0297,0.0292,0.0035,0.0323,0.0028,0.0129,0.0048
254,0.0000,0.0000,0.0084,0.0123,0.0191,0.0023,0.0071,0.0028,0.0209,0.0022,0.0314,0.0025,0.0004,0.0000,0.0039,0.0061,0.0173,0.0297,0.0292,0.0035,0.0323,0.0028,0.0130,0.0048
255,0.0000,0.0000,0.0084,0.0124,0.0191,0.0024,0.0071,0.0028,0.0209,0.0022,0.0315,0.0025,0.0004,0.0000,0.0039,0.0061,0.0173,0.0297,0.0292,0.0035,0.0323,0.0028,0.0130,0.0048
256,0.0000,0.0000,0.0085,0.0125,0.0191,0.0024,0.0071,0.0028,0.0209,0.0022,0.0315,0.0025,0.0004,0.0000,0.0039,0.0061,0.0174,0.0297,0.0292,0.0036,0.0323,0.0028,0.0130,0.0048
257,0.0000,0.0000,0.0085,0.0126,0.0191,0.0024,0.0071,0.0029,0.0209,0.0022,0.0315,0.0025,0.0004,0.0000,0.0039,0.0061,0.0174,0.0297,0.0292,0.0036,0.0323,0.0028,0.0131,0.0048
258,0.0000,0.0000,0.0085,0.0127,0.0191,0.0024,0.0071,0.0029,0.0209,0.0022,0.0315,0.0025,0.0004,0.0000,0.0039,0.0061,0.0174,0.0297,0.0292,0.0036,0.0323,0.0028,0.0131,0.0048
259,0.0000,0.0000,0.0085,0.0128,0.0191,0.0024,0.0071,0.0029,0.0209,0.0022,0.0315,0.0025,0.0004,0.0000,0.0039,0.0061,0.0174,0.0297,0.0292,0.0036,0.0323,0.0028,0.0131,0.0048
260,0.0000,0.0000,0.0085,0.0129,0.0191,0.0025,0.0071,0.0029,0.0209,0.0022,0.0315,0.0025,0.0004,0.0000,0.0039,0.0061,0.0174,0.0297,0.0292,0.0036,0.0323,0.0028,0.0132,0.0049
261,0.0000,0.0000,0.0085,0.0130,0.0191,0.0025,0.0072,0.0029,0.0209,0.0023,0.0316,0.0025,0.0004,0.0000,0.0039,0.0061,0.0174,0.0297,0.0292,0.0036,0.0323,0.0028,0.0132,0.0049
262,0.0000,0.0000,0.0085,0.0131,0.0191,0.0025,0.0072,0.0030,0.0209,0.0023,0.0316,0.0025,0.0004,0.0000,0.0039,0.0061,0.0175,0.0297,0.0292,0.0036,0.0323,0.0028,0.0132,0.0049
263,0.0000,0.0000,0.0085,0.0132,0.0191,0.0025,0.0072,0.0030,0.0209,0.0023,0.0316,0.0025,0.0004,0.0000,0.0039,0.0061,0.0175,0.0297,0.0292,0.0036,0.0323,0.0028,0.0132,0.0049
264,0.0000,0.0000,0.0085,0.0133,0.0191,0.0025,0.0072,0.0030,0.0209,0.0023,0.0316,0.0025,0.0004,0.0000,0.0039,0.0061,0.0175,0.0297,0.0292,0.0036,0.0323,0.0028,0.0133,0.0049
265,0.0000,0.0000,0.0085,0.0134,0.0191,0.0026,0.0072,0.0030,0.0209,0.0023,0.0316,0.0025,0.0004,0.0000,0.0039,0.0061,0.0175,0.0297,0.0292,0.0036,0.0323,0.0028,0.0133,0.0049
266,0.0000,0.0000,0.0086,0.0134,0.0191,0.0026,0.0072,0.0031,0.0209,0.0023,0.0316,0.0025,0.0004,0.0000,0.0039,0.0061,0.0175,0.0297,0.0292,0.0037,0.0323,0.0028,0.0133,0.0049
267,0.0000,0.0000,0.0086,0.0135,0.0191,0.0026,0.0072,0.0031,0.0209,0.0023,0.0316,0.0025,0.0004,0.0000,0.0039,0.0061,0.0175,0.0297,0.0292,0.0037,0.0323,0.0028,0.0134,0.0049
268,0.0000,0.0000,0.0086,0.0136,0.0191,0.0026,0.0072,0.0031,0.0209,0.0023,0.0316,0.0025,0.0004,0.0000,0.0039,0.0061,0.0175,0.0297,0.0292,0.0037,0.0323,0.0028,0.0134,0.0049
269,0.0000,0.0000,0.0086,0.0137,0.0191,0.0026,0.0073,0.0031,0.0209,0.0023,0.0317,0.0026,0.0004,0.0000,0.0039,0.0061,0.0176,0.0297,0.0292,0.0037,0.0323,0.0028,0.0134,0.0049
270,0.0000,0.0000,0.0086,0.0138,0.0191,0.0027,0.0073,0.0031,0.0209,0.0023,0.0317,0.0026,0.0004,0.0000,0.0039,0.0061,0.0176,0.0297,0.0292,0.0037,0.0323,0.0028,0.0134,0.0049
271,0.0000,0.0000,0.0086,0.0139,0.0191,0.0027,0.0073,0.0032,0.0209,0.0023,0.0317,0.0026,0.0004,0.0000,0.0039,0.0061,0.0176,0.0297,0.0292,0.0037,0.0323,0.0028,0.0135,0.0049
272,0.0000,0.0000,0.0086,0.0140,0.0191,0.0027,0.0073,0.0032,0.0209,0.0023,0.0317,0.0026,0.0004,0.0000,0.0039,0.0061,0.0176,0.0297,0.0292,0.0037,0.0323,0.0028,0.0135,0.0049
273,0.0000,0.0000,0.0086,0.0141,0.0191,0.0027,0.0073,0.0032,0.0209,0.0023,0.0317,0.0026,0.0004,0.0000,0.0039,0.0061,0.0176,0.0297,0.0292,0.0037,0.0323,0.0028,0.0135,0.0049
274,0.0000,0.0000,0.0086,0.0141,0.0191,0.0028,0.0073,0.0032,0.0209,0.0023,0.0317,0.0026,0.0005,0.0000,0.0039,0.0061,0.0176,0.0297,0.0292,0.0037,0.0323,0.0028,0.0136,0.0049
275,0.0000,0.0000,0.0086,0.0142,0.0191,0.0028,0.0073,0.0032,0.0209,0.0023,0.0317,0.0026,0.0005,0.0000,0.0039,0.0061,0.0176,0.0297,0.0292,0.0037,0.0323,0.0028,0.0136,0.0049
276,0.0000,0.0000,0.0086,0.0143,0.0191,0.0028,0.0073,0.0033,0.0209,0.0024,0.0317,0.0026,0.0005,0.0000,0.0039,0.0061,0.0177,0.0297,0.0292,0.0037,0.0323,0.0028,0.0136,0.0049
277,0.0000,0.0000,0.0086,0.0144,0.0191,0.0028,0.0074,0.0033,0.0209,0.0024,0.0317,0.0026,0.0005,0.0000,0.0039,0.0061,0.0177,0.0297,0.0292,0.0038,0.0323,0.0028,0.0136,0.0049
278,0.0000,0.0000,0.0086,0.0145,0.0191,0.0028,0.0074,0.0033,0.0209,0.0024,0.0317,0.0026,0.0005,0.0000,0.0039,0.0062,0.0177,0.0297,0.0292,0.0038,0.0323,0.0028,0.0137,0.0049
279,0.0000,0.0000,0.0087,0.0146,0.0191,0.0029,0.0074,0.0033,0.0209,0.0024,0.0317,0.0026,0.0005,0.0000,0.0039,0.0062,0.0177,0.0297,0.0292,0.0038,0.0323,0.0028,0.0137,0.0049
280,0.0000,0.0000,0.0087,0.0146,0.0191,0.0029,0.0074,0.0033,0.0209,0.0024,0.0317,0.0026,0.0005,0.0000,0.0039,0.0062,0.0177,0.0297,0.0292,0.0038,0.0323,0.0028,0.0137,0.0049
281,0.0000,0.0000,0.0087,0.0147,0.0191,0.0029,0.0074,0.0034,0.0209,0.0024,0.0317,0.0026,0.0005,0.0000,0.0039,0.0062,0.0177,0.0297,0.0292,0.0038,0.0323,0.0028,0.0137,0.0049
282,0.0000,0.0000,0.0087,0.0148,0.0191,0.0029,0.0074,0.0034,0.0209,0.0024,0.0318,0.0026,0.0005,0.0000,0.0039,0.0062,0.0177,0.0297,0.0292,0.0038,0.0323,0.0028,0.0138,0.0049
283,0.0000,0.0000,0.0087,0.0149,0.0191,0.0030,0.0074,0.0034,0.0209,0.0024,0.0318,0.0026,0.0005,0.0000,0.0039,0.0062,0.0177,0.0297,0.0292,0.0038,0.0323,0.0028,0.0138,0.0049
284,0.0000,0.0000,0.0087,0.0149,0.0191,0.0030,0.0074,0.0034,0.0209,0.0024,0.0318,0.0026,0.0005,0.0000,0.0039,0.0062,0.0178,0.0297,0.0292,0.0038,0.0323,0.0028,0.0138,0.0049
285,0.0000,0.0000,0.0087,0.0150,0.0191,0.0030,0.0075,0.0035,0.0209,0.0024,0.0318,0.0026,0.0005,0.0000,0.0039,0.0062,0.0178,0.0297,0.0292,0.0038,0.0323,0.0028,0.0138,0.0049
286,0.0000,0.0000,0.0087,0.0151,0.0191,0.0030,0.0075,0.0035,0.0209,0.0024,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0178,0.0297,0.0292,0.0038,0.0323,0.0028,0.0138,0.0049
287,0.0000,0.0000,0.0087,0.0152,0.0191,0.0030,0.0075,0.0035,0.0209,0.0024,0.0318,0.0027,0.0005,0.0000,0.0039,0.0062,0.0178,0.0297,0.0292,0.0038,0.0323,0.0028,0.0139,0.0049
