agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,-0.6560,-0.2623,-0.5273,-0.7896
1,1,1,0.2328,0.0931,0.1440,0.2371
2,-1,0,0.3466,0.1386,0.2239,0.3625
3,1,0,0.0070,0.0029,0.0025,0.0053
4,1,0,-0.6331,-0.2532,-0.4933,-0.7466
5,-1,0,0.1820,0.0727,0.1129,0.1856
6,-1,0,0.4044,0.1617,0.2675,0.4292
7,-1,0,-0.5668,-0.2267,-0.4161,-0.6428
8,-1,0,-0.0419,-0.0168,-0.0251,-0.0419
9,-1,0,0.7342,0.2937,0.6442,0.9379
10,-1,1,-0.3371,-0.1349,-0.2160,-0.3509
11,-1,1,-0.4301,-0.1720,-0.2880,-0.4600
12,1,0,0.1567,0.0627,0.0953,0.1580
13,-1,1,0.0000,0.0000,0.0000,0.0000
14,1,1,0.3694,0.1478,0.2400,0.3878
15,-1,0,0.1402,0.0560,0.0861,0.1421
16,1,1,-0.2144,-0.0857,-0.1320,-0.2177
17,-1,0,0.0823,0.0329,0.0496,0.0825
18,-1,0,0.6453,0.2581,0.5095,0.7676
19,1,0,-0.4220,-0.1688,-0.2813,-0.4502
20,-1,0,-0.8968,-0.3587,-1.0968,-1.4555
21,1,0,1.0000,0.4000,6.8984,7.2984
22,-1,0,0.7420,0.2968,0.6584,0.9552
23,1,0,0.7161,0.2864,0.6131,0.8995
24,-1,0,0.4228,0.1691,0.2820,0.4511
25,1,0,-0.1834,-0.0733,-0.1132,-0.1865
26,-1,0,-0.3315,-0.1326,-0.2120,-0.3446
27,1,0,0.5887,0.2355,0.4402,0.6757
28,1,1,0.5113,0.2045,0.3600,0.5645
29,-1,0,-0.5276,-0.2110,-0.3758,-0.5868
30,-1,0,0.6003,0.2401,0.4537,0.6938
31,1,0,0.4048,0.1619,0.2675,0.4294
32,-1,1,-0.3371,-0.1349,-0.2160,-0.3509
33,1,0,0.0299,0.0120,0.0176,0.0296
34,-1,0,-0.3477,-0.1391,-0.2238,-0.3629
35,-1,0,-0.6249,-0.2500,-0.4831,-0.7331
36,1,0,-0.3652,-0.1460,-0.2386,-0.3846
37,1,0,-0.0560,-0.0224,-0.0340,-0.0564
38,-1,0,-0.8640,-0.3456,-0.9633,-1.3089
39,1,0,-0.2476,-0.0990,-0.1551,-0.2541
40,-1,0,-0.6450,-0.2580,-0.5087,-0.7667
41,-1,0,-0.7854,-0.3142,-0.7451,-1.0593
42,-1,0,-0.8739,-0.3495,-0.9996,-1.3492
43,-1,1,-0.3371,-0.1349,-0.2160,-0.3509
44,-1,1,-0.5516,-0.2206,-0.4000,-0.6206
45,-1,0,-0.6091,-0.2436,-0.4639,-0.7075
46,1,1,-0.4445,-0.1778,-0.3000,-0.4778
47,-1,0,-0.4677,-0.1871,-0.3202,-0.5073
48,-1,1,-0.4986,-0.1994,-0.3480,-0.5474
49,-1,0,0.6424,0.2570,0.5055,0.7624
50,-1,1,0.2328,0.0931,0.1440,0.2371
51,-1,1,0.3371,0.1349,0.2160,0.3509
52,-1,0,-0.0097,-0.0039,-0.0058,-0.0097
53,-1,1,0.2328,0.0931,0.1440,0.2371
54,-1,0,-0.5719,-0.2288,-0.4216,-0.6504
55,1,0,-0.1634,-0.0653,-0.1005,-0.1658
56,-1,1,0.2328,0.0931,0.1440,0.2371
57,1,0,0.1525,0.0610,0.0927,0.1537
58,1,0,0.2831,0.1133,0.1779,0.2911
59,-1,0,-0.3501,-0.1401,-0.2256,-0.3656
60,1,0,0.9585,0.3834,1.5442,1.9276
61,-1,0,-0.6653,-0.2661,-0.5363,-0.8025
62,1,0,-0.1957,-0.0783,-0.1200,-0.1983
63,1,1,1.0000,0.4000,0.3600,0.7600
64,-1,0,-0.4969,-0.1988,-0.3464,-0.5452
65,1,1,1.0000,0.4000,0.2160,0.6160
66,1,0,0.7501,0.3000,0.6731,0.9732
67,-1,0,-0.5687,-0.2275,-0.4182,-0.6456
68,1,1,1.0000,0.4000,0.5040,0.9040
69,1,1,-0.3205,-0.1282,-0.2040,-0.3322
70,-1,1,-0.2328,-0.0931,-0.1440,-0.2371
71,1,0,-0.1622,-0.0648,-0.1002,-0.1650
72,1,0,-0.2587,-0.1034,-0.1637,-0.2671
73,1,0,-0.0184,-0.0074,-0.0113,-0.0187
