agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,0.8173,0.3269,0.8225,1.1494
1,1,0,0.0360,0.0144,0.0222,0.0366
2,-1,0,0.4636,0.1854,0.3174,0.5028
3,1,0,0.2321,0.0925,0.1535,0.2460
4,1,0,0.5402,0.2161,0.3884,0.6045
5,-1,0,0.1753,0.0699,0.1119,0.1819
6,-1,0,0.3574,0.1430,0.2316,0.3746
7,-1,0,0.4692,0.1876,0.3231,0.5107
8,-1,0,0.3284,0.1313,0.2107,0.3420
9,-1,0,0.3808,0.1521,0.2542,0.4063
10,-1,0,0.2213,0.0884,0.1402,0.2286
11,-1,0,0.4644,0.1857,0.3192,0.5049
12,1,0,0.1928,0.0771,0.1192,0.1963
13,-1,0,0.1628,0.0650,0.1011,0.1661
14,1,0,0.3634,0.1453,0.2361,0.3814
15,-1,0,0.4871,0.1948,0.3398,0.5345
16,1,0,0.3114,0.1245,0.1989,0.3234
17,-1,0,0.1467,0.0586,0.0913,0.1498
18,-1,0,0.3249,0.1297,0.2125,0.3422
19,1,0,0.4998,0.1999,0.3491,0.5491
20,-1,0,0.8586,0.3434,0.9452,1.2886
21,1,0,1.0000,0.4000,6.1184,6.5184
22,-1,0,0.4710,0.1882,0.3295,0.5177
23,1,0,0.6796,0.2718,0.5567,0.8285
24,-1,0,0.2483,0.0993,0.1554,0.2547
25,1,0,0.2165,0.0866,0.1336,0.2202
26,-1,0,0.3296,0.1318,0.2108,0.3426
27,1,0,0.4961,0.1984,0.3458,0.5442
28,1,0,0.7097,0.2839,0.6028,0.8867
29,-1,0,0.4017,0.1607,0.2652,0.4258
30,-1,0,0.3246,0.1296,0.2130,0.3426
31,1,0,0.5033,0.2013,0.3533,0.5545
32,-1,0,0.0678,0.0268,0.0477,0.0745
33,1,1,1.0000,0.4000,0.2160,0.6160
34,-1,0,0.2949,0.1178,0.1899,0.3077
35,-1,0,0.5286,0.2114,0.3771,0.5886
36,1,0,0.4092,0.1637,0.2714,0.4350
37,1,0,0.1259,0.0503,0.0770,0.1273
38,-1,0,0.8055,0.3222,0.7921,1.1143
39,1,0,0.3038,0.1215,0.1924,0.3139
40,-1,0,0.2643,0.1056,0.1675,0.2731
41,-1,0,0.7087,0.2835,0.6013,0.8847
42,-1,0,0.8041,0.3216,0.7894,1.1110
43,-1,0,0.0732,0.0291,0.0483,0.0774
44,-1,0,0.6163,0.2465,0.4727,0.7192
45,-1,0,0.5729,0.2291,0.4230,0.6521
46,1,0,0.5992,0.2396,0.4537,0.6934
47,-1,0,0.4112,0.1644,0.2748,0.4392
48,-1,0,0.4471,0.1788,0.3031,0.4819
49,-1,0,0.5416,0.2166,0.3903,0.6069
50,-1,0,0.1723,0.0688,0.1084,0.1772
51,-1,0,0.4135,0.1654,0.2749,0.4403
52,-1,0,0.3637,0.1455,0.2358,0.3813
53,-1,0,0.1622,0.0648,0.0994,0.1642
54,-1,0,0.4886,0.1954,0.3390,0.5344
55,1,0,0.1306,0.0520,0.0846,0.1366
56,-1,0,0.0954,0.0381,0.0583,0.0964
57,1,0,0.2551,0.1020,0.1594,0.2614
58,1,0,0.5033,0.2013,0.3529,0.5542
59,-1,0,0.2765,0.1105,0.1759,0.2865
60,1,0,0.9494,0.3797,1.4455,1.8253
61,-1,0,0.7103,0.2841,0.6063,0.8904
62,1,0,0.0886,0.0354,0.0536,0.0891
63,1,0,0.7500,0.3000,0.6729,0.9728
64,-1,0,0.4736,0.1895,0.3254,0.5148
65,1,0,0.5298,0.2119,0.3780,0.5899
66,1,0,0.7896,0.3158,0.7550,1.0709
67,-1,0,0.5360,0.2144,0.3842,0.5986
68,1,0,0.8562,0.3425,0.9365,1.2790
69,1,0,0.2467,0.0987,0.1540,0.2527
70,-1,0,0.2452,0.0981,0.1525,0.2505
71,1,0,0.3775,0.1510,0.2463,0.3973
72,1,0,0.4422,0.1769,0.2984,0.4753
73,1,0,0.1077,0.0431,0.0651,0.1082
74,-1,0,0.5096,0.2038,0.3590,0.5629
75,-1,0,0.5757,0.2302,0.4264,0.6566
76,-1,0,0.5293,0.2117,0.3782,0.5898
77,-1,0,0.4717,0.1885,0.3299,0.5184
78,-1,0,0.1961,0.0783,0.1238,0.2021
79,1,0,0.0465,0.0186,0.0285,0.0471
80,1,0,0.1772,0.0709,0.1088,0.1797
81,-1,0,0.2636,0.1054,0.1653,0.2707
82,1,0,0.2269,0.0907,0.1411,0.2318
83,1,0,0.1406,0.0562,0.0860,0.1422
84,-1,0,0.1836,0.0734,0.1130,0.1864
85,-1,0,0.2999,0.1199,0.1899,0.3099
86,-1,0,0.5255,0.2102,0.3742,0.5844
87,1,0,0.1598,0.0637,0.1030,0.1667
88,-1,0,0.1293,0.0517,0.0790,0.1307
89,1,0,0.4874,0.1950,0.3377,0.5327
90,1,0,0.0689,0.0275,0.0416,0.0691
91,1,0,0.2622,0.1049,0.1641,0.2690
92,-1,0,0.0682,0.0271,0.0464,0.0734
93,1,0,0.7563,0.3025,0.6850,0.9876
94,-1,0,0.5437,0.2174,0.3934,0.6108
95,1,0,0.0756,0.0302,0.0460,0.0762
96,-1,0,0.5139,0.2056,0.3626,0.5682
97,1,0,0.2347,0.0939,0.1455,0.2394
98,1,0,0.2226,0.0890,0.1375,0.2266
99,1,0,0.5583,0.2233,0.4070,0.6304
100,1,0,0.2861,0.1144,0.1803,0.2947
101,-1,0,0.3183,0.1269,0.2131,0.3400
102,-1,0,0.2875,0.1149,0.1816,0.2966
103,-1,0,0.2636,0.1054,0.1653,0.2707
104,1,0,0.3027,0.1211,0.1915,0.3126
105,1,0,0.0731,0.0292,0.0458,0.0750
106,-1,0,0.4898,0.1959,0.3405,0.5364
107,1,0,0.7384,0.2953,0.6517,0.9470
108,1,0,0.6450,0.2580,0.5087,0.7667
109,-1,0,0.1629,0.0647,0.1099,0.1746
