agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,-1,1,0.3371,0.1349,0.2160,0.3509
1,1,1,0.4301,0.1720,0.2880,0.4600
2,1,0,-0.7460,-0.2984,-0.6655,-0.9638
3,1,0,0.0980,0.0392,0.0591,0.0983
4,-1,1,-0.4397,-0.1759,-0.2960,-0.4719
5,-1,0,0.3182,0.1273,0.2023,0.3296
6,-1,0,-0.5415,-0.2166,-0.3897,-0.6063
7,1,1,-0.3371,-0.1349,-0.2160,-0.3509
8,-1,1,0.1191,0.0476,0.0720,0.1196
9,1,1,-0.2328,-0.0931,-0.1440,-0.2371
10,-1,0,-0.8045,-0.3218,-0.7895,-1.1113
11,1,0,-0.4528,-0.1811,-0.3071,-0.4882
12,-1,0,-0.4986,-0.1994,-0.3480,-0.5474
13,1,0,-0.3633,-0.1453,-0.2354,-0.3807
14,-1,1,-0.2328,-0.0931,-0.1440,-0.2371
15,1,1,0.2328,0.0931,0.1440,0.2371
16,1,0,0.5405,0.2162,0.3887,0.6049
17,-1,0,-0.8730,-0.3492,-0.9965,-1.3457
18,-1,1,0.5814,0.2326,0.4320,0.6646
19,-1,1,-0.5113,-0.2045,-0.3600,-0.5645
20,-1,0,0.4312,0.1725,0.2889,0.4614
21,-1,0,-0.4301,-0.1720,-0.2880,-0.4600
22,1,0,-0.7496,-0.2998,-0.6722,-0.9721
23,-1,1,-0.4986,-0.1994,-0.3480,-0.5474
24,1,1,0.3371,0.1349,0.2160,0.3509
25,-1,0,0.2328,0.0931,0.1440,0.2371
26,1,1,-0.4154,-0.1662,-0.2760,-0.4422
27,1,1,-0.2328,-0.0931,-0.1440,-0.2371
28,1,0,-0.5903,-0.2361,-0.4420,-0.6781
29,-1,1,0.2328,0.0931,0.1440,0.2371
30,1,0,0.8089,0.3236,0.8004,1.1240
31,1,0,-0.3429,-0.1372,-0.2202,-0.3574
32,-1,1,0.3371,0.1349,0.2160,0.3509
33,-1,1,0.3371,0.1349,0.2160,0.3509
34,1,0,0.3722,0.1489,0.2421,0.3910
35,-1,0,-0.6794,-0.2718,-0.5562,-0.8280
36,-1,0,-0.7527,-0.3011,-0.6781,-0.9792
37,1,1,-0.2628,-0.1051,-0.1640,-0.2691
38,-1,0,0.0098,0.0039,0.0057,0.0096
39,1,0,-0.6919,-0.2768,-0.5748,-0.8516
40,1,0,-0.0495,-0.0198,-0.0299,-0.0497
41,-1,0,-0.2196,-0.0879,-0.1353,-0.2232
42,-1,1,0.3371,0.1349,0.2160,0.3509
43,1,1,0.1191,0.0476,0.0720,0.1196
44,-1,0,-0.5810,-0.2324,-0.4315,-0.6639
45,1,0,-0.5896,-0.2358,-0.4412,-0.6771
46,1,0,-0.4688,-0.1875,-0.3210,-0.5085
47,-1,1,-0.2328,-0.0931,-0.1440,-0.2371
48,1,0,0.2963,0.1185,0.1868,0.3053
49,-1,1,-0.8487,-0.3395,-0.9120,-1.2515
50,-1,0,-0.0408,-0.0163,-0.0245,-0.0408
51,-1,0,-0.2746,-0.1098,-0.1720,-0.2819
52,1,0,-0.1190,-0.0476,-0.0720,-0.1196
53,1,0,0.7737,0.3095,0.7200,1.0295
54,1,0,0.5814,0.2326,0.4320,0.6646
55,-1,0,-0.5718,-0.2287,-0.4215,-0.6502
