step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0367,0.0904,0.0036,0.0033,255,-0.0527,225,0.0524,0.0000,-0.0034,-0.0034,0.0000
1,0.0384,0.0873,0.0032,0.0029,254,-0.0481,226,0.0506,0.0000,0.0004,-0.0035,0.0039
2,0.0401,0.0850,0.0029,0.0026,247,-0.0455,233,0.0484,0.0000,0.0042,-0.0035,0.0077
3,0.0418,0.0832,0.0027,0.0024,244,-0.0425,236,0.0476,0.0000,0.0079,-0.0036,0.0114
4,0.0434,0.0817,0.0026,0.0023,244,-0.0393,236,0.0477,0.0000,0.0115,-0.0036,0.0151
5,0.0449,0.0806,0.0025,0.0022,235,-0.0379,245,0.0465,0.0000,0.0150,-0.0036,0.0186
6,0.0465,0.0800,0.0026,0.0022,229,-0.0366,251,0.0463,0.0000,0.0184,-0.0037,0.0221
7,0.0480,0.0797,0.0026,0.0022,227,-0.0349,253,0.0471,0.0000,0.0217,-0.0037,0.0254
8,0.0495,0.0794,0.0027,0.0022,224,-0.0334,256,0.0478,0.0000,0.0250,-0.0037,0.0287
9,0.0509,0.0792,0.0029,0.0022,225,-0.0314,255,0.0492,0.0000,0.0283,-0.0037,0.0320
10,0.0524,0.0792,0.0030,0.0023,221,-0.0303,259,0.0497,0.0000,0.0314,-0.0037,0.0352
11,0.0538,0.0792,0.0032,0.0024,221,-0.0287,259,0.0511,0.0000,0.0345,-0.0037,0.0383
12,0.0551,0.0792,0.0034,0.0025,220,-0.0274,260,0.0523,0.0000,0.0375,-0.0038,0.0413
13,0.0565,0.0794,0.0037,0.0026,220,-0.0260,260,0.0537,0.0000,0.0405,-0.0038,0.0443
14,0.0578,0.0796,0.0039,0.0027,219,-0.0249,261,0.0550,0.0000,0.0434,-0.0038,0.0472
15,0.0591,0.0799,0.0042,0.0028,224,-0.0232,256,0.0576,0.0000,0.0463,-0.0038,0.0501
16,0.0604,0.0803,0.0045,0.0029,224,-0.0222,256,0.0592,0.0000,0.0491,-0.0038,0.0529
17,0.0617,0.0807,0.0047,0.0031,223,-0.0213,257,0.0607,0.0000,0.0519,-0.0037,0.0557
18,0.0629,0.0812,0.0050,0.0032,220,-0.0208,260,0.0616,0.0000,0.0546,-0.0037,0.0584
19,0.0641,0.0817,0.0053,0.0033,213,-0.0206,267,0.0617,0.0000,0.0573,-0.0037,0.0611
20,0.0653,0.0824,0.0056,0.0034,209,-0.0203,271,0.0624,0.0000,0.0600,-0.0037,0.0637
21,0.0665,0.0830,0.0059,0.0035,209,-0.0197,271,0.0642,0.0000,0.0626,-0.0037,0.0663
22,0.0677,0.0837,0.0062,0.0036,210,-0.0191,270,0.0661,0.0000,0.0651,-0.0037,0.0688
23,0.0688,0.0845,0.0065,0.0038,211,-0.0185,269,0.0681,0.0000,0.0676,-0.0037,0.0713
24,0.0700,0.0852,0.0068,0.0039,205,-0.0186,275,0.0684,0.0000,0.0701,-0.0037,0.0738
25,0.0711,0.0860,0.0071,0.0040,204,-0.0183,276,0.0698,0.0000,0.0725,-0.0036,0.0762
26,0.0722,0.0868,0.0074,0.0041,205,-0.0178,275,0.0718,0.0000,0.0749,-0.0036,0.0786
27,0.0733,0.0876,0.0077,0.0042,204,-0.0175,276,0.0733,0.0000,0.0773,-0.0036,0.0809
28,0.0744,0.0884,0.0080,0.0043,203,-0.0173,277,0.0747,0.0000,0.0797,-0.0036,0.0832
29,0.0754,0.0893,0.0083,0.0044,207,-0.0167,273,0.0776,0.0000,0.0820,-0.0035,0.0855
30,0.0765,0.0901,0.0086,0.0045,209,-0.0163,271,0.0799,0.0000,0.0842,-0.0035,0.0877
31,0.0775,0.0910,0.0089,0.0045,209,-0.0161,271,0.0816,0.0000,0.0865,-0.0035,0.0900
32,0.0785,0.0918,0.0092,0.0046,207,-0.0161,273,0.0827,0.0000,0.0887,-0.0034,0.0921
33,0.0795,0.0927,0.0095,0.0047,206,-0.0160,274,0.0842,0.0000,0.0909,-0.0034,0.0943
34,0.0805,0.0936,0.0098,0.0048,205,-0.0159,275,0.0856,0.0000,0.0930,-0.0034,0.0964
35,0.0815,0.0945,0.0101,0.0049,205,-0.0158,275,0.0873,0.0000,0.0952,-0.0033,0.0985
36,0.0825,0.0954,0.0104,0.0049,203,-0.0158,277,0.0883,0.0000,0.0973,-0.0033,0.1006
37,0.0835,0.0963,0.0107,0.0050,204,-0.0157,276,0.0904,0.0000,0.0994,-0.0032,0.1026
38,0.0844,0.0972,0.0109,0.0051,203,-0.0157,277,0.0917,0.0000,0.1014,-0.0032,0.1046
39,0.0854,0.0981,0.0112,0.0051,199,-0.0160,281,0.0921,0.0000,0.1035,-0.0031,0.1066
40,0.0863,0.0990,0.0115,0.0052,196,-0.0162,284,0.0927,0.0000,0.1055,-0.0031,0.1086
41,0.0872,0.1000,0.0118,0.0053,193,-0.0165,287,0.0934,0.0000,0.1074,-0.0030,0.1105
42,0.0882,0.1009,0.0121,0.0053,195,-0.0164,285,0.0957,0.0000,0.1094,-0.0030,0.1124
43,0.0891,0.1018,0.0124,0.0054,194,-0.0165,286,0.0969,0.0000,0.1113,-0.0029,0.1143
44,0.0900,0.1028,0.0126,0.0054,192,-0.0167,288,0.0979,0.0000,0.1132,-0.0029,0.1161
45,0.0908,0.1037,0.0129,0.0055,190,-0.0170,290,0.0988,0.0000,0.1151,-0.0028,0.1180
46,0.0917,0.1047,0.0132,0.0055,187,-0.0173,293,0.0993,0.0000,0.1170,-0.0028,0.1198
47,0.0926,0.1057,0.0135,0.0056,186,-0.0176,294,0.1006,0.0000,0.1189,-0.0027,0.1216
48,0.0935,0.1066,0.0137,0.0056,185,-0.0178,295,0.1018,0.0000,0.1207,-0.0026,0.1233
49,0.0943,0.1076,0.0140,0.0057,184,-0.0180,296,0.1030,0.0000,0.1225,-0.0026,0.1251
50,0.0952,0.1086,0.0143,0.0057,183,-0.0183,297,0.1041,0.0000,0.1243,-0.0025,0.1268
51,0.0960,0.1095,0.0146,0.0058,183,-0.0185,297,0.1056,0.0000,0.1260,-0.0024,0.1285
52,0.0968,0.1105,0.0148,0.0058,183,-0.0187,297,0.1072,0.0000,0.1278,-0.0024,0.1301
53,0.0976,0.1115,0.0151,0.0059,179,-0.0193,301,0.1072,0.0000,0.1295,-0.0023,0.1318
54,0.0984,0.1124,0.0154,0.0059,178,-0.0197,302,0.1084,0.0000,0.1312,-0.0022,0.1334
55,0.0992,0.1134,0.0156,0.0059,177,-0.0200,303,0.1095,0.0000,0.1329,-0.0021,0.1350
56,0.1000,0.1144,0.0159,0.0060,175,-0.0205,305,0.1102,0.0000,0.1346,-0.0021,0.1366
57,0.1008,0.1154,0.0162,0.0060,175,-0.0208,305,0.1117,0.0000,0.1362,-0.0020,0.1382
58,0.1016,0.1164,0.0164,0.0061,175,-0.0211,305,0.1131,0.0000,0.1378,-0.0019,0.1397
59,0.1024,0.1174,0.0167,0.0061,175,-0.0214,305,0.1146,0.0000,0.1394,-0.0018,0.1413
60,0.1031,0.1184,0.0170,0.0061,174,-0.0219,306,0.1156,0.0000,0.1410,-0.0017,0.1428
61,0.1039,0.1194,0.0172,0.0062,173,-0.0224,307,0.1167,0.0000,0.1426,-0.0017,0.1443
62,0.1047,0.1204,0.0175,0.0062,173,-0.0228,307,0.1181,0.0000,0.1442,-0.0016,0.1457
63,0.1054,0.1214,0.0178,0.0062,173,-0.0232,307,0.1196,0.0000,0.1457,-0.0015,0.1472
64,0.1061,0.1225,0.0181,0.0063,171,-0.0239,309,0.1202,0.0000,0.1472,-0.0014,0.1486
65,0.1069,0.1235,0.0183,0.0063,172,-0.0242,308,0.1220,0.0000,0.1487,-0.0013,0.1500
66,0.1076,0.1245,0.0186,0.0064,172,-0.0247,308,0.1235,0.0897,0.1502,-0.0012,0.1514
67,0.1083,0.1256,0.0189,0.0064,172,-0.0252,308,0.1249,0.0897,0.1516,-0.0011,0.1528
68,0.1090,0.1266,0.0192,0.0064,172,-0.0257,308,0.1263,0.0914,0.1531,-0.0010,0.1541
69,0.1097,0.1277,0.0195,0.0065,168,-0.0268,312,0.1261,0.0923,0.1545,-0.0009,0.1554
70,0.1104,0.1288,0.0198,0.0065,167,-0.0276,313,0.1271,0.0923,0.1559,-0.0008,0.1568
71,0.1110,0.1299,0.0200,0.0065,167,-0.0282,313,0.1285,0.0932,0.1573,-0.0007,0.1581
72,0.1117,0.1310,0.0203,0.0066,165,-0.0292,315,0.1291,0.0932,0.1587,-0.0007,0.1593
73,0.1124,0.1321,0.0206,0.0066,164,-0.0300,316,0.1301,0.0940,0.1600,-0.0006,0.1606
74,0.1130,0.1332,0.0209,0.0067,163,-0.0309,317,0.1311,0.0940,0.1614,-0.0005,0.1619
75,0.1137,0.1343,0.0212,0.0067,162,-0.0318,318,0.1321,0.0949,0.1627,-0.0004,0.1631
76,0.1143,0.1354,0.0216,0.0067,162,-0.0326,318,0.1334,0.0958,0.1640,-0.0003,0.1643
77,0.1149,0.1366,0.0219,0.0068,162,-0.0334,318,0.1348,0.0966,0.1653,-0.0002,0.1655
78,0.1156,0.1377,0.0222,0.0068,158,-0.0351,322,0.1345,0.0975,0.1666,-0.0001,0.1667
79,0.1162,0.1389,0.0225,0.0069,159,-0.0357,321,0.1363,0.1984,0.1679,-0.0001,0.1679
80,0.1168,0.1401,0.0229,0.0069,156,-0.0373,324,0.1365,0.2002,0.1691,0.0000,0.1691
81,0.1174,0.1413,0.0232,0.0069,156,-0.0383,324,0.1378,0.2019,0.1703,0.0001,0.1703
