step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,-0.0002,0.0534,0.0037,0.0034,256,-0.0524,244,0.0545,0.0000,0.0032,-0.0023,0.0055
1,-0.0006,0.0521,0.0036,0.0031,250,-0.0527,250,0.0515,0.0000,0.0029,-0.0029,0.0058
2,-0.0004,0.0539,0.0040,0.0031,253,-0.0536,247,0.0542,0.0000,0.0041,-0.0032,0.0073
3,-0.0001,0.0589,0.0049,0.0035,255,-0.0578,245,0.0600,0.0009,0.0060,-0.0039,0.0099
4,-0.0001,0.0655,0.0062,0.0040,252,-0.0650,248,0.0660,0.0346,0.0082,-0.0053,0.0135
5,-0.0000,0.0730,0.0079,0.0046,256,-0.0713,244,0.0747,0.0856,0.0104,-0.0066,0.0169
6,-0.0004,0.0810,0.0099,0.0054,259,-0.0786,241,0.0837,0.1686,0.0122,-0.0082,0.0204
7,-0.0008,0.0892,0.0121,0.0064,258,-0.0872,242,0.0913,0.4176,0.0138,-0.0100,0.0238
8,-0.0014,0.0971,0.0146,0.0073,255,-0.0965,245,0.0977,0.7643,0.0154,-0.0119,0.0273
9,-0.0017,0.1047,0.0173,0.0083,259,-0.1027,241,0.1068,1.0557,0.0173,-0.0137,0.0309
10,-0.0022,0.1124,0.0201,0.0094,263,-0.1090,237,0.1162,1.4457,0.0190,-0.0156,0.0347
11,-0.0029,0.1199,0.0231,0.0104,265,-0.1158,235,0.1245,1.8261,0.0207,-0.0177,0.0384
12,-0.0035,0.1273,0.0261,0.0115,263,-0.1243,237,0.1306,1.9844,0.0222,-0.0196,0.0418
13,-0.0041,0.1344,0.0292,0.0125,264,-0.1312,236,0.1380,2.6645,0.0236,-0.0215,0.0451
14,-0.0048,0.1413,0.0323,0.0135,263,-0.1389,237,0.1440,3.4721,0.0248,-0.0234,0.0482
15,-0.0054,0.1480,0.0354,0.0146,265,-0.1447,235,0.1518,4.6714,0.0262,-0.0252,0.0514
16,-0.0058,0.1545,0.0386,0.0155,266,-0.1507,234,0.1589,5.6253,0.0275,-0.0267,0.0542
17,-0.0063,0.1609,0.0417,0.0164,267,-0.1565,233,0.1659,6.5340,0.0288,-0.0283,0.0571
18,-0.0068,0.1669,0.0449,0.0173,266,-0.1632,234,0.1711,7.5392,0.0300,-0.0298,0.0598
19,-0.0072,0.1728,0.0480,0.0181,266,-0.1692,234,0.1769,8.0409,0.0313,-0.0313,0.0626
