step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0396,0.0909,0.0036,0.0033,238,-0.0539,242,0.0522,0.0000,0.0003,-0.0013,0.0016
1,0.0438,0.0884,0.0032,0.0029,225,-0.0495,255,0.0511,0.0000,0.0075,-0.0004,0.0079
2,0.0478,0.0870,0.0031,0.0027,218,-0.0449,262,0.0523,0.0000,0.0144,0.0005,0.0139
3,0.0517,0.0864,0.0031,0.0025,208,-0.0417,272,0.0534,0.0000,0.0210,0.0014,0.0197
4,0.0555,0.0865,0.0033,0.0024,201,-0.0386,279,0.0555,0.0000,0.0274,0.0022,0.0252
5,0.0591,0.0873,0.0036,0.0024,182,-0.0388,298,0.0557,0.0000,0.0336,0.0031,0.0305
6,0.0626,0.0889,0.0040,0.0024,172,-0.0382,308,0.0581,0.0000,0.0396,0.0040,0.0355
7,0.0661,0.0906,0.0044,0.0025,173,-0.0355,307,0.0624,0.0000,0.0453,0.0050,0.0403
8,0.0694,0.0922,0.0050,0.0026,172,-0.0332,308,0.0662,0.0000,0.0508,0.0059,0.0449
9,0.0726,0.0939,0.0055,0.0028,172,-0.0309,308,0.0702,0.0000,0.0561,0.0069,0.0492
10,0.0757,0.0955,0.0061,0.0029,169,-0.0292,311,0.0733,0.0000,0.0612,0.0079,0.0533
11,0.0788,0.0971,0.0068,0.0031,166,-0.0277,314,0.0764,0.0000,0.0661,0.0089,0.0572
12,0.0817,0.0988,0.0074,0.0033,162,-0.0264,318,0.0791,0.0000,0.0709,0.0100,0.0609
13,0.0846,0.1006,0.0081,0.0035,157,-0.0254,323,0.0814,0.0000,0.0755,0.0111,0.0644
14,0.0875,0.1023,0.0088,0.0036,155,-0.0240,325,0.0845,0.0000,0.0799,0.0122,0.0677
15,0.0902,0.1041,0.0094,0.0038,152,-0.0229,328,0.0872,0.0000,0.0842,0.0134,0.0708
