step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0438,0.0903,0.0036,0.0034,222,-0.0523,258,0.0525,0.0000,0.0048,0.0034,0.0014
1,0.0452,0.0880,0.0033,0.0031,218,-0.0491,262,0.0507,0.0000,0.0079,0.0036,0.0044
2,0.0465,0.0859,0.0031,0.0027,215,-0.0458,265,0.0494,0.0000,0.0109,0.0037,0.0072
3,0.0477,0.0842,0.0030,0.0025,213,-0.0428,267,0.0486,0.0000,0.0138,0.0039,0.0099
4,0.0489,0.0828,0.0031,0.0023,213,-0.0398,267,0.0485,0.0000,0.0165,0.0041,0.0124
5,0.0501,0.0817,0.0032,0.0021,209,-0.0378,271,0.0478,0.0000,0.0191,0.0044,0.0148
6,0.0512,0.0809,0.0034,0.0020,205,-0.0362,275,0.0474,0.0000,0.0216,0.0046,0.0170
7,0.0523,0.0802,0.0037,0.0019,202,-0.0345,278,0.0472,0.0000,0.0239,0.0049,0.0190
8,0.0534,0.0796,0.0040,0.0018,202,-0.0324,278,0.0476,0.0000,0.0262,0.0052,0.0210
9,0.0544,0.0790,0.0043,0.0018,201,-0.0306,279,0.0479,0.0000,0.0283,0.0055,0.0228
10,0.0554,0.0785,0.0046,0.0017,201,-0.0288,279,0.0483,0.0000,0.0303,0.0058,0.0244
11,0.0564,0.0781,0.0050,0.0017,199,-0.0273,281,0.0485,0.0000,0.0322,0.0062,0.0260
12,0.0573,0.0778,0.0054,0.0017,196,-0.0261,284,0.0485,0.0000,0.0340,0.0066,0.0275
13,0.0582,0.0775,0.0058,0.0017,196,-0.0246,284,0.0490,0.0000,0.0357,0.0070,0.0288
14,0.0591,0.0772,0.0062,0.0017,197,-0.0230,283,0.0497,0.0000,0.0374,0.0074,0.0300
15,0.0599,0.0770,0.0066,0.0017,192,-0.0222,288,0.0494,0.0000,0.0389,0.0078,0.0312
16,0.0608,0.0768,0.0070,0.0017,187,-0.0215,293,0.0492,0.0000,0.0404,0.0082,0.0322
17,0.0616,0.0767,0.0074,0.0017,186,-0.0204,294,0.0496,0.0000,0.0418,0.0086,0.0332
18,0.0624,0.0767,0.0078,0.0017,185,-0.0193,295,0.0500,0.0000,0.0432,0.0091,0.0341
19,0.0631,0.0766,0.0082,0.0017,182,-0.0185,298,0.0501,0.0000,0.0444,0.0096,0.0349
20,0.0639,0.0766,0.0085,0.0017,177,-0.0180,303,0.0499,0.0000,0.0456,0.0101,0.0356
21,0.0646,0.0766,0.0089,0.0017,175,-0.0172,305,0.0502,0.0000,0.0468,0.0105,0.0362
22,0.0653,0.0767,0.0092,0.0017,174,-0.0163,306,0.0507,0.0000,0.0479,0.0111,0.0368
23,0.0660,0.0768,0.0096,0.0017,169,-0.0159,311,0.0505,0.0000,0.0489,0.0116,0.0373
24,0.0667,0.0769,0.0099,0.0017,168,-0.0152,312,0.0510,0.0000,0.0499,0.0121,0.0378
25,0.0674,0.0771,0.0102,0.0017,165,-0.0146,315,0.0512,0.0000,0.0509,0.0126,0.0382
26,0.0681,0.0773,0.0105,0.0017,160,-0.0143,320,0.0511,0.0000,0.0518,0.0132,0.0386
27,0.0688,0.0775,0.0108,0.0018,160,-0.0136,320,0.0517,0.0000,0.0526,0.0138,0.0389
28,0.0694,0.0777,0.0110,0.0018,156,-0.0133,324,0.0518,0.0000,0.0535,0.0143,0.0391
29,0.0701,0.0779,0.0113,0.0018,152,-0.0130,328,0.0518,0.0000,0.0542,0.0149,0.0393
