step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,-0.0022,0.0513,0.0035,0.0033,262,-0.0511,238,0.0517,0.0000,-0.0035,-0.0005,-0.0029
1,-0.0039,0.0501,0.0034,0.0031,274,-0.0493,226,0.0511,0.0000,-0.0072,0.0001,-0.0073
2,-0.0067,0.0529,0.0038,0.0033,278,-0.0536,222,0.0521,0.0000,-0.0124,0.0004,-0.0128
3,-0.0099,0.0585,0.0046,0.0039,279,-0.0613,221,0.0550,0.0000,-0.0174,-0.0006,-0.0169
4,-0.0135,0.0661,0.0060,0.0047,279,-0.0713,221,0.0595,0.0000,-0.0234,-0.0012,-0.0222
5,-0.0166,0.0748,0.0077,0.0056,276,-0.0828,224,0.0650,0.0112,-0.0290,-0.0013,-0.0277
6,-0.0195,0.0839,0.0097,0.0068,279,-0.0927,221,0.0728,0.0865,-0.0343,-0.0012,-0.0331
7,-0.0222,0.0930,0.0121,0.0080,280,-0.1029,220,0.0805,0.2698,-0.0394,-0.0009,-0.0385
8,-0.0251,0.1017,0.0146,0.0094,279,-0.1136,221,0.0867,0.5499,-0.0443,-0.0013,-0.0430
9,-0.0278,0.1102,0.0173,0.0108,278,-0.1241,222,0.0928,1.0021,-0.0491,-0.0014,-0.0477
10,-0.0303,0.1184,0.0202,0.0122,285,-0.1304,215,0.1025,1.4111,-0.0536,-0.0013,-0.0523
11,-0.0327,0.1264,0.0231,0.0137,285,-0.1396,215,0.1089,1.8806,-0.0581,-0.0012,-0.0569
12,-0.0350,0.1342,0.0262,0.0151,285,-0.1484,215,0.1153,2.3683,-0.0625,-0.0009,-0.0617
13,-0.0372,0.1417,0.0293,0.0166,282,-0.1586,218,0.1198,3.1473,-0.0668,-0.0005,-0.0663
14,-0.0393,0.1490,0.0325,0.0180,282,-0.1669,218,0.1258,4.0782,-0.0708,-0.0002,-0.0706
15,-0.0413,0.1560,0.0357,0.0194,281,-0.1755,219,0.1310,4.9270,-0.0746,0.0002,-0.0748
16,-0.0431,0.1630,0.0390,0.0208,282,-0.1827,218,0.1375,5.9166,-0.0782,0.0006,-0.0788
