step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,-0.0030,0.0502,0.0033,0.0031,265,-0.0502,235,0.0502,0.0000,-0.0012,-0.0076,0.0064
1,-0.0031,0.0474,0.0029,0.0028,264,-0.0478,236,0.0470,0.0000,-0.0013,-0.0075,0.0061
2,-0.0031,0.0448,0.0026,0.0025,263,-0.0455,237,0.0440,0.0000,-0.0014,-0.0073,0.0059
3,-0.0031,0.0424,0.0023,0.0022,263,-0.0433,237,0.0414,0.0000,-0.0015,-0.0072,0.0057
4,-0.0032,0.0402,0.0021,0.0019,263,-0.0412,237,0.0390,0.0000,-0.0016,-0.0072,0.0056
5,-0.0032,0.0381,0.0019,0.0017,263,-0.0393,237,0.0368,0.0000,-0.0017,-0.0071,0.0054
6,-0.0033,0.0363,0.0017,0.0015,266,-0.0372,234,0.0352,0.0000,-0.0018,-0.0070,0.0052
7,-0.0034,0.0345,0.0016,0.0014,265,-0.0357,235,0.0331,0.0000,-0.0019,-0.0070,0.0050
8,-0.0034,0.0329,0.0014,0.0013,265,-0.0343,235,0.0313,0.0000,-0.0021,-0.0069,0.0049
9,-0.0035,0.0314,0.0013,0.0011,263,-0.0332,237,0.0294,0.0000,-0.0022,-0.0069,0.0047
10,-0.0036,0.0300,0.0012,0.0010,264,-0.0318,236,0.0280,0.0000,-0.0023,-0.0069,0.0046
11,-0.0037,0.0287,0.0011,0.0009,263,-0.0308,237,0.0264,0.0000,-0.0024,-0.0068,0.0044
12,-0.0038,0.0275,0.0010,0.0008,262,-0.0298,238,0.0249,0.0000,-0.0025,-0.0068,0.0043
13,-0.0039,0.0264,0.0010,0.0008,264,-0.0286,236,0.0239,0.0000,-0.0027,-0.0068,0.0042
14,-0.0039,0.0253,0.0009,0.0007,267,-0.0274,233,0.0230,0.0000,-0.0028,-0.0068,0.0040
15,-0.0040,0.0244,0.0008,0.0007,269,-0.0264,231,0.0220,0.0000,-0.0029,-0.0069,0.0039
16,-0.0041,0.0235,0.0008,0.0006,271,-0.0255,229,0.0211,0.0000,-0.0031,-0.0069,0.0038
17,-0.0042,0.0227,0.0007,0.0006,274,-0.0246,226,0.0204,0.0000,-0.0032,-0.0069,0.0037
18,-0.0044,0.0219,0.0007,0.0005,276,-0.0238,224,0.0196,0.0000,-0.0033,-0.0069,0.0036
19,-0.0045,0.0213,0.0007,0.0005,275,-0.0234,225,0.0187,0.0000,-0.0035,-0.0070,0.0035
20,-0.0046,0.0206,0.0006,0.0004,276,-0.0228,224,0.0179,0.0000,-0.0036,-0.0070,0.0034
21,-0.0047,0.0200,0.0006,0.0004,280,-0.0221,220,0.0174,0.0000,-0.0037,-0.0071,0.0033
22,-0.0048,0.0195,0.0006,0.0004,279,-0.0218,221,0.0166,0.0000,-0.0039,-0.0071,0.0032
23,-0.0049,0.0190,0.0006,0.0004,283,-0.0211,217,0.0162,0.0000,-0.0040,-0.0072,0.0031
24,-0.0051,0.0186,0.0005,0.0004,283,-0.0209,217,0.0156,0.0000,-0.0042,-0.0072,0.0031
25,-0.0052,0.0181,0.0005,0.0003,283,-0.0206,217,0.0149,0.0000,-0.0043,-0.0073,0.0030
26,-0.0053,0.0178,0.0005,0.0003,283,-0.0204,217,0.0143,0.0000,-0.0045,-0.0074,0.0029
27,-0.0055,0.0174,0.0005,0.0003,287,-0.0199,213,0.0140,0.0000,-0.0047,-0.0075,0.0028
28,-0.0056,0.0171,0.0005,0.0003,286,-0.0199,214,0.0134,0.0000,-0.0048,-0.0076,0.0027
29,-0.0058,0.0168,0.0005,0.0003,288,-0.0196,212,0.0131,0.0000,-0.0050,-0.0076,0.0026
30,-0.0059,0.0166,0.0005,0.0003,288,-0.0196,212,0.0126,0.0000,-0.0052,-0.0077,0.0025
31,-0.0061,0.0164,0.0005,0.0003,294,-0.0191,206,0.0125,0.0000,-0.0054,-0.0078,0.0024
32,-0.0063,0.0163,0.0005,0.0002,296,-0.0190,204,0.0123,0.0000,-0.0056,-0.0079,0.0023
33,-0.0064,0.0161,0.0005,0.0002,295,-0.0191,205,0.0118,0.0000,-0.0058,-0.0080,0.0022
34,-0.0066,0.0160,0.0005,0.0002,295,-0.0192,205,0.0115,0.0000,-0.0060,-0.0081,0.0021
35,-0.0068,0.0160,0.0005,0.0002,302,-0.0189,198,0.0116,0.0000,-0.0062,-0.0082,0.0020
36,-0.0070,0.0159,0.0005,0.0002,305,-0.0188,195,0.0115,0.0000,-0.0065,-0.0084,0.0019
37,-0.0072,0.0159,0.0005,0.0002,309,-0.0187,191,0.0114,0.0000,-0.0067,-0.0085,0.0018
38,-0.0074,0.0160,0.0005,0.0002,311,-0.0188,189,0.0113,0.0000,-0.0070,-0.0086,0.0016
39,-0.0077,0.0160,0.0005,0.0002,311,-0.0190,189,0.0110,0.0000,-0.0072,-0.0087,0.0015
40,-0.0079,0.0161,0.0005,0.0002,313,-0.0191,187,0.0109,0.0000,-0.0075,-0.0089,0.0013
41,-0.0081,0.0162,0.0005,0.0002,318,-0.0191,182,0.0110,0.0000,-0.0078,-0.0090,0.0012
42,-0.0084,0.0163,0.0005,0.0002,318,-0.0194,182,0.0109,0.0000,-0.0081,-0.0091,0.0010
43,-0.0087,0.0165,0.0005,0.0002,318,-0.0198,182,0.0107,0.0000,-0.0084,-0.0093,0.0008
44,-0.0090,0.0166,0.0005,0.0002,319,-0.0201,181,0.0106,0.0000,-0.0088,-0.0094,0.0006
45,-0.0093,0.0168,0.0005,0.0002,321,-0.0203,179,0.0106,0.0000,-0.0091,-0.0096,0.0004
46,-0.0096,0.0170,0.0006,0.0002,323,-0.0206,177,0.0105,0.0000,-0.0095,-0.0097,0.0002
47,-0.0099,0.0173,0.0006,0.0002,325,-0.0209,175,0.0105,0.0000,-0.0099,-0.0099,-0.0001
48,-0.0103,0.0176,0.0006,0.0002,325,-0.0214,175,0.0104,0.0000,-0.0104,-0.0100,-0.0003
49,-0.0106,0.0179,0.0006,0.0002,326,-0.0219,174,0.0104,0.0000,-0.0108,-0.0102,-0.0006
50,-0.0110,0.0182,0.0006,0.0002,328,-0.0223,172,0.0104,0.0000,-0.0113,-0.0104,-0.0009
51,-0.0115,0.0185,0.0007,0.0002,329,-0.0228,171,0.0104,0.0000,-0.0118,-0.0106,-0.0012
52,-0.0119,0.0189,0.0007,0.0002,328,-0.0235,172,0.0102,0.0000,-0.0123,-0.0107,-0.0016
53,-0.0123,0.0193,0.0007,0.0003,331,-0.0239,169,0.0103,0.0000,-0.0129,-0.0109,-0.0020
54,-0.0128,0.0198,0.0008,0.0003,333,-0.0245,167,0.0104,0.0000,-0.0135,-0.0111,-0.0024
55,-0.0133,0.0203,0.0008,0.0003,332,-0.0253,168,0.0103,0.0000,-0.0142,-0.0113,-0.0028
56,-0.0139,0.0208,0.0009,0.0003,332,-0.0261,168,0.0102,0.0000,-0.0148,-0.0115,-0.0033
57,-0.0145,0.0213,0.0010,0.0003,332,-0.0269,168,0.0102,0.0000,-0.0155,-0.0117,-0.0038
58,-0.0151,0.0219,0.0010,0.0003,334,-0.0276,166,0.0103,0.0000,-0.0163,-0.0119,-0.0044
59,-0.0157,0.0225,0.0011,0.0003,336,-0.0284,164,0.0103,0.0000,-0.0171,-0.0122,-0.0050
60,-0.0164,0.0231,0.0012,0.0003,336,-0.0294,164,0.0103,0.0000,-0.0180,-0.0124,-0.0056
61,-0.0171,0.0238,0.0013,0.0004,337,-0.0303,163,0.0103,0.0000,-0.0189,-0.0126,-0.0063
62,-0.0178,0.0245,0.0014,0.0004,339,-0.0312,161,0.0104,0.0000,-0.0198,-0.0128,-0.0070
63,-0.0186,0.0253,0.0015,0.0004,340,-0.0323,160,0.0105,0.0000,-0.0208,-0.0131,-0.0077
64,-0.0194,0.0261,0.0017,0.0004,341,-0.0334,159,0.0105,0.0000,-0.0218,-0.0133,-0.0085
65,-0.0203,0.0269,0.0019,0.0005,343,-0.0344,157,0.0106,0.0000,-0.0229,-0.0136,-0.0094
66,-0.0212,0.0278,0.0020,0.0005,341,-0.0359,159,0.0104,0.0000,-0.0241,-0.0138,-0.0103
67,-0.0221,0.0288,0.0022,0.0005,342,-0.0372,158,0.0105,0.0000,-0.0253,-0.0141,-0.0112
68,-0.0231,0.0297,0.0024,0.0006,342,-0.0386,158,0.0105,0.0000,-0.0266,-0.0144,-0.0122
69,-0.0241,0.0307,0.0027,0.0006,344,-0.0399,156,0.0106,0.0000,-0.0279,-0.0147,-0.0132
70,-0.0252,0.0318,0.0029,0.0007,344,-0.0414,156,0.0106,0.0000,-0.0292,-0.0150,-0.0143
71,-0.0263,0.0329,0.0032,0.0007,344,-0.0430,156,0.0106,0.0000,-0.0307,-0.0153,-0.0154
72,-0.0274,0.0340,0.0035,0.0007,345,-0.0445,155,0.0106,0.0000,-0.0321,-0.0156,-0.0166
73,-0.0286,0.0352,0.0038,0.0008,345,-0.0462,155,0.0106,0.0000,-0.0336,-0.0159,-0.0178
74,-0.0298,0.0364,0.0042,0.0008,346,-0.0478,154,0.0107,0.0000,-0.0352,-0.0162,-0.0190
75,-0.0310,0.0376,0.0046,0.0009,346,-0.0496,154,0.0107,0.0000,-0.0368,-0.0165,-0.0202
76,-0.0323,0.0388,0.0049,0.0009,347,-0.0512,153,0.0107,0.0000,-0.0384,-0.0169,-0.0215
77,-0.0335,0.0401,0.0054,0.0010,349,-0.0528,151,0.0109,0.0000,-0.0400,-0.0172,-0.0228
78,-0.0348,0.0414,0.0058,0.0010,349,-0.0546,151,0.0109,0.0000,-0.0417,-0.0175,-0.0241
79,-0.0362,0.0427,0.0062,0.0011,351,-0.0562,149,0.0110,0.0000,-0.0434,-0.0179,-0.0255
80,-0.0375,0.0440,0.0067,0.0011,353,-0.0577,147,0.0111,0.0000,-0.0451,-0.0183,-0.0268
81,-0.0388,0.0454,0.0072,0.0012,354,-0.0595,146,0.0112,0.0000,-0.0468,-0.0186,-0.0282
82,-0.0402,0.0467,0.0077,0.0012,354,-0.0614,146,0.0112,0.0000,-0.0486,-0.0190,-0.0296
83,-0.0416,0.0481,0.0082,0.0013,355,-0.0631,145,0.0113,0.0000,-0.0503,-0.0194,-0.0309
84,-0.0429,0.0495,0.0087,0.0013,355,-0.0651,145,0.0113,0.0000,-0.0521,-0.0198,-0.0323
85,-0.0443,0.0508,0.0093,0.0014,356,-0.0668,144,0.0113,0.0000,-0.0539,-0.0202,-0.0336
86,-0.0457,0.0522,0.0098,0.0014,357,-0.0685,143,0.0114,0.0000,-0.0556,-0.0206,-0.0350
87,-0.0471,0.0536,0.0103,0.0014,358,-0.0703,142,0.0115,0.0000,-0.0574,-0.0211,-0.0363
88,-0.0484,0.0549,0.0109,0.0015,359,-0.0720,141,0.0115,0.0000,-0.0591,-0.0215,-0.0377
89,-0.0498,0.0563,0.0115,0.0015,359,-0.0739,141,0.0115,0.0000,-0.0609,-0.0219,-0.0390
90,-0.0512,0.0577,0.0120,0.0016,361,-0.0754,139,0.0117,0.0000,-0.0626,-0.0224,-0.0403
91,-0.0525,0.0590,0.0126,0.0016,360,-0.0775,140,0.0116,0.0000,-0.0643,-0.0228,-0.0415
92,-0.0539,0.0604,0.0131,0.0017,363,-0.0787,137,0.0118,0.0000,-0.0660,-0.0233,-0.0428
93,-0.0552,0.0617,0.0137,0.0017,363,-0.0805,137,0.0118,0.0000,-0.0677,-0.0237,-0.0440
94,-0.0566,0.0630,0.0142,0.0017,362,-0.0826,138,0.0117,0.0000,-0.0694,-0.0242,-0.0452
95,-0.0579,0.0644,0.0148,0.0018,364,-0.0840,136,0.0119,0.0000,-0.0711,-0.0247,-0.0464
96,-0.0592,0.0657,0.0153,0.0018,367,-0.0851,133,0.0121,0.0000,-0.0728,-0.0251,-0.0476
97,-0.0605,0.0670,0.0159,0.0019,369,-0.0864,131,0.0123,0.0000,-0.0744,-0.0256,-0.0488
98,-0.0619,0.0683,0.0164,0.0019,369,-0.0882,131,0.0123,0.0000,-0.0760,-0.0261,-0.0499
99,-0.0631,0.0696,0.0169,0.0019,370,-0.0897,130,0.0123,0.0000,-0.0776,-0.0266,-0.0510
100,-0.0644,0.0708,0.0174,0.0020,371,-0.0911,129,0.0124,0.0000,-0.0792,-0.0271,-0.0521
101,-0.0657,0.0721,0.0179,0.0020,371,-0.0929,129,0.0124,0.0000,-0.0808,-0.0277,-0.0532
102,-0.0670,0.0733,0.0184,0.0021,374,-0.0938,126,0.0126,0.0000,-0.0824,-0.0282,-0.0542
103,-0.0682,0.0746,0.0189,0.0021,377,-0.0947,123,0.0129,0.0000,-0.0839,-0.0287,-0.0552
104,-0.0695,0.0758,0.0194,0.0022,377,-0.0964,123,0.0129,0.0000,-0.0855,-0.0292,-0.0562
105,-0.0707,0.0771,0.0199,0.0022,376,-0.0983,124,0.0128,0.0000,-0.0870,-0.0298,-0.0572
106,-0.0720,0.0783,0.0203,0.0023,375,-0.1002,125,0.0126,0.0000,-0.0885,-0.0303,-0.0582
107,-0.0732,0.0795,0.0208,0.0023,376,-0.1015,124,0.0127,0.0000,-0.0900,-0.0309,-0.0592
108,-0.0744,0.0807,0.0212,0.0023,376,-0.1032,124,0.0127,0.0000,-0.0915,-0.0314,-0.0601
109,-0.0757,0.0819,0.0216,0.0024,376,-0.1048,124,0.0126,0.0000,-0.0930,-0.0320,-0.0610
110,-0.0769,0.0831,0.0220,0.0024,376,-0.1064,124,0.0126,0.0000,-0.0945,-0.0325,-0.0619
111,-0.0781,0.0843,0.0225,0.0025,376,-0.1080,124,0.0126,0.0000,-0.0959,-0.0331,-0.0628
112,-0.0793,0.0855,0.0229,0.0025,376,-0.1096,124,0.0125,0.0000,-0.0974,-0.0337,-0.0637
113,-0.0805,0.0867,0.0232,0.0026,378,-0.1106,122,0.0127,0.0000,-0.0988,-0.0343,-0.0646
114,-0.0817,0.0879,0.0236,0.0026,380,-0.1116,120,0.0128,0.0000,-0.1003,-0.0348,-0.0655
115,-0.0829,0.0890,0.0240,0.0027,382,-0.1125,118,0.0130,0.0000,-0.1017,-0.0354,-0.0663
116,-0.0841,0.0902,0.0243,0.0027,383,-0.1138,117,0.0131,0.0000,-0.1032,-0.0360,-0.0671
117,-0.0853,0.0914,0.0247,0.0028,383,-0.1153,117,0.0130,0.0000,-0.1046,-0.0366,-0.0680
118,-0.0865,0.0926,0.0251,0.0029,385,-0.1163,115,0.0132,0.0000,-0.1060,-0.0372,-0.0688
119,-0.0877,0.0937,0.0254,0.0029,386,-0.1175,114,0.0132,0.0000,-0.1075,-0.0378,-0.0696
120,-0.0889,0.0949,0.0257,0.0030,386,-0.1190,114,0.0132,0.0000,-0.1089,-0.0385,-0.0704
121,-0.0901,0.0961,0.0261,0.0030,386,-0.1206,114,0.0131,0.0000,-0.1103,-0.0391,-0.0713
122,-0.0913,0.0972,0.0264,0.0031,386,-0.1221,114,0.0130,0.0000,-0.1118,-0.0397,-0.0721
123,-0.0925,0.0984,0.0267,0.0031,389,-0.1227,111,0.0133,0.0000,-0.1132,-0.0403,-0.0729
124,-0.0937,0.0996,0.0270,0.0032,389,-0.1242,111,0.0132,0.0000,-0.1146,-0.0410,-0.0737
125,-0.0949,0.1008,0.0273,0.0033,391,-0.1251,109,0.0134,0.0000,-0.1161,-0.0416,-0.0745
