agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,1,1.0000,0.4000,0.4320,0.8320
1,-1,0,0.4690,0.1876,0.3212,0.5088
2,-1,0,0.5491,0.2196,0.3974,0.6171
3,-1,0,0.4487,0.1795,0.3036,0.4831
4,-1,0,0.0693,0.0277,0.0417,0.0694
5,1,0,0.4301,0.1720,0.2880,0.4600
6,-1,1,0.0532,0.0213,0.0320,0.0533
7,1,0,-0.1847,-0.0739,-0.1129,-0.1868
8,1,0,0.5897,0.2359,0.4413,0.6772
9,-1,1,-0.6414,-0.2566,-0.5040,-0.7606
10,-1,1,0.4301,0.1720,0.2880,0.4600
11,1,0,0.7415,0.2966,0.6572,0.9538
12,1,1,1.0000,0.4000,0.4320,0.8320
13,-1,0,0.6197,0.2479,0.4767,0.7245
14,-1,1,0.5113,0.2045,0.3600,0.5645
15,1,1,-0.3480,-0.1392,-0.2240,-0.3632
16,1,0,0.3338,0.1335,0.2136,0.3471
17,1,0,0.6040,0.2416,0.4578,0.6994
18,1,1,1.0000,0.4000,0.3280,0.7280
19,-1,1,-0.4301,-0.1720,-0.2880,-0.4600
20,-1,0,0.5961,0.2384,0.4487,0.6871
21,1,0,0.4143,0.1657,0.2751,0.4408
22,-1,0,0.5252,0.2101,0.3735,0.5835
23,-1,0,0.0015,0.0006,0.0009,0.0015
24,-1,0,0.6646,0.2658,0.5352,0.8010
25,-1,0,0.0722,0.0289,0.0435,0.0723
26,1,1,0.1191,0.0476,0.0720,0.1196
27,-1,0,0.2681,0.1072,0.1676,0.2749
28,1,1,0.2328,0.0931,0.1440,0.2371
29,-1,0,0.5041,0.2016,0.3532,0.5548
30,1,0,0.5491,0.2196,0.3974,0.6171
31,1,1,1.0000,0.4000,0.5040,0.9040
32,1,0,0.3527,0.1411,0.2274,0.3685
33,-1,0,0.3269,0.1308,0.2086,0.3394
34,-1,0,-0.5693,-0.2277,-0.4187,-0.6465
35,-1,0,-0.2748,-0.1099,-0.1721,-0.2820
36,1,0,0.5007,0.2003,0.3500,0.5503
37,-1,0,0.8736,0.3494,0.9987,1.3481
38,-1,1,-0.2328,-0.0931,-0.1440,-0.2371
39,1,1,0.3371,0.1349,0.2160,0.3509
40,-1,0,-0.5352,-0.2141,-0.3833,-0.5974
41,-1,1,-0.4301,-0.1720,-0.2880,-0.4600
42,1,0,0.6297,0.2519,0.4890,0.7409
43,-1,0,0.4175,0.1670,0.2778,0.4448
44,1,1,-0.0532,-0.0213,-0.0320,-0.0533
45,1,0,0.5814,0.2326,0.4320,0.6646
46,1,0,0.2579,0.1032,0.1607,0.2639
47,-1,0,-0.2689,-0.1075,-0.1681,-0.2756
48,-1,0,0.5716,0.2286,0.4212,0.6498
49,-1,0,0.5814,0.2326,0.4320,0.6646
50,-1,0,-0.6922,-0.2769,-0.5753,-0.8521
51,-1,0,0.0818,0.0327,0.0493,0.0820
52,1,1,0.2628,0.1051,0.1640,0.2691
53,1,0,0.5007,0.2003,0.3500,0.5503
54,1,1,0.2328,0.0931,0.1440,0.2371
55,1,1,1.0000,0.4000,0.4320,0.8320
56,1,0,0.3408,0.1363,0.2187,0.3550
57,1,0,0.6353,0.2541,0.4961,0.7502
58,-1,1,0.5814,0.2326,0.4320,0.6646
59,1,0,0.6649,0.2660,0.5356,0.8016
60,-1,0,0.1633,0.0653,0.0995,0.1648
61,1,0,-0.2328,-0.0931,-0.1440,-0.2371
62,1,1,1.0000,0.4000,0.6480,1.0480
63,-1,0,-0.7672,-0.3069,-0.7065,-1.0134
64,-1,0,-0.3475,-0.1390,-0.2236,-0.3626
65,-1,0,-0.2235,-0.0894,-0.1380,-0.2274
66,1,0,-0.3937,-0.1575,-0.2588,-0.4163
67,-1,0,0.2882,0.1153,0.1813,0.2966
68,-1,0,-0.6850,-0.2740,-0.5646,-0.8386
