step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0369,0.0907,0.0036,0.0034,252,-0.0533,228,0.0522,0.0000,-0.0029,-0.0034,0.0005
1,0.0378,0.0879,0.0032,0.0030,252,-0.0497,228,0.0501,0.0000,-0.0011,-0.0033,0.0021
2,0.0387,0.0855,0.0030,0.0027,251,-0.0466,229,0.0482,0.0000,0.0005,-0.0031,0.0036
3,0.0395,0.0834,0.0028,0.0024,249,-0.0441,231,0.0464,0.0000,0.0021,-0.0029,0.0050
4,0.0403,0.0816,0.0028,0.0022,250,-0.0412,230,0.0456,0.0000,0.0037,-0.0026,0.0063
5,0.0412,0.0800,0.0027,0.0020,249,-0.0390,231,0.0445,0.0000,0.0052,-0.0024,0.0075
6,0.0420,0.0786,0.0027,0.0019,248,-0.0369,232,0.0437,0.0000,0.0066,-0.0020,0.0086
7,0.0427,0.0774,0.0028,0.0018,246,-0.0352,234,0.0429,0.0000,0.0080,-0.0017,0.0097
8,0.0435,0.0763,0.0029,0.0017,245,-0.0334,235,0.0423,0.0000,0.0093,-0.0013,0.0106
9,0.0443,0.0753,0.0030,0.0016,248,-0.0312,232,0.0427,0.0000,0.0105,-0.0009,0.0114
10,0.0451,0.0744,0.0032,0.0016,244,-0.0301,236,0.0418,0.0000,0.0117,-0.0005,0.0122
11,0.0458,0.0737,0.0033,0.0015,243,-0.0287,237,0.0416,0.0000,0.0128,-0.0000,0.0129
12,0.0465,0.0730,0.0035,0.0015,239,-0.0276,241,0.0410,0.0000,0.0139,0.0004,0.0135
13,0.0473,0.0724,0.0037,0.0015,238,-0.0263,242,0.0410,0.0000,0.0150,0.0010,0.0140
14,0.0480,0.0718,0.0039,0.0015,235,-0.0253,245,0.0407,0.0000,0.0160,0.0015,0.0145
15,0.0487,0.0714,0.0041,0.0015,234,-0.0242,246,0.0408,0.0000,0.0169,0.0021,0.0149
16,0.0495,0.0710,0.0043,0.0015,236,-0.0228,244,0.0414,0.0000,0.0179,0.0027,0.0152
17,0.0502,0.0706,0.0045,0.0015,236,-0.0217,244,0.0418,0.0000,0.0187,0.0033,0.0154
18,0.0509,0.0704,0.0047,0.0015,235,-0.0207,245,0.0421,0.0000,0.0196,0.0040,0.0156
19,0.0516,0.0702,0.0049,0.0015,233,-0.0199,247,0.0423,0.0000,0.0204,0.0047,0.0157
20,0.0524,0.0700,0.0051,0.0015,233,-0.0190,247,0.0429,0.0000,0.0212,0.0054,0.0158
21,0.0531,0.0699,0.0053,0.0015,231,-0.0182,249,0.0431,0.0000,0.0219,0.0062,0.0158
22,0.0538,0.0698,0.0054,0.0015,228,-0.0176,252,0.0433,0.0000,0.0226,0.0069,0.0157
23,0.0545,0.0699,0.0056,0.0015,223,-0.0172,257,0.0432,0.0000,0.0233,0.0078,0.0156
24,0.0553,0.0700,0.0058,0.0015,223,-0.0165,257,0.0440,0.0000,0.0240,0.0086,0.0154
25,0.0560,0.0701,0.0060,0.0015,224,-0.0157,256,0.0450,0.0000,0.0246,0.0095,0.0151
26,0.0568,0.0703,0.0062,0.0016,220,-0.0154,260,0.0452,0.0000,0.0253,0.0105,0.0148
27,0.0575,0.0705,0.0064,0.0016,217,-0.0150,263,0.0457,0.0000,0.0258,0.0114,0.0144
