agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,0.0904,0.0359,0.0604,0.0963
1,1,0,0.1175,0.0469,0.0728,0.1197
2,1,0,0.6530,0.2612,0.5205,0.7816
3,1,0,0.3229,0.1285,0.2231,0.3516
4,-1,0,0.2554,0.1021,0.1609,0.2630
5,1,0,0.0024,0.0010,0.0016,0.0026
6,1,0,0.0558,0.0222,0.0358,0.0580
7,-1,0,0.0096,0.0038,0.0064,0.0102
8,1,0,0.0017,0.0007,0.0012,0.0019
9,1,0,0.5727,0.2291,0.4225,0.6516
10,1,0,0.0176,0.0070,0.0113,0.0183
11,1,0,0.0091,0.0036,0.0064,0.0100
12,1,0,0.0527,0.0210,0.0321,0.0531
13,1,0,0.3339,0.1335,0.2150,0.3485
14,1,0,0.8978,0.3590,1.1183,1.4773
15,1,0,0.0100,0.0040,0.0066,0.0106
16,-1,0,0.0021,0.0008,0.0016,0.0024
17,-1,0,-0.0001,-0.0000,-0.0000,-0.0001
18,-1,0,0.0695,0.0278,0.0427,0.0705
19,1,0,0.0114,0.0045,0.0079,0.0124
20,1,0,0.1178,0.0468,0.0783,0.1251
21,1,0,0.3407,0.1361,0.2224,0.3585
22,1,0,0.0287,0.0114,0.0197,0.0311
23,1,0,0.7466,0.2986,0.6669,0.9655
24,1,0,0.3589,0.1427,0.2539,0.3967
25,1,0,0.1054,0.0421,0.0644,0.1065
26,1,0,0.0264,0.0105,0.0177,0.0282
27,1,0,0.0024,0.0009,0.0017,0.0026
28,1,0,0.2713,0.1085,0.1700,0.2785
29,-1,0,-0.0004,-0.0002,-0.0002,-0.0003
30,1,0,0.0340,0.0136,0.0212,0.0348
31,1,0,0.0073,0.0029,0.0051,0.0079
32,-1,0,0.0016,0.0006,0.0011,0.0017
33,-1,0,0.1348,0.0539,0.0835,0.1373
34,-1,0,0.1597,0.0636,0.1046,0.1682
35,1,0,0.1745,0.0694,0.1158,0.1853
36,-1,0,0.0386,0.0154,0.0240,0.0394
37,1,0,0.1408,0.0562,0.0871,0.1433
38,1,0,0.0214,0.0085,0.0141,0.0226
39,1,0,0.0055,0.0022,0.0038,0.0060
40,1,0,0.1139,0.0455,0.0704,0.1159
41,1,0,0.0634,0.0252,0.0411,0.0664
42,-1,0,0.3748,0.1498,0.2468,0.3966
43,1,0,0.1459,0.0583,0.0901,0.1484
44,1,0,0.0012,0.0005,0.0009,0.0014
45,1,0,0.7522,0.3009,0.6776,0.9785
46,-1,0,0.4382,0.1752,0.2973,0.4725
47,1,0,0.0512,0.0204,0.0317,0.0522
48,1,0,0.1525,0.0606,0.1022,0.1628
49,1,0,0.0027,0.0011,0.0019,0.0030
50,-1,0,0.3753,0.1501,0.2461,0.3962
51,-1,0,0.1626,0.0649,0.1015,0.1665
52,1,0,0.0374,0.0149,0.0233,0.0382
53,-1,0,0.0322,0.0128,0.0202,0.0330
54,1,0,0.6181,0.2472,0.4749,0.7221
55,1,0,0.0444,0.0177,0.0275,0.0452
56,1,0,0.1911,0.0764,0.1176,0.1941
57,1,0,0.0243,0.0097,0.0161,0.0257
58,-1,0,0.3572,0.1428,0.2328,0.3756
59,1,0,0.6064,0.2426,0.4608,0.7034
60,-1,0,0.3195,0.1278,0.2041,0.3319
61,1,0,0.0980,0.0392,0.0607,0.0998
62,-1,0,0.2623,0.1045,0.1739,0.2784
63,1,0,0.1234,0.0493,0.0755,0.1248
64,1,0,0.0533,0.0212,0.0343,0.0555
65,1,0,0.0488,0.0194,0.0324,0.0518
66,1,0,0.0168,0.0067,0.0112,0.0179
67,1,0,0.6668,0.2667,0.5386,0.8053
68,-1,0,0.0661,0.0264,0.0411,0.0675
69,1,0,0.5599,0.2240,0.4091,0.6330
70,1,0,0.4089,0.1635,0.2716,0.4351
71,-1,0,0.3874,0.1549,0.2552,0.4101
72,-1,0,0.0010,0.0004,0.0007,0.0011
73,-1,0,0.4031,0.1612,0.2678,0.4290
74,-1,0,0.1875,0.0749,0.1160,0.1910
75,-1,0,-0.0002,-0.0001,-0.0001,-0.0001
76,-1,0,0.0078,0.0031,0.0052,0.0083
77,1,0,0.1418,0.0566,0.0901,0.1467
78,1,0,0.1057,0.0422,0.0666,0.1087
79,1,0,0.1501,0.0596,0.1005,0.1601
80,-1,0,-0.0003,-0.0001,-0.0001,-0.0002
81,1,0,0.1175,0.0467,0.0782,0.1249
82,1,0,0.4729,0.1891,0.3253,0.5145
83,-1,0,-0.0001,-0.0000,-0.0001,-0.0001
84,-1,0,-0.0001,-0.0001,-0.0001,-0.0001
85,1,0,0.4218,0.1685,0.2860,0.4546
86,-1,0,0.3903,0.1561,0.2573,0.4134
87,1,0,0.4897,0.1959,0.3400,0.5359
88,1,0,0.4688,0.1875,0.3214,0.5089
89,1,0,0.5417,0.2167,0.3902,0.6069
90,1,0,0.6315,0.2526,0.4915,0.7441
91,1,0,0.0160,0.0063,0.0108,0.0171
92,-1,0,0.4404,0.1761,0.2982,0.4743
93,1,0,0.3484,0.1392,0.2278,0.3670
94,-1,0,0.0009,0.0003,0.0006,0.0009
95,1,0,0.0061,0.0024,0.0042,0.0066
96,1,0,0.0279,0.0111,0.0185,0.0296
97,1,0,0.4889,0.1955,0.3393,0.5348
98,1,0,0.3698,0.1479,0.2406,0.3885
99,-1,0,0.4289,0.1716,0.2879,0.4594
100,-1,0,0.0276,0.0110,0.0171,0.0282
101,1,0,0.0088,0.0035,0.0060,0.0095
102,1,0,0.1021,0.0406,0.0682,0.1088
103,1,0,0.1187,0.0474,0.0724,0.1199
104,1,0,0.5948,0.2377,0.4569,0.6946
105,1,0,0.0335,0.0133,0.0219,0.0352
106,1,0,0.4841,0.1936,0.3349,0.5285
107,1,0,0.1873,0.0745,0.1258,0.2003
108,1,0,0.4059,0.1623,0.2685,0.4308
109,1,0,0.2669,0.1066,0.1710,0.2777
110,1,0,0.3425,0.1370,0.2200,0.3570
111,-1,0,0.0008,0.0003,0.0005,0.0008
112,1,0,0.2571,0.1027,0.1635,0.2661
113,1,0,0.0098,0.0039,0.0065,0.0103
114,-1,0,0.0010,0.0004,0.0007,0.0011
115,-1,0,0.0004,0.0001,0.0002,0.0004
116,-1,0,0.2033,0.0813,0.1268,0.2080
117,1,0,0.5399,0.2160,0.3883,0.6043
118,1,0,0.4808,0.1923,0.3320,0.5243
119,1,0,0.0713,0.0283,0.0476,0.0760
120,1,0,0.0964,0.0384,0.0625,0.1009
121,1,0,0.7354,0.2942,0.6464,0.9405
122,-1,0,0.3227,0.1290,0.2079,0.3369
123,1,0,0.0296,0.0117,0.0202,0.0319
124,1,0,0.4406,0.1762,0.2969,0.4731
125,1,0,0.3216,0.1286,0.2067,0.3353
126,-1,0,0.0041,0.0016,0.0030,0.0046
127,1,0,0.5210,0.2084,0.3696,0.5780
128,1,0,0.0049,0.0019,0.0035,0.0054
129,1,0,0.0019,0.0008,0.0014,0.0021
130,-1,0,0.0122,0.0048,0.0082,0.0130
131,1,0,0.0931,0.0372,0.0571,0.0943
132,1,0,0.5918,0.2367,0.4442,0.6809
133,-1,0,-0.0003,-0.0001,-0.0002,-0.0003
134,1,0,0.3549,0.1415,0.2420,0.3835
135,-1,0,0.3444,0.1377,0.2234,0.3611
136,1,0,0.0043,0.0017,0.0030,0.0047
137,1,0,0.0128,0.0051,0.0089,0.0140
