step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0417,0.0890,0.0034,0.0031,243,-0.0487,237,0.0535,0.0000,-0.0004,0.0038,-0.0043
1,0.0418,0.0883,0.0034,0.0029,235,-0.0494,245,0.0512,0.0000,-0.0002,0.0040,-0.0042
2,0.0426,0.0910,0.0040,0.0031,237,-0.0510,243,0.0551,0.0000,0.0012,0.0042,-0.0030
3,0.0432,0.0970,0.0051,0.0037,227,-0.0592,253,0.0595,0.0000,0.0025,0.0042,-0.0016
4,0.0444,0.1051,0.0067,0.0045,222,-0.0683,258,0.0673,0.1115,0.0044,0.0048,-0.0003
5,0.0468,0.1141,0.0087,0.0055,218,-0.0771,262,0.0772,0.2506,0.0075,0.0068,0.0007
6,0.0494,0.1235,0.0110,0.0067,217,-0.0853,263,0.0883,0.5646,0.0107,0.0090,0.0018
7,0.0521,0.1326,0.0137,0.0079,208,-0.0968,272,0.0962,1.0937,0.0141,0.0111,0.0030
8,0.0548,0.1415,0.0165,0.0093,206,-0.1052,274,0.1062,1.5115,0.0175,0.0134,0.0041
9,0.0574,0.1503,0.0196,0.0107,205,-0.1133,275,0.1162,2.2999,0.0207,0.0158,0.0049
10,0.0600,0.1592,0.0228,0.0122,201,-0.1233,279,0.1247,3.0226,0.0238,0.0179,0.0059
11,0.0627,0.1677,0.0262,0.0136,200,-0.1312,280,0.1343,3.7482,0.0273,0.0202,0.0072
12,0.0654,0.1758,0.0296,0.0151,201,-0.1373,279,0.1445,4.7550,0.0308,0.0223,0.0085
13,0.0680,0.1836,0.0330,0.0166,197,-0.1467,283,0.1516,5.5524,0.0341,0.0244,0.0097
14,0.0706,0.1910,0.0365,0.0180,196,-0.1536,284,0.1598,6.2264,0.0375,0.0264,0.0112
15,0.0731,0.1981,0.0400,0.0194,195,-0.1603,285,0.1677,6.9701,0.0408,0.0283,0.0125
16,0.0754,0.2049,0.0434,0.0207,196,-0.1652,284,0.1763,7.7034,0.0439,0.0301,0.0139
17,0.0777,0.2115,0.0468,0.0220,196,-0.1706,284,0.1842,8.8885,0.0470,0.0318,0.0152
