agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,-0.0004,-0.0002,-0.0002,-0.0004
1,1,0,0.0001,0.0000,0.0001,0.0001
2,1,0,0.0270,0.0107,0.0177,0.0285
3,1,0,0.0001,0.0000,0.0000,0.0001
4,-1,0,0.2951,0.1178,0.1924,0.3101
5,1,0,-0.0003,-0.0001,-0.0001,-0.0003
6,-1,0,0.6330,0.2532,0.4933,0.7465
7,-1,0,0.0059,0.0023,0.0052,0.0075
8,-1,0,0.1617,0.0645,0.1031,0.1675
9,-1,0,0.3806,0.1514,0.2710,0.4224
10,-1,0,0.1398,0.0555,0.0943,0.1498
11,-1,0,0.7213,0.2885,0.6224,0.9109
12,-1,0,0.0542,0.0215,0.0363,0.0578
13,-1,0,0.5277,0.2106,0.3904,0.6011
14,-1,0,0.4908,0.1959,0.3550,0.5509
15,-1,0,0.0215,0.0086,0.0138,0.0224
16,-1,0,0.0015,0.0006,0.0010,0.0016
17,-1,0,0.0001,0.0000,0.0000,0.0000
18,-1,0,0.6846,0.2738,0.5644,0.8382
19,-1,0,0.0297,0.0118,0.0191,0.0309
20,1,0,0.0264,0.0105,0.0187,0.0292
21,-1,0,0.0000,0.0000,0.0000,0.0000
22,-1,0,0.1212,0.0484,0.0760,0.1244
23,-1,0,0.7130,0.2852,0.6086,0.8938
24,1,0,0.0018,0.0007,0.0014,0.0021
25,1,0,0.0003,0.0001,0.0002,0.0004
26,-1,0,0.4530,0.1811,0.3096,0.4907
27,-1,0,0.0378,0.0151,0.0240,0.0391
28,-1,0,0.2676,0.1065,0.1803,0.2868
29,1,0,0.6199,0.2480,0.4771,0.7251
30,-1,0,0.1022,0.0405,0.0707,0.1112
31,-1,0,0.5048,0.2014,0.3706,0.5719
32,-1,0,0.0439,0.0175,0.0273,0.0448
33,-1,0,0.1901,0.0759,0.1198,0.1957
34,-1,0,0.2439,0.0973,0.1569,0.2542
35,1,0,0.2368,0.0947,0.1468,0.2415
36,1,0,0.0271,0.0107,0.0185,0.0292
37,-1,0,0.6892,0.2753,0.5872,0.8625
38,-1,0,0.0124,0.0049,0.0082,0.0131
39,-1,0,0.0954,0.0381,0.0596,0.0976
40,1,0,0.1582,0.0627,0.1090,0.1717
41,-1,0,0.3687,0.1468,0.2595,0.4063
42,1,0,0.1026,0.0407,0.0698,0.1105
43,-1,0,0.5168,0.2067,0.3653,0.5720
44,1,0,0.2751,0.1094,0.1888,0.2982
45,-1,0,0.0754,0.0301,0.0458,0.0760
46,-1,0,0.3555,0.1422,0.2296,0.3718
47,-1,0,0.0118,0.0047,0.0088,0.0134
48,-1,0,0.0127,0.0050,0.0098,0.0148
49,-1,0,0.3477,0.1384,0.2402,0.3786
50,-1,0,0.1564,0.0624,0.0975,0.1599
51,-1,0,0.2770,0.1105,0.1823,0.2928
52,1,0,0.0896,0.0356,0.0610,0.0965
53,-1,0,0.0512,0.0204,0.0322,0.0526
54,-1,0,0.0069,0.0027,0.0049,0.0077
55,-1,0,-0.0032,-0.0013,-0.0004,-0.0018
56,-1,0,0.0065,0.0025,0.0053,0.0079
57,1,0,0.3556,0.1422,0.2297,0.3720
58,1,0,0.3014,0.1205,0.1933,0.3137
59,-1,0,0.7528,0.3011,0.6791,0.9802
60,-1,0,0.2909,0.1157,0.2014,0.3171
61,1,0,0.0103,0.0041,0.0072,0.0112
62,-1,0,0.2439,0.0969,0.1671,0.2640
63,1,0,0.0294,0.0117,0.0201,0.0317
64,-1,0,0.0765,0.0305,0.0476,0.0781
65,-1,0,0.0076,0.0030,0.0057,0.0087
66,-1,0,0.3174,0.1268,0.2069,0.3337
67,1,0,0.0910,0.0362,0.0598,0.0959
68,-1,0,0.0013,0.0005,0.0010,0.0015
69,-1,0,0.3814,0.1522,0.2585,0.4107
70,1,0,0.2709,0.1082,0.1736,0.2818
71,-1,0,0.0327,0.0130,0.0220,0.0350
72,-1,0,0.7049,0.2819,0.5961,0.8781
73,-1,0,0.5328,0.2128,0.3911,0.6039
74,-1,0,0.0010,0.0003,0.0021,0.0025
75,-1,0,0.0006,0.0002,0.0005,0.0007
76,-1,0,0.0316,0.0122,0.0301,0.0423
77,-1,0,0.0429,0.0171,0.0269,0.0441
78,-1,0,0.0001,0.0000,0.0000,0.0001
79,1,0,0.1173,0.0465,0.0818,0.1282
80,-1,0,0.0000,0.0000,0.0000,0.0000
81,-1,0,0.0309,0.0123,0.0197,0.0320
82,-1,0,0.2439,0.0973,0.1569,0.2542
83,-1,0,0.1520,0.0605,0.1002,0.1607
84,-1,0,0.0270,0.0108,0.0171,0.0279
85,-1,0,0.4962,0.1985,0.3458,0.5443
86,-1,0,0.0797,0.0318,0.0504,0.0822
87,-1,0,0.0830,0.0331,0.0531,0.0861
88,-1,0,0.1433,0.0570,0.0952,0.1522
89,-1,0,0.1528,0.0609,0.0973,0.1582
90,-1,0,0.2648,0.1057,0.1707,0.2764
91,-1,0,0.0019,0.0006,0.0055,0.0061
92,1,0,0.0111,0.0044,0.0083,0.0127
93,-1,0,0.0026,0.0010,0.0017,0.0028
94,1,0,0.2481,0.0990,0.1603,0.2593
95,-1,0,0.0771,0.0306,0.0523,0.0829
96,1,0,-0.0003,-0.0001,-0.0002,-0.0003
97,-1,0,0.2860,0.1141,0.1883,0.3023
98,-1,0,0.0084,0.0033,0.0056,0.0089
99,-1,0,0.1374,0.0546,0.0922,0.1468
100,1,0,0.0442,0.0176,0.0294,0.0470
101,-1,0,0.0252,0.0100,0.0162,0.0262
102,-1,0,0.2476,0.0987,0.1635,0.2621
103,-1,0,0.0479,0.0191,0.0307,0.0498
104,-1,0,0.5812,0.2324,0.4364,0.6688
105,1,0,0.1201,0.0476,0.0819,0.1295
106,-1,0,0.1053,0.0421,0.0653,0.1073
107,-1,0,0.0001,0.0000,0.0000,0.0000
108,-1,0,0.5856,0.2339,0.4474,0.6813
109,-1,0,0.3421,0.1365,0.2272,0.3637
110,1,0,0.0264,0.0104,0.0187,0.0292
111,-1,0,0.3693,0.1471,0.2566,0.4037
112,-1,0,0.3631,0.1452,0.2354,0.3807
113,-1,0,0.0893,0.0357,0.0548,0.0905
114,-1,0,0.0683,0.0271,0.0453,0.0724
115,1,0,0.0912,0.0363,0.0592,0.0955
116,-1,0,-0.0016,-0.0006,-0.0005,-0.0011
117,1,0,0.0341,0.0135,0.0236,0.0371
118,-1,0,0.1903,0.0758,0.1251,0.2008
119,1,0,0.4528,0.1811,0.3074,0.4885
120,-1,0,0.2916,0.1163,0.1913,0.3076
121,-1,0,0.5668,0.2267,0.4162,0.6429
122,-1,0,0.0296,0.0117,0.0201,0.0318
123,-1,0,0.0280,0.0111,0.0189,0.0300
124,1,0,-0.0002,-0.0001,-0.0001,-0.0002
125,-1,0,0.0011,0.0004,0.0007,0.0011
126,-1,0,0.0706,0.0280,0.0492,0.0771
127,1,0,0.0015,0.0006,0.0012,0.0018
128,-1,0,0.3144,0.1254,0.2079,0.3334
129,-1,0,0.1738,0.0691,0.1154,0.1845
130,1,0,0.5997,0.2399,0.4530,0.6929
131,-1,0,0.2165,0.0865,0.1368,0.2232
132,-1,0,0.0043,0.0017,0.0028,0.0045
133,1,0,0.6904,0.2762,0.5734,0.8495
134,-1,0,0.0218,0.0087,0.0145,0.0232
135,-1,0,0.0636,0.0254,0.0384,0.0638
136,-1,0,0.0903,0.0360,0.0575,0.0935
137,-1,0,0.1278,0.0508,0.0862,0.1370
138,-1,0,0.1253,0.0500,0.0792,0.1292
139,1,0,0.6533,0.2613,0.5201,0.7814
140,-1,0,0.0820,0.0326,0.0542,0.0868
141,-1,0,0.0001,0.0000,0.0000,0.0000
142,-1,0,0.5222,0.2084,0.3857,0.5941
143,-1,0,0.3057,0.1222,0.1970,0.3191
144,-1,0,0.8103,0.3241,0.8049,1.1290
145,1,0,0.2559,0.1024,0.1595,0.2619
146,-1,0,0.6048,0.2419,0.4591,0.7010
147,-1,0,0.3485,0.1388,0.2404,0.3792
148,-1,0,0.0080,0.0032,0.0053,0.0085
149,-1,0,0.2224,0.0889,0.1388,0.2277
150,-1,0,0.4383,0.1750,0.3045,0.4795
151,-1,0,0.6549,0.2620,0.5224,0.7843
152,1,0,0.3718,0.1487,0.2420,0.3907
153,-1,0,0.0314,0.0124,0.0230,0.0354
154,-1,0,0.0147,0.0058,0.0103,0.0161
155,1,0,0.0000,0.0000,0.0000,0.0000
156,1,0,0.4426,0.1770,0.2988,0.4759
157,1,0,-0.0002,-0.0001,-0.0001,-0.0002
158,-1,0,0.2718,0.1080,0.1881,0.2961
159,-1,0,0.0977,0.0390,0.0610,0.1001
160,-1,0,0.7771,0.3104,0.7497,1.0602
161,-1,0,0.0686,0.0273,0.0434,0.0708
162,1,0,0.1688,0.0671,0.1140,0.1810
163,-1,0,0.0229,0.0090,0.0163,0.0253
164,-1,0,0.0943,0.0377,0.0585,0.0961
165,1,0,-0.0003,-0.0001,-0.0001,-0.0003
166,-1,0,0.3006,0.1199,0.1999,0.3197
167,-1,0,0.9397,0.3759,1.3595,1.7354
168,-1,0,0.0199,0.0079,0.0126,0.0205
169,-1,0,0.5024,0.2009,0.3515,0.5525
170,1,0,-0.0002,-0.0001,-0.0001,-0.0001
171,1,0,0.0000,0.0000,0.0000,0.0000
172,1,0,0.8074,0.3230,0.7976,1.1206
173,1,0,0.0001,0.0000,0.0000,0.0001
174,-1,0,0.0280,0.0111,0.0201,0.0312
175,-1,0,0.6189,0.2475,0.4785,0.7260
176,1,0,0.3517,0.1407,0.2268,0.3675
177,-1,0,0.0789,0.0315,0.0493,0.0808
178,1,0,0.9753,0.3901,1.8022,2.1923
179,-1,0,0.2848,0.1137,0.1849,0.2986
180,-1,0,0.4616,0.1846,0.3152,0.4999
181,-1,0,0.9244,0.3698,1.2506,1.6203
182,-1,0,0.6217,0.2487,0.4793,0.7280
183,-1,0,0.0139,0.0055,0.0103,0.0158
184,1,0,0.0103,0.0041,0.0072,0.0112
185,-1,0,0.2992,0.1191,0.2028,0.3219
186,-1,0,0.1145,0.0455,0.0768,0.1222
187,1,0,0.0000,0.0000,0.0000,0.0000
188,1,0,0.0991,0.0396,0.0614,0.1010
189,1,0,0.0202,0.0080,0.0133,0.0213
190,-1,0,0.1419,0.0564,0.0947,0.1511
191,-1,0,0.0001,-0.0001,0.0035,0.0034
192,1,0,0.0907,0.0362,0.0567,0.0929
193,-1,0,0.3182,0.1272,0.2039,0.3311
194,1,0,0.1745,0.0693,0.1182,0.1875
195,-1,0,0.6471,0.2588,0.5119,0.7707
196,1,0,0.0753,0.0299,0.0516,0.0815
197,-1,0,0.0132,0.0052,0.0093,0.0145
198,1,0,0.0909,0.0360,0.0626,0.0986
199,-1,0,0.0172,0.0068,0.0118,0.0186
200,-1,0,0.0003,0.0001,0.0011,0.0012
201,-1,0,0.3501,0.1394,0.2427,0.3821
202,1,0,0.0166,0.0066,0.0112,0.0178
203,-1,0,0.0655,0.0260,0.0438,0.0698
204,-1,0,0.1301,0.0520,0.0806,0.1326
205,1,0,0.0000,0.0000,0.0000,0.0000
206,-1,0,0.0042,0.0016,0.0036,0.0052
207,1,0,0.1400,0.0558,0.0903,0.1461
208,-1,0,0.0062,0.0025,0.0040,0.0065
209,1,0,0.1747,0.0698,0.1098,0.1795
210,-1,0,0.0473,0.0189,0.0297,0.0486
211,-1,0,0.1823,0.0728,0.1147,0.1874
212,-1,0,0.1012,0.0404,0.0636,0.1040
213,-1,0,0.6660,0.2663,0.5386,0.8049
214,1,0,0.0043,0.0017,0.0034,0.0051
215,-1,0,0.1582,0.0630,0.1043,0.1673
216,-1,0,0.2102,0.0837,0.1372,0.2210
217,-1,0,0.1699,0.0677,0.1086,0.1764
218,-1,0,-0.0030,-0.0013,-0.0005,-0.0018
219,-1,0,0.1640,0.0653,0.1069,0.1722
220,-1,0,0.6596,0.2638,0.5283,0.7921
221,1,0,0.0466,0.0185,0.0308,0.0493
222,1,0,0.0353,0.0140,0.0232,0.0372
223,-1,0,0.0090,0.0035,0.0092,0.0127
224,-1,0,0.1803,0.0717,0.1211,0.1928
225,-1,0,0.2747,0.1093,0.1856,0.2949
226,-1,0,0.4493,0.1793,0.3162,0.4955
227,-1,0,0.0001,0.0000,0.0000,0.0000
228,-1,0,0.2908,0.1156,0.2005,0.3161
229,-1,0,0.6833,0.2733,0.5620,0.8353
230,-1,0,0.1892,0.0752,0.1266,0.2018
231,-1,0,0.3986,0.1591,0.2728,0.4318
232,-1,0,0.0032,0.0011,0.0060,0.0071
233,-1,0,0.0074,0.0029,0.0049,0.0079
