agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,-0.4894,-0.1958,-0.3396,-0.5353
1,-1,1,-0.5113,-0.2045,-0.3600,-0.5645
2,1,0,0.2678,0.1071,0.1674,0.2745
3,-1,0,-0.4921,-0.1968,-0.3420,-0.5388
4,-1,0,0.4731,0.1892,0.3252,0.5144
5,1,0,-0.5360,-0.2144,-0.3841,-0.5985
6,-1,0,0.6515,0.2606,0.5173,0.7778
7,1,0,0.4814,0.1925,0.3323,0.5248
8,1,0,0.6927,0.2771,0.5760,0.8531
9,-1,0,-0.2082,-0.0833,-0.1282,-0.2115
10,-1,0,-0.1906,-0.0762,-0.1169,-0.1931
11,1,0,0.7890,0.3156,0.7532,1.0689
12,1,1,-0.4301,-0.1720,-0.2880,-0.4600
13,1,1,0.5113,0.2045,0.3600,0.5645
14,1,1,0.5113,0.2045,0.3600,0.5645
15,1,0,0.1740,0.0696,0.1062,0.1758
16,1,0,0.0613,0.0245,0.0369,0.0614
17,-1,0,0.2711,0.1084,0.1696,0.2781
18,1,0,0.7108,0.2843,0.6044,0.8887
19,1,1,0.3371,0.1349,0.2160,0.3509
20,1,0,0.3166,0.1266,0.2012,0.3278
21,-1,1,0.3371,0.1349,0.2160,0.3509
22,-1,0,0.5225,0.2090,0.3709,0.5799
23,1,0,0.7382,0.2953,0.6512,0.9465
24,1,0,0.1611,0.0644,0.0981,0.1625
25,1,0,0.0386,0.0154,0.0232,0.0386
26,1,0,0.6487,0.2595,0.5138,0.7733
27,1,0,0.2441,0.0977,0.1516,0.2492
28,1,0,0.5814,0.2326,0.4320,0.6646
29,-1,0,-0.6179,-0.2472,-0.4744,-0.7216
30,-1,0,-0.2192,-0.0877,-0.1351,-0.2228
31,-1,0,0.7021,0.2808,0.5905,0.8713
32,-1,0,0.0493,0.0197,0.0297,0.0495
33,-1,0,0.2066,0.0826,0.1273,0.2099
34,-1,0,0.3448,0.1379,0.2216,0.3596
35,-1,0,-0.1730,-0.0692,-0.1056,-0.1748
36,1,1,0.3371,0.1349,0.2160,0.3509
37,-1,0,0.8099,0.3240,0.8028,1.1268
38,1,1,0.5113,0.2045,0.3600,0.5645
39,-1,0,0.1956,0.0782,0.1200,0.1982
40,-1,1,-0.4722,-0.1889,-0.3240,-0.5129
41,1,1,1.0000,0.4000,0.2880,0.6880
42,-1,0,0.2078,0.0831,0.1277,0.2108
43,-1,0,0.5206,0.2082,0.3689,0.5772
44,-1,0,-0.5353,-0.2141,-0.3835,-0.5976
45,1,0,0.0444,0.0178,0.0267,0.0445
46,-1,0,0.3760,0.1504,0.2450,0.3954
47,-1,0,-0.1020,-0.0408,-0.0616,-0.1024
48,1,0,0.2433,0.0973,0.1510,0.2484
49,1,1,1.0000,0.4000,0.2880,0.6880
50,1,0,0.3102,0.1241,0.1968,0.3209
51,-1,0,0.3804,0.1522,0.2484,0.4005
52,-1,1,-0.3371,-0.1349,-0.2160,-0.3509
53,-1,0,0.0280,0.0112,0.0170,0.0282
54,1,1,0.2328,0.0931,0.1440,0.2371
55,1,0,0.1347,0.0539,0.0818,0.1357
56,-1,0,0.2450,0.0980,0.1521,0.2501
57,-1,0,-0.3601,-0.1440,-0.2330,-0.3770
58,1,0,0.1294,0.0518,0.0784,0.1301
59,1,0,0.7717,0.3087,0.7158,1.0245
60,-1,0,-0.5880,-0.2352,-0.4396,-0.6748
61,1,1,-0.0000,-0.0000,0.0000,-0.0000
62,1,1,1.0000,0.4000,0.2880,0.6880
63,1,0,0.0901,0.0361,0.0543,0.0904
64,1,0,-0.1150,-0.0460,-0.0695,-0.1155
65,-1,0,-0.0569,-0.0227,-0.0342,-0.0569
66,-1,0,0.4301,0.1720,0.2880,0.4600
67,1,1,0.3371,0.1349,0.2160,0.3509
68,1,1,0.1191,0.0476,0.0720,0.1196
69,1,1,0.7296,0.2918,0.6360,0.9278
70,1,1,-0.2144,-0.0857,-0.1320,-0.2177
71,1,0,-0.2526,-0.1011,-0.1572,-0.2582
72,-1,1,0.5704,0.2282,0.4200,0.6482
73,-1,1,0.4986,0.1994,0.3480,0.5474
74,-1,0,0.3502,0.1401,0.2256,0.3657
75,1,0,-0.0000,-0.0000,0.0000,-0.0000
76,1,0,0.7651,0.3060,0.7025,1.0085
77,1,1,0.2628,0.1051,0.1640,0.2691
78,-1,0,-0.0093,-0.0037,-0.0056,-0.0093
79,-1,1,-0.5359,-0.2143,-0.3840,-0.5983
80,-1,0,0.1873,0.0749,0.1146,0.1895
81,1,0,0.2600,0.1040,0.1621,0.2662
82,-1,0,0.3448,0.1379,0.2216,0.3596
83,-1,1,-0.3371,-0.1349,-0.2160,-0.3509
84,1,1,0.2628,0.1051,0.1640,0.2691
85,-1,0,0.5508,0.2203,0.3992,0.6195
86,1,0,-0.1931,-0.0772,-0.1183,-0.1955
87,1,0,0.6376,0.2551,0.4992,0.7542
88,1,0,0.4697,0.1879,0.3218,0.5097
89,1,0,0.4864,0.1946,0.3368,0.5314
90,-1,0,0.3223,0.1289,0.2057,0.3346
91,1,0,0.2958,0.1183,0.1867,0.3050
92,1,1,0.3371,0.1349,0.2160,0.3509
93,1,0,0.0806,0.0322,0.0485,0.0808
94,1,0,0.5646,0.2259,0.4138,0.6396
95,-1,0,-0.0856,-0.0342,-0.0517,-0.0860
96,1,0,-0.2685,-0.1074,-0.1679,-0.2753
97,1,0,0.3355,0.1342,0.2148,0.3490
98,1,0,0.2703,0.1081,0.1691,0.2772
99,1,1,1.0000,0.4000,0.1440,0.5440
100,1,0,0.2683,0.1073,0.1678,0.2751
101,1,1,0.3371,0.1349,0.2160,0.3509
102,1,0,0.4859,0.1944,0.3363,0.5307
103,1,0,0.3301,0.1320,0.2109,0.3430
104,-1,0,0.6703,0.2681,0.5432,0.8113
105,1,1,0.4301,0.1720,0.2880,0.4600
106,1,0,-0.3583,-0.1433,-0.2314,-0.3747
107,-1,0,-0.0617,-0.0247,-0.0371,-0.0618
108,1,0,0.6730,0.2692,0.5471,0.8163
109,-1,0,0.3900,0.1560,0.2564,0.4124
110,1,0,0.4301,0.1720,0.2880,0.4600
111,1,0,0.5164,0.2066,0.3649,0.5714
112,1,1,0.2328,0.0931,0.1440,0.2371
113,1,1,-0.2628,-0.1051,-0.1640,-0.2691
114,-1,0,-0.0203,-0.0081,-0.0122,-0.0203
115,1,0,0.5210,0.2084,0.3693,0.5777
116,1,0,0.0568,0.0227,0.0343,0.0570
117,-1,0,-0.4301,-0.1720,-0.2880,-0.4600
118,-1,0,0.0980,0.0392,0.0593,0.0985
119,-1,0,-0.4356,-0.1742,-0.2925,-0.4667
120,-1,1,0.1191,0.0476,0.0720,0.1196
121,-1,0,0.5990,0.2396,0.4520,0.6916
122,1,0,-0.2640,-0.1056,-0.1648,-0.2705
123,1,1,-0.1191,-0.0476,-0.0720,-0.1196
124,1,0,-0.1394,-0.0557,-0.0846,-0.1403
125,1,0,-0.1709,-0.0684,-0.1042,-0.1726
