step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
34,0.1162,0.2555,0.0824,0.0369,170,-0.2048,330,0.2816,18.0280,0.0767,0.1401,-0.0633
35,0.1181,0.2591,0.0844,0.0375,169,-0.2085,331,0.2848,18.9807,0.0782,0.1421,-0.0640
36,0.1198,0.2625,0.0864,0.0381,169,-0.2110,331,0.2888,19.1680,0.0796,0.1441,-0.0645
37,0.1215,0.2658,0.0883,0.0386,170,-0.2121,330,0.2934,19.3552,0.0810,0.1460,-0.0650
38,0.1232,0.2689,0.0901,0.0391,169,-0.2156,331,0.2961,19.5783,0.0823,0.1478,-0.0655
39,0.1249,0.2719,0.0919,0.0395,168,-0.2188,332,0.2988,19.8476,0.0840,0.1495,-0.0655
40,0.1265,0.2750,0.0936,0.0400,167,-0.2223,333,0.3014,20.3683,0.0857,0.1511,-0.0655
41,0.1281,0.2779,0.0952,0.0404,165,-0.2270,335,0.3030,20.2065,0.0873,0.1527,-0.0654
42,0.1297,0.2808,0.0967,0.0407,165,-0.2288,335,0.3063,20.8171,0.0889,0.1543,-0.0654
43,0.1313,0.2835,0.0982,0.0411,165,-0.2306,335,0.3095,20.9493,0.0905,0.1559,-0.0654
44,0.1328,0.2861,0.0997,0.0414,165,-0.2322,335,0.3126,20.9726,0.0920,0.1574,-0.0654
45,0.1342,0.2886,0.1011,0.0417,165,-0.2338,335,0.3155,21.0816,0.0934,0.1588,-0.0654
46,0.1356,0.2909,0.1024,0.0420,165,-0.2354,335,0.3183,21.6815,0.0949,0.1602,-0.0653
47,0.1369,0.2932,0.1037,0.0423,166,-0.2354,334,0.3220,21.8958,0.0962,0.1615,-0.0652
48,0.1382,0.2955,0.1050,0.0426,167,-0.2354,333,0.3256,22.0071,0.0976,0.1627,-0.0651
49,0.1394,0.2976,0.1062,0.0429,167,-0.2368,333,0.3281,22.0313,0.0989,0.1639,-0.0650
50,0.1406,0.2996,0.1074,0.0431,167,-0.2381,333,0.3305,22.0313,0.1001,0.1650,-0.0648
51,0.1417,0.3016,0.1085,0.0434,167,-0.2393,333,0.3328,22.2328,0.1014,0.1660,-0.0647
52,0.1428,0.3035,0.1096,0.0436,168,-0.2391,332,0.3360,22.3460,0.1026,0.1670,-0.0645
53,0.1438,0.3053,0.1107,0.0438,168,-0.2403,332,0.3381,22.7673,0.1037,0.1679,-0.0642
54,0.1447,0.3070,0.1117,0.0441,168,-0.2415,332,0.3402,23.0770,0.1048,0.1688,-0.0639
55,0.1456,0.3087,0.1127,0.0442,168,-0.2426,332,0.3421,23.0770,0.1059,0.1696,-0.0636
56,0.1465,0.3103,0.1137,0.0444,168,-0.2437,332,0.3440,23.1675,0.1070,0.1703,-0.0633
57,0.1474,0.3118,0.1146,0.0446,168,-0.2448,332,0.3458,23.2579,0.1080,0.1711,-0.0630
58,0.1482,0.3133,0.1155,0.0448,168,-0.2458,332,0.3475,23.7017,0.1090,0.1717,-0.0627
59,0.1489,0.3148,0.1164,0.0450,168,-0.2467,332,0.3492,24.2395,0.1100,0.1724,-0.0624
60,0.1497,0.3161,0.1172,0.0451,168,-0.2477,332,0.3508,24.3334,0.1109,0.1730,-0.0621
61,0.1504,0.3175,0.1180,0.0453,168,-0.2486,332,0.3523,24.4532,0.1119,0.1736,-0.0618
62,0.1511,0.3187,0.1188,0.0454,168,-0.2494,332,0.3538,24.5470,0.1128,0.1742,-0.0615
63,0.1518,0.3199,0.1195,0.0456,168,-0.2503,332,0.3552,24.6409,0.1136,0.1748,-0.0611
64,0.1524,0.3211,0.1202,0.0457,167,-0.2526,333,0.3555,25.1091,0.1145,0.1753,-0.0608
65,0.1531,0.3223,0.1209,0.0458,168,-0.2519,332,0.3580,25.2039,0.1153,0.1758,-0.0606
66,0.1536,0.3234,0.1215,0.0459,168,-0.2527,332,0.3593,25.3248,0.1161,0.1763,-0.0602
67,0.1542,0.3245,0.1222,0.0460,168,-0.2535,332,0.3605,25.5817,0.1168,0.1767,-0.0599
68,0.1547,0.3256,0.1228,0.0461,168,-0.2543,332,0.3617,25.8126,0.1176,0.1771,-0.0596
69,0.1552,0.3266,0.1234,0.0462,167,-0.2565,333,0.3617,25.8392,0.1183,0.1775,-0.0592
70,0.1557,0.3276,0.1240,0.0463,167,-0.2573,333,0.3629,25.6345,0.1190,0.1779,-0.0589
71,0.1562,0.3285,0.1246,0.0464,167,-0.2580,333,0.3639,25.7048,0.1197,0.1782,-0.0586
72,0.1567,0.3295,0.1251,0.0465,167,-0.2587,333,0.3650,25.8007,0.1203,0.1786,-0.0583
73,0.1571,0.3303,0.1256,0.0466,167,-0.2593,333,0.3660,25.9498,0.1210,0.1789,-0.0579
74,0.1575,0.3312,0.1261,0.0466,167,-0.2599,333,0.3669,26.0456,0.1216,0.1792,-0.0576
75,0.1580,0.3320,0.1266,0.0467,167,-0.2606,333,0.3678,25.9326,0.1222,0.1795,-0.0573
76,0.1583,0.3328,0.1271,0.0468,167,-0.2612,333,0.3687,25.9326,0.1228,0.1798,-0.0570
77,0.1587,0.3336,0.1276,0.0469,167,-0.2617,333,0.3696,26.0540,0.1233,0.1800,-0.0567
78,0.1591,0.3343,0.1280,0.0469,167,-0.2623,333,0.3704,25.8175,0.1239,0.1803,-0.0564
79,0.1594,0.3350,0.1284,0.0470,167,-0.2628,333,0.3712,25.8175,0.1244,0.1805,-0.0561
80,0.1598,0.3357,0.1288,0.0471,167,-0.2633,333,0.3720,25.9116,0.1250,0.1808,-0.0558
81,0.1601,0.3364,0.1292,0.0472,167,-0.2638,333,0.3727,25.9116,0.1255,0.1810,-0.0555
82,0.1604,0.3370,0.1296,0.0472,168,-0.2628,332,0.3746,26.0540,0.1259,0.1812,-0.0553
83,0.1606,0.3377,0.1300,0.0472,168,-0.2636,332,0.3752,26.3864,0.1264,0.1811,-0.0547
84,0.1607,0.3384,0.1304,0.0472,169,-0.2629,331,0.3770,26.4822,0.1269,0.1811,-0.0542
85,0.1608,0.3391,0.1308,0.0472,169,-0.2637,331,0.3776,26.5780,0.1273,0.1810,-0.0537
86,0.1609,0.3397,0.1312,0.0472,169,-0.2644,331,0.3781,26.8013,0.1278,0.1809,-0.0532
87,0.1611,0.3403,0.1316,0.0472,169,-0.2652,331,0.3787,26.8013,0.1282,0.1809,-0.0527
88,0.1612,0.3409,0.1320,0.0472,169,-0.2659,331,0.3792,26.9026,0.1286,0.1808,-0.0522
89,0.1613,0.3415,0.1324,0.0472,169,-0.2666,331,0.3797,27.7235,0.1290,0.1807,-0.0517
90,0.1614,0.3421,0.1327,0.0473,169,-0.2673,331,0.3802,27.8223,0.1294,0.1806,-0.0512
91,0.1615,0.3426,0.1331,0.0473,169,-0.2680,331,0.3807,27.8223,0.1298,0.1806,-0.0508
92,0.1616,0.3432,0.1334,0.0473,169,-0.2686,331,0.3812,27.8223,0.1301,0.1805,-0.0504
93,0.1616,0.3437,0.1338,0.0473,170,-0.2677,330,0.3828,27.8223,0.1305,0.1804,-0.0499
94,0.1617,0.3443,0.1341,0.0473,170,-0.2685,330,0.3833,28.0928,0.1308,0.1803,-0.0495
95,0.1618,0.3448,0.1345,0.0474,169,-0.2708,331,0.3826,28.0928,0.1312,0.1802,-0.0490
96,0.1618,0.3454,0.1348,0.0474,169,-0.2715,331,0.3831,28.0759,0.1315,0.1801,-0.0486
97,0.1619,0.3459,0.1351,0.0474,169,-0.2721,331,0.3835,28.0759,0.1318,0.1800,-0.0482
98,0.1620,0.3464,0.1354,0.0474,169,-0.2728,331,0.3840,28.0759,0.1321,0.1800,-0.0478
99,0.1621,0.3469,0.1356,0.0474,169,-0.2734,331,0.3844,28.3204,0.1324,0.1799,-0.0475
100,0.1621,0.3473,0.1359,0.0474,169,-0.2740,331,0.3848,28.4202,0.1327,0.1798,-0.0471
101,0.1622,0.3478,0.1362,0.0474,168,-0.2762,332,0.3840,28.4483,0.1330,0.1798,-0.0468
102,0.1622,0.3482,0.1365,0.0475,168,-0.2767,332,0.3844,28.4483,0.1333,0.1797,-0.0464
103,0.1623,0.3486,0.1367,0.0475,168,-0.2773,332,0.3847,28.6940,0.1335,0.1796,-0.0461
104,0.1624,0.3490,0.1370,0.0475,168,-0.2778,332,0.3851,28.6940,0.1338,0.1796,-0.0458
105,0.1624,0.3494,0.1372,0.0475,168,-0.2783,332,0.3854,28.6940,0.1341,0.1795,-0.0454
106,0.1625,0.3498,0.1375,0.0475,168,-0.2788,332,0.3858,28.6940,0.1343,0.1794,-0.0451
107,0.1625,0.3502,0.1377,0.0475,168,-0.2793,332,0.3861,28.7946,0.1345,0.1794,-0.0448
108,0.1626,0.3505,0.1379,0.0476,168,-0.2797,332,0.3864,28.7946,0.1348,0.1793,-0.0445
109,0.1626,0.3509,0.1381,0.0476,168,-0.2802,332,0.3867,28.8229,0.1350,0.1793,-0.0442
110,0.1627,0.3512,0.1383,0.0476,168,-0.2806,332,0.3870,29.0697,0.1352,0.1792,-0.0440
111,0.1627,0.3516,0.1386,0.0476,168,-0.2810,332,0.3872,29.1711,0.1354,0.1791,-0.0437
112,0.1627,0.3519,0.1388,0.0476,167,-0.2831,333,0.3864,29.1711,0.1356,0.1791,-0.0434
113,0.1628,0.3522,0.1390,0.0476,167,-0.2835,333,0.3866,29.1711,0.1359,0.1790,-0.0432
114,0.1628,0.3525,0.1391,0.0477,167,-0.2839,333,0.3869,29.2726,0.1360,0.1790,-0.0429
115,0.1629,0.3528,0.1393,0.0477,167,-0.2843,333,0.3871,29.5211,0.1362,0.1789,-0.0427
116,0.1629,0.3531,0.1395,0.0477,167,-0.2847,333,0.3874,29.5211,0.1364,0.1789,-0.0424
117,0.1629,0.3533,0.1397,0.0477,167,-0.2850,333,0.3876,29.5211,0.1366,0.1788,-0.0422
118,0.1630,0.3536,0.1398,0.0477,167,-0.2854,333,0.3878,29.5211,0.1368,0.1788,-0.0420
119,0.1630,0.3539,0.1400,0.0477,167,-0.2857,333,0.3880,29.5211,0.1370,0.1787,-0.0418
120,0.1630,0.3541,0.1402,0.0478,167,-0.2860,333,0.3883,29.6234,0.1371,0.1787,-0.0415
121,0.1631,0.3544,0.1403,0.0478,167,-0.2863,333,0.3885,29.6234,0.1373,0.1786,-0.0413
122,0.1631,0.3546,0.1405,0.0478,167,-0.2866,333,0.3887,29.6234,0.1374,0.1786,-0.0411
123,0.1631,0.3548,0.1406,0.0478,167,-0.2869,333,0.3889,29.6234,0.1376,0.1785,-0.0409
124,0.1632,0.3550,0.1408,0.0478,167,-0.2872,333,0.3890,29.8728,0.1378,0.1785,-0.0407
125,0.1632,0.3553,0.1409,0.0478,167,-0.2875,333,0.3892,29.8728,0.1379,0.1784,-0.0405
126,0.1632,0.3555,0.1410,0.0478,167,-0.2878,333,0.3894,29.8728,0.1380,0.1784,-0.0403
127,0.1633,0.3557,0.1412,0.0478,167,-0.2881,333,0.3896,29.8728,0.1382,0.1784,-0.0402
128,0.1633,0.3559,0.1413,0.0479,167,-0.2883,333,0.3898,29.8728,0.1383,0.1783,-0.0400
129,0.1633,0.3561,0.1414,0.0479,167,-0.2886,333,0.3899,29.8728,0.1385,0.1783,-0.0398
130,0.1633,0.3563,0.1415,0.0479,167,-0.2888,333,0.3901,29.8728,0.1386,0.1782,-0.0397
131,0.1634,0.3564,0.1416,0.0479,167,-0.2891,333,0.3902,29.8728,0.1387,0.1782,-0.0395
132,0.1634,0.3566,0.1418,0.0479,167,-0.2893,333,0.3904,29.8728,0.1388,0.1782,-0.0393
133,0.1634,0.3568,0.1419,0.0479,167,-0.2895,333,0.3905,29.8728,0.1390,0.1781,-0.0392
134,0.1634,0.3570,0.1420,0.0479,167,-0.2897,333,0.3907,29.9760,0.1391,0.1781,-0.0390
135,0.1634,0.3571,0.1421,0.0479,167,-0.2899,333,0.3908,29.9760,0.1392,0.1781,-0.0389
136,0.1635,0.3573,0.1422,0.0479,167,-0.2901,333,0.3909,29.8728,0.1393,0.1780,-0.0387
137,0.1635,0.3574,0.1423,0.0480,167,-0.2903,333,0.3911,29.8728,0.1394,0.1780,-0.0386
138,0.1635,0.3576,0.1424,0.0480,167,-0.2905,333,0.3912,29.8728,0.1395,0.1780,-0.0385
139,0.1635,0.3577,0.1425,0.0480,167,-0.2907,333,0.3913,29.9018,0.1396,0.1779,-0.0383
140,0.1635,0.3579,0.1425,0.0480,167,-0.2909,333,0.3915,29.9018,0.1397,0.1779,-0.0382
141,0.1636,0.3580,0.1426,0.0480,167,-0.2911,333,0.3916,29.9018,0.1398,0.1779,-0.0381
142,0.1636,0.3581,0.1427,0.0480,167,-0.2913,333,0.3917,29.9018,0.1399,0.1779,-0.0380
143,0.1636,0.3583,0.1428,0.0480,167,-0.2914,333,0.3918,29.9018,0.1400,0.1778,-0.0378
144,0.1636,0.3584,0.1429,0.0480,167,-0.2916,333,0.3919,29.9018,0.1401,0.1778,-0.0377
145,0.1636,0.3585,0.1430,0.0480,167,-0.2918,333,0.3920,30.0050,0.1402,0.1778,-0.0376
146,0.1637,0.3587,0.1430,0.0480,167,-0.2919,333,0.3921,30.0050,0.1403,0.1778,-0.0375
147,0.1637,0.3588,0.1431,0.0480,167,-0.2921,333,0.3922,30.1082,0.1403,0.1777,-0.0374
148,0.1637,0.3589,0.1432,0.0480,167,-0.2922,333,0.3923,30.1082,0.1404,0.1777,-0.0373
149,0.1637,0.3590,0.1432,0.0481,167,-0.2924,333,0.3924,30.1082,0.1405,0.1777,-0.0372
150,0.1637,0.3591,0.1433,0.0481,167,-0.2925,333,0.3925,30.1082,0.1406,0.1777,-0.0371
151,0.1637,0.3592,0.1434,0.0481,167,-0.2926,333,0.3926,30.1082,0.1407,0.1776,-0.0370
152,0.1638,0.3593,0.1434,0.0481,167,-0.2928,333,0.3927,30.1082,0.1407,0.1776,-0.0369
153,0.1638,0.3594,0.1435,0.0481,167,-0.2929,333,0.3928,30.1082,0.1408,0.1776,-0.0368
154,0.1638,0.3595,0.1436,0.0481,167,-0.2930,333,0.3929,30.1082,0.1409,0.1776,-0.0367
155,0.1638,0.3596,0.1436,0.0481,167,-0.2931,333,0.3930,30.1082,0.1409,0.1776,-0.0366
156,0.1638,0.3597,0.1437,0.0481,167,-0.2933,333,0.3930,30.1082,0.1410,0.1775,-0.0365
157,0.1638,0.3598,0.1437,0.0481,167,-0.2934,333,0.3931,30.1082,0.1411,0.1775,-0.0365
158,0.1638,0.3599,0.1438,0.0481,167,-0.2935,333,0.3932,30.1082,0.1411,0.1775,-0.0364
159,0.1639,0.3600,0.1438,0.0481,167,-0.2936,333,0.3933,30.1082,0.1412,0.1775,-0.0363
160,0.1639,0.3601,0.1439,0.0481,167,-0.2937,333,0.3933,30.1082,0.1413,0.1775,-0.0362
161,0.1639,0.3601,0.1439,0.0481,167,-0.2938,333,0.3934,30.1082,0.1413,0.1775,-0.0361
162,0.1639,0.3602,0.1440,0.0481,167,-0.2939,333,0.3935,30.1082,0.1414,0.1775,-0.0361
163,0.1639,0.3603,0.1440,0.0481,167,-0.2940,333,0.3935,30.1082,0.1414,0.1774,-0.0360
164,0.1639,0.3604,0.1441,0.0481,167,-0.2941,333,0.3936,30.1082,0.1415,0.1774,-0.0359
165,0.1639,0.3604,0.1441,0.0481,167,-0.2942,333,0.3937,30.1082,0.1416,0.1774,-0.0359
166,0.1639,0.3605,0.1442,0.0482,167,-0.2943,333,0.3937,30.1082,0.1416,0.1774,-0.0358
167,0.1640,0.3606,0.1442,0.0482,167,-0.2944,333,0.3938,30.1082,0.1417,0.1774,-0.0357
168,0.1640,0.3607,0.1443,0.0482,167,-0.2944,333,0.3939,30.1082,0.1417,0.1774,-0.0357
169,0.1640,0.3607,0.1443,0.0482,167,-0.2945,333,0.3939,30.1082,0.1418,0.1774,-0.0356
170,0.1640,0.3608,0.1443,0.0482,167,-0.2946,333,0.3940,30.1082,0.1418,0.1774,-0.0356
171,0.1640,0.3609,0.1444,0.0482,167,-0.2947,333,0.3940,30.1082,0.1419,0.1774,-0.0355
172,0.1640,0.3609,0.1444,0.0482,167,-0.2948,333,0.3941,30.1082,0.1419,0.1773,-0.0354
173,0.1640,0.3610,0.1445,0.0482,167,-0.2948,333,0.3942,30.1082,0.1420,0.1773,-0.0354
174,0.1640,0.3610,0.1445,0.0482,167,-0.2949,333,0.3942,30.1082,0.1420,0.1773,-0.0353
175,0.1641,0.3611,0.1445,0.0482,167,-0.2950,333,0.3943,30.1082,0.1420,0.1773,-0.0353
176,0.1641,0.3612,0.1446,0.0482,167,-0.2950,333,0.3943,30.1082,0.1421,0.1773,-0.0352
177,0.1641,0.3612,0.1446,0.0482,167,-0.2951,333,0.3944,30.1082,0.1421,0.1773,-0.0352
178,0.1641,0.3613,0.1446,0.0482,167,-0.2952,333,0.3944,30.1082,0.1422,0.1773,-0.0351
179,0.1641,0.3613,0.1447,0.0482,167,-0.2952,333,0.3945,30.1082,0.1422,0.1773,-0.0351
180,0.1641,0.3614,0.1447,0.0482,167,-0.2953,333,0.3945,30.1082,0.1422,0.1773,-0.0350
181,0.1641,0.3614,0.1447,0.0482,167,-0.2954,333,0.3945,29.8569,0.1423,0.1773,-0.0350
182,0.1641,0.3615,0.1447,0.0482,167,-0.2954,333,0.3946,29.8569,0.1423,0.1773,-0.0350
183,0.1641,0.3615,0.1448,0.0482,167,-0.2955,333,0.3946,29.8569,0.1424,0.1773,-0.0349
184,0.1642,0.3616,0.1448,0.0482,167,-0.2955,333,0.3947,29.8569,0.1424,0.1773,-0.0349
185,0.1642,0.3616,0.1448,0.0482,168,-0.2938,332,0.3959,29.8569,0.1424,0.1773,-0.0348
186,0.1641,0.3617,0.1449,0.0482,168,-0.2940,332,0.3959,29.8569,0.1423,0.1773,-0.0350
187,0.1641,0.3617,0.1449,0.0482,168,-0.2941,332,0.3959,29.7546,0.1422,0.1772,-0.0351
188,0.1640,0.3618,0.1450,0.0482,168,-0.2943,332,0.3959,29.7546,0.1421,0.1772,-0.0352
189,0.1640,0.3618,0.1450,0.0483,168,-0.2944,332,0.3959,29.7546,0.1420,0.1772,-0.0353
190,0.1639,0.3618,0.1450,0.0483,168,-0.2945,332,0.3959,30.0050,0.1419,0.1772,-0.0354
191,0.1639,0.3619,0.1451,0.0483,168,-0.2946,332,0.3959,30.0050,0.1418,0.1772,-0.0354
192,0.1639,0.3619,0.1451,0.0483,167,-0.2965,333,0.3947,30.0050,0.1417,0.1772,-0.0355
193,0.1638,0.3620,0.1452,0.0483,167,-0.2966,333,0.3948,30.0050,0.1416,0.1772,-0.0356
194,0.1638,0.3620,0.1452,0.0483,167,-0.2967,333,0.3948,30.0050,0.1416,0.1772,-0.0357
195,0.1638,0.3621,0.1452,0.0483,167,-0.2968,333,0.3948,30.0050,0.1415,0.1772,-0.0357
196,0.1638,0.3621,0.1453,0.0483,167,-0.2969,333,0.3948,30.0050,0.1414,0.1772,-0.0358
197,0.1637,0.3621,0.1453,0.0483,167,-0.2970,333,0.3948,30.0050,0.1414,0.1772,-0.0358
198,0.1637,0.3622,0.1453,0.0483,167,-0.2971,333,0.3948,30.0050,0.1413,0.1772,-0.0359
199,0.1637,0.3622,0.1454,0.0484,167,-0.2971,333,0.3948,30.0050,0.1413,0.1772,-0.0359
200,0.1637,0.3622,0.1454,0.0484,167,-0.2972,333,0.3948,30.0050,0.1413,0.1772,-0.0360
201,0.1637,0.3623,0.1454,0.0484,167,-0.2973,333,0.3949,30.0050,0.1412,0.1772,-0.0360
202,0.1637,0.3623,0.1455,0.0484,167,-0.2974,333,0.3949,30.0050,0.1412,0.1772,-0.0360
203,0.1637,0.3623,0.1455,0.0484,167,-0.2974,333,0.3949,30.0050,0.1412,0.1772,-0.0361
204,0.1636,0.3624,0.1455,0.0484,167,-0.2975,333,0.3949,30.0050,0.1411,0.1772,-0.0361
205,0.1636,0.3624,0.1455,0.0484,167,-0.2975,333,0.3949,30.0050,0.1411,0.1772,-0.0361
206,0.1636,0.3624,0.1456,0.0484,167,-0.2976,333,0.3949,30.0050,0.1411,0.1772,-0.0361
207,0.1636,0.3625,0.1456,0.0484,167,-0.2977,333,0.3949,30.0050,0.1411,0.1772,-0.0362
208,0.1636,0.3625,0.1456,0.0484,167,-0.2977,333,0.3950,30.0050,0.1410,0.1772,-0.0362
209,0.1636,0.3625,0.1456,0.0484,167,-0.2978,333,0.3950,30.2555,0.1410,0.1772,-0.0362
210,0.1636,0.3625,0.1457,0.0484,167,-0.2978,333,0.3950,30.2555,0.1410,0.1772,-0.0362
211,0.1636,0.3626,0.1457,0.0485,167,-0.2979,333,0.3950,30.2555,0.1410,0.1772,-0.0362
212,0.1636,0.3626,0.1457,0.0485,167,-0.2979,333,0.3950,30.2555,0.1410,0.1772,-0.0362
213,0.1636,0.3626,0.1457,0.0485,167,-0.2979,333,0.3950,30.2555,0.1410,0.1772,-0.0362
214,0.1636,0.3626,0.1457,0.0485,167,-0.2980,333,0.3951,30.2555,0.1410,0.1772,-0.0362
215,0.1636,0.3627,0.1457,0.0485,167,-0.2980,333,0.3951,30.2555,0.1410,0.1772,-0.0362
216,0.1636,0.3627,0.1458,0.0485,167,-0.2981,333,0.3951,30.2555,0.1410,0.1772,-0.0363
217,0.1636,0.3627,0.1458,0.0485,167,-0.2981,333,0.3951,30.2555,0.1410,0.1772,-0.0363
218,0.1636,0.3627,0.1458,0.0485,167,-0.2981,333,0.3951,30.2555,0.1409,0.1772,-0.0363
219,0.1636,0.3627,0.1458,0.0485,167,-0.2982,333,0.3951,30.2555,0.1409,0.1772,-0.0363
220,0.1636,0.3628,0.1458,0.0485,167,-0.2982,333,0.3952,30.2555,0.1409,0.1772,-0.0363
221,0.1636,0.3628,0.1458,0.0485,167,-0.2982,333,0.3952,30.2555,0.1409,0.1772,-0.0363
222,0.1636,0.3628,0.1459,0.0485,167,-0.2983,333,0.3952,30.2555,0.1409,0.1772,-0.0363
223,0.1636,0.3628,0.1459,0.0485,167,-0.2983,333,0.3952,30.2555,0.1409,0.1772,-0.0363
224,0.1636,0.3628,0.1459,0.0485,167,-0.2983,333,0.3952,30.2555,0.1409,0.1772,-0.0363
225,0.1636,0.3629,0.1459,0.0485,167,-0.2983,333,0.3952,30.2555,0.1409,0.1772,-0.0363
226,0.1636,0.3629,0.1459,0.0485,167,-0.2984,333,0.3952,30.2555,0.1410,0.1772,-0.0363
227,0.1636,0.3629,0.1459,0.0485,167,-0.2984,333,0.3953,30.2555,0.1410,0.1772,-0.0363
228,0.1636,0.3629,0.1459,0.0485,167,-0.2984,333,0.3953,30.2555,0.1410,0.1772,-0.0363
229,0.1636,0.3629,0.1459,0.0485,167,-0.2984,333,0.3953,30.2555,0.1410,0.1772,-0.0363
230,0.1636,0.3630,0.1460,0.0485,167,-0.2984,333,0.3953,30.2555,0.1410,0.1772,-0.0363
231,0.1636,0.3630,0.1460,0.0485,167,-0.2985,333,0.3953,30.2555,0.1410,0.1772,-0.0363
232,0.1636,0.3630,0.1460,0.0485,167,-0.2985,333,0.3953,30.2555,0.1410,0.1772,-0.0363
233,0.1636,0.3630,0.1460,0.0485,167,-0.2985,333,0.3953,30.2555,0.1410,0.1772,-0.0362
234,0.1636,0.3630,0.1460,0.0485,167,-0.2985,333,0.3954,30.2555,0.1410,0.1772,-0.0362
235,0.1636,0.3630,0.1460,0.0486,167,-0.2985,333,0.3954,30.2555,0.1410,0.1772,-0.0362
236,0.1636,0.3630,0.1460,0.0486,167,-0.2986,333,0.3954,30.2555,0.1410,0.1772,-0.0362
237,0.1636,0.3631,0.1460,0.0486,167,-0.2986,333,0.3954,30.2555,0.1410,0.1772,-0.0362
