step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0396,0.0902,0.0036,0.0034,228,-0.0555,252,0.0495,0.0000,0.0029,-0.0025,0.0054
1,0.0446,0.0903,0.0036,0.0033,216,-0.0530,264,0.0520,0.0000,0.0115,0.0003,0.0112
2,0.0488,0.0946,0.0043,0.0037,207,-0.0554,273,0.0581,0.0000,0.0206,0.0015,0.0191
3,0.0530,0.1010,0.0054,0.0043,200,-0.0599,280,0.0661,0.0436,0.0295,0.0030,0.0266
4,0.0574,0.1086,0.0069,0.0052,196,-0.0653,284,0.0757,0.1184,0.0379,0.0049,0.0331
5,0.0612,0.1173,0.0088,0.0062,195,-0.0719,285,0.0863,0.1912,0.0457,0.0063,0.0394
6,0.0647,0.1264,0.0110,0.0074,188,-0.0821,292,0.0951,0.5253,0.0530,0.0075,0.0455
7,0.0687,0.1356,0.0135,0.0086,186,-0.0899,294,0.1057,0.9301,0.0605,0.0095,0.0511
8,0.0727,0.1447,0.0161,0.0099,185,-0.0973,295,0.1164,1.3510,0.0681,0.0113,0.0568
9,0.0767,0.1536,0.0190,0.0112,183,-0.1051,297,0.1265,2.0285,0.0756,0.0133,0.0624
10,0.0805,0.1624,0.0221,0.0125,182,-0.1125,298,0.1367,2.8885,0.0828,0.0151,0.0676
11,0.0842,0.1709,0.0253,0.0139,179,-0.1211,301,0.1454,3.5861,0.0896,0.0169,0.0727
12,0.0876,0.1791,0.0285,0.0152,174,-0.1313,306,0.1525,4.2583,0.0961,0.0187,0.0774
13,0.0911,0.1871,0.0318,0.0166,170,-0.1411,310,0.1598,5.4015,0.1025,0.0204,0.0821
14,0.0943,0.1949,0.0352,0.0178,170,-0.1479,310,0.1686,6.1226,0.1086,0.0218,0.0868
15,0.0972,0.2025,0.0386,0.0191,169,-0.1557,311,0.1766,7.6520,0.1144,0.0231,0.0914
16,0.1000,0.2099,0.0421,0.0203,169,-0.1626,311,0.1848,8.6049,0.1199,0.0243,0.0956
17,0.1026,0.2171,0.0455,0.0215,168,-0.1704,312,0.1921,9.6436,0.1251,0.0254,0.0997
18,0.1052,0.2242,0.0490,0.0225,166,-0.1792,314,0.1986,10.1827,0.1304,0.0262,0.1042
19,0.1077,0.2310,0.0524,0.0235,167,-0.1844,313,0.2066,10.9999,0.1358,0.0271,0.1087
20,0.1103,0.2375,0.0558,0.0244,167,-0.1905,313,0.2139,12.3496,0.1412,0.0279,0.1133
21,0.1127,0.2439,0.0591,0.0252,165,-0.1987,315,0.2195,13.3685,0.1464,0.0286,0.1178
22,0.1154,0.2500,0.0623,0.0258,164,-0.2053,316,0.2258,13.9868,0.1514,0.0299,0.1214
23,0.1180,0.2559,0.0655,0.0265,162,-0.2130,318,0.2311,14.9600,0.1562,0.0312,0.1250
24,0.1205,0.2617,0.0686,0.0271,162,-0.2179,318,0.2376,16.1157,0.1611,0.0324,0.1287
25,0.1230,0.2674,0.0717,0.0278,159,-0.2270,321,0.2417,16.8882,0.1657,0.0336,0.1321
26,0.1254,0.2729,0.0748,0.0284,158,-0.2333,322,0.2471,17.3107,0.1701,0.0349,0.1352
27,0.1277,0.2782,0.0777,0.0289,157,-0.2396,323,0.2523,18.9358,0.1744,0.0361,0.1383
28,0.1300,0.2834,0.0806,0.0295,156,-0.2457,324,0.2573,19.8577,0.1784,0.0374,0.1410
29,0.1324,0.2884,0.0835,0.0300,155,-0.2516,325,0.2621,20.2089,0.1825,0.0387,0.1439
30,0.1346,0.2932,0.0862,0.0305,154,-0.2575,326,0.2668,21.4008,0.1865,0.0399,0.1466
31,0.1368,0.2979,0.0889,0.0310,153,-0.2633,327,0.2711,22.2457,0.1903,0.0411,0.1492
32,0.1388,0.3023,0.0915,0.0315,153,-0.2672,327,0.2761,22.9786,0.1939,0.0423,0.1516
33,0.1408,0.3065,0.0940,0.0320,153,-0.2708,327,0.2808,24.5400,0.1973,0.0434,0.1539
34,0.1426,0.3105,0.0965,0.0325,153,-0.2744,327,0.2853,24.8876,0.2005,0.0445,0.1560
35,0.1444,0.3144,0.0988,0.0329,151,-0.2814,329,0.2878,25.0746,0.2035,0.0456,0.1579
36,0.1463,0.3182,0.1011,0.0333,149,-0.2884,331,0.2904,25.4340,0.2065,0.0469,0.1596
37,0.1483,0.3220,0.1033,0.0337,150,-0.2895,330,0.2956,25.9058,0.2097,0.0482,0.1616
38,0.1500,0.3256,0.1055,0.0340,150,-0.2927,330,0.2996,25.8819,0.2128,0.0490,0.1638
39,0.1516,0.3290,0.1076,0.0343,150,-0.2958,330,0.3035,25.9084,0.2158,0.0498,0.1659
40,0.1531,0.3323,0.1097,0.0347,148,-0.3028,332,0.3053,27.0514,0.2185,0.0506,0.1679
41,0.1546,0.3355,0.1117,0.0349,147,-0.3076,333,0.3078,27.3565,0.2212,0.0515,0.1697
42,0.1561,0.3385,0.1136,0.0351,147,-0.3101,333,0.3113,27.2393,0.2237,0.0525,0.1712
43,0.1576,0.3413,0.1155,0.0354,147,-0.3124,333,0.3145,27.3362,0.2261,0.0535,0.1726
44,0.1590,0.3440,0.1173,0.0356,147,-0.3146,333,0.3176,27.5066,0.2283,0.0545,0.1739
45,0.1604,0.3466,0.1191,0.0358,148,-0.3146,332,0.3216,27.9259,0.2305,0.0554,0.1751
46,0.1617,0.3493,0.1208,0.0361,147,-0.3191,333,0.3236,28.2011,0.2325,0.0563,0.1762
47,0.1629,0.3519,0.1225,0.0363,147,-0.3214,333,0.3264,28.4784,0.2344,0.0571,0.1773
48,0.1641,0.3544,0.1241,0.0364,147,-0.3235,333,0.3292,28.6528,0.2363,0.0580,0.1783
49,0.1653,0.3568,0.1256,0.0366,147,-0.3257,333,0.3319,29.4863,0.2380,0.0588,0.1792
50,0.1665,0.3592,0.1271,0.0368,147,-0.3277,333,0.3346,30.1918,0.2397,0.0598,0.1799
51,0.1676,0.3614,0.1285,0.0369,147,-0.3296,333,0.3371,30.2227,0.2412,0.0607,0.1805
52,0.1687,0.3636,0.1299,0.0370,147,-0.3314,333,0.3395,30.5633,0.2427,0.0616,0.1811
53,0.1698,0.3656,0.1312,0.0371,148,-0.3308,332,0.3429,30.8176,0.2441,0.0625,0.1816
54,0.1708,0.3676,0.1324,0.0372,148,-0.3325,332,0.3451,30.8176,0.2455,0.0633,0.1821
55,0.1717,0.3695,0.1337,0.0373,148,-0.3340,332,0.3473,30.9528,0.2468,0.0642,0.1826
56,0.1726,0.3713,0.1348,0.0375,149,-0.3333,331,0.3504,31.7068,0.2480,0.0649,0.1831
57,0.1735,0.3730,0.1360,0.0376,149,-0.3347,331,0.3523,31.7383,0.2492,0.0657,0.1835
58,0.1744,0.3746,0.1371,0.0377,149,-0.3360,331,0.3542,31.8442,0.2503,0.0664,0.1838
59,0.1752,0.3762,0.1381,0.0378,149,-0.3373,331,0.3560,31.9501,0.2513,0.0671,0.1842
60,0.1760,0.3777,0.1391,0.0379,148,-0.3408,332,0.3567,31.9816,0.2523,0.0678,0.1845
61,0.1767,0.3791,0.1401,0.0380,148,-0.3420,332,0.3583,31.9816,0.2533,0.0685,0.1848
62,0.1774,0.3805,0.1410,0.0381,148,-0.3431,332,0.3599,32.3478,0.2542,0.0691,0.1851
63,0.1781,0.3819,0.1419,0.0381,148,-0.3442,332,0.3614,32.5613,0.2551,0.0697,0.1853
64,0.1788,0.3831,0.1428,0.0382,148,-0.3452,332,0.3629,32.6998,0.2559,0.0703,0.1856
65,0.1794,0.3843,0.1436,0.0383,148,-0.3462,332,0.3643,32.8065,0.2567,0.0709,0.1858
66,0.1800,0.3855,0.1444,0.0384,148,-0.3471,332,0.3656,32.5424,0.2574,0.0715,0.1860
67,0.1806,0.3866,0.1451,0.0385,148,-0.3480,332,0.3669,32.5424,0.2581,0.0720,0.1861
68,0.1812,0.3877,0.1459,0.0385,148,-0.3489,332,0.3681,32.5424,0.2588,0.0725,0.1863
69,0.1817,0.3887,0.1466,0.0386,148,-0.3497,332,0.3693,32.8601,0.2595,0.0730,0.1864
70,0.1822,0.3897,0.1472,0.0387,148,-0.3505,332,0.3704,32.8916,0.2601,0.0735,0.1866
71,0.1827,0.3906,0.1479,0.0387,148,-0.3512,332,0.3715,33.1033,0.2607,0.0740,0.1867
72,0.1832,0.3915,0.1485,0.0388,147,-0.3543,333,0.3714,33.1033,0.2612,0.0745,0.1868
73,0.1837,0.3924,0.1491,0.0388,147,-0.3550,333,0.3724,33.2407,0.2618,0.0749,0.1869
74,0.1841,0.3932,0.1496,0.0389,146,-0.3581,334,0.3723,33.6257,0.2623,0.0753,0.1870
75,0.1847,0.3941,0.1502,0.0388,146,-0.3585,334,0.3733,33.7327,0.2628,0.0760,0.1868
76,0.1852,0.3949,0.1507,0.0388,146,-0.3590,334,0.3743,33.7647,0.2633,0.0766,0.1866
77,0.1858,0.3956,0.1511,0.0388,146,-0.3594,334,0.3753,33.8488,0.2637,0.0772,0.1865
78,0.1863,0.3964,0.1516,0.0388,145,-0.3623,335,0.3751,33.9883,0.2641,0.0778,0.1863
79,0.1868,0.3972,0.1521,0.0388,145,-0.3629,335,0.3761,33.9883,0.2646,0.0785,0.1861
80,0.1873,0.3981,0.1525,0.0388,145,-0.3634,335,0.3771,33.8225,0.2649,0.0791,0.1859
81,0.1878,0.3989,0.1530,0.0387,145,-0.3639,335,0.3781,34.0673,0.2653,0.0797,0.1856
82,0.1883,0.3996,0.1534,0.0387,145,-0.3644,335,0.3790,34.0993,0.2657,0.0803,0.1854
83,0.1887,0.4003,0.1538,0.0387,145,-0.3648,335,0.3799,34.0993,0.2660,0.0809,0.1852
84,0.1892,0.4010,0.1542,0.0387,144,-0.3678,336,0.3796,34.2057,0.2664,0.0814,0.1849
85,0.1897,0.4017,0.1546,0.0387,144,-0.3681,336,0.3806,34.2057,0.2667,0.0822,0.1845
86,0.1903,0.4024,0.1549,0.0387,144,-0.3683,336,0.3815,34.2377,0.2670,0.0829,0.1841
87,0.1908,0.4032,0.1553,0.0387,144,-0.3687,336,0.3824,34.4504,0.2673,0.0836,0.1836
88,0.1914,0.4039,0.1556,0.0386,144,-0.3690,336,0.3834,34.4504,0.2675,0.0845,0.1830
89,0.1920,0.4047,0.1560,0.0386,144,-0.3692,336,0.3844,34.4504,0.2678,0.0853,0.1825
90,0.1925,0.4054,0.1563,0.0386,144,-0.3695,336,0.3854,34.5567,0.2680,0.0861,0.1819
91,0.1931,0.4061,0.1566,0.0385,144,-0.3697,336,0.3863,34.5567,0.2683,0.0869,0.1814
92,0.1936,0.4067,0.1570,0.0385,144,-0.3700,336,0.3872,34.5888,0.2685,0.0877,0.1808
93,0.1941,0.4073,0.1573,0.0385,144,-0.3702,336,0.3880,34.6951,0.2687,0.0884,0.1803
94,0.1946,0.4080,0.1576,0.0385,144,-0.3704,336,0.3888,34.6951,0.2690,0.0891,0.1798
95,0.1951,0.4086,0.1579,0.0385,144,-0.3706,336,0.3896,34.8015,0.2692,0.0898,0.1793
96,0.1956,0.4091,0.1582,0.0385,144,-0.3708,336,0.3904,34.8015,0.2694,0.0905,0.1788
97,0.1960,0.4097,0.1585,0.0385,142,-0.3762,338,0.3888,34.8015,0.2695,0.0912,0.1784
98,0.1966,0.4103,0.1588,0.0384,141,-0.3788,339,0.3886,34.9078,0.2698,0.0920,0.1778
99,0.1973,0.4110,0.1590,0.0383,141,-0.3789,339,0.3895,35.0141,0.2701,0.0929,0.1772
100,0.1979,0.4116,0.1593,0.0383,141,-0.3790,339,0.3905,35.1525,0.2704,0.0938,0.1766
101,0.1984,0.4122,0.1596,0.0382,141,-0.3791,339,0.3914,35.1525,0.2706,0.0946,0.1760
102,0.1990,0.4128,0.1599,0.0381,141,-0.3792,339,0.3922,35.1846,0.2709,0.0955,0.1754
103,0.1995,0.4134,0.1601,0.0381,141,-0.3792,339,0.3930,35.2167,0.2711,0.0962,0.1749
104,0.2000,0.4140,0.1604,0.0381,140,-0.3820,340,0.3927,34.9326,0.2713,0.0970,0.1743
105,0.2006,0.4146,0.1607,0.0380,140,-0.3822,340,0.3936,34.9326,0.2717,0.0977,0.1740
106,0.2011,0.4153,0.1610,0.0379,140,-0.3824,340,0.3944,35.1435,0.2721,0.0984,0.1737
107,0.2017,0.4159,0.1612,0.0378,140,-0.3825,340,0.3952,35.4293,0.2724,0.0990,0.1734
108,0.2022,0.4164,0.1615,0.0378,140,-0.3826,340,0.3960,35.4293,0.2727,0.0997,0.1731
109,0.2026,0.4170,0.1617,0.0377,140,-0.3828,340,0.3968,35.4293,0.2731,0.1003,0.1728
110,0.2031,0.4175,0.1620,0.0377,140,-0.3829,340,0.3975,35.4293,0.2734,0.1009,0.1725
111,0.2035,0.4180,0.1622,0.0377,140,-0.3830,340,0.3982,35.4293,0.2736,0.1015,0.1722
112,0.2039,0.4185,0.1625,0.0376,140,-0.3831,340,0.3988,35.5677,0.2739,0.1020,0.1719
113,0.2043,0.4189,0.1627,0.0376,140,-0.3832,340,0.3995,35.5677,0.2742,0.1025,0.1717
114,0.2047,0.4194,0.1629,0.0376,140,-0.3833,340,0.4001,35.5677,0.2744,0.1030,0.1714
115,0.2051,0.4198,0.1632,0.0376,140,-0.3834,340,0.4007,35.5677,0.2747,0.1035,0.1712
116,0.2055,0.4202,0.1634,0.0376,140,-0.3835,340,0.4012,35.5677,0.2749,0.1040,0.1709
117,0.2058,0.4206,0.1636,0.0376,140,-0.3836,340,0.4018,35.6740,0.2751,0.1044,0.1707
118,0.2061,0.4210,0.1638,0.0376,140,-0.3836,340,0.4023,35.6740,0.2753,0.1048,0.1705
119,0.2064,0.4213,0.1640,0.0375,140,-0.3837,340,0.4028,35.7061,0.2755,0.1053,0.1703
120,0.2067,0.4217,0.1642,0.0375,140,-0.3838,340,0.4032,35.7382,0.2757,0.1057,0.1701
121,0.2070,0.4220,0.1644,0.0375,140,-0.3838,340,0.4037,35.7382,0.2759,0.1060,0.1699
122,0.2073,0.4223,0.1646,0.0375,140,-0.3839,340,0.4041,35.8445,0.2761,0.1064,0.1697
123,0.2076,0.4226,0.1647,0.0375,140,-0.3840,340,0.4045,35.8445,0.2763,0.1067,0.1695
124,0.2078,0.4229,0.1649,0.0375,140,-0.3840,340,0.4049,35.8766,0.2764,0.1071,0.1693
125,0.2081,0.4231,0.1650,0.0375,140,-0.3841,340,0.4053,35.8766,0.2766,0.1074,0.1692
126,0.2083,0.4234,0.1652,0.0375,140,-0.3841,340,0.4057,35.5873,0.2767,0.1077,0.1690
127,0.2085,0.4237,0.1654,0.0375,140,-0.3842,340,0.4060,35.5873,0.2769,0.1080,0.1689
128,0.2087,0.4239,0.1655,0.0375,140,-0.3842,340,0.4064,35.5873,0.2770,0.1083,0.1687
129,0.2089,0.4241,0.1656,0.0375,140,-0.3842,340,0.4067,35.5873,0.2771,0.1086,0.1686
130,0.2091,0.4243,0.1658,0.0375,140,-0.3843,340,0.4070,35.5873,0.2773,0.1088,0.1684
131,0.2093,0.4246,0.1659,0.0375,140,-0.3843,340,0.4073,35.5873,0.2774,0.1091,0.1683
132,0.2095,0.4248,0.1660,0.0375,140,-0.3844,340,0.4076,35.5873,0.2775,0.1093,0.1682
133,0.2097,0.4250,0.1661,0.0375,140,-0.3844,340,0.4078,35.5873,0.2776,0.1095,0.1680
