step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0396,0.0916,0.0037,0.0035,243,-0.0535,237,0.0540,0.0000,0.0026,-0.0023,0.0049
1,0.0429,0.0909,0.0037,0.0033,238,-0.0504,242,0.0557,0.0000,0.0100,-0.0013,0.0112
2,0.0460,0.0936,0.0043,0.0035,222,-0.0536,258,0.0577,0.0227,0.0169,-0.0005,0.0174
3,0.0497,0.0994,0.0053,0.0040,212,-0.0586,268,0.0644,0.0270,0.0243,0.0011,0.0232
4,0.0536,0.1067,0.0069,0.0048,215,-0.0618,265,0.0758,0.0575,0.0324,0.0027,0.0297
5,0.0571,0.1151,0.0087,0.0057,207,-0.0701,273,0.0844,0.1461,0.0401,0.0037,0.0365
6,0.0606,0.1242,0.0109,0.0068,199,-0.0799,281,0.0932,0.7503,0.0479,0.0046,0.0433
7,0.0642,0.1333,0.0134,0.0080,198,-0.0872,282,0.1041,0.9895,0.0557,0.0060,0.0497
8,0.0678,0.1421,0.0160,0.0093,198,-0.0938,282,0.1151,1.2318,0.0629,0.0074,0.0555
9,0.0713,0.1505,0.0188,0.0105,199,-0.0994,281,0.1262,2.0877,0.0700,0.0090,0.0609
10,0.0747,0.1585,0.0217,0.0119,198,-0.1058,282,0.1358,2.7135,0.0766,0.0105,0.0662
11,0.0779,0.1661,0.0246,0.0132,195,-0.1131,285,0.1439,3.2994,0.0832,0.0119,0.0713
12,0.0811,0.1735,0.0277,0.0145,193,-0.1197,287,0.1520,4.4041,0.0894,0.0133,0.0761
13,0.0842,0.1807,0.0307,0.0157,189,-0.1277,291,0.1589,4.8049,0.0956,0.0146,0.0810
14,0.0873,0.1879,0.0338,0.0170,186,-0.1352,294,0.1659,5.5296,0.1016,0.0161,0.0854
15,0.0904,0.1947,0.0369,0.0182,183,-0.1425,297,0.1726,5.8990,0.1076,0.0176,0.0901
