agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,-0.1928,-0.0771,-0.1181,-0.1952
1,1,1,-0.2328,-0.0931,-0.1440,-0.2371
2,1,0,0.6291,0.2516,0.4883,0.7399
3,-1,0,0.3343,0.1337,0.2139,0.3477
4,-1,0,-0.6017,-0.2407,-0.4555,-0.6962
5,1,1,0.6414,0.2566,0.5040,0.7606
6,1,0,-0.3724,-0.1490,-0.2423,-0.3912
7,1,0,0.6301,0.2520,0.4895,0.7415
8,1,0,-0.5345,-0.2138,-0.3826,-0.5965
9,-1,0,0.6507,0.2603,0.5163,0.7766
10,-1,0,0.6729,0.2691,0.5468,0.8160
11,1,0,0.4301,0.1720,0.2880,0.4600
12,-1,0,0.0718,0.0287,0.0432,0.0719
13,1,0,-0.3495,-0.1398,-0.2251,-0.3649
14,1,1,-0.2328,-0.0931,-0.1440,-0.2371
15,-1,0,-0.6837,-0.2735,-0.5626,-0.8361
16,1,0,-0.2068,-0.0827,-0.1271,-0.2099
17,-1,0,-0.3789,-0.1515,-0.2472,-0.3987
18,1,0,-0.3083,-0.1233,-0.1953,-0.3186
19,-1,0,-0.4301,-0.1720,-0.2880,-0.4600
20,1,0,-0.7400,-0.2960,-0.6545,-0.9505
21,-1,0,-0.5903,-0.2361,-0.4420,-0.6782
22,1,0,-0.6104,-0.2441,-0.4653,-0.7095
23,-1,0,0.1287,0.0515,0.0779,0.1294
24,1,0,0.3199,0.1279,0.2036,0.3315
25,1,0,0.2559,0.1023,0.1594,0.2617
26,1,1,-0.2328,-0.0931,-0.1440,-0.2371
27,1,0,-0.0783,-0.0313,-0.0471,-0.0784
28,1,0,0.3110,0.1244,0.1974,0.3218
29,1,0,-0.6819,-0.2728,-0.5599,-0.8327
30,-1,0,0.4382,0.1753,0.2947,0.4700
31,-1,0,-0.7293,-0.2917,-0.6355,-0.9272
32,1,1,-0.4301,-0.1720,-0.2880,-0.4600
33,1,1,-0.6059,-0.2423,-0.4600,-0.7023
34,1,0,-0.0870,-0.0348,-0.0524,-0.0872
35,-1,1,0.4301,0.1720,0.2880,0.4600
36,1,0,0.6838,0.2735,0.5627,0.8362
37,-1,0,-0.3895,-0.1558,-0.2555,-0.4113
38,-1,0,-0.0000,-0.0000,0.0000,-0.0000
39,-1,0,0.5121,0.2048,0.3608,0.5656
40,1,1,-0.5113,-0.2045,-0.3600,-0.5645
41,1,1,0.5814,0.2326,0.4320,0.6646
42,-1,1,0.3371,0.1349,0.2160,0.3509
43,-1,0,0.3476,0.1390,0.2237,0.3628
44,1,0,-0.2860,-0.1144,-0.1798,-0.2943
45,-1,1,0.3371,0.1349,0.2160,0.3509
46,1,0,-0.4301,-0.1720,-0.2880,-0.4600
47,1,1,-0.3371,-0.1349,-0.2160,-0.3509
48,1,0,0.2155,0.0862,0.1327,0.2189
49,-1,1,-0.2328,-0.0931,-0.1440,-0.2371
50,1,0,0.6251,0.2500,0.4833,0.7333
51,1,1,-0.8006,-0.3202,-0.7800,-1.1002
52,1,0,-0.5234,-0.2094,-0.3717,-0.5811
53,1,0,0.2456,0.0982,0.1525,0.2507
54,1,0,-0.6387,-0.2555,-0.5005,-0.7559
55,1,0,-0.7173,-0.2869,-0.6151,-0.9020
56,1,0,-0.5106,-0.2042,-0.3593,-0.5635
57,1,1,-0.3371,-0.1349,-0.2160,-0.3509
58,-1,1,-0.1191,-0.0476,-0.0720,-0.1196
59,1,0,0.7525,0.3010,0.6777,0.9786
60,1,0,-0.5386,-0.2154,-0.3867,-0.6021
61,-1,0,0.3424,0.1370,0.2199,0.3569
62,-1,0,-0.6844,-0.2737,-0.5635,-0.8373
63,-1,0,-0.0778,-0.0311,-0.0468,-0.0779
64,-1,0,-0.3607,-0.1443,-0.2334,-0.3777
65,1,1,-0.4301,-0.1720,-0.2880,-0.4600
66,1,1,-0.0797,-0.0319,-0.0480,-0.0799
67,1,1,-0.0000,-0.0000,0.0000,-0.0000
68,1,0,-0.0729,-0.0292,-0.0438,-0.0730
69,-1,0,-0.4175,-0.1670,-0.2777,-0.4446
70,1,1,-0.6414,-0.2566,-0.5040,-0.7606
71,-1,0,0.5270,0.2108,0.3752,0.5860
72,1,0,-0.3538,-0.1415,-0.2283,-0.3698
73,-1,1,-0.5704,-0.2282,-0.4200,-0.6482
74,-1,0,-0.3304,-0.1321,-0.2111,-0.3433
75,-1,1,-0.3371,-0.1349,-0.2160,-0.3509
76,-1,1,-0.0000,-0.0000,0.0000,-0.0000
77,1,0,-0.5734,-0.2293,-0.4232,-0.6525
78,1,0,-0.5230,-0.2092,-0.3713,-0.5805
79,1,0,-0.0203,-0.0081,-0.0122,-0.0203
80,-1,0,0.1112,0.0445,0.0672,0.1117
81,-1,1,0.1191,0.0476,0.0720,0.1196
82,-1,0,-0.3497,-0.1399,-0.2252,-0.3651
83,-1,0,0.5389,0.2155,0.3870,0.6026
84,1,0,-0.4301,-0.1720,-0.2880,-0.4600
85,1,0,-0.4111,-0.1645,-0.2725,-0.4370
86,-1,0,-0.3868,-0.1547,-0.2534,-0.4081
87,1,0,-0.2328,-0.0931,-0.1440,-0.2371
88,-1,0,-0.2489,-0.0996,-0.1547,-0.2543
89,1,0,-0.2901,-0.1160,-0.1826,-0.2987
90,-1,0,0.4147,0.1659,0.2754,0.4413
91,1,0,-0.2554,-0.1022,-0.1590,-0.2612
92,-1,0,-0.4422,-0.1769,-0.2981,-0.4749
93,-1,1,0.3371,0.1349,0.2160,0.3509
94,1,0,0.0892,0.0357,0.0537,0.0894
95,1,1,0.2328,0.0931,0.1440,0.2371
96,-1,0,0.0466,0.0186,0.0279,0.0466
