agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,-1,0,0.3388,0.1351,0.2281,0.3632
1,-1,0,0.5000,0.1998,0.3544,0.5542
2,-1,0,-0.0000,-0.0000,-0.0000,-0.0000
3,-1,0,0.0626,0.0249,0.0410,0.0659
4,1,0,0.0655,0.0262,0.0401,0.0663
5,1,0,0.4284,0.1713,0.2870,0.4583
6,1,1,1.0000,0.4000,0.2160,0.6160
7,-1,0,0.3701,0.1480,0.2429,0.3908
8,1,0,0.1608,0.0643,0.0980,0.1623
9,-1,0,0.3185,0.1273,0.2060,0.3333
10,-1,0,0.2931,0.1170,0.1915,0.3085
11,-1,0,0.5338,0.2133,0.3883,0.6016
12,1,0,0.0280,0.0111,0.0193,0.0304
13,1,1,1.0000,0.4000,0.1440,0.5440
14,-1,0,0.2407,0.0962,0.1500,0.2463
15,-1,0,0.5105,0.2041,0.3624,0.5665
16,1,0,0.0444,0.0178,0.0267,0.0445
17,1,0,0.5892,0.2357,0.4408,0.6765
18,1,0,0.6724,0.2689,0.5463,0.8153
19,1,0,0.2652,0.1061,0.1656,0.2717
20,-1,0,0.1724,0.0687,0.1111,0.1798
21,-1,0,-0.0000,-0.0000,-0.0000,-0.0000
22,1,0,0.6624,0.2650,0.5326,0.7976
23,-1,0,0.2687,0.1072,0.1740,0.2812
24,-1,0,0.1989,0.0793,0.1286,0.2079
25,-1,0,-0.0086,-0.0033,-0.0088,-0.0121
26,-1,0,0.1657,0.0661,0.1052,0.1713
27,-1,0,0.1870,0.0745,0.1207,0.1952
28,1,0,0.2506,0.1002,0.1564,0.2566
29,1,0,0.4060,0.1624,0.2686,0.4310
30,1,0,0.1049,0.0418,0.0657,0.1075
31,-1,0,-0.1138,-0.0453,-0.0740,-0.1193
32,1,0,0.6202,0.2481,0.4774,0.7255
33,1,1,1.0000,0.4000,0.1440,0.5440
34,1,0,0.2227,0.0891,0.1377,0.2268
35,1,0,0.2478,0.0991,0.1541,0.2532
36,-1,0,0.3036,0.1212,0.1977,0.3189
37,1,0,0.5536,0.2214,0.4024,0.6239
38,-1,0,0.2779,0.1109,0.1813,0.2922
39,-1,0,0.3966,0.1584,0.2667,0.4251
40,-1,0,0.3933,0.1570,0.2668,0.4238
41,1,0,0.2565,0.1025,0.1612,0.2638
42,-1,0,0.1496,0.0598,0.0913,0.1511
43,1,0,0.3857,0.1543,0.2526,0.4069
44,-1,0,0.3273,0.1307,0.2157,0.3464
45,1,0,0.6460,0.2584,0.5100,0.7684
46,-1,0,0.3602,0.1437,0.2429,0.3866
47,-1,0,0.2409,0.0963,0.1519,0.2482
48,1,0,0.0989,0.0394,0.0642,0.1036
49,1,0,0.4787,0.1915,0.3300,0.5215
50,1,0,0.5014,0.2006,0.3507,0.5512
51,-1,0,0.3387,0.1349,0.2329,0.3678
52,1,0,0.4184,0.1674,0.2785,0.4459
53,-1,0,-0.2193,-0.0873,-0.1464,-0.2337
54,1,0,0.4558,0.1823,0.3097,0.4920
55,-1,0,0.6734,0.2693,0.5483,0.8176
56,1,0,0.3875,0.1550,0.2539,0.4089
57,1,0,0.1371,0.0549,0.0808,0.1357
58,1,0,0.5050,0.2020,0.3551,0.5570
59,-1,0,0.2425,0.0968,0.1551,0.2519
60,1,0,0.7975,0.3190,0.7729,1.0918
61,1,0,0.0803,0.0320,0.0501,0.0821
62,-1,0,-0.0970,-0.0382,-0.0732,-0.1114
63,1,0,0.4912,0.1965,0.3413,0.5378
64,-1,0,0.2167,0.0863,0.1433,0.2296
65,1,1,1.0000,0.4000,0.2880,0.6880
66,-1,0,0.2939,0.1175,0.1860,0.3035
67,1,0,0.5043,0.2017,0.3535,0.5552
68,1,0,0.0160,0.0064,0.0108,0.0172
69,1,0,0.4663,0.1865,0.3188,0.5053
70,-1,0,0.3875,0.1550,0.2546,0.4096
71,-1,0,0.5841,0.2336,0.4355,0.6691
72,1,0,0.7535,0.3014,0.6796,0.9810
73,1,0,0.5441,0.2176,0.3922,0.6099
74,-1,0,0.5248,0.2095,0.3861,0.5956
75,1,0,0.1857,0.0743,0.1137,0.1879
76,-1,0,0.2890,0.1152,0.1920,0.3072
