step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0374,0.0898,0.0035,0.0031,256,-0.0512,224,0.0526,0.0000,-0.0052,0.0005,-0.0057
1,0.0394,0.0897,0.0035,0.0030,254,-0.0495,226,0.0543,0.0000,-0.0030,0.0026,-0.0056
2,0.0413,0.0934,0.0042,0.0033,248,-0.0525,232,0.0589,0.0000,-0.0004,0.0038,-0.0042
3,0.0434,0.1002,0.0055,0.0038,234,-0.0607,246,0.0646,0.0506,0.0028,0.0046,-0.0018
4,0.0461,0.1084,0.0073,0.0047,232,-0.0671,248,0.0751,0.0888,0.0065,0.0062,0.0002
5,0.0485,0.1178,0.0095,0.0057,228,-0.0760,252,0.0856,0.2191,0.0100,0.0074,0.0026
6,0.0505,0.1276,0.0121,0.0069,225,-0.0856,255,0.0961,0.5627,0.0131,0.0081,0.0050
7,0.0525,0.1376,0.0150,0.0082,219,-0.0972,261,0.1054,1.2973,0.0158,0.0093,0.0065
8,0.0545,0.1473,0.0182,0.0096,220,-0.1054,260,0.1171,1.8614,0.0184,0.0107,0.0078
9,0.0564,0.1565,0.0215,0.0111,221,-0.1132,259,0.1283,2.5791,0.0209,0.0120,0.0089
10,0.0582,0.1653,0.0250,0.0126,220,-0.1217,260,0.1380,3.4428,0.0233,0.0133,0.0100
11,0.0600,0.1738,0.0286,0.0142,220,-0.1293,260,0.1479,4.3536,0.0255,0.0147,0.0108
12,0.0617,0.1819,0.0323,0.0157,221,-0.1359,259,0.1579,5.0876,0.0276,0.0160,0.0115
13,0.0634,0.1897,0.0360,0.0173,219,-0.1441,261,0.1658,6.1362,0.0298,0.0173,0.0125
14,0.0651,0.1972,0.0397,0.0188,218,-0.1515,262,0.1740,7.1540,0.0321,0.0183,0.0137
15,0.0668,0.2044,0.0435,0.0203,215,-0.1601,265,0.1804,7.8323,0.0343,0.0193,0.0149
16,0.0684,0.2115,0.0472,0.0218,214,-0.1672,266,0.1878,8.5504,0.0363,0.0206,0.0157
17,0.0698,0.2183,0.0509,0.0233,212,-0.1751,268,0.1940,9.7188,0.0379,0.0218,0.0161
18,0.0710,0.2249,0.0546,0.0247,210,-0.1832,270,0.1999,10.1749,0.0393,0.0230,0.0163
19,0.0722,0.2312,0.0582,0.0261,211,-0.1883,269,0.2076,11.5646,0.0407,0.0241,0.0165
20,0.0734,0.2372,0.0618,0.0275,212,-0.1931,268,0.2151,11.9443,0.0420,0.0252,0.0167
21,0.0745,0.2429,0.0652,0.0288,214,-0.1967,266,0.2231,12.5219,0.0432,0.0263,0.0169
22,0.0755,0.2483,0.0687,0.0300,213,-0.2028,267,0.2282,14.1894,0.0442,0.0273,0.0169
23,0.0764,0.2534,0.0720,0.0312,214,-0.2068,266,0.2348,15.1014,0.0451,0.0283,0.0169
24,0.0773,0.2583,0.0752,0.0323,213,-0.2124,267,0.2394,16.0244,0.0462,0.0291,0.0172
25,0.0783,0.2630,0.0783,0.0334,213,-0.2168,267,0.2446,17.3595,0.0475,0.0297,0.0178
26,0.0792,0.2674,0.0813,0.0344,213,-0.2210,267,0.2497,18.2957,0.0487,0.0303,0.0184
27,0.0800,0.2717,0.0843,0.0354,213,-0.2249,267,0.2544,19.1792,0.0498,0.0309,0.0189
28,0.0810,0.2757,0.0871,0.0362,213,-0.2285,267,0.2591,20.2415,0.0512,0.0315,0.0196
29,0.0820,0.2795,0.0899,0.0370,213,-0.2319,267,0.2636,20.8148,0.0524,0.0321,0.0203
30,0.0829,0.2832,0.0926,0.0378,213,-0.2351,267,0.2678,21.5844,0.0536,0.0327,0.0210
31,0.0837,0.2867,0.0952,0.0385,214,-0.2371,266,0.2729,22.3144,0.0548,0.0332,0.0215
32,0.0843,0.2902,0.0976,0.0392,213,-0.2416,267,0.2758,23.6935,0.0558,0.0334,0.0225
33,0.0850,0.2935,0.1000,0.0399,212,-0.2459,268,0.2785,24.4872,0.0570,0.0335,0.0235
34,0.0858,0.2967,0.1023,0.0405,212,-0.2487,268,0.2822,24.9151,0.0581,0.0340,0.0241
35,0.0865,0.2997,0.1045,0.0411,209,-0.2550,271,0.2825,25.2709,0.0591,0.0344,0.0247
36,0.0873,0.3026,0.1066,0.0416,208,-0.2588,272,0.2849,25.7031,0.0601,0.0349,0.0252
37,0.0881,0.3054,0.1087,0.0422,208,-0.2612,272,0.2881,25.6451,0.0611,0.0354,0.0257
38,0.0888,0.3080,0.1106,0.0427,208,-0.2636,272,0.2912,26.2305,0.0620,0.0359,0.0261
39,0.0894,0.3106,0.1125,0.0432,208,-0.2658,272,0.2941,26.4171,0.0629,0.0363,0.0265
40,0.0901,0.3131,0.1143,0.0436,208,-0.2681,272,0.2970,26.8846,0.0637,0.0368,0.0269
41,0.0907,0.3155,0.1161,0.0441,209,-0.2689,271,0.3009,27.1669,0.0645,0.0372,0.0273
42,0.0911,0.3179,0.1178,0.0444,210,-0.2700,270,0.3046,27.5388,0.0649,0.0376,0.0273
43,0.0914,0.3203,0.1195,0.0448,210,-0.2724,270,0.3071,27.7648,0.0653,0.0380,0.0273
44,0.0918,0.3225,0.1212,0.0451,210,-0.2747,270,0.3095,28.0182,0.0656,0.0384,0.0272
45,0.0921,0.3247,0.1228,0.0455,210,-0.2769,270,0.3118,28.3366,0.0659,0.0388,0.0271
46,0.0924,0.3267,0.1243,0.0458,209,-0.2803,271,0.3128,28.5291,0.0661,0.0391,0.0270
47,0.0929,0.3287,0.1258,0.0461,208,-0.2835,272,0.3140,28.7216,0.0668,0.0395,0.0273
48,0.0934,0.3306,0.1272,0.0463,208,-0.2852,272,0.3162,29.1156,0.0675,0.0398,0.0276
49,0.0938,0.3324,0.1285,0.0466,208,-0.2868,272,0.3183,29.1156,0.0681,0.0401,0.0279
50,0.0943,0.3342,0.1299,0.0468,208,-0.2883,272,0.3203,29.4396,0.0686,0.0405,0.0282
51,0.0947,0.3358,0.1311,0.0471,208,-0.2898,272,0.3221,29.6697,0.0692,0.0408,0.0284
52,0.0951,0.3373,0.1324,0.0473,208,-0.2912,272,0.3239,30.0605,0.0697,0.0411,0.0286
53,0.0955,0.3388,0.1336,0.0475,209,-0.2911,271,0.3268,30.0605,0.0702,0.0413,0.0288
54,0.0957,0.3403,0.1347,0.0477,208,-0.2939,272,0.3272,30.7203,0.0704,0.0416,0.0287
55,0.0959,0.3416,0.1358,0.0478,206,-0.2981,274,0.3262,31.0209,0.0706,0.0419,0.0287
