agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,0.1510,0.0602,0.0960,0.1563
1,-1,0,0.5592,0.2235,0.4159,0.6393
2,-1,0,0.3536,0.1413,0.2323,0.3736
3,-1,0,0.1289,0.0514,0.0824,0.1338
4,-1,0,0.3081,0.1226,0.2119,0.3345
5,1,0,0.0626,0.0249,0.0400,0.0649
6,-1,0,0.0860,0.0341,0.0590,0.0931
7,1,0,0.3913,0.1563,0.2639,0.4202
8,1,0,0.0568,0.0226,0.0370,0.0596
9,-1,0,0.7818,0.3127,0.7375,1.0502
10,-1,0,0.0412,0.0164,0.0266,0.0430
11,1,0,0.7618,0.3047,0.6957,1.0004
12,1,0,0.4076,0.1629,0.2735,0.4364
13,-1,0,0.5186,0.2074,0.3688,0.5762
14,-1,0,0.5241,0.2094,0.3799,0.5893
15,1,0,0.2687,0.1072,0.1763,0.2834
16,1,0,0.0145,0.0058,0.0097,0.0155
17,1,0,0.0603,0.0240,0.0392,0.0632
18,1,0,0.1100,0.0439,0.0689,0.1128
19,-1,0,0.6045,0.2418,0.4588,0.7006
20,-1,0,0.3480,0.1387,0.2361,0.3748
21,1,0,0.0364,0.0145,0.0237,0.0381
22,-1,0,0.0381,0.0151,0.0253,0.0404
23,-1,0,0.0344,0.0137,0.0214,0.0351
24,-1,0,0.5437,0.2174,0.3932,0.6106
25,-1,0,0.0241,0.0096,0.0162,0.0258
26,1,0,0.0057,0.0023,0.0036,0.0059
27,-1,0,0.1342,0.0534,0.0871,0.1405
28,1,0,0.0022,0.0009,0.0014,0.0023
29,-1,0,0.2133,0.0850,0.1390,0.2241
30,1,1,1.0000,0.4000,0.2880,0.6880
31,1,0,0.2025,0.0804,0.1392,0.2196
32,1,1,1.0000,0.4000,0.2760,0.6760
33,-1,0,0.0433,0.0173,0.0280,0.0453
34,-1,0,0.3130,0.1247,0.2104,0.3352
35,-1,0,0.2311,0.0921,0.1517,0.2438
36,1,0,0.1080,0.0429,0.0727,0.1156
37,-1,0,0.0345,0.0134,0.0291,0.0426
38,-1,0,0.0543,0.0216,0.0342,0.0558
39,1,0,0.5245,0.2098,0.3727,0.5825
40,-1,0,0.5462,0.2185,0.3946,0.6131
41,-1,0,0.0341,0.0136,0.0219,0.0354
