agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,-0.2040,-0.0813,-0.1323,-0.2136
1,-1,0,-0.1127,-0.0449,-0.0713,-0.1163
2,1,0,-0.3750,-0.1493,-0.2646,-0.4138
3,1,0,-0.3277,-0.1311,-0.2099,-0.3410
4,-1,0,-0.3300,-0.1317,-0.2197,-0.3513
5,1,0,-0.0059,-0.0024,-0.0038,-0.0062
6,-1,0,-0.3704,-0.1479,-0.2479,-0.3957
7,1,0,-0.3123,-0.1245,-0.2091,-0.3336
8,1,0,-0.3933,-0.1570,-0.2673,-0.4243
9,1,0,-0.0181,-0.0072,-0.0119,-0.0191
10,-1,0,-0.7078,-0.2830,-0.6050,-0.8881
11,1,0,-0.0644,-0.0256,-0.0419,-0.0675
12,1,0,-0.4538,-0.1812,-0.3180,-0.4991
13,1,0,-0.3381,-0.1351,-0.2199,-0.3550
14,1,0,-0.2608,-0.1042,-0.1642,-0.2685
15,-1,0,-0.0843,-0.0336,-0.0527,-0.0863
16,1,0,-0.3548,-0.1418,-0.2322,-0.3740
17,-1,0,-0.7118,-0.2846,-0.6131,-0.8976
18,1,0,-0.4038,-0.1612,-0.2768,-0.4380
19,1,0,-0.4282,-0.1711,-0.2907,-0.4618
20,-1,0,-0.0661,-0.0263,-0.0417,-0.0680
21,1,0,-0.0016,-0.0006,-0.0013,-0.0019
22,1,0,-0.6372,-0.2546,-0.5114,-0.7660
23,-1,0,-0.5087,-0.2033,-0.3624,-0.5657
24,1,0,-0.1659,-0.0662,-0.1043,-0.1705
25,1,0,-0.1046,-0.0417,-0.0674,-0.1090
26,1,0,-0.2619,-0.1046,-0.1678,-0.2724
27,-1,0,-0.0041,-0.0016,-0.0028,-0.0044
28,1,0,-0.1402,-0.0558,-0.0905,-0.1464
29,-1,0,-0.0143,-0.0057,-0.0106,-0.0163
30,1,0,-0.3324,-0.1326,-0.2217,-0.3543
31,1,0,-0.2542,-0.1014,-0.1653,-0.2667
32,1,0,-0.2125,-0.0847,-0.1385,-0.2232
33,1,0,-0.1924,-0.0767,-0.1242,-0.2009
34,1,0,-0.0710,-0.0282,-0.0473,-0.0755
35,-1,0,-0.3314,-0.1323,-0.2189,-0.3511
36,1,0,-0.5882,-0.2350,-0.4488,-0.6838
37,1,0,-0.1487,-0.0593,-0.0932,-0.1525
38,1,0,-0.2980,-0.1190,-0.1928,-0.3118
39,1,0,-0.1657,-0.0660,-0.1079,-0.1739
40,1,0,-0.0089,-0.0035,-0.0066,-0.0101
41,-1,0,-0.2289,-0.0913,-0.1472,-0.2386
42,1,0,-0.0851,-0.0340,-0.0520,-0.0860
43,1,0,-0.0093,-0.0037,-0.0068,-0.0105
44,-1,0,-0.4432,-0.1772,-0.3020,-0.4792
45,1,0,-0.4590,-0.1835,-0.3148,-0.4983
46,-1,0,-0.0483,-0.0192,-0.0320,-0.0512
47,-1,0,-0.2484,-0.0993,-0.1559,-0.2552
48,1,0,-0.0084,-0.0033,-0.0063,-0.0096
49,1,0,-0.8600,-0.3439,-0.9563,-1.3003
50,-1,0,-0.0182,-0.0073,-0.0115,-0.0188
51,-1,0,-0.2183,-0.0873,-0.1363,-0.2236
52,-1,0,-0.0136,-0.0054,-0.0092,-0.0146
53,1,0,-0.7006,-0.2802,-0.5882,-0.8684
54,1,0,-0.2343,-0.0933,-0.1554,-0.2487
55,1,0,-0.3847,-0.1538,-0.2540,-0.4078
56,1,0,-0.3329,-0.1331,-0.2142,-0.3473
57,1,0,-0.2061,-0.0824,-0.1284,-0.2107
58,1,0,-0.5974,-0.2390,-0.4503,-0.6893
59,1,0,-0.3620,-0.1447,-0.2370,-0.3817
60,1,0,-0.3634,-0.1451,-0.2420,-0.3871
61,1,0,-0.1108,-0.0441,-0.0710,-0.1152
62,-1,0,-0.0255,-0.0101,-0.0170,-0.0272
63,-1,0,-0.3883,-0.1549,-0.2667,-0.4216
64,-1,0,-0.0076,-0.0030,-0.0051,-0.0081
65,-1,0,-0.0148,-0.0059,-0.0092,-0.0150
66,1,0,-0.0223,-0.0088,-0.0158,-0.0246
67,-1,0,-0.0350,-0.0139,-0.0236,-0.0375
68,-1,0,-0.0500,-0.0199,-0.0322,-0.0521
69,1,0,-0.1106,-0.0441,-0.0707,-0.1147
70,1,0,-0.3986,-0.1587,-0.2829,-0.4416
71,-1,0,-0.2002,-0.0798,-0.1311,-0.2109
72,1,0,-0.2608,-0.1039,-0.1738,-0.2777
73,1,0,-0.1691,-0.0672,-0.1133,-0.1805
74,1,0,-0.2078,-0.0828,-0.1345,-0.2173
75,-1,0,-0.0425,-0.0169,-0.0272,-0.0441
76,1,0,-0.1972,-0.0787,-0.1270,-0.2056
77,-1,0,-0.3173,-0.1265,-0.2119,-0.3384
78,1,0,-0.1420,-0.0566,-0.0903,-0.1469
79,-1,0,-0.0801,-0.0319,-0.0502,-0.0822
80,1,0,-0.3578,-0.1430,-0.2334,-0.3764
81,1,0,-0.5307,-0.2122,-0.3807,-0.5929
82,1,0,-0.1747,-0.0697,-0.1104,-0.1801
83,1,0,-0.0360,-0.0143,-0.0234,-0.0377
84,1,0,-0.0161,-0.0063,-0.0118,-0.0182
85,1,0,-0.0559,-0.0222,-0.0368,-0.0591
86,1,0,-0.0001,-0.0000,-0.0001,-0.0001
87,-1,0,-0.0091,-0.0036,-0.0060,-0.0097
88,-1,0,-0.0149,-0.0059,-0.0112,-0.0171
89,1,0,-0.1997,-0.0792,-0.1384,-0.2176
90,1,0,-0.3710,-0.1474,-0.2693,-0.4167
91,-1,0,-0.0183,-0.0072,-0.0138,-0.0210
92,1,0,-0.2077,-0.0827,-0.1361,-0.2188
93,1,0,-0.0002,-0.0001,-0.0001,-0.0002
94,1,0,-0.9988,-0.3995,-3.3086,-3.7081
95,1,0,-0.2730,-0.1088,-0.1823,-0.2911
96,1,0,-0.0022,-0.0009,-0.0017,-0.0026
97,1,0,-0.4080,-0.1627,-0.2827,-0.4454
98,1,0,-0.3297,-0.1313,-0.2248,-0.3561
99,1,0,-0.0647,-0.0258,-0.0403,-0.0662
100,1,0,-0.0041,-0.0016,-0.0031,-0.0048
101,1,0,-0.0267,-0.0106,-0.0188,-0.0294
102,1,0,-0.6597,-0.2639,-0.5300,-0.7939
103,-1,0,-0.0251,-0.0099,-0.0182,-0.0281
104,-1,0,-0.3888,-0.1554,-0.2565,-0.4119
105,1,0,-0.1118,-0.0445,-0.0724,-0.1169
106,1,0,-0.1928,-0.0769,-0.1240,-0.2008
107,1,0,-0.3268,-0.1307,-0.2091,-0.3398
108,1,0,-0.0785,-0.0313,-0.0490,-0.0804
109,1,0,-0.0982,-0.0392,-0.0613,-0.1005
110,1,0,-0.3459,-0.1383,-0.2247,-0.3630
111,1,0,-0.9222,-0.3688,-1.2372,-1.6060
112,-1,0,-0.0155,-0.0061,-0.0106,-0.0168
113,1,0,-0.1428,-0.0569,-0.0914,-0.1484
114,1,0,-0.2137,-0.0851,-0.1397,-0.2248
115,1,0,-0.1558,-0.0621,-0.1014,-0.1635
116,1,0,-0.2904,-0.1160,-0.1857,-0.3017
117,-1,0,-0.2711,-0.1080,-0.1812,-0.2891
118,1,0,-0.2803,-0.1119,-0.1806,-0.2925
119,1,0,-0.1403,-0.0560,-0.0876,-0.1436
120,1,0,-0.2812,-0.1122,-0.1833,-0.2955
121,1,0,-0.5235,-0.2094,-0.3727,-0.5820
122,-1,0,-0.0396,-0.0157,-0.0268,-0.0425
123,1,0,-0.2169,-0.0861,-0.1490,-0.2351
124,1,0,-0.5610,-0.2238,-0.4283,-0.6522
125,-1,0,-0.0118,-0.0046,-0.0088,-0.0134
126,1,0,-0.1297,-0.0516,-0.0852,-0.1368
127,1,0,-0.4852,-0.1938,-0.3430,-0.5368
128,-1,0,-0.0117,-0.0047,-0.0080,-0.0127
129,1,0,-0.0750,-0.0297,-0.0525,-0.0822
130,1,0,-0.5922,-0.2369,-0.4442,-0.6811
131,1,0,-0.5100,-0.2036,-0.3721,-0.5756
