step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0435,0.0906,0.0037,0.0034,219,-0.0538,261,0.0518,0.0000,0.0039,0.0034,0.0004
1,0.0497,0.0906,0.0036,0.0033,207,-0.0495,273,0.0552,0.0000,0.0158,0.0060,0.0098
2,0.0564,0.0936,0.0041,0.0035,191,-0.0487,289,0.0606,0.0000,0.0286,0.0089,0.0197
3,0.0636,0.0996,0.0051,0.0040,178,-0.0506,302,0.0689,0.0270,0.0419,0.0121,0.0298
4,0.0713,0.1079,0.0065,0.0047,172,-0.0531,308,0.0805,0.0644,0.0552,0.0166,0.0386
5,0.0789,0.1173,0.0082,0.0057,168,-0.0571,312,0.0931,0.2431,0.0682,0.0208,0.0474
6,0.0864,0.1273,0.0103,0.0069,161,-0.0635,319,0.1048,0.3799,0.0809,0.0251,0.0558
7,0.0940,0.1376,0.0126,0.0082,155,-0.0703,325,0.1166,0.6944,0.0935,0.0297,0.0639
8,0.1021,0.1478,0.0151,0.0095,151,-0.0758,329,0.1291,1.1334,0.1063,0.0349,0.0715
9,0.1098,0.1580,0.0177,0.0109,152,-0.0792,328,0.1431,2.0113,0.1188,0.0399,0.0789
10,0.1172,0.1678,0.0205,0.0123,148,-0.0856,332,0.1544,2.4251,0.1306,0.0445,0.0860
11,0.1243,0.1773,0.0234,0.0138,146,-0.0907,334,0.1659,3.0290,0.1419,0.0492,0.0927
12,0.1312,0.1862,0.0264,0.0153,144,-0.0955,336,0.1766,3.2953,0.1528,0.0537,0.0991
13,0.1377,0.1948,0.0294,0.0168,140,-0.1020,340,0.1857,3.7871,0.1631,0.0580,0.1052
14,0.1440,0.2030,0.0323,0.0182,138,-0.1069,342,0.1952,4.2600,0.1729,0.0622,0.1107
15,0.1500,0.2109,0.0353,0.0197,136,-0.1119,344,0.2042,4.3612,0.1823,0.0662,0.1161
16,0.1558,0.2184,0.0382,0.0210,132,-0.1185,348,0.2114,5.4101,0.1915,0.0701,0.1214
17,0.1616,0.2256,0.0409,0.0223,129,-0.1241,351,0.2188,5.6488,0.2003,0.0740,0.1263
18,0.1670,0.2325,0.0437,0.0236,128,-0.1280,352,0.2269,6.0619,0.2086,0.0777,0.1309
19,0.1722,0.2391,0.0463,0.0248,125,-0.1339,355,0.2333,6.1675,0.2166,0.0813,0.1353
20,0.1777,0.2460,0.0488,0.0257,123,-0.1388,357,0.2407,6.6417,0.2243,0.0857,0.1386
21,0.1831,0.2528,0.0513,0.0267,118,-0.1477,362,0.2458,7.3706,0.2316,0.0900,0.1416
22,0.1883,0.2594,0.0537,0.0275,115,-0.1544,365,0.2518,7.7543,0.2385,0.0945,0.1440
23,0.1934,0.2657,0.0560,0.0283,111,-0.1629,369,0.2568,8.3792,0.2450,0.0989,0.1462
24,0.1983,0.2717,0.0583,0.0290,111,-0.1655,369,0.2642,9.3380,0.2514,0.1030,0.1484
25,0.2029,0.2775,0.0605,0.0298,108,-0.1726,372,0.2691,9.7870,0.2575,0.1070,0.1505
26,0.2075,0.2829,0.0626,0.0303,108,-0.1745,372,0.2758,10.1657,0.2638,0.1107,0.1530
27,0.2119,0.2881,0.0646,0.0309,106,-0.1798,374,0.2808,10.3203,0.2697,0.1143,0.1554
28,0.2161,0.2931,0.0666,0.0314,105,-0.1834,375,0.2861,10.8360,0.2754,0.1177,0.1577
29,0.2201,0.2980,0.0685,0.0319,104,-0.1874,376,0.2913,11.0150,0.2807,0.1211,0.1596
30,0.2240,0.3028,0.0704,0.0324,104,-0.1895,376,0.2971,11.4233,0.2858,0.1244,0.1614
31,0.2276,0.3074,0.0721,0.0329,102,-0.1955,378,0.3009,12.3658,0.2906,0.1275,0.1631
32,0.2311,0.3118,0.0739,0.0333,101,-0.1996,379,0.3054,12.9417,0.2952,0.1304,0.1648
33,0.2345,0.3160,0.0755,0.0337,101,-0.2017,379,0.3103,13.6901,0.2996,0.1333,0.1664
34,0.2376,0.3199,0.0771,0.0341,99,-0.2078,381,0.3134,13.8193,0.3038,0.1360,0.1678
35,0.2408,0.3238,0.0786,0.0344,98,-0.2117,382,0.3172,14.2009,0.3081,0.1385,0.1696
36,0.2440,0.3276,0.0800,0.0346,98,-0.2133,382,0.3218,14.6390,0.3127,0.1410,0.1718
37,0.2471,0.3313,0.0813,0.0348,98,-0.2149,382,0.3262,14.6838,0.3172,0.1433,0.1739
