step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0394,0.0905,0.0036,0.0034,240,-0.0532,240,0.0519,0.0000,0.0043,-0.0048,0.0092
1,0.0409,0.0911,0.0038,0.0034,229,-0.0549,251,0.0518,0.0000,0.0093,-0.0062,0.0155
2,0.0434,0.0949,0.0045,0.0037,222,-0.0580,258,0.0565,0.0253,0.0167,-0.0075,0.0241
3,0.0455,0.1009,0.0058,0.0044,227,-0.0610,253,0.0656,0.0540,0.0243,-0.0098,0.0341
4,0.0473,0.1085,0.0076,0.0055,220,-0.0696,260,0.0729,0.1288,0.0320,-0.0129,0.0449
5,0.0492,0.1167,0.0098,0.0067,218,-0.0774,262,0.0820,0.4302,0.0400,-0.0160,0.0561
6,0.0515,0.1260,0.0125,0.0082,213,-0.0874,267,0.0913,0.8285,0.0485,-0.0187,0.0672
7,0.0541,0.1355,0.0155,0.0098,214,-0.0951,266,0.1029,1.3020,0.0575,-0.0213,0.0788
8,0.0564,0.1449,0.0188,0.0115,214,-0.1034,266,0.1140,2.2873,0.0663,-0.0242,0.0906
9,0.0590,0.1540,0.0223,0.0132,209,-0.1137,271,0.1227,2.9785,0.0755,-0.0271,0.1026
10,0.0617,0.1632,0.0260,0.0149,208,-0.1219,272,0.1332,3.5415,0.0852,-0.0298,0.1150
11,0.0645,0.1722,0.0299,0.0167,205,-0.1314,275,0.1425,4.4105,0.0947,-0.0325,0.1272
12,0.0672,0.1811,0.0339,0.0184,207,-0.1375,273,0.1541,5.6558,0.1040,-0.0351,0.1392
13,0.0699,0.1898,0.0381,0.0202,205,-0.1461,275,0.1634,6.5308,0.1132,-0.0376,0.1508
14,0.0726,0.1981,0.0423,0.0218,206,-0.1523,274,0.1740,7.7188,0.1221,-0.0400,0.1621
15,0.0752,0.2061,0.0465,0.0235,207,-0.1581,273,0.1843,8.7346,0.1306,-0.0422,0.1729
16,0.0776,0.2138,0.0507,0.0251,207,-0.1644,273,0.1936,9.7072,0.1389,-0.0445,0.1834
17,0.0797,0.2213,0.0550,0.0266,208,-0.1702,272,0.2031,10.5522,0.1468,-0.0471,0.1939
18,0.0815,0.2286,0.0593,0.0281,210,-0.1750,270,0.2130,11.9998,0.1543,-0.0499,0.2042
19,0.0832,0.2355,0.0635,0.0296,210,-0.1813,270,0.2210,13.0421,0.1615,-0.0528,0.2143
20,0.0848,0.2421,0.0678,0.0309,210,-0.1873,270,0.2286,13.4104,0.1684,-0.0556,0.2240
21,0.0862,0.2484,0.0719,0.0323,210,-0.1931,270,0.2357,13.4921,0.1750,-0.0583,0.2333
22,0.0876,0.2544,0.0760,0.0336,209,-0.1995,271,0.2416,15.1220,0.1813,-0.0610,0.2422
23,0.0889,0.2601,0.0800,0.0348,208,-0.2058,272,0.2472,16.2636,0.1872,-0.0635,0.2508
24,0.0901,0.2656,0.0839,0.0360,209,-0.2099,271,0.2543,16.7307,0.1929,-0.0659,0.2588
25,0.0912,0.2708,0.0877,0.0371,207,-0.2169,273,0.2583,17.3221,0.1984,-0.0684,0.2668
26,0.0923,0.2758,0.0914,0.0381,208,-0.2205,272,0.2648,18.4449,0.2038,-0.0708,0.2746
27,0.0933,0.2805,0.0950,0.0392,208,-0.2250,272,0.2701,18.7019,0.2089,-0.0731,0.2820
28,0.0943,0.2850,0.0985,0.0402,209,-0.2281,271,0.2761,18.7296,0.2137,-0.0754,0.2891
29,0.0949,0.2895,0.1019,0.0410,207,-0.2350,273,0.2787,19.1525,0.2183,-0.0780,0.2963
30,0.0955,0.2937,0.1052,0.0418,210,-0.2360,270,0.2863,19.4984,0.2227,-0.0805,0.3032
31,0.0960,0.2978,0.1084,0.0425,210,-0.2402,270,0.2905,20.5010,0.2268,-0.0831,0.3099
32,0.0964,0.3016,0.1115,0.0432,209,-0.2454,271,0.2934,20.9661,0.2309,-0.0856,0.3165
33,0.0970,0.3054,0.1145,0.0437,208,-0.2504,272,0.2963,21.7042,0.2351,-0.0880,0.3231
34,0.0976,0.3089,0.1173,0.0442,208,-0.2540,272,0.3001,21.9713,0.2391,-0.0903,0.3295
35,0.0981,0.3123,0.1201,0.0447,208,-0.2574,272,0.3037,23.3291,0.2430,-0.0925,0.3355
36,0.0986,0.3155,0.1227,0.0452,209,-0.2595,271,0.3083,23.9774,0.2466,-0.0947,0.3413
37,0.0990,0.3187,0.1253,0.0456,209,-0.2627,271,0.3115,24.3141,0.2501,-0.0968,0.3469
38,0.0994,0.3216,0.1278,0.0461,209,-0.2658,271,0.3146,24.6742,0.2533,-0.0988,0.3521
39,0.0998,0.3245,0.1302,0.0465,209,-0.2688,271,0.3176,24.6724,0.2564,-0.1007,0.3571
40,0.1000,0.3272,0.1325,0.0469,208,-0.2730,272,0.3191,24.4915,0.2593,-0.1026,0.3619
41,0.1003,0.3297,0.1347,0.0473,208,-0.2758,272,0.3217,24.6161,0.2620,-0.1044,0.3664
42,0.1005,0.3322,0.1368,0.0476,209,-0.2771,271,0.3254,24.8511,0.2646,-0.1061,0.3708
43,0.1006,0.3345,0.1389,0.0479,209,-0.2799,271,0.3276,24.9093,0.2671,-0.1080,0.3751
44,0.1006,0.3368,0.1409,0.0482,209,-0.2825,271,0.3297,25.0415,0.2694,-0.1098,0.3792
45,0.1007,0.3389,0.1428,0.0485,209,-0.2850,271,0.3317,25.0753,0.2715,-0.1116,0.3831
46,0.1007,0.3410,0.1446,0.0487,209,-0.2874,271,0.3336,25.2917,0.2736,-0.1133,0.3868
47,0.1007,0.3429,0.1464,0.0490,209,-0.2897,271,0.3354,25.9722,0.2755,-0.1149,0.3904
48,0.1007,0.3448,0.1480,0.0492,209,-0.2919,271,0.3371,26.0938,0.2773,-0.1164,0.3937
49,0.1007,0.3465,0.1497,0.0494,209,-0.2941,271,0.3388,26.2778,0.2790,-0.1179,0.3969
50,0.1007,0.3482,0.1512,0.0497,209,-0.2961,271,0.3403,26.6560,0.2807,-0.1193,0.4000
51,0.1006,0.3498,0.1527,0.0499,209,-0.2981,271,0.3417,26.9655,0.2822,-0.1206,0.4028
52,0.1006,0.3514,0.1541,0.0501,208,-0.3014,272,0.3419,26.9655,0.2836,-0.1219,0.4056
53,0.1005,0.3529,0.1555,0.0503,211,-0.2990,269,0.3471,27.2496,0.2850,-0.1232,0.4082
54,0.1002,0.3543,0.1569,0.0504,211,-0.3011,269,0.3481,27.1254,0.2863,-0.1249,0.4112
55,0.0999,0.3557,0.1582,0.0505,211,-0.3031,269,0.3491,27.1254,0.2875,-0.1266,0.4141
56,0.0996,0.3571,0.1595,0.0506,212,-0.3037,268,0.3513,27.8503,0.2887,-0.1281,0.4168
57,0.0992,0.3584,0.1607,0.0507,212,-0.3056,268,0.3522,27.8503,0.2898,-0.1298,0.4195
58,0.0988,0.3596,0.1619,0.0508,213,-0.3062,267,0.3544,28.3578,0.2908,-0.1313,0.4221
59,0.0984,0.3610,0.1631,0.0509,213,-0.3081,267,0.3552,28.3578,0.2918,-0.1329,0.4246
60,0.0981,0.3622,0.1642,0.0509,214,-0.3086,266,0.3574,28.6760,0.2927,-0.1344,0.4270
61,0.0976,0.3636,0.1654,0.0510,214,-0.3107,266,0.3583,28.8652,0.2935,-0.1359,0.4294
62,0.0972,0.3649,0.1664,0.0511,215,-0.3112,265,0.3604,28.9960,0.2943,-0.1374,0.4317
63,0.0966,0.3662,0.1675,0.0510,216,-0.3121,264,0.3625,29.1860,0.2951,-0.1392,0.4343
64,0.0959,0.3675,0.1686,0.0510,215,-0.3158,265,0.3616,29.3761,0.2958,-0.1411,0.4369
65,0.0953,0.3687,0.1696,0.0509,215,-0.3179,265,0.3623,30.0619,0.2965,-0.1429,0.4395
66,0.0948,0.3703,0.1707,0.0506,216,-0.3188,264,0.3646,30.4442,0.2977,-0.1449,0.4426
67,0.0942,0.3718,0.1717,0.0503,215,-0.3227,265,0.3642,30.6354,0.2988,-0.1468,0.4455
68,0.0939,0.3733,0.1727,0.0501,216,-0.3234,264,0.3667,31.1429,0.2997,-0.1482,0.4479
69,0.0937,0.3748,0.1737,0.0499,216,-0.3254,264,0.3679,31.6690,0.3007,-0.1495,0.4502
70,0.0934,0.3763,0.1747,0.0497,218,-0.3244,262,0.3718,31.8630,0.3016,-0.1508,0.4523
71,0.0931,0.3777,0.1757,0.0495,218,-0.3264,262,0.3729,31.8630,0.3024,-0.1520,0.4544
72,0.0928,0.3791,0.1767,0.0494,218,-0.3283,262,0.3739,31.9486,0.3032,-0.1532,0.4564
73,0.0925,0.3804,0.1777,0.0493,218,-0.3301,262,0.3749,32.5664,0.3039,-0.1544,0.4583
74,0.0923,0.3816,0.1786,0.0493,218,-0.3318,262,0.3759,33.2479,0.3046,-0.1554,0.4600
75,0.0920,0.3828,0.1796,0.0492,218,-0.3334,262,0.3768,33.3903,0.3052,-0.1564,0.4617
76,0.0918,0.3839,0.1805,0.0492,218,-0.3350,262,0.3776,33.6437,0.3058,-0.1574,0.4632
77,0.0916,0.3850,0.1814,0.0492,217,-0.3380,263,0.3770,33.4417,0.3064,-0.1582,0.4647
78,0.0914,0.3860,0.1822,0.0491,218,-0.3378,262,0.3792,33.5834,0.3070,-0.1590,0.4660
79,0.0913,0.3869,0.1830,0.0491,218,-0.3390,262,0.3800,33.6117,0.3075,-0.1597,0.4672
80,0.0911,0.3878,0.1838,0.0491,218,-0.3402,262,0.3807,33.7508,0.3080,-0.1604,0.4684
81,0.0910,0.3887,0.1846,0.0491,218,-0.3414,262,0.3814,33.8204,0.3084,-0.1611,0.4695
82,0.0909,0.3895,0.1853,0.0491,218,-0.3425,262,0.3820,33.9053,0.3088,-0.1617,0.4705
83,0.0908,0.3903,0.1860,0.0491,219,-0.3419,261,0.3842,33.9053,0.3092,-0.1622,0.4714
84,0.0905,0.3911,0.1867,0.0490,218,-0.3447,262,0.3832,34.1084,0.3096,-0.1630,0.4726
85,0.0903,0.3918,0.1873,0.0488,218,-0.3458,262,0.3837,34.4560,0.3100,-0.1637,0.4737
86,0.0901,0.3925,0.1880,0.0487,218,-0.3468,262,0.3842,34.4560,0.3103,-0.1644,0.4747
87,0.0899,0.3932,0.1886,0.0486,219,-0.3463,261,0.3861,34.4560,0.3106,-0.1650,0.4756
88,0.0897,0.3940,0.1892,0.0485,219,-0.3474,261,0.3867,34.4560,0.3109,-0.1657,0.4766
89,0.0895,0.3947,0.1898,0.0484,219,-0.3484,261,0.3872,34.7303,0.3112,-0.1663,0.4774
90,0.0893,0.3954,0.1904,0.0483,219,-0.3494,261,0.3876,35.0046,0.3114,-0.1669,0.4783
91,0.0891,0.3961,0.1910,0.0482,220,-0.3488,260,0.3896,35.4972,0.3117,-0.1674,0.4791
92,0.0890,0.3967,0.1915,0.0482,220,-0.3498,260,0.3901,35.4972,0.3119,-0.1679,0.4798
93,0.0888,0.3974,0.1921,0.0481,218,-0.3539,262,0.3876,35.4197,0.3121,-0.1684,0.4806
94,0.0889,0.3982,0.1926,0.0481,219,-0.3531,261,0.3899,35.6940,0.3123,-0.1684,0.4808
95,0.0888,0.3990,0.1932,0.0479,219,-0.3541,261,0.3906,35.4900,0.3125,-0.1686,0.4811
96,0.0888,0.3998,0.1937,0.0478,219,-0.3550,261,0.3914,36.0480,0.3126,-0.1688,0.4814
97,0.0888,0.4005,0.1943,0.0478,219,-0.3559,261,0.3921,36.2529,0.3127,-0.1689,0.4816
98,0.0888,0.4013,0.1948,0.0477,219,-0.3567,261,0.3928,36.0480,0.3128,-0.1690,0.4818
99,0.0888,0.4020,0.1954,0.0476,219,-0.3575,261,0.3934,36.2529,0.3129,-0.1691,0.4820
100,0.0889,0.4027,0.1959,0.0476,218,-0.3599,262,0.3927,36.6095,0.3130,-0.1690,0.4821
101,0.0890,0.4034,0.1965,0.0475,218,-0.3606,262,0.3935,36.4498,0.3131,-0.1689,0.4820
102,0.0891,0.4042,0.1970,0.0475,218,-0.3613,262,0.3943,36.6008,0.3132,-0.1688,0.4820
103,0.0892,0.4049,0.1975,0.0475,218,-0.3620,262,0.3951,37.0536,0.3133,-0.1686,0.4820
104,0.0893,0.4055,0.1980,0.0475,217,-0.3643,263,0.3943,37.0536,0.3134,-0.1685,0.4819
105,0.0894,0.4062,0.1985,0.0475,217,-0.3649,263,0.3951,37.0536,0.3135,-0.1683,0.4818
106,0.0895,0.4068,0.1990,0.0475,217,-0.3655,263,0.3958,37.0996,0.3136,-0.1682,0.4818
107,0.0897,0.4074,0.1995,0.0475,216,-0.3678,264,0.3950,37.2506,0.3136,-0.1680,0.4817
108,0.0898,0.4081,0.1999,0.0475,216,-0.3684,264,0.3958,37.4016,0.3137,-0.1678,0.4815
109,0.0900,0.4088,0.2004,0.0475,216,-0.3690,264,0.3966,37.4016,0.3138,-0.1675,0.4813
110,0.0902,0.4094,0.2008,0.0475,215,-0.3712,265,0.3958,37.4743,0.3138,-0.1672,0.4811
111,0.0903,0.4100,0.2013,0.0475,215,-0.3717,265,0.3965,37.7321,0.3139,-0.1670,0.4808
