step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0366,0.0911,0.0036,0.0034,253,-0.0539,227,0.0525,0.0000,-0.0037,-0.0034,-0.0003
1,0.0407,0.0881,0.0033,0.0031,247,-0.0479,233,0.0524,0.0000,0.0048,-0.0028,0.0076
2,0.0448,0.0864,0.0031,0.0028,231,-0.0450,249,0.0514,0.0000,0.0130,-0.0022,0.0152
3,0.0487,0.0858,0.0030,0.0026,221,-0.0419,259,0.0526,0.0000,0.0209,-0.0015,0.0225
4,0.0525,0.0861,0.0031,0.0025,206,-0.0407,274,0.0535,0.0000,0.0286,-0.0009,0.0295
5,0.0562,0.0871,0.0033,0.0025,200,-0.0386,280,0.0565,0.0000,0.0360,-0.0002,0.0362
6,0.0598,0.0885,0.0036,0.0026,195,-0.0368,285,0.0600,0.0000,0.0431,0.0005,0.0426
7,0.0633,0.0901,0.0039,0.0027,190,-0.0353,290,0.0633,0.0000,0.0500,0.0012,0.0488
8,0.0667,0.0918,0.0044,0.0028,188,-0.0333,292,0.0672,0.0000,0.0566,0.0019,0.0547
9,0.0700,0.0934,0.0048,0.0030,185,-0.0316,295,0.0706,0.0000,0.0631,0.0027,0.0604
10,0.0732,0.0949,0.0053,0.0031,183,-0.0297,297,0.0742,0.0000,0.0693,0.0034,0.0658
11,0.0763,0.0965,0.0058,0.0033,180,-0.0281,300,0.0774,0.0000,0.0753,0.0042,0.0710
12,0.0794,0.0981,0.0063,0.0035,179,-0.0262,301,0.0810,0.0000,0.0811,0.0050,0.0760
13,0.0823,0.0998,0.0069,0.0037,179,-0.0244,301,0.0848,0.0000,0.0867,0.0059,0.0808
14,0.0852,0.1014,0.0075,0.0039,175,-0.0231,305,0.0874,0.0000,0.0921,0.0067,0.0854
15,0.0880,0.1030,0.0080,0.0041,173,-0.0217,307,0.0904,0.0000,0.0973,0.0076,0.0898
16,0.0908,0.1047,0.0086,0.0043,165,-0.0212,315,0.0917,0.0000,0.1024,0.0085,0.0939
17,0.0934,0.1065,0.0092,0.0045,163,-0.0201,317,0.0946,0.0000,0.1073,0.0094,0.0979
18,0.0961,0.1084,0.0098,0.0047,155,-0.0199,325,0.0957,0.0000,0.1120,0.0103,0.1017
19,0.0986,0.1103,0.0103,0.0049,147,-0.0198,333,0.0968,0.0000,0.1166,0.0112,0.1054
20,0.1011,0.1122,0.0109,0.0051,145,-0.0191,335,0.0995,0.0000,0.1210,0.0122,0.1088
21,0.1036,0.1141,0.0114,0.0053,143,-0.0184,337,0.1021,0.0000,0.1253,0.0132,0.1121
22,0.1060,0.1160,0.0120,0.0055,139,-0.0180,341,0.1041,0.0000,0.1295,0.0143,0.1152
23,0.1084,0.1179,0.0125,0.0057,136,-0.0175,344,0.1063,0.0000,0.1335,0.0153,0.1181
24,0.1107,0.1198,0.0130,0.0058,131,-0.0173,349,0.1078,0.0000,0.1374,0.0164,0.1209
25,0.1129,0.1217,0.0136,0.0060,128,-0.0170,352,0.1098,0.0000,0.1411,0.0175,0.1236
26,0.1152,0.1235,0.0141,0.0061,126,-0.0166,354,0.1121,0.0000,0.1447,0.0187,0.1261
27,0.1174,0.1254,0.0146,0.0063,125,-0.0161,355,0.1146,0.0000,0.1483,0.0199,0.1284
28,0.1195,0.1273,0.0150,0.0064,120,-0.0162,360,0.1158,0.0000,0.1517,0.0211,0.1306
29,0.1217,0.1292,0.0155,0.0066,117,-0.0160,363,0.1176,0.0000,0.1550,0.0223,0.1326
30,0.1238,0.1310,0.0159,0.0067,115,-0.0158,365,0.1197,0.0000,0.1582,0.0236,0.1346
31,0.1258,0.1328,0.0164,0.0068,113,-0.0155,367,0.1217,0.0000,0.1613,0.0249,0.1363
