step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0386,0.0923,0.0038,0.0035,244,-0.0550,236,0.0539,0.0000,-0.0001,-0.0023,0.0023
1,0.0393,0.0905,0.0036,0.0033,246,-0.0521,234,0.0532,0.0000,0.0007,-0.0017,0.0024
2,0.0395,0.0925,0.0041,0.0034,240,-0.0552,240,0.0541,0.0227,0.0007,-0.0014,0.0021
3,0.0401,0.0977,0.0051,0.0040,241,-0.0598,239,0.0604,0.0253,0.0008,-0.0003,0.0011
4,0.0405,0.1043,0.0066,0.0048,244,-0.0653,236,0.0686,0.1046,0.0004,0.0006,-0.0002
5,0.0409,0.1121,0.0085,0.0058,240,-0.0742,240,0.0760,0.2314,0.0003,0.0012,-0.0009
6,0.0414,0.1207,0.0107,0.0070,233,-0.0852,247,0.0831,0.6884,0.0007,0.0019,-0.0011
7,0.0420,0.1292,0.0132,0.0083,234,-0.0931,246,0.0927,1.0642,0.0012,0.0027,-0.0015
8,0.0427,0.1374,0.0159,0.0096,235,-0.1008,245,0.1021,1.3595,0.0016,0.0035,-0.0019
9,0.0435,0.1456,0.0188,0.0111,236,-0.1081,244,0.1118,2.0305,0.0021,0.0047,-0.0026
10,0.0443,0.1533,0.0218,0.0125,237,-0.1150,243,0.1210,2.7684,0.0026,0.0057,-0.0031
11,0.0450,0.1607,0.0250,0.0140,235,-0.1232,245,0.1283,3.3525,0.0029,0.0066,-0.0037
12,0.0457,0.1679,0.0282,0.0154,236,-0.1294,244,0.1369,4.3334,0.0033,0.0076,-0.0043
13,0.0464,0.1748,0.0314,0.0168,233,-0.1377,247,0.1429,5.0121,0.0037,0.0086,-0.0049
14,0.0471,0.1815,0.0347,0.0183,234,-0.1436,246,0.1509,6.0553,0.0039,0.0095,-0.0056
15,0.0475,0.1881,0.0380,0.0196,233,-0.1508,247,0.1575,6.5957,0.0035,0.0106,-0.0071
16,0.0479,0.1946,0.0413,0.0210,236,-0.1555,244,0.1665,7.6942,0.0029,0.0115,-0.0086
17,0.0480,0.2010,0.0447,0.0223,237,-0.1614,243,0.1739,8.5623,0.0022,0.0122,-0.0100
18,0.0481,0.2071,0.0480,0.0236,236,-0.1684,244,0.1795,9.2645,0.0014,0.0129,-0.0115
19,0.0482,0.2129,0.0513,0.0248,236,-0.1745,244,0.1856,10.5002,0.0006,0.0136,-0.0129
20,0.0483,0.2185,0.0545,0.0260,236,-0.1803,244,0.1914,11.0075,-0.0001,0.0142,-0.0143
21,0.0484,0.2238,0.0577,0.0271,237,-0.1851,243,0.1977,12.1018,-0.0009,0.0148,-0.0157
22,0.0484,0.2289,0.0608,0.0282,239,-0.1888,241,0.2047,13.4742,-0.0017,0.0154,-0.0171
23,0.0485,0.2338,0.0639,0.0293,241,-0.1922,239,0.2115,14.4561,-0.0025,0.0160,-0.0185
24,0.0485,0.2384,0.0669,0.0303,242,-0.1962,238,0.2173,15.1223,-0.0033,0.0165,-0.0198
25,0.0483,0.2429,0.0697,0.0312,242,-0.2010,238,0.2219,15.8594,-0.0045,0.0170,-0.0216
26,0.0481,0.2472,0.0725,0.0320,242,-0.2057,238,0.2262,16.3867,-0.0058,0.0174,-0.0232
27,0.0479,0.2514,0.0752,0.0328,243,-0.2093,237,0.2313,16.9755,-0.0070,0.0179,-0.0249
28,0.0476,0.2554,0.0779,0.0336,244,-0.2129,236,0.2362,18.0575,-0.0086,0.0184,-0.0269
29,0.0473,0.2593,0.0806,0.0343,244,-0.2172,236,0.2401,18.7898,-0.0101,0.0188,-0.0289
30,0.0469,0.2631,0.0832,0.0350,245,-0.2206,235,0.2447,19.0924,-0.0120,0.0193,-0.0313
31,0.0465,0.2668,0.0857,0.0356,246,-0.2239,234,0.2493,19.8434,-0.0138,0.0198,-0.0336
32,0.0461,0.2704,0.0882,0.0362,247,-0.2271,233,0.2537,20.4393,-0.0157,0.0203,-0.0360
33,0.0456,0.2739,0.0907,0.0368,247,-0.2311,233,0.2570,21.7053,-0.0177,0.0207,-0.0384
34,0.0451,0.2773,0.0930,0.0374,245,-0.2369,235,0.2579,22.2292,-0.0196,0.0211,-0.0407
35,0.0447,0.2805,0.0953,0.0379,245,-0.2406,235,0.2608,22.9078,-0.0215,0.0215,-0.0430
36,0.0443,0.2836,0.0976,0.0384,246,-0.2432,234,0.2648,23.5295,-0.0233,0.0220,-0.0452
37,0.0438,0.2865,0.0997,0.0389,245,-0.2476,235,0.2663,23.8170,-0.0250,0.0223,-0.0473
38,0.0434,0.2893,0.1018,0.0393,244,-0.2519,236,0.2677,24.1380,-0.0267,0.0227,-0.0494
39,0.0432,0.2922,0.1039,0.0397,242,-0.2572,238,0.2683,24.1744,-0.0283,0.0234,-0.0517
40,0.0430,0.2950,0.1059,0.0400,243,-0.2592,237,0.2722,24.3848,-0.0299,0.0241,-0.0539
41,0.0429,0.2977,0.1078,0.0404,243,-0.2622,237,0.2748,24.5952,-0.0314,0.0247,-0.0561
42,0.0427,0.3003,0.1097,0.0407,244,-0.2640,236,0.2785,24.7270,-0.0329,0.0253,-0.0582
43,0.0425,0.3028,0.1115,0.0410,243,-0.2678,237,0.2798,25.2719,-0.0343,0.0259,-0.0601
44,0.0423,0.3051,0.1133,0.0413,244,-0.2693,236,0.2832,25.2719,-0.0357,0.0264,-0.0621
45,0.0421,0.3073,0.1150,0.0416,244,-0.2718,236,0.2854,25.3223,-0.0370,0.0269,-0.0639
