agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,-1,0,0.0450,0.0180,0.0275,0.0455
1,1,0,0.4874,0.1950,0.3379,0.5328
2,-1,0,0.0022,0.0009,0.0014,0.0023
3,1,0,0.5588,0.2235,0.4080,0.6315
4,1,0,0.4199,0.1680,0.2797,0.4476
5,1,0,0.6512,0.2605,0.5171,0.7776
6,1,0,0.5870,0.2348,0.4383,0.6731
7,-1,0,0.7193,0.2877,0.6185,0.9062
8,-1,0,0.0371,0.0148,0.0226,0.0374
9,1,0,0.4022,0.1609,0.2657,0.4266
10,1,0,0.6765,0.2706,0.5521,0.8227
11,1,0,0.5224,0.2090,0.3709,0.5799
12,-1,0,0.5692,0.2277,0.4195,0.6472
13,1,0,0.3294,0.1316,0.2129,0.3446
14,-1,0,0.0637,0.0254,0.0396,0.0651
15,1,0,0.4979,0.1991,0.3474,0.5465
16,-1,0,0.5132,0.2051,0.3665,0.5716
17,-1,0,0.1905,0.0761,0.1187,0.1948
18,-1,0,0.1945,0.0777,0.1223,0.2000
19,-1,0,0.2147,0.0857,0.1364,0.2221
20,1,0,0.3676,0.1468,0.2442,0.3911
21,-1,0,0.6124,0.2449,0.4678,0.7127
22,1,0,0.3941,0.1575,0.2635,0.4210
23,1,0,0.2246,0.0898,0.1387,0.2286
24,1,0,0.2042,0.0817,0.1255,0.2071
25,-1,0,0.2265,0.0906,0.1401,0.2307
26,1,0,0.6482,0.2593,0.5129,0.7722
27,-1,0,0.0042,0.0017,0.0027,0.0044
28,-1,0,0.2226,0.0890,0.1376,0.2266
29,1,0,0.5624,0.2250,0.4114,0.6364
30,1,0,0.1824,0.0729,0.1134,0.1863
31,1,0,0.4867,0.1947,0.3374,0.5320
32,-1,0,0.4785,0.1912,0.3352,0.5264
33,1,0,0.4771,0.1908,0.3297,0.5205
34,1,0,0.3471,0.1388,0.2233,0.3621
35,1,0,0.3970,0.1588,0.2622,0.4210
36,-1,0,0.1442,0.0576,0.0885,0.1461
37,-1,0,0.1654,0.0660,0.1033,0.1694
38,1,0,0.5432,0.2173,0.3915,0.6088
39,-1,0,0.2216,0.0886,0.1367,0.2253
40,1,0,0.1981,0.0792,0.1219,0.2011
41,-1,0,0.1717,0.0685,0.1079,0.1765
42,1,0,0.1766,0.0705,0.1105,0.1810
43,1,0,0.2885,0.1154,0.1820,0.2974
44,-1,0,0.7093,0.2837,0.6020,0.8857
45,1,0,0.1257,0.0502,0.0776,0.1278
46,-1,0,0.0973,0.0388,0.0607,0.0995
47,-1,0,0.5893,0.2357,0.4409,0.6767
48,1,0,0.3945,0.1578,0.2602,0.4180
49,-1,0,0.0627,0.0250,0.0384,0.0634
50,1,0,0.5302,0.2121,0.3786,0.5906
51,-1,0,0.4494,0.1798,0.3042,0.4840
52,1,0,0.5971,0.2389,0.4499,0.6888
53,1,0,0.6872,0.2749,0.5680,0.8429
54,-1,0,0.0989,0.0395,0.0606,0.1001
55,1,0,0.6810,0.2724,0.5594,0.8318
56,-1,0,0.5343,0.2137,0.3825,0.5962
57,-1,0,0.5269,0.2108,0.3752,0.5859
58,1,0,0.4890,0.1956,0.3401,0.5356
59,-1,0,0.0209,0.0084,0.0127,0.0211
60,1,0,0.1587,0.0635,0.0969,0.1603
61,1,1,1.0000,0.4000,0.2160,0.6160
62,1,0,0.1528,0.0611,0.0945,0.1556
63,-1,0,0.1223,0.0489,0.0749,0.1238
64,1,0,0.4436,0.1774,0.2993,0.4768
65,1,0,0.2108,0.0843,0.1297,0.2140
66,1,0,0.3463,0.1385,0.2228,0.3613
67,-1,0,0.6709,0.2684,0.5440,0.8124
68,-1,0,0.5390,0.2156,0.3872,0.6028
69,1,0,0.3757,0.1503,0.2448,0.3951
70,-1,0,0.5923,0.2369,0.4444,0.6813
71,1,1,1.0000,0.4000,0.1440,0.5440
72,1,1,1.0000,0.4000,0.1440,0.5440
73,-1,0,0.7647,0.3059,0.7016,1.0075
74,1,0,0.4569,0.1827,0.3113,0.4940
75,1,0,0.7389,0.2955,0.6528,0.9483
76,-1,0,0.4293,0.1717,0.2873,0.4590
77,-1,0,0.5924,0.2370,0.4444,0.6813
78,-1,0,0.0124,0.0050,0.0077,0.0127
79,1,0,0.3529,0.1412,0.2279,0.3691
80,-1,0,0.0424,0.0169,0.0262,0.0431
81,-1,0,0.0290,0.0116,0.0178,0.0294
82,-1,0,0.3541,0.1416,0.2285,0.3701
83,1,0,0.2860,0.1144,0.1812,0.2956
84,-1,0,0.1382,0.0552,0.0852,0.1404
85,1,0,0.2365,0.0946,0.1468,0.2414
86,1,1,1.0000,0.4000,0.2160,0.6160
87,-1,0,0.1905,0.0761,0.1187,0.1948
88,1,0,0.2245,0.0898,0.1387,0.2285
89,1,0,0.2080,0.0832,0.1283,0.2115
90,1,0,0.2201,0.0880,0.1359,0.2239
91,1,0,0.8691,0.3476,0.9822,1.3298
92,-1,0,0.2976,0.1190,0.1880,0.3071
93,1,0,0.5187,0.2073,0.3743,0.5816
94,1,1,1.0000,0.4000,0.3600,0.7600
95,-1,0,0.2488,0.0994,0.1570,0.2564
96,1,0,0.4080,0.1632,0.2700,0.4332
97,-1,0,0.1190,0.0475,0.0733,0.1208
98,-1,0,0.2570,0.1026,0.1635,0.2661
99,-1,0,0.2546,0.1016,0.1630,0.2647
100,-1,0,0.1941,0.0775,0.1213,0.1988
101,1,0,0.0967,0.0387,0.0592,0.0978
102,1,0,0.2388,0.0955,0.1483,0.2438
103,-1,0,0.5814,0.2326,0.4320,0.6646
104,1,0,0.2130,0.0851,0.1345,0.2196
105,1,0,0.6692,0.2677,0.5417,0.8094
106,-1,0,0.5013,0.2005,0.3506,0.5511
107,-1,0,0.2696,0.1077,0.1716,0.2793
108,1,0,0.2154,0.0861,0.1331,0.2192
109,1,0,0.4625,0.1850,0.3165,0.5015
110,-1,0,0.0089,0.0036,0.0055,0.0091
111,1,0,0.1855,0.0742,0.1138,0.1880
112,-1,0,0.1218,0.0486,0.0761,0.1247
113,-1,0,0.1857,0.0742,0.1164,0.1905
114,-1,0,0.0362,0.0145,0.0221,0.0366
115,-1,0,0.0857,0.0342,0.0533,0.0876
116,1,0,0.0775,0.0310,0.0474,0.0784
117,-1,0,0.2255,0.0901,0.1409,0.2311
118,-1,0,0.0860,0.0343,0.0536,0.0879
119,-1,0,0.5184,0.2073,0.3668,0.5741
120,-1,0,0.1587,0.0634,0.0985,0.1619
121,-1,0,0.0624,0.0249,0.0385,0.0634
122,1,1,1.0000,0.4000,0.1440,0.5440
123,1,0,0.3465,0.1386,0.2229,0.3615
124,-1,0,0.3045,0.1218,0.1927,0.3145
125,-1,0,0.4510,0.1804,0.3056,0.4860
126,-1,0,0.2514,0.1005,0.1585,0.2590
127,-1,0,0.5269,0.2107,0.3751,0.5859
128,-1,0,0.3333,0.1332,0.2169,0.3500
129,-1,0,0.0768,0.0307,0.0473,0.0780
130,1,0,0.2869,0.1147,0.1815,0.2962
131,1,0,0.8013,0.3205,0.7821,1.1026
132,1,0,0.6000,0.2400,0.4533,0.6932
133,1,1,1.0000,0.4000,0.2160,0.6160
134,1,1,1.0000,0.4000,0.2040,0.6040
135,1,0,0.7102,0.2841,0.6038,0.8879
136,1,0,0.3035,0.1214,0.1921,0.3135
