agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,0.2542,0.1017,0.1583,0.2599
1,-1,1,-0.7430,-0.2972,-0.6600,-0.9572
2,-1,0,0.3673,0.1469,0.2392,0.3861
3,-1,0,-0.4376,-0.1750,-0.2942,-0.4693
4,-1,0,0.0840,0.0336,0.0507,0.0843
5,-1,1,0.4301,0.1720,0.2880,0.4600
6,1,0,-0.1450,-0.0580,-0.0881,-0.1461
7,-1,0,0.0540,0.0216,0.0328,0.0544
8,-1,0,0.2445,0.0978,0.1519,0.2497
9,1,0,0.6487,0.2595,0.5135,0.7730
10,-1,1,0.5814,0.2326,0.4320,0.6646
11,-1,0,0.7073,0.2829,0.5989,0.8818
12,1,0,0.4054,0.1621,0.2680,0.4301
13,-1,0,0.7476,0.2991,0.6685,0.9676
14,-1,0,0.5413,0.2165,0.3895,0.6060
15,-1,1,0.5814,0.2326,0.4320,0.6646
16,-1,0,0.3859,0.1544,0.2529,0.4073
17,-1,0,-0.0075,-0.0030,-0.0043,-0.0073
18,1,0,0.2023,0.0809,0.1243,0.2052
19,1,0,0.3189,0.1276,0.2029,0.3305
20,-1,0,0.1177,0.0471,0.0712,0.1183
21,-1,0,0.2867,0.1147,0.1802,0.2949
22,-1,1,0.4722,0.1889,0.3240,0.5129
23,-1,0,0.1938,0.0775,0.1188,0.1963
24,1,0,0.4592,0.1837,0.3126,0.4963
25,-1,0,0.3568,0.1427,0.2305,0.3732
26,-1,0,0.2973,0.1189,0.1877,0.3066
27,1,0,0.8048,0.3219,0.7902,1.1121
28,-1,0,0.3909,0.1564,0.2565,0.4128
29,1,0,0.6626,0.2651,0.5324,0.7975
30,-1,1,0.2328,0.0931,0.1440,0.2371
31,-1,0,0.2454,0.0982,0.1524,0.2505
32,-1,1,0.3371,0.1349,0.2160,0.3509
33,-1,0,0.4286,0.1714,0.2867,0.4581
34,-1,1,0.3371,0.1349,0.2160,0.3509
35,-1,0,-0.1898,-0.0759,-0.1162,-0.1921
36,-1,0,0.5605,0.2242,0.4093,0.6335
37,-1,0,-0.7490,-0.2996,-0.6711,-0.9707
38,-1,0,0.6898,0.2759,0.5716,0.8475
39,1,0,0.1634,0.0654,0.0997,0.1650
40,-1,1,0.6927,0.2771,0.5760,0.8531
41,1,0,0.6307,0.2523,0.4903,0.7426
42,1,1,1.0000,0.4000,0.3480,0.7480
43,1,1,0.6320,0.2528,0.4920,0.7448
44,-1,0,-0.4871,-0.1948,-0.3374,-0.5323
45,1,0,0.4019,0.1608,0.2652,0.4259
46,1,0,0.5803,0.2321,0.4308,0.6629
47,1,1,0.4301,0.1720,0.2880,0.4600
48,1,0,0.7496,0.2998,0.6721,0.9719
49,-1,1,-0.3773,-0.1509,-0.2460,-0.3969
50,-1,1,0.5113,0.2045,0.3600,0.5645
51,-1,0,0.5923,0.2369,0.4443,0.6813
52,-1,0,0.4301,0.1720,0.2880,0.4600
53,1,0,0.5814,0.2326,0.4320,0.6646
54,1,1,0.3371,0.1349,0.2160,0.3509
55,-1,0,0.4883,0.1953,0.3385,0.5338
56,-1,0,-0.2999,-0.1200,-0.1895,-0.3095
57,1,0,0.5566,0.2226,0.4052,0.6278
58,-1,0,0.5663,0.2265,0.4155,0.6421
59,1,1,0.3371,0.1349,0.2160,0.3509
60,1,0,0.5698,0.2279,0.4193,0.6472
61,-1,0,0.1884,0.0753,0.1161,0.1915
62,-1,1,0.3371,0.1349,0.2160,0.3509
63,1,1,0.3641,0.1457,0.2360,0.3817
64,-1,1,0.4301,0.1720,0.2880,0.4600
65,-1,1,0.1191,0.0476,0.0720,0.1196
66,1,0,0.6983,0.2793,0.5847,0.8640
67,1,0,0.5727,0.2291,0.4224,0.6515
68,1,1,0.3371,0.1349,0.2160,0.3509
69,1,1,0.3371,0.1349,0.2160,0.3509
70,1,0,0.4301,0.1720,0.2880,0.4600
71,-1,0,0.4301,0.1720,0.2880,0.4600
72,-1,0,-0.1411,-0.0564,-0.0856,-0.1420
73,-1,0,0.3459,0.1384,0.2224,0.3608
74,-1,0,0.0178,0.0071,0.0109,0.0180
75,1,1,0.5113,0.2045,0.3600,0.5645
76,1,1,0.1191,0.0476,0.0720,0.1196
77,-1,0,-0.4301,-0.1720,-0.2880,-0.4600
78,-1,0,0.4978,0.1991,0.3472,0.5463
79,-1,0,-0.0319,-0.0128,-0.0190,-0.0318
80,-1,0,0.2397,0.0959,0.1488,0.2446
81,-1,0,0.3516,0.1406,0.2266,0.3672
82,-1,1,0.8642,0.3457,0.9640,1.3097
83,1,0,0.5814,0.2326,0.4320,0.6646
84,-1,1,0.3371,0.1349,0.2160,0.3509
85,1,1,0.2328,0.0931,0.1440,0.2371
86,-1,0,0.3903,0.1561,0.2561,0.4122
87,-1,0,0.5726,0.2291,0.4224,0.6514
88,1,0,0.6645,0.2658,0.5350,0.8008
89,-1,0,0.2328,0.0931,0.1440,0.2371
90,1,1,0.2328,0.0931,0.1440,0.2371
91,-1,1,0.4301,0.1720,0.2880,0.4600
92,-1,0,0.2150,0.0860,0.1324,0.2184
93,1,0,0.1406,0.0562,0.0854,0.1417
94,1,0,0.0595,0.0238,0.0358,0.0596
95,-1,0,0.1481,0.0592,0.0901,0.1493
96,-1,0,0.2173,0.0869,0.1339,0.2208
97,-1,0,0.2441,0.0977,0.1515,0.2492
98,1,1,0.3371,0.1349,0.2160,0.3509
99,1,0,0.2267,0.0907,0.1401,0.2308
100,-1,0,0.7619,0.3048,0.6960,1.0008
101,-1,1,0.4301,0.1720,0.2880,0.4600
102,1,0,0.5232,0.2093,0.3715,0.5808
103,-1,0,0.5602,0.2241,0.4091,0.6332
104,-1,0,0.3525,0.1410,0.2273,0.3683
