agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,-0.1096,-0.0438,-0.0662,-0.1100
1,-1,1,-0.8006,-0.3202,-0.7800,-1.1002
2,-1,0,-0.3693,-0.1477,-0.2405,-0.3882
3,-1,0,-0.4376,-0.1750,-0.2942,-0.4693
4,-1,0,0.0840,0.0336,0.0507,0.0843
5,-1,1,0.4301,0.1720,0.2880,0.4600
6,1,0,-0.1522,-0.0609,-0.0925,-0.1534
7,-1,0,-0.0549,-0.0220,-0.0332,-0.0552
8,-1,0,0.2445,0.0978,0.1519,0.2497
9,1,0,0.5804,0.2321,0.4309,0.6630
10,-1,1,0.5814,0.2326,0.4320,0.6646
11,-1,0,0.7073,0.2829,0.5989,0.8818
12,1,0,0.4018,0.1607,0.2651,0.4259
13,-1,0,0.7476,0.2991,0.6685,0.9676
14,-1,0,0.5413,0.2165,0.3895,0.6060
15,-1,1,0.5814,0.2326,0.4320,0.6646
16,-1,0,0.2475,0.0990,0.1538,0.2528
17,-1,0,-0.0596,-0.0238,-0.0358,-0.0596
18,1,0,0.1939,0.0776,0.1190,0.1966
19,1,0,0.3185,0.1274,0.2026,0.3300
20,-1,0,0.1177,0.0471,0.0712,0.1183
21,-1,0,0.2867,0.1147,0.1803,0.2950
22,-1,1,0.4722,0.1889,0.3240,0.5129
23,-1,0,0.1938,0.0775,0.1188,0.1963
24,1,0,-0.5022,-0.2009,-0.3514,-0.5522
25,-1,0,0.3568,0.1427,0.2305,0.3732
26,-1,0,0.2973,0.1189,0.1877,0.3066
27,1,0,0.8048,0.3219,0.7902,1.1121
28,-1,0,0.3909,0.1564,0.2565,0.4128
29,1,1,1.0000,0.4000,0.2880,0.6880
30,-1,1,0.2328,0.0931,0.1440,0.2371
31,-1,0,0.2452,0.0981,0.1522,0.2503
32,-1,1,0.3371,0.1349,0.2160,0.3509
33,-1,0,0.4286,0.1714,0.2867,0.4581
34,-1,1,0.3371,0.1349,0.2160,0.3509
35,-1,0,-0.1898,-0.0759,-0.1162,-0.1921
36,-1,0,0.5579,0.2232,0.4067,0.6298
37,-1,0,-0.7489,-0.2996,-0.6710,-0.9705
38,-1,0,0.6897,0.2759,0.5715,0.8474
39,1,0,0.1225,0.0490,0.0742,0.1232
40,-1,1,0.6927,0.2771,0.5760,0.8531
41,1,0,0.6307,0.2523,0.4903,0.7426
42,1,0,-0.5797,-0.2319,-0.4301,-0.6620
43,1,1,-0.6320,-0.2528,-0.4920,-0.7448
44,-1,0,-0.5206,-0.2082,-0.3689,-0.5771
45,1,0,0.0820,0.0328,0.0494,0.0822
46,1,1,1.0000,0.4000,0.2880,0.6880
47,1,1,0.4301,0.1720,0.2880,0.4600
48,1,1,1.0000,0.4000,0.3600,0.7600
49,-1,1,-0.3773,-0.1509,-0.2460,-0.3969
50,-1,1,0.5113,0.2045,0.3600,0.5645
51,-1,0,0.5920,0.2368,0.4439,0.6807
52,-1,0,0.4301,0.1720,0.2880,0.4600
53,1,0,0.5814,0.2326,0.4320,0.6646
54,1,1,-0.1191,-0.0476,-0.0720,-0.1196
55,-1,0,0.4703,0.1881,0.3223,0.5105
56,-1,0,-0.2999,-0.1200,-0.1895,-0.3095
57,1,0,0.5557,0.2223,0.4043,0.6266
58,-1,0,0.5663,0.2265,0.4155,0.6420
59,1,1,0.3371,0.1349,0.2160,0.3509
60,1,0,-0.5695,-0.2278,-0.4190,-0.6468
61,-1,0,-0.1905,-0.0762,-0.1172,-0.1933
62,-1,1,0.3371,0.1349,0.2160,0.3509
63,1,1,-0.5814,-0.2326,-0.4320,-0.6646
64,-1,1,0.4301,0.1720,0.2880,0.4600
65,-1,1,0.1191,0.0476,0.0720,0.1196
66,1,0,0.6977,0.2791,0.5838,0.8629
67,1,0,0.5727,0.2291,0.4224,0.6515
68,1,1,0.3371,0.1349,0.2160,0.3509
69,1,1,-0.1191,-0.0476,-0.0720,-0.1196
70,1,0,-0.4301,-0.1720,-0.2880,-0.4600
71,-1,0,0.4301,0.1720,0.2880,0.4600
72,-1,0,-0.1423,-0.0569,-0.0864,-0.1433
73,-1,0,0.3459,0.1384,0.2224,0.3608
74,-1,0,0.0059,0.0024,0.0036,0.0060
75,1,1,-0.5113,-0.2045,-0.3600,-0.5645
76,1,1,0.1191,0.0476,0.0720,0.1196
77,-1,0,-0.4301,-0.1720,-0.2880,-0.4600
78,-1,0,0.4978,0.1991,0.3472,0.5463
79,-1,0,-0.0773,-0.0309,-0.0465,-0.0774
80,-1,0,-0.1706,-0.0683,-0.1040,-0.1722
81,-1,0,0.2929,0.1172,0.1846,0.3018
82,-1,1,0.8642,0.3457,0.9640,1.3097
83,1,0,0.5814,0.2326,0.4320,0.6646
84,-1,1,0.3371,0.1349,0.2160,0.3509
85,1,1,0.2328,0.0931,0.1440,0.2371
86,-1,0,0.3903,0.1561,0.2561,0.4122
87,-1,0,0.5726,0.2291,0.4224,0.6514
88,1,0,0.6203,0.2481,0.4773,0.7255
89,-1,0,0.2328,0.0931,0.1440,0.2371
90,1,1,0.2328,0.0931,0.1440,0.2371
91,-1,1,0.4301,0.1720,0.2880,0.4600
92,-1,0,0.2150,0.0860,0.1324,0.2184
93,1,0,0.1258,0.0503,0.0763,0.1266
94,1,0,-0.3580,-0.1432,-0.2314,-0.3746
95,-1,0,0.0183,0.0073,0.0111,0.0184
96,-1,0,0.2167,0.0867,0.1335,0.2202
