step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0389,0.0906,0.0036,0.0034,242,-0.0534,238,0.0520,0.0000,0.0032,-0.0048,0.0080
1,0.0455,0.0898,0.0035,0.0030,224,-0.0495,256,0.0540,0.0000,0.0173,-0.0040,0.0212
2,0.0518,0.0912,0.0039,0.0028,211,-0.0466,269,0.0586,0.0000,0.0307,-0.0031,0.0338
3,0.0579,0.0938,0.0045,0.0027,201,-0.0447,279,0.0643,0.0000,0.0435,-0.0022,0.0457
4,0.0637,0.0969,0.0055,0.0026,196,-0.0424,284,0.0709,0.0000,0.0556,-0.0013,0.0569
5,0.0692,0.1002,0.0066,0.0025,193,-0.0401,287,0.0779,0.0000,0.0671,-0.0004,0.0675
6,0.0745,0.1037,0.0079,0.0025,190,-0.0384,290,0.0846,0.0000,0.0781,0.0005,0.0775
7,0.0795,0.1071,0.0094,0.0026,190,-0.0362,290,0.0919,0.0000,0.0885,0.0015,0.0870
8,0.0844,0.1103,0.0109,0.0027,187,-0.0347,293,0.0979,0.0000,0.0984,0.0025,0.0959
9,0.0890,0.1135,0.0125,0.0027,184,-0.0332,296,0.1035,0.0000,0.1078,0.0035,0.1043
10,0.0935,0.1165,0.0142,0.0029,182,-0.0317,298,0.1091,0.0000,0.1167,0.0045,0.1122
11,0.0977,0.1195,0.0158,0.0030,180,-0.0303,300,0.1143,0.0000,0.1252,0.0055,0.1197
12,0.1018,0.1223,0.0175,0.0031,176,-0.0292,304,0.1185,0.0000,0.1332,0.0065,0.1267
13,0.1057,0.1251,0.0191,0.0032,172,-0.0282,308,0.1224,0.0000,0.1409,0.0076,0.1333
14,0.1094,0.1278,0.0208,0.0034,167,-0.0275,313,0.1256,0.0000,0.1481,0.0087,0.1394
15,0.1130,0.1304,0.0223,0.0035,165,-0.0263,315,0.1297,0.0000,0.1550,0.0098,0.1452
16,0.1165,0.1330,0.0239,0.0036,162,-0.0254,318,0.1332,0.0000,0.1616,0.0109,0.1507
17,0.1198,0.1354,0.0254,0.0037,159,-0.0245,321,0.1365,0.0000,0.1678,0.0121,0.1557
18,0.1230,0.1378,0.0269,0.0039,159,-0.0232,321,0.1408,0.0000,0.1738,0.0133,0.1605
19,0.1261,0.1402,0.0282,0.0040,153,-0.0229,327,0.1424,0.0000,0.1794,0.0145,0.1649
20,0.1291,0.1425,0.0296,0.0041,144,-0.0232,336,0.1425,0.0000,0.1848,0.0157,0.1691
21,0.1320,0.1447,0.0309,0.0042,139,-0.0229,341,0.1442,0.0000,0.1899,0.0169,0.1729
22,0.1348,0.1470,0.0321,0.0044,135,-0.0226,345,0.1462,0.0000,0.1947,0.0182,0.1765
23,0.1375,0.1492,0.0333,0.0045,132,-0.0221,348,0.1485,0.0000,0.1993,0.0195,0.1798
24,0.1401,0.1513,0.0344,0.0046,130,-0.0216,350,0.1510,0.0000,0.2037,0.0208,0.1829
25,0.1426,0.1534,0.0354,0.0047,130,-0.0207,350,0.1543,0.0000,0.2079,0.0221,0.1858
26,0.1451,0.1554,0.0364,0.0048,128,-0.0202,352,0.1566,0.0000,0.2119,0.0235,0.1884
27,0.1475,0.1574,0.0374,0.0049,124,-0.0201,356,0.1580,0.0000,0.2157,0.0249,0.1909
28,0.1498,0.1594,0.0383,0.0050,122,-0.0196,358,0.1601,0.0000,0.2194,0.0263,0.1931
29,0.1521,0.1613,0.0391,0.0051,119,-0.0193,361,0.1616,0.0000,0.2229,0.0277,0.1951
30,0.1543,0.1632,0.0399,0.0052,114,-0.0194,366,0.1622,0.0000,0.2262,0.0292,0.1970
31,0.1565,0.1650,0.0406,0.0053,113,-0.0189,367,0.1645,0.0000,0.2294,0.0307,0.1986
32,0.1586,0.1668,0.0413,0.0053,110,-0.0187,370,0.1658,0.0000,0.2324,0.0322,0.2002
33,0.1607,0.1686,0.0420,0.0054,107,-0.0185,373,0.1671,0.0000,0.2353,0.0338,0.2015
34,0.1627,0.1703,0.0426,0.0055,103,-0.0185,377,0.1678,0.0000,0.2381,0.0353,0.2027
