step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
28,0.0912,0.2850,0.0894,0.0359,214,-0.2263,266,0.2784,21.3937,0.1742,-0.0654,0.2396
29,0.0916,0.2892,0.0923,0.0368,214,-0.2309,266,0.2827,21.6013,0.1769,-0.0674,0.2443
30,0.0918,0.2933,0.0950,0.0377,214,-0.2353,266,0.2868,22.9081,0.1794,-0.0693,0.2488
31,0.0921,0.2972,0.0977,0.0385,212,-0.2418,268,0.2885,23.2732,0.1819,-0.0712,0.2531
32,0.0924,0.3008,0.1002,0.0394,212,-0.2458,268,0.2922,23.7805,0.1842,-0.0729,0.2571
33,0.0926,0.3043,0.1027,0.0401,213,-0.2485,267,0.2968,24.4616,0.1864,-0.0746,0.2609
34,0.0928,0.3077,0.1051,0.0409,214,-0.2510,266,0.3012,25.6901,0.1884,-0.0762,0.2646
35,0.0930,0.3109,0.1074,0.0416,214,-0.2546,266,0.3045,26.1311,0.1904,-0.0777,0.2681
36,0.0932,0.3142,0.1097,0.0423,214,-0.2582,266,0.3077,26.5606,0.1923,-0.0792,0.2715
37,0.0933,0.3174,0.1119,0.0430,215,-0.2606,265,0.3119,27.2370,0.1940,-0.0807,0.2748
38,0.0934,0.3204,0.1141,0.0436,215,-0.2640,265,0.3149,27.5522,0.1957,-0.0822,0.2779
39,0.0934,0.3232,0.1162,0.0442,216,-0.2660,264,0.3188,28.2225,0.1973,-0.0837,0.2810
40,0.0935,0.3260,0.1182,0.0448,217,-0.2679,263,0.3227,28.6723,0.1988,-0.0851,0.2839
41,0.0934,0.3287,0.1202,0.0454,217,-0.2711,263,0.3253,28.8323,0.2003,-0.0865,0.2868
42,0.0934,0.3314,0.1221,0.0460,217,-0.2742,263,0.3277,28.9574,0.2016,-0.0880,0.2896
43,0.0933,0.3339,0.1239,0.0465,217,-0.2771,263,0.3300,29.0549,0.2029,-0.0894,0.2923
44,0.0933,0.3363,0.1257,0.0470,216,-0.2813,264,0.3310,29.7321,0.2041,-0.0907,0.2949
45,0.0932,0.3386,0.1274,0.0475,216,-0.2840,264,0.3331,30.3291,0.2053,-0.0920,0.2973
46,0.0931,0.3408,0.1291,0.0480,217,-0.2853,263,0.3364,30.8098,0.2064,-0.0932,0.2996
47,0.0931,0.3429,0.1307,0.0484,216,-0.2891,264,0.3371,31.0137,0.2075,-0.0944,0.3019
48,0.0930,0.3449,0.1322,0.0489,216,-0.2915,264,0.3389,31.4216,0.2085,-0.0956,0.3041
49,0.0929,0.3468,0.1337,0.0493,217,-0.2925,263,0.3419,31.7541,0.2094,-0.0967,0.3062
50,0.0926,0.3487,0.1352,0.0497,218,-0.2937,262,0.3448,32.2976,0.2101,-0.0978,0.3079
51,0.0923,0.3506,0.1367,0.0501,218,-0.2962,262,0.3464,32.6389,0.2106,-0.0989,0.3095
52,0.0920,0.3525,0.1381,0.0506,218,-0.2987,262,0.3478,32.8445,0.2110,-0.1000,0.3111
53,0.0917,0.3543,0.1394,0.0510,218,-0.3011,262,0.3492,32.8445,0.2115,-0.1011,0.3125
54,0.0914,0.3559,0.1407,0.0513,218,-0.3033,262,0.3505,33.2558,0.2119,-0.1021,0.3140
55,0.0911,0.3576,0.1420,0.0517,220,-0.3028,260,0.3545,33.4614,0.2123,-0.1031,0.3154
56,0.0908,0.3591,0.1432,0.0521,220,-0.3049,260,0.3557,33.4614,0.2126,-0.1041,0.3167
57,0.0905,0.3606,0.1444,0.0524,220,-0.3069,260,0.3569,33.5910,0.2130,-0.1051,0.3181
58,0.0902,0.3621,0.1456,0.0527,220,-0.3089,260,0.3580,33.8782,0.2133,-0.1060,0.3193
59,0.0899,0.3635,0.1467,0.0531,220,-0.3108,260,0.3590,34.4334,0.2136,-0.1069,0.3206
60,0.0897,0.3648,0.1477,0.0534,220,-0.3126,260,0.3600,34.6403,0.2139,-0.1078,0.3218
61,0.0894,0.3660,0.1488,0.0537,220,-0.3144,260,0.3610,34.7843,0.2142,-0.1087,0.3229
62,0.0891,0.3672,0.1497,0.0539,219,-0.3175,261,0.3605,34.7843,0.2145,-0.1095,0.3240
63,0.0888,0.3684,0.1507,0.0542,219,-0.3192,261,0.3613,35.4077,0.2148,-0.1104,0.3251
64,0.0885,0.3695,0.1516,0.0545,219,-0.3208,261,0.3621,35.6155,0.2150,-0.1112,0.3262
65,0.0883,0.3706,0.1525,0.0547,219,-0.3223,261,0.3629,35.8233,0.2152,-0.1120,0.3272
66,0.0880,0.3716,0.1533,0.0549,219,-0.3237,261,0.3636,36.0740,0.2155,-0.1127,0.3282
67,0.0877,0.3726,0.1541,0.0551,219,-0.3252,261,0.3643,36.0740,0.2157,-0.1135,0.3291
68,0.0875,0.3735,0.1549,0.0554,219,-0.3265,261,0.3649,36.0740,0.2159,-0.1142,0.3301
69,0.0872,0.3744,0.1557,0.0555,219,-0.3278,261,0.3656,36.2693,0.2161,-0.1149,0.3309
70,0.0870,0.3753,0.1564,0.0557,219,-0.3291,261,0.3661,36.2693,0.2162,-0.1156,0.3318
71,0.0867,0.3761,0.1571,0.0559,219,-0.3303,261,0.3667,36.2693,0.2164,-0.1162,0.3326
72,0.0865,0.3769,0.1578,0.0561,219,-0.3315,261,0.3672,36.2693,0.2166,-0.1169,0.3335
73,0.0863,0.3776,0.1584,0.0562,219,-0.3326,261,0.3677,36.4781,0.2167,-0.1175,0.3342
74,0.0861,0.3784,0.1590,0.0564,219,-0.3337,261,0.3682,36.4781,0.2169,-0.1181,0.3350
75,0.0858,0.3790,0.1596,0.0565,219,-0.3347,261,0.3687,36.4781,0.2170,-0.1187,0.3357
76,0.0856,0.3797,0.1602,0.0567,219,-0.3357,261,0.3691,36.2693,0.2171,-0.1193,0.3364
77,0.0854,0.3804,0.1608,0.0568,220,-0.3352,260,0.3709,36.1944,0.2173,-0.1199,0.3371
78,0.0852,0.3810,0.1613,0.0569,220,-0.3361,260,0.3713,36.4905,0.2174,-0.1204,0.3378
79,0.0850,0.3816,0.1618,0.0570,220,-0.3370,260,0.3717,36.4905,0.2175,-0.1209,0.3384
80,0.0848,0.3821,0.1623,0.0571,220,-0.3379,260,0.3721,36.4905,0.2176,-0.1215,0.3391
81,0.0846,0.3827,0.1628,0.0573,220,-0.3387,260,0.3724,36.4905,0.2177,-0.1220,0.3397
82,0.0844,0.3832,0.1632,0.0573,220,-0.3396,260,0.3727,36.4905,0.2178,-0.1224,0.3402
83,0.0842,0.3837,0.1637,0.0574,220,-0.3403,260,0.3730,36.6997,0.2179,-0.1229,0.3408
84,0.0841,0.3842,0.1641,0.0575,220,-0.3411,260,0.3733,36.6997,0.2180,-0.1234,0.3414
85,0.0839,0.3847,0.1645,0.0576,220,-0.3418,260,0.3736,36.7672,0.2181,-0.1238,0.3419
86,0.0837,0.3851,0.1649,0.0577,220,-0.3425,260,0.3739,36.7672,0.2182,-0.1242,0.3424
87,0.0835,0.3856,0.1653,0.0578,220,-0.3432,260,0.3742,37.1281,0.2182,-0.1247,0.3429
88,0.0834,0.3860,0.1656,0.0578,220,-0.3439,260,0.3744,37.2798,0.2183,-0.1251,0.3434
89,0.0832,0.3864,0.1660,0.0579,220,-0.3445,260,0.3746,37.2798,0.2184,-0.1255,0.3438
90,0.0831,0.3868,0.1663,0.0580,220,-0.3451,260,0.3749,37.2798,0.2184,-0.1258,0.3443
91,0.0829,0.3871,0.1666,0.0580,220,-0.3457,260,0.3751,37.2798,0.2185,-0.1262,0.3447
92,0.0828,0.3875,0.1669,0.0581,220,-0.3463,260,0.3753,37.3242,0.2186,-0.1266,0.3451
93,0.0826,0.3878,0.1672,0.0581,220,-0.3468,260,0.3755,37.3242,0.2186,-0.1269,0.3455
94,0.0825,0.3882,0.1675,0.0582,220,-0.3473,260,0.3756,37.4760,0.2187,-0.1272,0.3459
95,0.0824,0.3885,0.1678,0.0582,220,-0.3478,260,0.3758,37.4760,0.2187,-0.1276,0.3463
96,0.0822,0.3888,0.1680,0.0583,220,-0.3483,260,0.3760,37.4760,0.2188,-0.1279,0.3467
97,0.0821,0.3891,0.1683,0.0583,220,-0.3488,260,0.3761,37.4760,0.2188,-0.1282,0.3470
98,0.0820,0.3894,0.1685,0.0584,220,-0.3493,260,0.3763,37.5444,0.2189,-0.1285,0.3474
99,0.0819,0.3896,0.1688,0.0584,220,-0.3497,260,0.3764,37.5444,0.2189,-0.1288,0.3477
100,0.0818,0.3899,0.1690,0.0584,220,-0.3501,260,0.3766,37.5444,0.2190,-0.1291,0.3480
101,0.0816,0.3901,0.1692,0.0585,220,-0.3506,260,0.3767,37.5444,0.2190,-0.1293,0.3483
102,0.0815,0.3904,0.1694,0.0585,220,-0.3510,260,0.3768,37.5444,0.2190,-0.1296,0.3486
103,0.0814,0.3906,0.1696,0.0585,220,-0.3513,260,0.3770,37.5891,0.2191,-0.1298,0.3489
104,0.0813,0.3908,0.1698,0.0586,220,-0.3517,260,0.3771,37.8013,0.2191,-0.1301,0.3492
105,0.0812,0.3911,0.1700,0.0586,220,-0.3521,260,0.3772,38.0231,0.2191,-0.1303,0.3495
106,0.0811,0.3913,0.1702,0.0586,220,-0.3524,260,0.3773,38.0920,0.2192,-0.1306,0.3497
107,0.0810,0.3915,0.1704,0.0586,220,-0.3528,260,0.3774,38.3051,0.2192,-0.1308,0.3500
108,0.0809,0.3917,0.1706,0.0587,220,-0.3531,260,0.3775,38.3051,0.2192,-0.1310,0.3502
109,0.0809,0.3918,0.1707,0.0587,220,-0.3534,260,0.3776,38.3051,0.2192,-0.1312,0.3505
110,0.0808,0.3920,0.1709,0.0587,220,-0.3537,260,0.3777,38.3051,0.2193,-0.1314,0.3507
111,0.0807,0.3922,0.1710,0.0587,220,-0.3540,260,0.3778,38.3051,0.2193,-0.1316,0.3509
112,0.0806,0.3924,0.1712,0.0587,220,-0.3543,260,0.3778,38.5182,0.2193,-0.1318,0.3511
113,0.0805,0.3925,0.1713,0.0587,220,-0.3545,260,0.3779,38.5182,0.2193,-0.1320,0.3513
114,0.0804,0.3927,0.1715,0.0588,220,-0.3548,260,0.3780,38.5182,0.2194,-0.1322,0.3515
115,0.0804,0.3928,0.1716,0.0588,220,-0.3551,260,0.3781,38.5182,0.2194,-0.1324,0.3517
116,0.0803,0.3930,0.1717,0.0588,220,-0.3553,260,0.3781,38.5182,0.2194,-0.1325,0.3519
117,0.0802,0.3931,0.1718,0.0588,220,-0.3556,260,0.3782,38.5182,0.2194,-0.1327,0.3521
118,0.0802,0.3932,0.1720,0.0588,220,-0.3558,260,0.3783,38.5182,0.2194,-0.1328,0.3523
119,0.0801,0.3934,0.1721,0.0588,220,-0.3560,260,0.3783,38.6732,0.2195,-0.1330,0.3525
120,0.0800,0.3935,0.1722,0.0588,220,-0.3562,260,0.3784,38.6732,0.2195,-0.1331,0.3526
121,0.0800,0.3936,0.1723,0.0588,220,-0.3564,260,0.3784,38.7192,0.2195,-0.1333,0.3528
122,0.0799,0.3937,0.1724,0.0589,220,-0.3566,260,0.3785,38.7192,0.2195,-0.1334,0.3529
123,0.0798,0.3938,0.1725,0.0589,220,-0.3568,260,0.3785,38.7192,0.2195,-0.1336,0.3531
124,0.0798,0.3940,0.1726,0.0589,220,-0.3570,260,0.3786,38.7886,0.2195,-0.1337,0.3532
125,0.0797,0.3941,0.1727,0.0589,220,-0.3572,260,0.3786,39.0028,0.2195,-0.1338,0.3534
126,0.0797,0.3942,0.1728,0.0589,220,-0.3574,260,0.3787,39.0028,0.2196,-0.1340,0.3535
127,0.0796,0.3943,0.1728,0.0589,220,-0.3575,260,0.3787,39.2170,0.2196,-0.1341,0.3536
128,0.0796,0.3943,0.1729,0.0589,220,-0.3577,260,0.3788,39.2170,0.2196,-0.1342,0.3538
129,0.0795,0.3944,0.1730,0.0589,220,-0.3579,260,0.3788,39.2170,0.2196,-0.1343,0.3539
130,0.0795,0.3945,0.1731,0.0589,220,-0.3580,260,0.3788,39.2170,0.2196,-0.1344,0.3540
131,0.0794,0.3946,0.1732,0.0589,220,-0.3582,260,0.3789,39.2170,0.2196,-0.1345,0.3541
132,0.0794,0.3947,0.1732,0.0589,220,-0.3583,260,0.3789,39.2170,0.2196,-0.1346,0.3542
133,0.0793,0.3948,0.1733,0.0589,220,-0.3584,260,0.3790,39.2170,0.2196,-0.1347,0.3543
134,0.0793,0.3948,0.1734,0.0589,220,-0.3586,260,0.3790,39.2170,0.2196,-0.1348,0.3544
135,0.0793,0.3949,0.1734,0.0589,220,-0.3587,260,0.3790,39.4311,0.2196,-0.1349,0.3545
136,0.0792,0.3950,0.1735,0.0589,220,-0.3588,260,0.3790,39.4311,0.2196,-0.1350,0.3546
137,0.0792,0.3951,0.1735,0.0589,220,-0.3590,260,0.3791,39.4311,0.2197,-0.1351,0.3547
138,0.0791,0.3951,0.1736,0.0589,220,-0.3591,260,0.3791,39.4311,0.2197,-0.1352,0.3548
139,0.0791,0.3952,0.1737,0.0589,220,-0.3592,260,0.3791,39.4311,0.2197,-0.1352,0.3549
140,0.0791,0.3953,0.1737,0.0590,220,-0.3593,260,0.3792,39.4311,0.2197,-0.1353,0.3550
141,0.0790,0.3953,0.1738,0.0590,220,-0.3594,260,0.3792,39.4311,0.2197,-0.1354,0.3551
142,0.0790,0.3954,0.1738,0.0590,220,-0.3595,260,0.3792,39.4311,0.2197,-0.1355,0.3552
143,0.0790,0.3954,0.1739,0.0590,220,-0.3596,260,0.3792,39.4311,0.2197,-0.1355,0.3552
144,0.0789,0.3955,0.1739,0.0590,220,-0.3597,260,0.3793,39.5006,0.2197,-0.1356,0.3553
145,0.0789,0.3955,0.1740,0.0590,220,-0.3598,260,0.3793,39.5006,0.2197,-0.1357,0.3554
146,0.0789,0.3956,0.1740,0.0590,220,-0.3599,260,0.3793,39.5006,0.2197,-0.1358,0.3555
147,0.0788,0.3956,0.1741,0.0590,220,-0.3600,260,0.3793,39.5006,0.2197,-0.1358,0.3555
148,0.0788,0.3957,0.1741,0.0590,220,-0.3601,260,0.3793,39.5006,0.2197,-0.1359,0.3556
149,0.0788,0.3957,0.1741,0.0590,220,-0.3602,260,0.3794,39.5006,0.2197,-0.1359,0.3557
150,0.0788,0.3958,0.1742,0.0590,220,-0.3602,260,0.3794,39.5006,0.2197,-0.1360,0.3557
151,0.0787,0.3958,0.1742,0.0590,220,-0.3603,260,0.3794,39.5006,0.2197,-0.1360,0.3558
152,0.0787,0.3959,0.1742,0.0590,220,-0.3604,260,0.3794,39.5006,0.2197,-0.1361,0.3558
153,0.0787,0.3959,0.1743,0.0590,220,-0.3605,260,0.3794,39.5006,0.2197,-0.1362,0.3559
154,0.0787,0.3959,0.1743,0.0590,220,-0.3605,260,0.3794,39.5006,0.2197,-0.1362,0.3559
155,0.0787,0.3960,0.1743,0.0590,220,-0.3606,260,0.3795,39.5006,0.2197,-0.1363,0.3560
156,0.0786,0.3960,0.1744,0.0590,220,-0.3607,260,0.3795,39.5006,0.2197,-0.1363,0.3561
157,0.0786,0.3961,0.1744,0.0590,220,-0.3607,260,0.3795,39.5006,0.2198,-0.1363,0.3561
158,0.0786,0.3961,0.1744,0.0590,220,-0.3608,260,0.3795,39.5006,0.2198,-0.1364,0.3561
159,0.0786,0.3961,0.1745,0.0590,220,-0.3609,260,0.3795,39.5006,0.2198,-0.1364,0.3562
160,0.0785,0.3962,0.1745,0.0590,220,-0.3609,260,0.3795,39.5006,0.2198,-0.1365,0.3562
161,0.0785,0.3962,0.1745,0.0590,220,-0.3610,260,0.3795,39.5006,0.2198,-0.1365,0.3563
162,0.0785,0.3962,0.1746,0.0590,220,-0.3610,260,0.3795,39.5006,0.2198,-0.1366,0.3563
163,0.0785,0.3962,0.1746,0.0590,220,-0.3611,260,0.3796,39.7148,0.2198,-0.1366,0.3564
164,0.0785,0.3963,0.1746,0.0590,221,-0.3595,259,0.3810,39.7148,0.2198,-0.1366,0.3564
165,0.0784,0.3963,0.1746,0.0590,221,-0.3595,259,0.3810,39.7148,0.2198,-0.1367,0.3565
166,0.0784,0.3963,0.1746,0.0589,221,-0.3596,259,0.3810,39.5559,0.2198,-0.1368,0.3566
167,0.0784,0.3963,0.1746,0.0589,221,-0.3596,259,0.3809,39.5559,0.2198,-0.1369,0.3567
168,0.0783,0.3963,0.1747,0.0589,222,-0.3581,258,0.3824,39.5559,0.2198,-0.1370,0.3568
169,0.0782,0.3963,0.1747,0.0589,222,-0.3581,258,0.3823,39.5559,0.2198,-0.1371,0.3569
170,0.0782,0.3962,0.1747,0.0588,222,-0.3582,258,0.3822,39.5559,0.2198,-0.1372,0.3570
171,0.0781,0.3962,0.1747,0.0588,222,-0.3582,258,0.3821,39.5559,0.2198,-0.1374,0.3572
172,0.0781,0.3962,0.1747,0.0588,222,-0.3582,258,0.3820,39.5559,0.2198,-0.1375,0.3573
173,0.0780,0.3962,0.1747,0.0588,222,-0.3583,258,0.3820,39.5559,0.2198,-0.1376,0.3574
174,0.0780,0.3962,0.1747,0.0587,222,-0.3583,258,0.3819,39.5559,0.2198,-0.1377,0.3575
175,0.0779,0.3961,0.1747,0.0587,222,-0.3584,258,0.3819,39.5559,0.2198,-0.1378,0.3576
176,0.0779,0.3961,0.1748,0.0587,222,-0.3584,258,0.3818,39.5559,0.2198,-0.1379,0.3577
177,0.0778,0.3961,0.1748,0.0587,222,-0.3584,258,0.3817,39.5559,0.2198,-0.1380,0.3578
178,0.0778,0.3961,0.1748,0.0587,222,-0.3585,258,0.3817,39.5559,0.2198,-0.1381,0.3579
179,0.0778,0.3961,0.1748,0.0587,222,-0.3585,258,0.3817,39.5559,0.2198,-0.1381,0.3579
180,0.0777,0.3961,0.1748,0.0586,223,-0.3569,257,0.3831,39.5559,0.2198,-0.1382,0.3580
181,0.0776,0.3962,0.1749,0.0586,223,-0.3572,257,0.3830,39.5559,0.2198,-0.1386,0.3584
182,0.0774,0.3962,0.1749,0.0585,223,-0.3575,257,0.3829,39.5559,0.2198,-0.1389,0.3587
183,0.0772,0.3963,0.1749,0.0584,223,-0.3577,257,0.3828,39.5559,0.2198,-0.1393,0.3591
184,0.0771,0.3963,0.1750,0.0584,223,-0.3579,257,0.3827,39.5559,0.2198,-0.1396,0.3594
185,0.0769,0.3964,0.1750,0.0583,223,-0.3582,257,0.3826,39.5559,0.2198,-0.1399,0.3597
186,0.0767,0.3965,0.1751,0.0583,223,-0.3584,257,0.3825,39.3969,0.2198,-0.1402,0.3600
187,0.0766,0.3965,0.1752,0.0583,223,-0.3587,257,0.3824,39.3969,0.2198,-0.1406,0.3603
188,0.0764,0.3966,0.1752,0.0582,223,-0.3589,257,0.3823,39.6094,0.2198,-0.1408,0.3606
189,0.0763,0.3967,0.1753,0.0582,223,-0.3591,257,0.3823,39.6094,0.2198,-0.1411,0.3609
190,0.0762,0.3967,0.1754,0.0582,223,-0.3594,257,0.3822,39.6094,0.2198,-0.1414,0.3612
191,0.0760,0.3968,0.1755,0.0581,223,-0.3596,257,0.3821,39.6094,0.2198,-0.1417,0.3615
192,0.0759,0.3968,0.1755,0.0581,223,-0.3598,257,0.3820,39.6094,0.2198,-0.1420,0.3617
193,0.0758,0.3969,0.1756,0.0581,223,-0.3600,257,0.3820,39.6094,0.2198,-0.1422,0.3620
194,0.0757,0.3970,0.1757,0.0581,223,-0.3602,257,0.3819,39.6094,0.2198,-0.1425,0.3622
195,0.0755,0.3970,0.1758,0.0581,223,-0.3604,257,0.3819,39.6094,0.2198,-0.1427,0.3625
196,0.0754,0.3971,0.1758,0.0580,223,-0.3606,257,0.3818,39.6094,0.2198,-0.1429,0.3627
197,0.0753,0.3971,0.1759,0.0580,223,-0.3608,257,0.3818,39.6094,0.2197,-0.1431,0.3629
198,0.0752,0.3972,0.1760,0.0580,223,-0.3610,257,0.3817,39.6094,0.2197,-0.1434,0.3631
199,0.0751,0.3972,0.1761,0.0580,223,-0.3611,257,0.3817,39.6094,0.2197,-0.1436,0.3633
200,0.0750,0.3973,0.1761,0.0580,223,-0.3613,257,0.3816,39.6094,0.2197,-0.1438,0.3635
201,0.0749,0.3973,0.1762,0.0580,224,-0.3599,256,0.3831,39.6094,0.2197,-0.1440,0.3637
202,0.0748,0.3974,0.1763,0.0579,224,-0.3601,256,0.3830,39.6094,0.2197,-0.1443,0.3640
203,0.0746,0.3975,0.1763,0.0579,224,-0.3604,256,0.3829,39.4496,0.2197,-0.1446,0.3643
204,0.0745,0.3976,0.1764,0.0579,224,-0.3606,256,0.3829,39.4496,0.2197,-0.1448,0.3646
205,0.0743,0.3977,0.1764,0.0578,224,-0.3609,256,0.3828,39.4496,0.2197,-0.1451,0.3648
206,0.0742,0.3977,0.1765,0.0578,224,-0.3611,256,0.3828,39.4020,0.2197,-0.1454,0.3651
207,0.0741,0.3978,0.1766,0.0578,224,-0.3613,256,0.3827,39.4020,0.2197,-0.1456,0.3653
208,0.0740,0.3979,0.1766,0.0577,224,-0.3615,256,0.3827,39.4020,0.2197,-0.1458,0.3655
209,0.0739,0.3980,0.1767,0.0577,224,-0.3617,256,0.3827,39.4020,0.2197,-0.1461,0.3657
210,0.0738,0.3980,0.1767,0.0577,224,-0.3619,256,0.3826,39.6133,0.2197,-0.1463,0.3659
211,0.0737,0.3981,0.1768,0.0577,224,-0.3621,256,0.3826,39.6133,0.2197,-0.1465,0.3661
212,0.0736,0.3981,0.1769,0.0577,224,-0.3622,256,0.3825,39.6133,0.2197,-0.1467,0.3663
213,0.0735,0.3982,0.1769,0.0576,224,-0.3624,256,0.3825,39.6133,0.2197,-0.1469,0.3665
214,0.0734,0.3983,0.1770,0.0576,224,-0.3626,256,0.3825,39.6133,0.2197,-0.1470,0.3667
215,0.0733,0.3983,0.1770,0.0576,224,-0.3627,256,0.3824,39.6133,0.2197,-0.1472,0.3669
216,0.0732,0.3984,0.1771,0.0576,224,-0.3629,256,0.3824,39.6133,0.2197,-0.1474,0.3670
217,0.0732,0.3984,0.1771,0.0576,224,-0.3630,256,0.3824,39.6133,0.2196,-0.1475,0.3672
218,0.0731,0.3985,0.1772,0.0576,224,-0.3631,256,0.3824,39.6133,0.2196,-0.1477,0.3673
219,0.0730,0.3985,0.1772,0.0576,224,-0.3633,256,0.3823,39.6133,0.2196,-0.1478,0.3674
220,0.0729,0.3985,0.1773,0.0575,224,-0.3634,256,0.3823,39.6133,0.2196,-0.1479,0.3676
221,0.0729,0.3986,0.1773,0.0575,224,-0.3635,256,0.3823,39.6133,0.2196,-0.1481,0.3677
222,0.0728,0.3986,0.1773,0.0575,224,-0.3636,256,0.3823,39.6133,0.2196,-0.1482,0.3678
223,0.0728,0.3987,0.1774,0.0575,224,-0.3637,256,0.3822,39.6133,0.2196,-0.1483,0.3679
224,0.0727,0.3987,0.1774,0.0575,224,-0.3639,256,0.3822,39.6133,0.2196,-0.1484,0.3681
225,0.0726,0.3987,0.1775,0.0575,224,-0.3640,256,0.3822,39.6133,0.2196,-0.1485,0.3682
226,0.0726,0.3988,0.1775,0.0575,224,-0.3641,256,0.3822,39.6133,0.2196,-0.1486,0.3683
227,0.0725,0.3988,0.1775,0.0575,224,-0.3641,256,0.3822,39.6133,0.2196,-0.1488,0.3684
228,0.0725,0.3988,0.1776,0.0575,224,-0.3642,256,0.3822,39.5655,0.2196,-0.1488,0.3684
229,0.0724,0.3989,0.1776,0.0575,224,-0.3643,256,0.3822,39.5655,0.2196,-0.1489,0.3685
230,0.0724,0.3989,0.1776,0.0575,224,-0.3644,256,0.3821,39.5655,0.2196,-0.1490,0.3686
231,0.0724,0.3989,0.1777,0.0575,224,-0.3645,256,0.3821,39.4048,0.2196,-0.1491,0.3687
232,0.0723,0.3990,0.1777,0.0575,224,-0.3646,256,0.3821,39.4048,0.2196,-0.1492,0.3688
233,0.0723,0.3990,0.1777,0.0575,224,-0.3646,256,0.3821,39.4048,0.2196,-0.1493,0.3689
234,0.0722,0.3990,0.1778,0.0574,224,-0.3647,256,0.3821,39.4048,0.2196,-0.1493,0.3689
235,0.0722,0.3990,0.1778,0.0574,224,-0.3648,256,0.3821,39.5408,0.2196,-0.1494,0.3690
236,0.0722,0.3991,0.1778,0.0574,224,-0.3649,256,0.3821,39.5408,0.2196,-0.1495,0.3691
