step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0414,0.0891,0.0034,0.0030,243,-0.0490,237,0.0532,0.0000,-0.0010,0.0038,-0.0048
1,0.0425,0.0892,0.0035,0.0030,233,-0.0501,247,0.0523,0.0000,0.0012,0.0040,-0.0028
2,0.0443,0.0921,0.0042,0.0033,234,-0.0511,246,0.0573,0.0000,0.0047,0.0042,0.0005
3,0.0457,0.0980,0.0053,0.0039,223,-0.0586,257,0.0619,0.0000,0.0077,0.0041,0.0036
4,0.0476,0.1055,0.0068,0.0048,219,-0.0660,261,0.0700,0.0836,0.0113,0.0047,0.0066
5,0.0500,0.1142,0.0087,0.0059,208,-0.0771,272,0.0774,0.2576,0.0147,0.0064,0.0083
6,0.0529,0.1233,0.0109,0.0072,205,-0.0858,275,0.0875,0.5108,0.0187,0.0084,0.0102
7,0.0558,0.1323,0.0134,0.0086,197,-0.0970,283,0.0955,0.9567,0.0227,0.0104,0.0123
8,0.0588,0.1411,0.0161,0.0101,195,-0.1054,285,0.1052,1.4890,0.0268,0.0127,0.0142
9,0.0618,0.1496,0.0189,0.0116,194,-0.1131,286,0.1148,2.1923,0.0309,0.0148,0.0161
10,0.0647,0.1578,0.0219,0.0132,190,-0.1225,290,0.1229,2.6948,0.0350,0.0167,0.0183
11,0.0678,0.1659,0.0249,0.0148,190,-0.1290,290,0.1325,3.3227,0.0395,0.0188,0.0207
12,0.0707,0.1735,0.0280,0.0164,190,-0.1353,290,0.1416,4.2872,0.0437,0.0207,0.0229
13,0.0737,0.1809,0.0311,0.0180,188,-0.1425,292,0.1495,4.8509,0.0480,0.0226,0.0253
14,0.0766,0.1879,0.0343,0.0195,185,-0.1505,295,0.1564,5.6038,0.0522,0.0245,0.0277
15,0.0795,0.1947,0.0375,0.0211,185,-0.1557,295,0.1646,6.5951,0.0565,0.0263,0.0302
16,0.0824,0.2013,0.0406,0.0226,184,-0.1616,296,0.1720,7.2934,0.0609,0.0279,0.0330
17,0.0852,0.2076,0.0437,0.0240,182,-0.1682,298,0.1786,8.3887,0.0653,0.0295,0.0357
18,0.0880,0.2138,0.0467,0.0254,181,-0.1739,299,0.1854,8.9374,0.0697,0.0309,0.0388
19,0.0909,0.2200,0.0497,0.0267,182,-0.1773,298,0.1937,9.4147,0.0742,0.0325,0.0416
20,0.0938,0.2259,0.0527,0.0279,182,-0.1815,298,0.2011,10.0730,0.0787,0.0341,0.0446
21,0.0966,0.2318,0.0557,0.0292,181,-0.1868,299,0.2077,11.1054,0.0832,0.0355,0.0476
22,0.0999,0.2378,0.0586,0.0303,178,-0.1936,302,0.2133,12.2479,0.0880,0.0377,0.0503
23,0.1032,0.2437,0.0614,0.0313,177,-0.1984,303,0.2203,13.8939,0.0928,0.0398,0.0530
24,0.1065,0.2495,0.0643,0.0323,176,-0.2032,304,0.2269,14.7364,0.0974,0.0420,0.0555
25,0.1096,0.2550,0.0671,0.0333,175,-0.2078,305,0.2333,15.3816,0.1019,0.0440,0.0579
26,0.1127,0.2605,0.0699,0.0343,174,-0.2124,306,0.2395,16.8848,0.1065,0.0460,0.0604
27,0.1159,0.2658,0.0726,0.0351,172,-0.2178,308,0.2448,17.5384,0.1112,0.0479,0.0633
28,0.1191,0.2710,0.0753,0.0360,171,-0.2220,309,0.2509,18.9538,0.1158,0.0501,0.0657
29,0.1223,0.2760,0.0779,0.0367,171,-0.2246,309,0.2575,19.7127,0.1204,0.0523,0.0681
30,0.1254,0.2808,0.0804,0.0375,173,-0.2245,307,0.2656,21.2298,0.1248,0.0544,0.0704
31,0.1282,0.2856,0.0830,0.0382,173,-0.2274,307,0.2718,21.9475,0.1290,0.0560,0.0730
32,0.1308,0.2902,0.0856,0.0389,173,-0.2304,307,0.2777,22.5371,0.1330,0.0574,0.0756
33,0.1333,0.2947,0.0880,0.0396,172,-0.2345,308,0.2825,24.0025,0.1369,0.0588,0.0781
34,0.1358,0.2990,0.0905,0.0403,170,-0.2401,310,0.2861,24.5876,0.1406,0.0602,0.0805
35,0.1381,0.3032,0.0928,0.0409,169,-0.2442,311,0.2905,24.8802,0.1442,0.0616,0.0826
36,0.1404,0.3073,0.0951,0.0415,169,-0.2468,311,0.2956,25.4469,0.1477,0.0630,0.0847
37,0.1426,0.3111,0.0973,0.0421,169,-0.2493,311,0.3005,25.7712,0.1510,0.0643,0.0867
38,0.1448,0.3149,0.0995,0.0426,168,-0.2531,312,0.3042,26.5499,0.1542,0.0655,0.0886
39,0.1469,0.3185,0.1016,0.0431,167,-0.2569,313,0.3079,26.9744,0.1575,0.0668,0.0908
40,0.1490,0.3221,0.1037,0.0436,167,-0.2591,313,0.3124,27.0296,0.1607,0.0679,0.0928
41,0.1510,0.3255,0.1057,0.0440,167,-0.2612,313,0.3167,27.1593,0.1638,0.0691,0.0948
42,0.1530,0.3288,0.1076,0.0445,167,-0.2632,313,0.3209,27.3166,0.1668,0.0702,0.0966
43,0.1548,0.3319,0.1095,0.0449,167,-0.2650,313,0.3248,27.5755,0.1696,0.0712,0.0984
44,0.1566,0.3348,0.1113,0.0453,167,-0.2668,313,0.3286,28.1462,0.1723,0.0722,0.1001
45,0.1583,0.3376,0.1130,0.0457,167,-0.2685,313,0.3322,28.7213,0.1749,0.0732,0.1017
46,0.1599,0.3403,0.1147,0.0461,167,-0.2701,313,0.3357,28.7494,0.1774,0.0742,0.1032
47,0.1615,0.3429,0.1164,0.0465,168,-0.2700,312,0.3401,28.7440,0.1797,0.0751,0.1047
48,0.1628,0.3454,0.1180,0.0468,168,-0.2717,312,0.3431,29.3238,0.1820,0.0757,0.1063
49,0.1641,0.3478,0.1196,0.0472,168,-0.2733,312,0.3461,29.3521,0.1842,0.0762,0.1079
50,0.1654,0.3501,0.1211,0.0475,169,-0.2732,311,0.3500,29.5885,0.1862,0.0768,0.1094
51,0.1665,0.3524,0.1226,0.0479,170,-0.2733,310,0.3540,29.7966,0.1882,0.0773,0.1109
