agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,0.7614,0.3045,0.6965,1.0010
1,1,0,0.0307,0.0122,0.0190,0.0312
2,-1,0,0.4627,0.1851,0.3167,0.5018
3,1,0,0.2359,0.0940,0.1557,0.2496
4,1,0,0.4104,0.1641,0.2734,0.4375
5,-1,0,0.1639,0.0653,0.1055,0.1708
6,-1,0,0.3509,0.1403,0.2270,0.3673
7,-1,0,0.4684,0.1873,0.3222,0.5095
8,-1,0,0.3271,0.1308,0.2100,0.3408
9,-1,0,0.3572,0.1426,0.2386,0.3812
10,-1,0,0.2256,0.0901,0.1424,0.2325
11,-1,0,0.4718,0.1887,0.3251,0.5137
12,1,0,0.1579,0.0630,0.0987,0.1617
13,-1,0,0.1651,0.0660,0.1022,0.1681
14,1,0,0.0768,0.0307,0.0476,0.0783
15,-1,0,0.4803,0.1920,0.3342,0.5263
16,1,0,0.2790,0.1115,0.1778,0.2893
17,-1,0,0.1493,0.0596,0.0924,0.1521
18,-1,0,0.2891,0.1153,0.1898,0.3051
19,1,0,0.2857,0.1142,0.1805,0.2948
20,-1,0,0.8482,0.3393,0.9114,1.2507
21,1,0,1.0000,0.4000,6.4546,6.8546
22,-1,0,0.4475,0.1787,0.3119,0.4906
23,1,0,0.6753,0.2701,0.5506,0.8207
24,-1,0,0.2472,0.0988,0.1549,0.2537
25,1,0,0.2087,0.0834,0.1289,0.2123
26,-1,0,0.3207,0.1283,0.2044,0.3326
27,1,0,0.4875,0.1950,0.3381,0.5330
28,1,0,0.7098,0.2839,0.6029,0.8868
29,-1,0,0.3886,0.1554,0.2550,0.4104
30,-1,0,0.3029,0.1209,0.1997,0.3206
31,1,0,0.4782,0.1912,0.3316,0.5229
32,-1,0,0.0683,0.0271,0.0478,0.0748
33,1,0,0.2258,0.0902,0.1421,0.2323
34,-1,0,0.2992,0.1196,0.1921,0.3117
35,-1,0,0.5260,0.2104,0.3746,0.5850
36,1,0,0.3914,0.1565,0.2577,0.4142
37,1,0,0.0526,0.0210,0.0333,0.0543
38,-1,0,-0.7685,-0.3073,-0.7125,-1.0199
39,1,0,0.2887,0.1154,0.1821,0.2976
40,-1,0,0.2667,0.1066,0.1688,0.2754
41,-1,0,-0.6536,-0.2614,-0.5228,-0.7842
42,-1,0,0.8045,0.3218,0.7903,1.1121
43,-1,0,0.0752,0.0299,0.0492,0.0791
44,-1,0,-0.4074,-0.1629,-0.2727,-0.4356
45,-1,0,0.5711,0.2284,0.4210,0.6495
46,1,0,0.2630,0.1050,0.1695,0.2744
47,-1,0,0.4199,0.1679,0.2811,0.4490
48,-1,0,0.4468,0.1787,0.3029,0.4816
49,-1,0,0.5327,0.2131,0.3816,0.5946
50,-1,0,0.1611,0.0642,0.1023,0.1666
51,-1,0,0.3990,0.1596,0.2635,0.4231
52,-1,0,0.3638,0.1455,0.2358,0.3814
53,-1,0,0.1615,0.0646,0.0990,0.1636
54,-1,0,-0.4315,-0.1725,-0.2915,-0.4640
55,1,0,0.1330,0.0530,0.0858,0.1388
56,-1,0,0.0948,0.0379,0.0580,0.0959
57,1,0,0.0914,0.0364,0.0578,0.0942
58,1,0,0.0949,0.0378,0.0609,0.0987
59,-1,0,0.2773,0.1108,0.1759,0.2867
60,1,0,0.9545,0.3818,1.4986,1.8804
61,-1,0,0.7335,0.2934,0.6448,0.9382
62,1,0,0.0886,0.0354,0.0536,0.0890
63,1,1,1.0000,0.4000,0.3600,0.7600
64,-1,0,-0.4504,-0.1801,-0.3064,-0.4865
65,1,1,1.0000,0.4000,0.2160,0.6160
66,1,0,0.7973,0.3189,0.7728,1.0917
67,-1,0,-0.4856,-0.1942,-0.3379,-0.5321
68,1,1,1.0000,0.4000,0.5040,0.9040
69,1,0,0.2484,0.0993,0.1552,0.2546
70,-1,0,0.2449,0.0979,0.1522,0.2501
71,1,0,0.3704,0.1481,0.2412,0.3893
72,1,0,0.4354,0.1742,0.2931,0.4673
73,1,0,0.0429,0.0171,0.0267,0.0438
74,-1,0,0.5043,0.2017,0.3539,0.5556
75,-1,0,0.5257,0.2102,0.3750,0.5852
76,-1,0,0.5227,0.2090,0.3720,0.5810
77,-1,0,0.4775,0.1908,0.3339,0.5247
78,-1,0,0.1820,0.0726,0.1162,0.1888
79,1,0,0.0347,0.0139,0.0214,0.0353
80,1,0,0.1437,0.0574,0.0886,0.1460
81,-1,0,0.2632,0.1052,0.1650,0.2702
82,1,0,0.1537,0.0614,0.0962,0.1576
83,1,0,0.0526,0.0210,0.0326,0.0536
84,-1,0,0.1733,0.0693,0.1068,0.1761
85,-1,0,0.2975,0.1190,0.1884,0.3074
86,-1,0,0.3354,0.1342,0.2143,0.3485
87,1,0,0.1624,0.0647,0.1044,0.1691
88,-1,0,0.0994,0.0397,0.0611,0.1009
89,1,0,0.2246,0.0898,0.1400,0.2298
90,1,0,0.0664,0.0266,0.0401,0.0666
91,1,0,0.2631,0.1052,0.1648,0.2700
92,-1,0,0.0690,0.0274,0.0466,0.0740
93,1,0,0.7567,0.3027,0.6858,0.9884
94,-1,0,0.5380,0.2152,0.3877,0.6029
95,1,0,0.0409,0.0163,0.0259,0.0422
96,-1,0,-0.4859,-0.1943,-0.3381,-0.5324
97,1,0,0.2320,0.0928,0.1438,0.2366
98,1,0,0.2275,0.0910,0.1409,0.2319
99,1,0,0.5611,0.2244,0.4100,0.6344
100,1,0,0.2850,0.1140,0.1794,0.2934
101,-1,0,0.3209,0.1280,0.2143,0.3422
102,-1,0,0.2818,0.1127,0.1780,0.2907
103,-1,0,0.2632,0.1052,0.1650,0.2702
104,1,0,0.2970,0.1188,0.1878,0.3066
105,1,0,0.0739,0.0295,0.0462,0.0757
106,-1,0,0.4856,0.1942,0.3368,0.5310
107,1,0,0.7353,0.2941,0.6462,0.9403
108,1,1,1.0000,0.4000,0.2880,0.6880
109,-1,0,0.1641,0.0652,0.1101,0.1754
110,1,0,0.3436,0.1374,0.2208,0.3582
111,-1,0,0.3709,0.1483,0.2420,0.3903
112,1,0,0.0753,0.0300,0.0476,0.0776
113,1,0,0.1145,0.0456,0.0747,0.1203
114,1,0,0.6593,0.2637,0.5281,0.7918
115,-1,0,0.1624,0.0649,0.1007,0.1656
116,-1,0,0.4246,0.1698,0.2850,0.4548
117,1,0,0.0904,0.0361,0.0559,0.0920
118,1,0,0.4607,0.1843,0.3142,0.4984
119,1,0,0.2704,0.1082,0.1693,0.2774
120,-1,0,0.4005,0.1602,0.2653,0.4254
121,-1,0,0.2765,0.1106,0.1743,0.2848
122,1,0,0.0119,0.0047,0.0076,0.0123
123,1,0,0.3974,0.1588,0.2654,0.4243
124,-1,0,-0.3339,-0.1335,-0.2149,-0.3484
125,1,0,0.6074,0.2430,0.4620,0.7050
126,-1,0,0.2169,0.0867,0.1355,0.2222
127,1,0,0.0459,0.0183,0.0286,0.0469
128,-1,0,0.3860,0.1544,0.2536,0.4080
129,1,0,0.6767,0.2707,0.5524,0.8231
130,-1,0,0.3650,0.1457,0.2451,0.3907
131,-1,0,-0.5914,-0.2365,-0.4457,-0.6822
132,1,0,0.8461,0.3384,0.9038,1.2423
133,1,0,0.5419,0.2167,0.3905,0.6072
134,1,0,0.3196,0.1277,0.2068,0.3345
