agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,0.2477,0.0991,0.1539,0.2530
1,-1,0,0.8173,0.3269,0.8222,1.1491
2,-1,0,0.3673,0.1469,0.2392,0.3861
3,-1,0,0.4339,0.1736,0.2913,0.4649
4,-1,0,0.0445,0.0178,0.0273,0.0450
5,-1,0,0.0936,0.0374,0.0568,0.0942
6,1,0,0.2270,0.0908,0.1405,0.2313
7,-1,0,0.0540,0.0216,0.0328,0.0544
8,-1,0,0.0885,0.0353,0.0567,0.0919
9,1,0,0.4653,0.1861,0.3180,0.5041
10,-1,0,0.6767,0.2706,0.5557,0.8263
11,-1,0,0.5777,0.2310,0.4313,0.6623
12,1,0,0.1586,0.0634,0.0982,0.1616
13,-1,0,0.5508,0.2202,0.4046,0.6247
14,-1,0,0.2941,0.1175,0.1897,0.3072
15,-1,0,0.6678,0.2671,0.5407,0.8078
16,-1,0,0.5007,0.2002,0.3543,0.5545
17,-1,0,0.4556,0.1822,0.3115,0.4937
18,1,0,0.0958,0.0383,0.0597,0.0979
19,1,0,0.0219,0.0088,0.0134,0.0221
20,-1,0,0.0330,0.0132,0.0211,0.0343
21,-1,0,0.3495,0.1397,0.2278,0.3675
22,-1,0,0.6270,0.2508,0.4860,0.7368
23,-1,0,0.1358,0.0543,0.0828,0.1371
24,1,0,0.4206,0.1683,0.2802,0.4485
25,-1,0,0.2530,0.1011,0.1601,0.2612
26,-1,0,0.1402,0.0559,0.0882,0.1442
27,1,0,0.6446,0.2575,0.5207,0.7782
28,-1,0,0.0457,0.0182,0.0278,0.0461
29,1,0,0.6171,0.2468,0.4734,0.7203
30,-1,0,0.1360,0.0544,0.0836,0.1379
31,-1,0,0.0902,0.0361,0.0545,0.0906
32,-1,0,0.0609,0.0243,0.0372,0.0616
33,-1,0,0.7805,0.3122,0.7347,1.0469
34,-1,0,0.3213,0.1284,0.2076,0.3360
35,-1,0,0.5431,0.2172,0.3915,0.6087
36,-1,0,0.4681,0.1872,0.3230,0.5101
37,-1,0,0.4512,0.1803,0.3109,0.4912
38,-1,0,0.5792,0.2316,0.4334,0.6649
39,1,0,0.0506,0.0202,0.0307,0.0509
40,-1,0,0.6249,0.2498,0.4912,0.7410
41,1,0,0.4273,0.1705,0.2963,0.4669
42,1,1,1.0000,0.4000,0.3480,0.7480
43,1,0,0.7365,0.2946,0.6484,0.9430
44,-1,0,0.5102,0.2041,0.3591,0.5632
45,1,0,0.3549,0.1419,0.2291,0.3710
