step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,-0.0040,0.0517,0.0035,0.0035,276,-0.0505,224,0.0532,0.0000,-0.0049,-0.0036,-0.0013
1,-0.0076,0.0503,0.0034,0.0032,281,-0.0515,219,0.0487,0.0000,-0.0079,-0.0074,-0.0005
2,-0.0118,0.0518,0.0037,0.0034,290,-0.0549,210,0.0476,0.0000,-0.0127,-0.0114,-0.0014
3,-0.0179,0.0567,0.0044,0.0038,301,-0.0620,199,0.0488,0.0000,-0.0204,-0.0167,-0.0037
4,-0.0244,0.0634,0.0055,0.0046,315,-0.0696,185,0.0527,0.0052,-0.0285,-0.0222,-0.0063
5,-0.0310,0.0714,0.0069,0.0055,325,-0.0788,175,0.0576,0.0182,-0.0367,-0.0282,-0.0085
6,-0.0380,0.0808,0.0086,0.0066,324,-0.0917,176,0.0609,0.0571,-0.0449,-0.0344,-0.0105
7,-0.0447,0.0901,0.0105,0.0079,332,-0.1015,168,0.0675,0.1453,-0.0528,-0.0405,-0.0123
8,-0.0514,0.0992,0.0126,0.0092,338,-0.1114,162,0.0737,0.4289,-0.0607,-0.0467,-0.0140
9,-0.0583,0.1081,0.0148,0.0106,345,-0.1206,155,0.0804,0.7324,-0.0683,-0.0532,-0.0151
10,-0.0653,0.1171,0.0171,0.0120,352,-0.1295,148,0.0876,0.9027,-0.0756,-0.0600,-0.0156
11,-0.0721,0.1260,0.0195,0.0134,358,-0.1383,142,0.0949,1.1353,-0.0826,-0.0667,-0.0159
12,-0.0789,0.1347,0.0219,0.0148,361,-0.1479,139,0.1005,1.2731,-0.0895,-0.0734,-0.0161
13,-0.0855,0.1433,0.0243,0.0162,363,-0.1576,137,0.1054,1.6376,-0.0961,-0.0801,-0.0160
14,-0.0921,0.1516,0.0268,0.0176,366,-0.1664,134,0.1111,2.2636,-0.1024,-0.0868,-0.0157
15,-0.0984,0.1597,0.0293,0.0190,364,-0.1772,136,0.1126,2.9840,-0.1085,-0.0932,-0.0153
16,-0.1046,0.1675,0.0317,0.0203,366,-0.1859,134,0.1173,3.3627,-0.1146,-0.0995,-0.0151
17,-0.1110,0.1751,0.0341,0.0216,367,-0.1948,133,0.1205,4.3140,-0.1206,-0.1060,-0.0146
18,-0.1171,0.1824,0.0364,0.0229,368,-0.2035,132,0.1236,4.8330,-0.1264,-0.1123,-0.0141
19,-0.1229,0.1897,0.0388,0.0241,369,-0.2117,131,0.1275,5.2247,-0.1319,-0.1182,-0.0137
20,-0.1285,0.1967,0.0411,0.0252,370,-0.2197,130,0.1310,5.5291,-0.1375,-0.1240,-0.0135
21,-0.1340,0.2035,0.0434,0.0263,371,-0.2275,129,0.1346,5.7781,-0.1428,-0.1296,-0.0133
22,-0.1394,0.2101,0.0457,0.0273,372,-0.2349,128,0.1382,6.4332,-0.1480,-0.1350,-0.0130
23,-0.1445,0.2166,0.0479,0.0283,374,-0.2414,126,0.1430,6.6909,-0.1528,-0.1403,-0.0125
24,-0.1496,0.2227,0.0501,0.0292,375,-0.2482,125,0.1464,7.0769,-0.1575,-0.1455,-0.0120
25,-0.1544,0.2288,0.0522,0.0302,379,-0.2528,121,0.1536,7.4419,-0.1620,-0.1506,-0.0115
26,-0.1593,0.2347,0.0543,0.0310,379,-0.2599,121,0.1558,7.8487,-0.1665,-0.1556,-0.0109
27,-0.1639,0.2404,0.0563,0.0318,379,-0.2667,121,0.1581,8.5476,-0.1703,-0.1606,-0.0097
28,-0.1683,0.2460,0.0583,0.0326,380,-0.2726,120,0.1618,9.0989,-0.1740,-0.1655,-0.0085
29,-0.1729,0.2516,0.0602,0.0333,382,-0.2778,118,0.1668,9.7286,-0.1777,-0.1704,-0.0073
30,-0.1772,0.2570,0.0620,0.0339,382,-0.2842,118,0.1690,10.4924,-0.1812,-0.1752,-0.0060
31,-0.1815,0.2623,0.0639,0.0346,381,-0.2912,119,0.1697,11.8174,-0.1846,-0.1799,-0.0047
32,-0.1855,0.2673,0.0657,0.0352,381,-0.2971,119,0.1718,12.8674,-0.1878,-0.1844,-0.0034
33,-0.1894,0.2721,0.0675,0.0358,381,-0.3029,119,0.1737,13.0382,-0.1908,-0.1887,-0.0021
34,-0.1932,0.2768,0.0692,0.0363,382,-0.3076,118,0.1770,13.3334,-0.1937,-0.1929,-0.0008
35,-0.1968,0.2812,0.0709,0.0369,381,-0.3137,119,0.1773,14.0093,-0.1965,-0.1970,0.0005
36,-0.2003,0.2856,0.0726,0.0374,386,-0.3147,114,0.1871,13.8801,-0.1992,-0.2009,0.0017
37,-0.2038,0.2898,0.0741,0.0378,387,-0.3189,113,0.1902,13.8801,-0.2017,-0.2049,0.0033
38,-0.2072,0.2938,0.0757,0.0382,387,-0.3237,113,0.1915,14.1104,-0.2041,-0.2088,0.0048
39,-0.2105,0.2977,0.0771,0.0386,387,-0.3283,113,0.1929,14.4721,-0.2064,-0.2126,0.0062
40,-0.2136,0.3014,0.0786,0.0390,387,-0.3327,113,0.1942,14.6848,-0.2086,-0.2162,0.0077
41,-0.2166,0.3049,0.0800,0.0394,387,-0.3369,113,0.1954,14.7911,-0.2106,-0.2197,0.0090
42,-0.2195,0.3085,0.0814,0.0397,389,-0.3393,111,0.2004,14.7911,-0.2126,-0.2230,0.0104
43,-0.2223,0.3118,0.0827,0.0400,389,-0.3433,111,0.2016,14.8380,-0.2145,-0.2263,0.0118
44,-0.2250,0.3151,0.0839,0.0403,389,-0.3471,111,0.2028,15.1973,-0.2163,-0.2295,0.0132
45,-0.2276,0.3182,0.0851,0.0405,390,-0.3499,110,0.2059,15.5338,-0.2180,-0.2325,0.0145
46,-0.2302,0.3213,0.0863,0.0407,390,-0.3535,110,0.2072,15.6699,-0.2197,-0.2355,0.0159
47,-0.2326,0.3244,0.0875,0.0409,391,-0.3561,109,0.2104,15.7802,-0.2212,-0.2384,0.0172
48,-0.2351,0.3274,0.0885,0.0411,391,-0.3596,109,0.2117,15.8320,-0.2227,-0.2414,0.0187
49,-0.2375,0.3303,0.0896,0.0413,391,-0.3630,109,0.2129,15.8709,-0.2241,-0.2443,0.0202
50,-0.2397,0.3331,0.0906,0.0414,392,-0.3653,108,0.2161,15.8968,-0.2255,-0.2470,0.0216
51,-0.2420,0.3357,0.0915,0.0415,392,-0.3684,108,0.2170,15.9941,-0.2267,-0.2497,0.0230
52,-0.2441,0.3383,0.0924,0.0416,392,-0.3714,108,0.2180,16.3408,-0.2280,-0.2523,0.0244
53,-0.2461,0.3407,0.0933,0.0418,393,-0.3733,107,0.2209,16.4794,-0.2291,-0.2548,0.0257
