agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,0.2040,0.0815,0.1273,0.2088
1,1,0,0.0850,0.0339,0.0540,0.0879
2,1,0,0.6158,0.2462,0.4748,0.7210
3,1,1,1.0000,0.4000,0.5040,0.9040
4,1,0,0.2392,0.0957,0.1476,0.2433
5,1,0,0.0527,0.0211,0.0320,0.0531
6,-1,0,-0.0613,-0.0244,-0.0383,-0.0628
7,1,0,0.1396,0.0558,0.0852,0.1410
8,1,0,0.0058,0.0023,0.0038,0.0061
9,-1,0,0.5716,0.2286,0.4213,0.6499
10,-1,0,-0.0191,-0.0076,-0.0120,-0.0196
11,1,0,0.0282,0.0112,0.0180,0.0293
12,-1,0,-0.0429,-0.0172,-0.0263,-0.0434
13,1,0,0.3742,0.1496,0.2453,0.3949
14,-1,0,-0.8876,-0.3550,-1.0611,-1.4161
15,1,0,0.1828,0.0731,0.1124,0.1855
16,-1,0,0.0057,0.0023,0.0032,0.0055
17,1,0,-0.0000,-0.0000,-0.0000,-0.0000
18,1,0,0.0670,0.0268,0.0400,0.0668
19,1,0,0.0322,0.0128,0.0205,0.0333
20,1,0,0.3105,0.1241,0.1986,0.3228
21,-1,0,-0.3421,-0.1368,-0.2209,-0.3577
22,1,0,0.4423,0.1769,0.2981,0.4750
23,-1,0,-0.7245,-0.2898,-0.6282,-0.9180
24,-1,0,0.4133,0.1649,0.2874,0.4522
25,1,0,0.3111,0.1244,0.1979,0.3223
26,1,0,0.2385,0.0954,0.1480,0.2434
27,1,0,0.0082,0.0033,0.0053,0.0086
28,-1,0,-0.2657,-0.1063,-0.1668,-0.2731
29,1,0,-0.0001,-0.0001,-0.0001,-0.0001
30,1,0,0.1299,0.0520,0.0790,0.1310
31,1,0,0.0224,0.0089,0.0142,0.0232
32,1,1,1.0000,0.4000,0.1440,0.5440
33,-1,0,0.1958,0.0783,0.1209,0.1992
34,1,0,0.5071,0.2028,0.3568,0.5596
35,-1,0,0.1908,0.0761,0.1223,0.1984
36,-1,0,0.0586,0.0234,0.0356,0.0591
37,1,0,0.2873,0.1149,0.1807,0.2956
38,1,0,0.3983,0.1593,0.2628,0.4221
39,1,0,0.0148,0.0059,0.0096,0.0154
40,-1,0,0.0316,0.0126,0.0186,0.0313
41,-1,0,0.0645,0.0258,0.0397,0.0654
42,1,0,-0.0059,-0.0023,-0.0043,-0.0067
43,1,0,0.1999,0.0799,0.1238,0.2037
44,1,0,0.0045,0.0018,0.0030,0.0048
45,-1,0,-0.7451,-0.2981,-0.6641,-0.9621
46,1,0,0.4290,0.1716,0.2870,0.4586
47,-1,0,0.0158,0.0063,0.0093,0.0156
48,-1,0,0.1827,0.0728,0.1180,0.1908
49,1,0,0.0720,0.0288,0.0436,0.0724
50,1,0,0.0431,0.0173,0.0250,0.0423
51,-1,0,0.2513,0.1005,0.1576,0.2581
52,1,0,0.1619,0.0648,0.0987,0.1635
53,-1,0,0.0549,0.0220,0.0324,0.0544
54,-1,0,0.6076,0.2430,0.4648,0.7078
55,-1,0,-0.0014,-0.0006,-0.0010,-0.0016
56,-1,0,-0.1782,-0.0713,-0.1098,-0.1810
57,-1,0,0.0357,0.0143,0.0222,0.0365
58,-1,0,0.4909,0.1963,0.3415,0.5378
59,-1,0,0.5978,0.2390,0.4531,0.6921
60,1,0,0.2999,0.1200,0.1894,0.3094
61,-1,0,-0.0492,-0.0197,-0.0291,-0.0488
62,1,0,0.6213,0.2485,0.4794,0.7279
63,1,0,0.1097,0.0438,0.0669,0.1108
64,-1,0,0.1356,0.0542,0.0830,0.1372
65,-1,0,0.1744,0.0697,0.1073,0.1770
66,-1,0,-0.0197,-0.0079,-0.0127,-0.0206
67,-1,0,-0.6630,-0.2652,-0.5331,-0.7982
68,-1,0,-0.0590,-0.0235,-0.0365,-0.0601
69,-1,0,-0.5554,-0.2221,-0.4041,-0.6263
70,1,0,0.3842,0.1536,0.2532,0.4067
71,1,0,0.4042,0.1617,0.2670,0.4287
72,1,0,0.0741,0.0296,0.0449,0.0745
73,1,0,0.3298,0.1319,0.2104,0.3423
74,-1,0,-0.2028,-0.0811,-0.1257,-0.2068
75,1,0,-0.0001,-0.0000,-0.0000,-0.0000
76,-1,0,-0.0018,-0.0007,-0.0014,-0.0021
77,-1,0,-0.1468,-0.0587,-0.0908,-0.1495
78,-1,0,-0.1112,-0.0444,-0.0688,-0.1133
79,-1,0,0.1878,0.0749,0.1213,0.1962
80,1,0,-0.0001,-0.0000,-0.0000,-0.0001
81,-1,0,0.1312,0.0523,0.0838,0.1361
82,1,0,0.4313,0.1725,0.2909,0.4633
83,1,0,-0.0000,-0.0000,-0.0000,-0.0000
84,1,0,-0.0000,-0.0000,-0.0000,-0.0000
85,-1,0,-0.4255,-0.1701,-0.2857,-0.4559
86,1,0,0.3166,0.1266,0.2009,0.3275
87,-1,0,-0.4867,-0.1947,-0.3372,-0.5318
88,-1,0,-0.4612,-0.1845,-0.3145,-0.4990
89,-1,0,-0.5333,-0.2133,-0.3816,-0.5949
90,-1,0,0.5908,0.2362,0.4455,0.6817
91,1,0,0.3828,0.1531,0.2503,0.4034
92,1,0,0.4327,0.1731,0.2901,0.4631
93,-1,0,-0.3505,-0.1401,-0.2269,-0.3670
94,1,0,0.0678,0.0271,0.0410,0.0681
95,1,0,0.1265,0.0506,0.0767,0.1273
96,-1,0,0.0537,0.0214,0.0327,0.0541
97,-1,0,-0.4846,-0.1938,-0.3352,-0.5290
98,-1,0,-0.3455,-0.1382,-0.2228,-0.3609
99,1,0,0.1122,0.0449,0.0674,0.1123
100,-1,0,-0.0211,-0.0084,-0.0132,-0.0216
101,1,0,0.2958,0.1183,0.1866,0.3049
102,-1,0,0.0995,0.0397,0.0640,0.1037
103,1,0,0.0865,0.0345,0.0535,0.0881
104,-1,0,-0.5331,-0.2131,-0.3846,-0.5977
105,1,0,0.1334,0.0533,0.0819,0.1352
106,-1,0,0.4728,0.1891,0.3262,0.5153
107,-1,0,0.1702,0.0678,0.1103,0.1781
108,-1,0,-0.3233,-0.1293,-0.2072,-0.3364
109,1,0,0.4098,0.1639,0.2721,0.4360
110,-1,0,0.3413,0.1365,0.2191,0.3556
111,1,0,0.0897,0.0359,0.0543,0.0902
