step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
0,0.0042,0.0519,0.0035,0.0032,240,-0.0497,260,0.0540,0.0000,0.0052,0.0032,0.0020
1,0.0044,0.0489,0.0031,0.0028,236,-0.0471,264,0.0504,0.0000,0.0055,0.0033,0.0022
2,0.0045,0.0461,0.0028,0.0025,234,-0.0444,266,0.0476,0.0000,0.0057,0.0033,0.0024
3,0.0047,0.0435,0.0025,0.0022,229,-0.0424,271,0.0445,0.0000,0.0059,0.0034,0.0025
4,0.0048,0.0412,0.0022,0.0019,228,-0.0399,272,0.0423,0.0000,0.0061,0.0035,0.0026
5,0.0050,0.0391,0.0020,0.0017,227,-0.0375,273,0.0403,0.0000,0.0063,0.0036,0.0027
6,0.0051,0.0371,0.0018,0.0015,225,-0.0355,275,0.0384,0.0000,0.0065,0.0037,0.0027
7,0.0053,0.0352,0.0016,0.0013,224,-0.0334,276,0.0367,0.0000,0.0066,0.0039,0.0028
8,0.0055,0.0335,0.0015,0.0012,226,-0.0311,274,0.0356,0.0000,0.0068,0.0040,0.0028
9,0.0056,0.0320,0.0014,0.0011,224,-0.0294,276,0.0341,0.0000,0.0070,0.0042,0.0028
10,0.0058,0.0306,0.0012,0.0010,223,-0.0278,277,0.0328,0.0000,0.0071,0.0044,0.0027
11,0.0060,0.0293,0.0012,0.0009,219,-0.0266,281,0.0314,0.0000,0.0073,0.0046,0.0027
12,0.0061,0.0281,0.0011,0.0008,218,-0.0252,282,0.0304,0.0000,0.0074,0.0048,0.0026
13,0.0063,0.0271,0.0010,0.0007,215,-0.0241,285,0.0293,0.0000,0.0075,0.0051,0.0025
14,0.0065,0.0262,0.0009,0.0007,209,-0.0235,291,0.0281,0.0000,0.0077,0.0053,0.0024
15,0.0067,0.0254,0.0009,0.0006,209,-0.0223,291,0.0276,0.0000,0.0078,0.0056,0.0022
16,0.0070,0.0246,0.0009,0.0006,206,-0.0215,294,0.0269,0.0000,0.0080,0.0059,0.0020
17,0.0072,0.0240,0.0008,0.0005,202,-0.0209,298,0.0262,0.0000,0.0081,0.0062,0.0018
18,0.0074,0.0235,0.0008,0.0005,200,-0.0201,300,0.0258,0.0000,0.0082,0.0066,0.0016
19,0.0077,0.0231,0.0008,0.0005,194,-0.0199,306,0.0251,0.0000,0.0083,0.0070,0.0014
20,0.0079,0.0227,0.0008,0.0004,193,-0.0192,307,0.0250,0.0000,0.0085,0.0074,0.0011
21,0.0082,0.0225,0.0008,0.0004,192,-0.0186,308,0.0249,0.0000,0.0086,0.0078,0.0008
22,0.0085,0.0223,0.0008,0.0004,188,-0.0183,312,0.0247,0.0000,0.0087,0.0082,0.0005
23,0.0088,0.0221,0.0008,0.0004,190,-0.0175,310,0.0249,0.0000,0.0089,0.0087,0.0001
