step,community_0,community_1,community_2,community_4,community_5,community_6,community_7,community_10,community_12,community_13,community_14,community_16,community_17,community_22,community_30,community_31,community_32,community_36,community_42,community_45,community_46,community_53,community_55,community_60,community_86,community_156
0,0.0028,0.0019,0.0020,0.0027,0.0043,0.0043,0.0031,0.0039,0.0040,0.0044,0.0034,0.0016,0.0037,0.0041,0.0022,0.0031,0.0036,0.0023,0.0029,0.0039,0.0028,0.0022,0.0031,0.0032,0.0039,0.0035
1,0.0024,0.0017,0.0017,0.0023,0.0038,0.0038,0.0027,0.0035,0.0034,0.0040,0.0030,0.0014,0.0033,0.0034,0.0018,0.0028,0.0031,0.0020,0.0025,0.0035,0.0025,0.0019,0.0027,0.0027,0.0034,0.0031
2,0.0021,0.0015,0.0015,0.0020,0.0034,0.0034,0.0024,0.0031,0.0029,0.0037,0.0027,0.0012,0.0030,0.0029,0.0016,0.0026,0.0026,0.0017,0.0022,0.0031,0.0022,0.0017,0.0024,0.0023,0.0029,0.0028
3,0.0019,0.0013,0.0013,0.0017,0.0030,0.0030,0.0021,0.0028,0.0025,0.0035,0.0024,0.0011,0.0027,0.0025,0.0013,0.0024,0.0023,0.0014,0.0019,0.0028,0.0019,0.0015,0.0021,0.0019,0.0025,0.0024
4,0.0016,0.0012,0.0012,0.0015,0.0027,0.0027,0.0018,0.0025,0.0022,0.0032,0.0021,0.0009,0.0024,0.0022,0.0011,0.0022,0.0020,0.0012,0.0017,0.0025,0.0017,0.0014,0.0018,0.0017,0.0022,0.0022
5,0.0015,0.0011,0.0010,0.0013,0.0024,0.0024,0.0016,0.0022,0.0019,0.0030,0.0019,0.0008,0.0022,0.0019,0.0010,0.0020,0.0017,0.0010,0.0015,0.0023,0.0015,0.0012,0.0016,0.0014,0.0019,0.0019
6,0.0013,0.0010,0.0009,0.0011,0.0022,0.0021,0.0014,0.0020,0.0016,0.0028,0.0017,0.0007,0.0020,0.0016,0.0008,0.0019,0.0015,0.0009,0.0013,0.0021,0.0013,0.0011,0.0014,0.0012,0.0016,0.0017
7,0.0012,0.0009,0.0008,0.0010,0.0020,0.0019,0.0012,0.0018,0.0014,0.0026,0.0015,0.0006,0.0018,0.0014,0.0007,0.0017,0.0013,0.0008,0.0012,0.0019,0.0012,0.0010,0.0013,0.0010,0.0014,0.0015
8,0.0010,0.0008,0.0007,0.0009,0.0018,0.0017,0.0011,0.0016,0.0012,0.0024,0.0014,0.0005,0.0016,0.0012,0.0006,0.0016,0.0011,0.0007,0.0011,0.0017,0.0011,0.0009,0.0011,0.0009,0.0013,0.0014
9,0.0009,0.0007,0.0006,0.0008,0.0016,0.0015,0.0010,0.0015,0.0011,0.0022,0.0012,0.0005,0.0015,0.0011,0.0005,0.0015,0.0010,0.0006,0.0009,0.0016,0.0010,0.0008,0.0010,0.0008,0.0011,0.0012
10,0.0009,0.0007,0.0006,0.0007,0.0015,0.0014,0.0009,0.0014,0.0009,0.0021,0.0011,0.0004,0.0014,0.0009,0.0004,0.0014,0.0009,0.0005,0.0008,0.0015,0.0009,0.0007,0.0009,0.0007,0.0010,0.0011
11,0.0008,0.0006,0.0005,0.0006,0.0014,0.0012,0.0008,0.0012,0.0008,0.0019,0.0010,0.0004,0.0013,0.0008,0.0004,0.0013,0.0008,0.0004,0.0007,0.0014,0.0008,0.0007,0.0008,0.0006,0.0008,0.0010
12,0.0007,0.0005,0.0004,0.0005,0.0012,0.0011,0.0007,0.0011,0.0007,0.0018,0.0009,0.0003,0.0012,0.0007,0.0003,0.0012,0.0007,0.0004,0.0007,0.0013,0.0008,0.0006,0.0007,0.0005,0.0007,0.0009
13,0.0007,0.0005,0.0004,0.0005,0.0011,0.0010,0.0006,0.0010,0.0006,0.0017,0.0009,0.0003,0.0011,0.0006,0.0003,0.0011,0.0006,0.0003,0.0006,0.0013,0.0007,0.0005,0.0007,0.0004,0.0007,0.0008
14,0.0006,0.0005,0.0004,0.0004,0.0010,0.0009,0.0006,0.0010,0.0006,0.0016,0.0008,0.0003,0.0010,0.0006,0.0002,0.0010,0.0005,0.0003,0.0005,0.0012,0.0007,0.0005,0.0006,0.0004,0.0006,0.0007
15,0.0006,0.0004,0.0003,0.0004,0.0010,0.0008,0.0005,0.0009,0.0005,0.0015,0.0007,0.0002,0.0009,0.0005,0.0002,0.0009,0.0005,0.0003,0.0005,0.0012,0.0006,0.0005,0.0005,0.0003,0.0005,0.0007
16,0.0005,0.0004,0.0003,0.0003,0.0009,0.0008,0.0005,0.0008,0.0004,0.0014,0.0007,0.0002,0.0009,0.0005,0.0002,0.0009,0.0004,0.0002,0.0004,0.0012,0.0006,0.0004,0.0005,0.0003,0.0005,0.0006
17,0.0005,0.0004,0.0003,0.0003,0.0008,0.0007,0.0004,0.0008,0.0004,0.0013,0.0006,0.0002,0.0008,0.0004,0.0002,0.0008,0.0004,0.0002,0.0004,0.0012,0.0006,0.0004,0.0004,0.0003,0.0004,0.0006
18,0.0005,0.0003,0.0002,0.0003,0.0008,0.0006,0.0004,0.0007,0.0004,0.0012,0.0006,0.0002,0.0007,0.0004,0.0001,0.0008,0.0003,0.0002,0.0003,0.0012,0.0005,0.0003,0.0004,0.0002,0.0004,0.0005
19,0.0004,0.0003,0.0002,0.0003,0.0007,0.0006,0.0004,0.0007,0.0003,0.0011,0.0005,0.0002,0.0007,0.0004,0.0001,0.0007,0.0003,0.0002,0.0003,0.0012,0.0005,0.0003,0.0004,0.0002,0.0003,0.0005
20,0.0004,0.0003,0.0002,0.0003,0.0007,0.0005,0.0003,0.0006,0.0003,0.0010,0.0005,0.0001,0.0006,0.0003,0.0001,0.0006,0.0003,0.0002,0.0003,0.0012,0.0005,0.0003,0.0003,0.0002,0.0003,0.0004
21,0.0004,0.0003,0.0002,0.0002,0.0006,0.0005,0.0003,0.0006,0.0003,0.0010,0.0005,0.0001,0.0006,0.0003,0.0001,0.0006,0.0002,0.0001,0.0003,0.0013,0.0005,0.0003,0.0003,0.0002,0.0003,0.0004
22,0.0004,0.0003,0.0001,0.0002,0.0006,0.0004,0.0003,0.0005,0.0002,0.0009,0.0004,0.0001,0.0006,0.0003,0.0001,0.0006,0.0002,0.0001,0.0002,0.0013,0.0005,0.0003,0.0003,0.0001,0.0002,0.0004
23,0.0004,0.0002,0.0001,0.0002,0.0005,0.0004,0.0003,0.0005,0.0002,0.0009,0.0004,0.0001,0.0005,0.0003,0.0001,0.0005,0.0002,0.0001,0.0002,0.0014,0.0005,0.0002,0.0003,0.0001,0.0002,0.0004
24,0.0003,0.0002,0.0001,0.0002,0.0005,0.0004,0.0003,0.0005,0.0002,0.0008,0.0004,0.0001,0.0005,0.0002,0.0001,0.0005,0.0002,0.0001,0.0002,0.0015,0.0005,0.0002,0.0003,0.0001,0.0002,0.0003
25,0.0003,0.0002,0.0001,0.0002,0.0005,0.0003,0.0003,0.0004,0.0002,0.0008,0.0004,0.0001,0.0005,0.0002,0.0001,0.0004,0.0002,0.0001,0.0002,0.0016,0.0005,0.0002,0.0002,0.0001,0.0002,0.0003
26,0.0003,0.0002,0.0001,0.0002,0.0005,0.0003,0.0002,0.0004,0.0002,0.0007,0.0003,0.0001,0.0005,0.0002,0.0000,0.0004,0.0002,0.0001,0.0002,0.0017,0.0005,0.0002,0.0002,0.0001,0.0002,0.0003
27,0.0003,0.0002,0.0001,0.0002,0.0004,0.0003,0.0002,0.0004,0.0001,0.0007,0.0003,0.0001,0.0004,0.0002,0.0000,0.0004,0.0002,0.0001,0.0001,0.0018,0.0005,0.0002,0.0002,0.0001,0.0002,0.0003
28,0.0003,0.0002,0.0001,0.0002,0.0004,0.0003,0.0002,0.0004,0.0001,0.0006,0.0003,0.0001,0.0004,0.0002,0.0000,0.0004,0.0001,0.0001,0.0001,0.0020,0.0005,0.0002,0.0002,0.0001,0.0001,0.0003
29,0.0003,0.0002,0.0001,0.0002,0.0004,0.0002,0.0002,0.0004,0.0001,0.0006,0.0003,0.0001,0.0004,0.0002,0.0000,0.0003,0.0001,0.0001,0.0001,0.0021,0.0005,0.0002,0.0002,0.0001,0.0001,0.0003
30,0.0003,0.0002,0.0001,0.0002,0.0004,0.0002,0.0002,0.0003,0.0001,0.0006,0.0003,0.0001,0.0004,0.0002,0.0000,0.0003,0.0001,0.0001,0.0001,0.0023,0.0005,0.0002,0.0002,0.0001,0.0001,0.0002
31,0.0003,0.0002,0.0001,0.0002,0.0004,0.0002,0.0002,0.0003,0.0001,0.0005,0.0003,0.0001,0.0004,0.0002,0.0000,0.0003,0.0001,0.0001,0.0001,0.0025,0.0005,0.0001,0.0002,0.0001,0.0001,0.0002
32,0.0002,0.0002,0.0001,0.0002,0.0004,0.0002,0.0002,0.0003,0.0001,0.0005,0.0003,0.0001,0.0004,0.0002,0.0000,0.0003,0.0001,0.0001,0.0001,0.0028,0.0005,0.0001,0.0002,0.0001,0.0001,0.0002
33,0.0002,0.0002,0.0000,0.0002,0.0004,0.0002,0.0002,0.0003,0.0001,0.0005,0.0003,0.0001,0.0004,0.0002,0.0000,0.0003,0.0001,0.0001,0.0001,0.0030,0.0005,0.0001,0.0002,0.0001,0.0001,0.0002
34,0.0002,0.0002,0.0000,0.0002,0.0003,0.0002,0.0002,0.0003,0.0001,0.0004,0.0003,0.0001,0.0003,0.0002,0.0000,0.0002,0.0001,0.0001,0.0001,0.0033,0.0005,0.0001,0.0002,0.0001,0.0001,0.0002
35,0.0002,0.0002,0.0000,0.0002,0.0003,0.0002,0.0002,0.0003,0.0001,0.0004,0.0002,0.0001,0.0003,0.0002,0.0000,0.0002,0.0001,0.0001,0.0001,0.0035,0.0005,0.0001,0.0002,0.0001,0.0001,0.0002
36,0.0002,0.0002,0.0000,0.0002,0.0003,0.0001,0.0002,0.0002,0.0001,0.0004,0.0002,0.0001,0.0003,0.0002,0.0000,0.0002,0.0001,0.0001,0.0001,0.0039,0.0005,0.0001,0.0002,0.0001,0.0001,0.0002
37,0.0002,0.0002,0.0000,0.0003,0.0003,0.0001,0.0002,0.0002,0.0001,0.0004,0.0002,0.0001,0.0003,0.0002,0.0000,0.0002,0.0001,0.0000,0.0001,0.0042,0.0005,0.0001,0.0002,0.0001,0.0001,0.0002
38,0.0002,0.0002,0.0000,0.0003,0.0003,0.0001,0.0002,0.0002,0.0001,0.0003,0.0002,0.0001,0.0003,0.0002,0.0000,0.0002,0.0001,0.0000,0.0001,0.0045,0.0006,0.0001,0.0002,0.0001,0.0001,0.0002
39,0.0002,0.0002,0.0000,0.0003,0.0003,0.0001,0.0002,0.0002,0.0001,0.0003,0.0002,0.0001,0.0003,0.0003,0.0000,0.0002,0.0001,0.0000,0.0001,0.0049,0.0006,0.0001,0.0002,0.0001,0.0001,0.0002
40,0.0002,0.0001,0.0000,0.0003,0.0003,0.0001,0.0002,0.0002,0.0001,0.0003,0.0002,0.0001,0.0003,0.0003,0.0000,0.0002,0.0001,0.0000,0.0001,0.0053,0.0006,0.0001,0.0002,0.0001,0.0001,0.0002
41,0.0002,0.0001,0.0000,0.0003,0.0003,0.0001,0.0002,0.0002,0.0001,0.0003,0.0002,0.0001,0.0003,0.0003,0.0000,0.0001,0.0001,0.0000,0.0001,0.0057,0.0006,0.0001,0.0002,0.0001,0.0001,0.0002
42,0.0002,0.0001,0.0000,0.0004,0.0003,0.0001,0.0002,0.0002,0.0001,0.0003,0.0003,0.0001,0.0003,0.0003,0.0000,0.0001,0.0001,0.0000,0.0001,0.0061,0.0006,0.0001,0.0002,0.0001,0.0001,0.0002
43,0.0002,0.0001,0.0000,0.0004,0.0004,0.0001,0.0002,0.0002,0.0001,0.0003,0.0003,0.0001,0.0004,0.0003,0.0000,0.0001,0.0001,0.0000,0.0001,0.0065,0.0006,0.0001,0.0002,0.0001,0.0000,0.0002
44,0.0002,0.0002,0.0000,0.0004,0.0004,0.0001,0.0002,0.0002,0.0001,0.0002,0.0003,0.0001,0.0004,0.0003,0.0000,0.0001,0.0001,0.0001,0.0001,0.0070,0.0006,0.0001,0.0002,0.0001,0.0000,0.0001
45,0.0002,0.0002,0.0000,0.0004,0.0004,0.0001,0.0002,0.0002,0.0001,0.0002,0.0003,0.0001,0.0004,0.0004,0.0000,0.0001,0.0001,0.0001,0.0001,0.0074,0.0006,0.0001,0.0002,0.0001,0.0000,0.0001
46,0.0002,0.0002,0.0000,0.0005,0.0004,0.0001,0.0002,0.0002,0.0001,0.0002,0.0003,0.0001,0.0004,0.0004,0.0000,0.0001,0.0001,0.0001,0.0001,0.0079,0.0007,0.0001,0.0003,0.0001,0.0000,0.0001
47,0.0002,0.0002,0.0000,0.0005,0.0004,0.0001,0.0002,0.0001,0.0001,0.0002,0.0003,0.0001,0.0004,0.0004,0.0000,0.0001,0.0001,0.0001,0.0001,0.0084,0.0007,0.0001,0.0003,0.0001,0.0000,0.0001
48,0.0002,0.0002,0.0000,0.0005,0.0004,0.0001,0.0002,0.0001,0.0001,0.0002,0.0003,0.0001,0.0004,0.0004,0.0000,0.0001,0.0001,0.0001,0.0001,0.0089,0.0007,0.0001,0.0003,0.0001,0.0000,0.0001
49,0.0002,0.0002,0.0000,0.0006,0.0004,0.0001,0.0002,0.0001,0.0001,0.0002,0.0003,0.0001,0.0004,0.0005,0.0000,0.0001,0.0001,0.0001,0.0001,0.0093,0.0007,0.0001,0.0003,0.0001,0.0000,0.0001
50,0.0002,0.0002,0.0000,0.0006,0.0005,0.0001,0.0002,0.0001,0.0001,0.0002,0.0003,0.0001,0.0004,0.0005,0.0000,0.0001,0.0001,0.0001,0.0001,0.0098,0.0007,0.0001,0.0003,0.0001,0.0000,0.0001
51,0.0002,0.0002,0.0000,0.0007,0.0005,0.0001,0.0002,0.0001,0.0001,0.0002,0.0003,0.0001,0.0005,0.0005,0.0000,0.0001,0.0001,0.0001,0.0001,0.0103,0.0008,0.0001,0.0003,0.0001,0.0000,0.0001
52,0.0002,0.0002,0.0000,0.0007,0.0005,0.0001,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0005,0.0006,0.0000,0.0001,0.0001,0.0001,0.0001,0.0108,0.0008,0.0001,0.0003,0.0002,0.0000,0.0001
53,0.0002,0.0002,0.0000,0.0008,0.0005,0.0001,0.0002,0.0001,0.0001,0.0001,0.0004,0.0001,0.0005,0.0006,0.0000,0.0001,0.0001,0.0001,0.0001,0.0112,0.0008,0.0001,0.0004,0.0002,0.0000,0.0001
54,0.0003,0.0002,0.0000,0.0008,0.0005,0.0001,0.0002,0.0001,0.0001,0.0001,0.0004,0.0001,0.0005,0.0006,0.0000,0.0001,0.0001,0.0001,0.0001,0.0117,0.0008,0.0001,0.0004,0.0002,0.0000,0.0001
55,0.0003,0.0002,0.0000,0.0009,0.0006,0.0001,0.0002,0.0001,0.0001,0.0001,0.0004,0.0001,0.0006,0.0007,0.0000,0.0001,0.0001,0.0001,0.0001,0.0121,0.0009,0.0001,0.0004,0.0002,0.0000,0.0001
56,0.0003,0.0002,0.0000,0.0009,0.0006,0.0001,0.0002,0.0001,0.0001,0.0001,0.0004,0.0001,0.0006,0.0007,0.0000,0.0001,0.0001,0.0001,0.0002,0.0125,0.0009,0.0001,0.0004,0.0002,0.0000,0.0001
57,0.0003,0.0002,0.0000,0.0010,0.0006,0.0001,0.0002,0.0001,0.0001,0.0001,0.0004,0.0001,0.0006,0.0008,0.0000,0.0001,0.0001,0.0001,0.0002,0.0129,0.0009,0.0001,0.0005,0.0002,0.0000,0.0001
58,0.0003,0.0002,0.0000,0.0010,0.0006,0.0001,0.0003,0.0001,0.0001,0.0001,0.0005,0.0001,0.0006,0.0008,0.0000,0.0001,0.0001,0.0001,0.0002,0.0133,0.0009,0.0001,0.0005,0.0002,0.0000,0.0001
59,0.0003,0.0002,0.0000,0.0011,0.0007,0.0001,0.0003,0.0001,0.0001,0.0001,0.0005,0.0001,0.0007,0.0009,0.0000,0.0001,0.0002,0.0001,0.0002,0.0137,0.0010,0.0001,0.0005,0.0002,0.0000,0.0001
60,0.0003,0.0002,0.0000,0.0011,0.0007,0.0001,0.0003,0.0001,0.0001,0.0001,0.0005,0.0001,0.0007,0.0009,0.0000,0.0000,0.0002,0.0001,0.0002,0.0141,0.0010,0.0001,0.0005,0.0002,0.0000,0.0001
61,0.0003,0.0002,0.0000,0.0012,0.0007,0.0000,0.0003,0.0001,0.0001,0.0001,0.0005,0.0001,0.0007,0.0010,0.0000,0.0000,0.0002,0.0001,0.0002,0.0144,0.0010,0.0001,0.0006,0.0002,0.0000,0.0001
62,0.0003,0.0002,0.0000,0.0012,0.0008,0.0000,0.0003,0.0001,0.0001,0.0001,0.0006,0.0001,0.0008,0.0010,0.0000,0.0000,0.0002,0.0001,0.0002,0.0148,0.0010,0.0002,0.0006,0.0002,0.0000,0.0001
63,0.0004,0.0002,0.0000,0.0013,0.0008,0.0000,0.0003,0.0001,0.0001,0.0001,0.0006,0.0001,0.0008,0.0011,0.0000,0.0000,0.0002,0.0001,0.0003,0.0151,0.0011,0.0002,0.0006,0.0003,0.0000,0.0001
64,0.0004,0.0002,0.0000,0.0014,0.0008,0.0000,0.0003,0.0001,0.0001,0.0001,0.0006,0.0001,0.0009,0.0011,0.0000,0.0000,0.0002,0.0001,0.0003,0.0153,0.0011,0.0002,0.0007,0.0003,0.0000,0.0001
65,0.0004,0.0002,0.0000,0.0014,0.0009,0.0000,0.0003,0.0001,0.0001,0.0001,0.0006,0.0002,0.0009,0.0012,0.0000,0.0000,0.0002,0.0002,0.0003,0.0156,0.0011,0.0002,0.0007,0.0003,0.0000,0.0001
66,0.0004,0.0003,0.0000,0.0015,0.0009,0.0000,0.0003,0.0001,0.0001,0.0001,0.0007,0.0002,0.0009,0.0012,0.0000,0.0000,0.0002,0.0002,0.0003,0.0159,0.0012,0.0002,0.0007,0.0003,0.0000,0.0001
67,0.0004,0.0003,0.0000,0.0015,0.0009,0.0000,0.0003,0.0001,0.0001,0.0001,0.0007,0.0002,0.0010,0.0013,0.0000,0.0000,0.0002,0.0002,0.0003,0.0161,0.0012,0.0002,0.0008,0.0003,0.0000,0.0001
68,0.0004,0.0003,0.0000,0.0016,0.0010,0.0000,0.0003,0.0001,0.0001,0.0001,0.0007,0.0002,0.0010,0.0013,0.0000,0.0000,0.0002,0.0002,0.0004,0.0163,0.0012,0.0002,0.0008,0.0003,0.0000,0.0001
69,0.0005,0.0003,0.0000,0.0017,0.0010,0.0000,0.0003,0.0001,0.0001,0.0001,0.0008,0.0002,0.0011,0.0014,0.0000,0.0000,0.0002,0.0002,0.0004,0.0165,0.0013,0.0002,0.0009,0.0003,0.0000,0.0001
70,0.0005,0.0003,0.0000,0.0017,0.0010,0.0001,0.0003,0.0001,0.0001,0.0001,0.0008,0.0002,0.0011,0.0014,0.0000,0.0000,0.0002,0.0002,0.0004,0.0167,0.0013,0.0002,0.0009,0.0004,0.0000,0.0001
71,0.0005,0.0003,0.0000,0.0018,0.0011,0.0001,0.0003,0.0001,0.0001,0.0001,0.0008,0.0002,0.0012,0.0015,0.0000,0.0000,0.0002,0.0002,0.0004,0.0169,0.0014,0.0002,0.0009,0.0004,0.0000,0.0001
72,0.0005,0.0003,0.0000,0.0018,0.0011,0.0001,0.0003,0.0001,0.0001,0.0000,0.0008,0.0002,0.0012,0.0016,0.0000,0.0000,0.0002,0.0002,0.0005,0.0171,0.0014,0.0002,0.0010,0.0004,0.0000,0.0001
73,0.0006,0.0003,0.0000,0.0019,0.0011,0.0001,0.0003,0.0001,0.0001,0.0000,0.0009,0.0002,0.0013,0.0016,0.0000,0.0000,0.0002,0.0002,0.0005,0.0172,0.0014,0.0002,0.0010,0.0004,0.0000,0.0001
74,0.0006,0.0003,0.0000,0.0019,0.0012,0.0001,0.0003,0.0001,0.0001,0.0000,0.0009,0.0002,0.0013,0.0017,0.0000,0.0000,0.0002,0.0003,0.0005,0.0173,0.0015,0.0002,0.0011,0.0004,0.0000,0.0001
75,0.0006,0.0003,0.0000,0.0020,0.0012,0.0001,0.0004,0.0001,0.0001,0.0000,0.0009,0.0003,0.0014,0.0017,0.0000,0.0000,0.0002,0.0003,0.0005,0.0175,0.0015,0.0002,0.0011,0.0004,0.0000,0.0001
76,0.0006,0.0003,0.0000,0.0021,0.0012,0.0001,0.0004,0.0001,0.0001,0.0000,0.0010,0.0003,0.0014,0.0018,0.0000,0.0000,0.0002,0.0003,0.0006,0.0176,0.0016,0.0002,0.0012,0.0005,0.0000,0.0001
77,0.0007,0.0004,0.0000,0.0021,0.0013,0.0001,0.0004,0.0001,0.0001,0.0000,0.0010,0.0003,0.0015,0.0018,0.0000,0.0000,0.0002,0.0003,0.0006,0.0177,0.0016,0.0003,0.0012,0.0005,0.0000,0.0001
78,0.0007,0.0004,0.0000,0.0022,0.0013,0.0001,0.0004,0.0001,0.0001,0.0000,0.0010,0.0003,0.0015,0.0019,0.0000,0.0000,0.0002,0.0003,0.0006,0.0177,0.0017,0.0003,0.0013,0.0005,0.0000,0.0001
79,0.0007,0.0004,0.0000,0.0022,0.0013,0.0001,0.0004,0.0001,0.0001,0.0000,0.0011,0.0003,0.0016,0.0019,0.0000,0.0000,0.0002,0.0003,0.0007,0.0178,0.0017,0.0003,0.0013,0.0005,0.0000,0.0001
80,0.0007,0.0004,0.0000,0.0023,0.0014,0.0001,0.0004,0.0001,0.0001,0.0000,0.0011,0.0003,0.0016,0.0020,0.0000,0.0000,0.0002,0.0003,0.0007,0.0179,0.0018,0.0003,0.0014,0.0006,0.0000,0.0001
81,0.0008,0.0004,0.0000,0.0023,0.0014,0.0001,0.0004,0.0001,0.0001,0.0000,0.0011,0.0003,0.0017,0.0021,0.0000,0.0000,0.0002,0.0003,0.0007,0.0180,0.0018,0.0003,0.0014,0.0006,0.0000,0.0001
82,0.0008,0.0004,0.0000,0.0024,0.0014,0.0001,0.0004,0.0001,0.0001,0.0000,0.0012,0.0003,0.0017,0.0021,0.0000,0.0000,0.0002,0.0004,0.0008,0.0180,0.0019,0.0003,0.0015,0.0006,0.0000,0.0001
83,0.0008,0.0004,0.0000,0.0024,0.0015,0.0001,0.0004,0.0001,0.0001,0.0000,0.0012,0.0004,0.0018,0.0022,0.0000,0.0000,0.0002,0.0004,0.0008,0.0181,0.0019,0.0003,0.0015,0.0006,0.0000,0.0001
84,0.0008,0.0004,0.0000,0.0025,0.0015,0.0001,0.0004,0.0001,0.0001,0.0000,0.0012,0.0004,0.0018,0.0022,0.0000,0.0000,0.0002,0.0004,0.0008,0.0181,0.0020,0.0003,0.0016,0.0007,0.0000,0.0001
85,0.0009,0.0004,0.0000,0.0025,0.0015,0.0001,0.0004,0.0001,0.0001,0.0000,0.0013,0.0004,0.0019,0.0023,0.0000,0.0000,0.0002,0.0004,0.0009,0.0181,0.0021,0.0003,0.0016,0.0007,0.0000,0.0001
86,0.0009,0.0005,0.0000,0.0026,0.0016,0.0001,0.0005,0.0001,0.0001,0.0000,0.0013,0.0004,0.0020,0.0023,0.0000,0.0000,0.0003,0.0004,0.0009,0.0182,0.0021,0.0003,0.0017,0.0007,0.0000,0.0001
87,0.0009,0.0005,0.0000,0.0026,0.0016,0.0001,0.0005,0.0001,0.0001,0.0000,0.0013,0.0004,0.0020,0.0024,0.0000,0.0000,0.0003,0.0004,0.0009,0.0182,0.0022,0.0004,0.0017,0.0008,0.0000,0.0001
88,0.0010,0.0005,0.0000,0.0026,0.0016,0.0001,0.0005,0.0001,0.0001,0.0000,0.0013,0.0004,0.0021,0.0024,0.0000,0.0000,0.0003,0.0005,0.0010,0.0182,0.0022,0.0004,0.0018,0.0008,0.0000,0.0001
89,0.0010,0.0005,0.0000,0.0027,0.0017,0.0001,0.0005,0.0001,0.0001,0.0000,0.0014,0.0005,0.0021,0.0025,0.0000,0.0000,0.0003,0.0005,0.0010,0.0182,0.0023,0.0004,0.0018,0.0008,0.0000,0.0001
90,0.0010,0.0005,0.0000,0.0027,0.0017,0.0001,0.0005,0.0001,0.0002,0.0000,0.0014,0.0005,0.0022,0.0026,0.0000,0.0000,0.0003,0.0005,0.0011,0.0182,0.0024,0.0004,0.0019,0.0009,0.0000,0.0001
91,0.0011,0.0005,0.0000,0.0028,0.0017,0.0001,0.0005,0.0001,0.0002,0.0000,0.0014,0.0005,0.0023,0.0026,0.0000,0.0000,0.0003,0.0005,0.0011,0.0182,0.0024,0.0004,0.0019,0.0009,0.0000,0.0001
92,0.0011,0.0005,0.0000,0.0028,0.0018,0.0001,0.0005,0.0001,0.0002,0.0000,0.0015,0.0005,0.0023,0.0027,0.0000,0.0000,0.0003,0.0005,0.0012,0.0182,0.0025,0.0004,0.0020,0.0009,0.0000,0.0001
