step,mean_opinion,mean_abs_opinion,non_zealot_variance,cluster_variance,negative_count,negative_mean,positive_count,positive_mean,polarization_index,identity_1_mean_opinion,identity_neg1_mean_opinion,identity_opinion_difference
23,0.1105,0.2373,0.0563,0.0310,173,-0.1833,307,0.2180,11.7883,0.1413,-0.0095,0.1508
24,0.1128,0.2420,0.0587,0.0321,173,-0.1867,307,0.2238,12.7500,0.1455,-0.0093,0.1548
25,0.1150,0.2466,0.0611,0.0332,171,-0.1924,309,0.2278,13.6596,0.1495,-0.0091,0.1586
26,0.1171,0.2510,0.0635,0.0342,169,-0.1981,311,0.2315,14.3291,0.1533,-0.0089,0.1622
27,0.1191,0.2552,0.0657,0.0352,167,-0.2038,313,0.2351,15.4399,0.1569,-0.0087,0.1656
28,0.1210,0.2593,0.0679,0.0361,166,-0.2082,314,0.2391,16.3730,0.1604,-0.0085,0.1689
29,0.1229,0.2631,0.0700,0.0370,166,-0.2112,314,0.2436,16.5923,0.1637,-0.0083,0.1720
30,0.1246,0.2668,0.0721,0.0379,165,-0.2154,315,0.2471,17.5300,0.1668,-0.0081,0.1749
31,0.1263,0.2703,0.0740,0.0386,164,-0.2194,316,0.2505,17.9033,0.1698,-0.0077,0.1775
32,0.1280,0.2736,0.0759,0.0394,164,-0.2219,316,0.2545,18.6195,0.1727,-0.0072,0.1799
33,0.1296,0.2768,0.0776,0.0401,163,-0.2257,317,0.2575,19.2095,0.1754,-0.0068,0.1822
34,0.1313,0.2799,0.0794,0.0407,164,-0.2265,316,0.2620,19.4964,0.1782,-0.0064,0.1846
35,0.1329,0.2828,0.0810,0.0413,163,-0.2299,317,0.2647,19.9503,0.1808,-0.0060,0.1868
36,0.1344,0.2855,0.0826,0.0418,163,-0.2319,317,0.2681,20.0329,0.1833,-0.0056,0.1890
37,0.1358,0.2882,0.0842,0.0424,163,-0.2337,317,0.2713,20.2807,0.1857,-0.0053,0.1910
38,0.1372,0.2907,0.0857,0.0429,163,-0.2355,317,0.2744,20.5505,0.1880,-0.0049,0.1929
39,0.1385,0.2931,0.0872,0.0434,163,-0.2372,317,0.2773,20.6331,0.1902,-0.0046,0.1947
40,0.1397,0.2954,0.0886,0.0438,163,-0.2389,317,0.2801,21.3886,0.1923,-0.0042,0.1965
41,0.1409,0.2977,0.0899,0.0443,162,-0.2420,318,0.2819,21.7776,0.1942,-0.0039,0.1981
42,0.1421,0.2999,0.0912,0.0447,162,-0.2436,318,0.2845,21.8867,0.1962,-0.0036,0.1998
43,0.1432,0.3020,0.0924,0.0450,161,-0.2466,319,0.2862,21.9096,0.1981,-0.0033,0.2013
44,0.1443,0.3040,0.0936,0.0453,161,-0.2480,319,0.2886,21.9957,0.1999,-0.0029,0.2028
45,0.1453,0.3059,0.0947,0.0456,161,-0.2494,319,0.2910,22.0817,0.2016,-0.0025,0.2041
46,0.1464,0.3078,0.0958,0.0459,160,-0.2522,320,0.2923,22.2768,0.2032,-0.0022,0.2054
47,0.1475,0.3096,0.0968,0.0461,160,-0.2533,320,0.2946,22.4489,0.2048,-0.0014,0.2062
48,0.1486,0.3114,0.0978,0.0463,160,-0.2544,320,0.2969,22.4948,0.2062,-0.0007,0.2070
49,0.1496,0.3131,0.0988,0.0465,160,-0.2554,320,0.2990,22.5809,0.2077,-0.0000,0.2077
50,0.1506,0.3147,0.0997,0.0466,160,-0.2563,320,0.3010,22.5809,0.2090,0.0007,0.2083
51,0.1516,0.3163,0.1006,0.0468,159,-0.2589,321,0.3021,22.6669,0.2103,0.0013,0.2090
52,0.1528,0.3179,0.1015,0.0469,159,-0.2596,321,0.3043,22.8391,0.2117,0.0023,0.2093
53,0.1539,0.3195,0.1023,0.0469,158,-0.2620,322,0.3055,23.0684,0.2130,0.0034,0.2096
54,0.1551,0.3210,0.1030,0.0470,158,-0.2626,322,0.3075,23.2477,0.2143,0.0045,0.2098
55,0.1561,0.3226,0.1038,0.0471,157,-0.2651,323,0.3086,23.1966,0.2155,0.0055,0.2099
56,0.1572,0.3241,0.1045,0.0471,157,-0.2658,323,0.3107,23.1966,0.2166,0.0066,0.2100
57,0.1583,0.3256,0.1052,0.0471,157,-0.2664,323,0.3126,22.9884,0.2177,0.0077,0.2100
58,0.1593,0.3270,0.1059,0.0472,157,-0.2671,323,0.3144,22.9884,0.2188,0.0087,0.2101
59,0.1602,0.3283,0.1065,0.0472,157,-0.2677,323,0.3162,22.9884,0.2198,0.0096,0.2101
60,0.1611,0.3296,0.1072,0.0473,158,-0.2667,322,0.3189,23.1443,0.2207,0.0105,0.2102
61,0.1619,0.3308,0.1079,0.0473,158,-0.2673,322,0.3204,23.5582,0.2216,0.0113,0.2103
62,0.1627,0.3320,0.1085,0.0473,159,-0.2662,321,0.3229,23.7321,0.2225,0.0121,0.2104
63,0.1634,0.3331,0.1091,0.0474,159,-0.2668,321,0.3243,23.9060,0.2233,0.0127,0.2106
64,0.1641,0.3341,0.1097,0.0474,158,-0.2690,322,0.3247,23.9060,0.2241,0.0133,0.2108
65,0.1648,0.3351,0.1102,0.0474,158,-0.2695,322,0.3260,23.9930,0.2249,0.0140,0.2109
66,0.1654,0.3360,0.1107,0.0474,158,-0.2700,322,0.3272,24.0799,0.2256,0.0146,0.2110
67,0.1660,0.3370,0.1112,0.0474,158,-0.2705,322,0.3284,24.1669,0.2263,0.0152,0.2111
68,0.1666,0.3378,0.1117,0.0474,158,-0.2709,322,0.3295,23.9272,0.2270,0.0157,0.2113
69,0.1672,0.3387,0.1122,0.0475,158,-0.2714,322,0.3306,23.9272,0.2276,0.0162,0.2114
70,0.1677,0.3395,0.1127,0.0475,158,-0.2718,322,0.3317,23.9272,0.2282,0.0167,0.2115
71,0.1682,0.3403,0.1132,0.0475,158,-0.2723,322,0.3327,24.1669,0.2288,0.0172,0.2116
72,0.1687,0.3410,0.1136,0.0475,158,-0.2727,322,0.3337,24.1910,0.2293,0.0176,0.2117
73,0.1692,0.3418,0.1141,0.0475,158,-0.2731,322,0.3346,24.1910,0.2299,0.0181,0.2118
74,0.1696,0.3425,0.1145,0.0475,157,-0.2752,323,0.3344,24.5188,0.2304,0.0185,0.2119
75,0.1700,0.3431,0.1149,0.0476,157,-0.2756,323,0.3353,24.5188,0.2309,0.0188,0.2120
76,0.1704,0.3438,0.1153,0.0476,157,-0.2760,323,0.3361,24.3890,0.2314,0.0192,0.2122
77,0.1708,0.3444,0.1157,0.0476,158,-0.2747,322,0.3379,24.3890,0.2318,0.0195,0.2123
78,0.1712,0.3450,0.1161,0.0476,158,-0.2750,322,0.3387,24.5000,0.2322,0.0199,0.2124
79,0.1716,0.3456,0.1164,0.0476,158,-0.2754,322,0.3394,24.5739,0.2327,0.0202,0.2125
80,0.1719,0.3462,0.1168,0.0477,158,-0.2757,322,0.3401,24.4867,0.2331,0.0205,0.2126
81,0.1722,0.3467,0.1171,0.0477,157,-0.2778,323,0.3397,24.6611,0.2334,0.0207,0.2127
82,0.1725,0.3472,0.1174,0.0477,157,-0.2782,323,0.3404,24.9296,0.2338,0.0210,0.2128
83,0.1728,0.3477,0.1177,0.0477,157,-0.2785,323,0.3410,24.9296,0.2342,0.0213,0.2129
84,0.1731,0.3482,0.1180,0.0477,157,-0.2788,323,0.3416,24.9542,0.2345,0.0215,0.2130
85,0.1734,0.3487,0.1183,0.0477,157,-0.2792,323,0.3422,24.9542,0.2348,0.0217,0.2131
86,0.1736,0.3491,0.1186,0.0477,156,-0.2813,324,0.3416,24.9788,0.2351,0.0220,0.2132
87,0.1739,0.3496,0.1189,0.0478,156,-0.2816,324,0.3422,24.9788,0.2354,0.0222,0.2133
88,0.1741,0.3500,0.1192,0.0478,156,-0.2819,324,0.3427,24.7342,0.2357,0.0224,0.2134
89,0.1743,0.3504,0.1194,0.0478,155,-0.2840,325,0.3421,24.7342,0.2360,0.0225,0.2135
90,0.1747,0.3508,0.1196,0.0478,155,-0.2840,325,0.3426,24.7342,0.2363,0.0229,0.2133
91,0.1750,0.3511,0.1198,0.0477,155,-0.2841,325,0.3431,24.7342,0.2365,0.0233,0.2132
92,0.1753,0.3515,0.1200,0.0477,155,-0.2842,325,0.3436,24.8214,0.2368,0.0237,0.2131
93,0.1755,0.3518,0.1203,0.0477,156,-0.2825,324,0.3451,24.8214,0.2370,0.0240,0.2130
94,0.1758,0.3521,0.1205,0.0477,156,-0.2826,324,0.3456,24.8966,0.2372,0.0243,0.2129
95,0.1760,0.3524,0.1206,0.0477,156,-0.2827,324,0.3460,24.8966,0.2375,0.0246,0.2128
96,0.1763,0.3527,0.1208,0.0476,156,-0.2828,324,0.3464,24.8966,0.2377,0.0249,0.2127
97,0.1765,0.3530,0.1210,0.0476,155,-0.2847,325,0.3458,24.6512,0.2379,0.0252,0.2127
98,0.1769,0.3534,0.1211,0.0475,155,-0.2847,325,0.3464,24.6512,0.2381,0.0259,0.2122
99,0.1773,0.3538,0.1213,0.0475,155,-0.2847,325,0.3470,24.9840,0.2383,0.0266,0.2117
100,0.1777,0.3542,0.1214,0.0474,155,-0.2847,325,0.3476,25.0594,0.2385,0.0273,0.2112
101,0.1781,0.3546,0.1216,0.0473,155,-0.2847,325,0.3482,25.0594,0.2386,0.0279,0.2107
102,0.1784,0.3549,0.1217,0.0473,154,-0.2866,326,0.3477,25.3057,0.2388,0.0285,0.2103
103,0.1793,0.3554,0.1218,0.0470,154,-0.2858,326,0.3487,25.1471,0.2391,0.0303,0.2087
104,0.1802,0.3558,0.1220,0.0468,153,-0.2870,327,0.3486,25.2596,0.2393,0.0320,0.2073
105,0.1810,0.3565,0.1222,0.0466,153,-0.2867,327,0.3498,25.3473,0.2395,0.0338,0.2057
106,0.1819,0.3571,0.1224,0.0464,152,-0.2883,328,0.3498,25.4349,0.2397,0.0354,0.2043
107,0.1826,0.3579,0.1226,0.0463,151,-0.2901,329,0.3499,25.1850,0.2399,0.0370,0.2030
108,0.1834,0.3586,0.1229,0.0461,151,-0.2901,329,0.3511,25.2717,0.2401,0.0385,0.2016
109,0.1841,0.3593,0.1232,0.0460,151,-0.2901,329,0.3522,25.2717,0.2403,0.0399,0.2004
110,0.1848,0.3600,0.1235,0.0459,151,-0.2901,329,0.3532,25.2717,0.2405,0.0413,0.1992
111,0.1854,0.3607,0.1238,0.0458,151,-0.2901,329,0.3542,25.2717,0.2406,0.0425,0.1981
112,0.1860,0.3613,0.1241,0.0458,151,-0.2901,329,0.3551,25.2964,0.2408,0.0437,0.1971
113,0.1866,0.3618,0.1244,0.0457,151,-0.2902,329,0.3559,25.2964,0.2410,0.0448,0.1961
114,0.1871,0.3624,0.1248,0.0457,150,-0.2922,330,0.3557,25.2964,0.2411,0.0458,0.1953
115,0.1877,0.3630,0.1251,0.0456,150,-0.2922,330,0.3565,25.5724,0.2412,0.0469,0.1943
116,0.1882,0.3635,0.1254,0.0456,149,-0.2942,331,0.3562,25.6850,0.2414,0.0480,0.1934
117,0.1887,0.3641,0.1257,0.0455,149,-0.2943,331,0.3571,25.7727,0.2415,0.0490,0.1925
118,0.1892,0.3647,0.1260,0.0454,149,-0.2945,331,0.3579,25.7727,0.2416,0.0501,0.1916
119,0.1897,0.3653,0.1262,0.0454,149,-0.2946,331,0.3587,25.7727,0.2418,0.0510,0.1908
120,0.1901,0.3658,0.1265,0.0453,149,-0.2947,331,0.3594,25.8852,0.2419,0.0519,0.1900
121,0.1905,0.3663,0.1268,0.0453,149,-0.2948,331,0.3601,25.8852,0.2420,0.0527,0.1892
122,0.1909,0.3667,0.1271,0.0453,149,-0.2950,331,0.3608,25.9102,0.2421,0.0535,0.1886
123,0.1913,0.3672,0.1273,0.0452,149,-0.2951,331,0.3614,25.9102,0.2422,0.0542,0.1879
124,0.1917,0.3676,0.1276,0.0452,149,-0.2952,331,0.3620,25.9102,0.2423,0.0549,0.1874
125,0.1920,0.3680,0.1279,0.0452,149,-0.2953,331,0.3625,25.9102,0.2424,0.0556,0.1868
126,0.1923,0.3684,0.1281,0.0452,149,-0.2954,331,0.3630,26.0228,0.2425,0.0562,0.1863
127,0.1926,0.3687,0.1283,0.0452,149,-0.2955,331,0.3635,26.1104,0.2426,0.0567,0.1858
128,0.1929,0.3690,0.1285,0.0451,149,-0.2956,331,0.3640,26.1104,0.2426,0.0573,0.1854
129,0.1931,0.3694,0.1287,0.0451,149,-0.2957,331,0.3644,26.1980,0.2427,0.0578,0.1850
130,0.1934,0.3697,0.1290,0.0451,149,-0.2958,331,0.3648,26.1980,0.2428,0.0582,0.1846
131,0.1936,0.3700,0.1291,0.0451,149,-0.2959,331,0.3652,26.1980,0.2429,0.0587,0.1842
132,0.1938,0.3702,0.1293,0.0451,149,-0.2960,331,0.3656,26.2857,0.2429,0.0591,0.1839
133,0.1940,0.3705,0.1295,0.0451,149,-0.2961,331,0.3659,26.2857,0.2430,0.0595,0.1835
134,0.1942,0.3707,0.1297,0.0451,149,-0.2962,331,0.3663,26.2857,0.2431,0.0598,0.1833
135,0.1944,0.3710,0.1298,0.0451,149,-0.2963,331,0.3666,26.3658,0.2431,0.0602,0.1830
136,0.1945,0.3712,0.1300,0.0451,149,-0.2964,331,0.3669,26.3910,0.2432,0.0605,0.1827
137,0.1947,0.3714,0.1301,0.0451,149,-0.2964,331,0.3671,26.4162,0.2433,0.0608,0.1825
138,0.1949,0.3716,0.1303,0.0451,149,-0.2965,331,0.3674,26.4162,0.2433,0.0611,0.1823
139,0.1950,0.3718,0.1304,0.0451,149,-0.2966,331,0.3677,26.4162,0.2434,0.0613,0.1821
140,0.1951,0.3720,0.1305,0.0451,149,-0.2967,331,0.3679,26.4162,0.2434,0.0616,0.1819
141,0.1953,0.3721,0.1306,0.0451,149,-0.2967,331,0.3681,26.4162,0.2435,0.0618,0.1817
142,0.1954,0.3723,0.1308,0.0451,149,-0.2968,331,0.3683,26.4162,0.2435,0.0620,0.1815
143,0.1955,0.3724,0.1309,0.0451,149,-0.2969,331,0.3685,26.4162,0.2436,0.0622,0.1814
144,0.1956,0.3726,0.1310,0.0451,149,-0.2969,331,0.3687,26.4162,0.2436,0.0624,0.1812
145,0.1957,0.3727,0.1311,0.0451,149,-0.2970,331,0.3689,26.4162,0.2437,0.0626,0.1811
146,0.1958,0.3729,0.1312,0.0451,149,-0.2971,331,0.3691,26.4162,0.2437,0.0628,0.1809
147,0.1959,0.3730,0.1313,0.0451,149,-0.2971,331,0.3693,26.4162,0.2438,0.0629,0.1808
148,0.1960,0.3731,0.1313,0.0451,149,-0.2972,331,0.3694,26.4162,0.2438,0.0631,0.1807
149,0.1961,0.3732,0.1314,0.0451,149,-0.2973,331,0.3696,26.3356,0.2439,0.0632,0.1806
150,0.1962,0.3734,0.1315,0.0451,149,-0.2973,331,0.3697,26.3356,0.2439,0.0634,0.1805
151,0.1962,0.3735,0.1316,0.0451,149,-0.2974,331,0.3699,26.3356,0.2439,0.0635,0.1804
152,0.1963,0.3736,0.1316,0.0451,149,-0.2974,331,0.3700,26.3356,0.2440,0.0636,0.1803
153,0.1964,0.3737,0.1317,0.0451,149,-0.2975,331,0.3701,26.3356,0.2440,0.0637,0.1803
154,0.1964,0.3738,0.1318,0.0451,149,-0.2975,331,0.3702,26.3356,0.2440,0.0638,0.1802
155,0.1965,0.3738,0.1318,0.0451,149,-0.2976,331,0.3703,26.3356,0.2441,0.0640,0.1801
156,0.1966,0.3739,0.1319,0.0451,149,-0.2976,331,0.3705,26.3356,0.2441,0.0640,0.1801
157,0.1966,0.3740,0.1319,0.0451,149,-0.2977,331,0.3706,26.3356,0.2441,0.0641,0.1800
158,0.1967,0.3741,0.1320,0.0451,149,-0.2977,331,0.3707,26.3356,0.2442,0.0642,0.1799
159,0.1967,0.3742,0.1320,0.0451,149,-0.2978,331,0.3708,26.3356,0.2442,0.0643,0.1799
160,0.1968,0.3742,0.1321,0.0451,148,-0.2998,332,0.3697,26.2549,0.2442,0.0644,0.1798
161,0.1968,0.3743,0.1321,0.0451,148,-0.2998,332,0.3698,26.2549,0.2442,0.0645,0.1797
162,0.1969,0.3744,0.1321,0.0451,148,-0.2998,332,0.3699,26.2549,0.2443,0.0646,0.1797
163,0.1969,0.3744,0.1322,0.0451,148,-0.2998,332,0.3700,26.2549,0.2443,0.0647,0.1796
164,0.1970,0.3745,0.1322,0.0450,148,-0.2998,332,0.3701,26.3356,0.2443,0.0648,0.1795
165,0.1970,0.3745,0.1322,0.0450,148,-0.2998,332,0.3701,26.3356,0.2443,0.0649,0.1795
166,0.1971,0.3746,0.1322,0.0450,148,-0.2998,332,0.3702,26.3605,0.2444,0.0650,0.1794
167,0.1971,0.3746,0.1322,0.0450,148,-0.2998,332,0.3703,26.3605,0.2444,0.0650,0.1793
168,0.1972,0.3747,0.1323,0.0450,148,-0.2998,332,0.3704,26.3605,0.2444,0.0651,0.1793
169,0.1972,0.3747,0.1323,0.0450,148,-0.2998,332,0.3704,26.3605,0.2444,0.0652,0.1792
170,0.1973,0.3747,0.1323,0.0450,148,-0.2998,332,0.3705,26.3605,0.2445,0.0653,0.1792
171,0.1973,0.3748,0.1323,0.0450,148,-0.2998,332,0.3705,26.3605,0.2445,0.0653,0.1792
172,0.1973,0.3748,0.1323,0.0449,148,-0.2998,332,0.3706,26.3605,0.2445,0.0654,0.1791
173,0.1974,0.3749,0.1323,0.0449,148,-0.2998,332,0.3707,26.3855,0.2445,0.0654,0.1791
174,0.1974,0.3749,0.1324,0.0449,148,-0.2998,332,0.3707,26.3855,0.2445,0.0655,0.1790
175,0.1974,0.3749,0.1324,0.0449,148,-0.2998,332,0.3708,26.3855,0.2446,0.0655,0.1790
176,0.1975,0.3750,0.1324,0.0449,148,-0.2998,332,0.3708,26.3855,0.2446,0.0656,0.1790
177,0.1975,0.3750,0.1324,0.0449,148,-0.2998,332,0.3709,26.3855,0.2446,0.0656,0.1789
178,0.1975,0.3750,0.1324,0.0449,148,-0.2999,332,0.3709,26.3855,0.2446,0.0657,0.1789
179,0.1976,0.3751,0.1324,0.0449,148,-0.2999,332,0.3710,26.3855,0.2446,0.0657,0.1789
180,0.1976,0.3751,0.1325,0.0449,148,-0.2999,332,0.3710,26.3855,0.2446,0.0658,0.1789
181,0.1976,0.3751,0.1325,0.0449,148,-0.2999,332,0.3710,26.3855,0.2447,0.0658,0.1788
182,0.1976,0.3752,0.1325,0.0449,148,-0.2999,332,0.3711,26.3855,0.2447,0.0658,0.1788
183,0.1976,0.3752,0.1325,0.0449,148,-0.2999,332,0.3711,26.3855,0.2447,0.0659,0.1788
184,0.1977,0.3752,0.1325,0.0449,148,-0.2999,332,0.3712,26.3855,0.2447,0.0659,0.1788
185,0.1977,0.3753,0.1325,0.0449,148,-0.2999,332,0.3712,26.3855,0.2447,0.0659,0.1788
186,0.1977,0.3753,0.1325,0.0449,148,-0.3000,332,0.3712,26.3855,0.2447,0.0660,0.1787
187,0.1977,0.3753,0.1326,0.0449,148,-0.3000,332,0.3713,26.3855,0.2447,0.0660,0.1787
188,0.1978,0.3753,0.1326,0.0449,148,-0.3000,332,0.3713,26.3855,0.2447,0.0660,0.1787
189,0.1978,0.3754,0.1326,0.0449,148,-0.3000,332,0.3713,26.3855,0.2448,0.0661,0.1787
190,0.1978,0.3754,0.1326,0.0449,148,-0.3000,332,0.3714,26.3855,0.2448,0.0661,0.1787
191,0.1978,0.3754,0.1326,0.0449,148,-0.3000,332,0.3714,26.3855,0.2448,0.0661,0.1787
192,0.1978,0.3754,0.1326,0.0449,148,-0.3000,332,0.3714,26.3855,0.2448,0.0661,0.1787
193,0.1978,0.3755,0.1326,0.0449,148,-0.3000,332,0.3715,26.3855,0.2448,0.0662,0.1786
194,0.1978,0.3755,0.1326,0.0449,148,-0.3001,332,0.3715,26.3855,0.2448,0.0662,0.1786
195,0.1979,0.3755,0.1326,0.0449,148,-0.3001,332,0.3715,26.3855,0.2448,0.0662,0.1786
196,0.1979,0.3755,0.1327,0.0449,148,-0.3001,332,0.3715,26.3855,0.2448,0.0662,0.1786
197,0.1979,0.3755,0.1327,0.0449,148,-0.3001,332,0.3716,26.3855,0.2448,0.0662,0.1786
198,0.1979,0.3756,0.1327,0.0449,148,-0.3001,332,0.3716,26.3855,0.2449,0.0663,0.1786
199,0.1979,0.3756,0.1327,0.0449,148,-0.3001,332,0.3716,26.3855,0.2449,0.0663,0.1786
200,0.1979,0.3756,0.1327,0.0449,148,-0.3001,332,0.3716,26.3855,0.2449,0.0663,0.1786
201,0.1979,0.3756,0.1327,0.0449,148,-0.3001,332,0.3717,26.3855,0.2449,0.0663,0.1786
202,0.1980,0.3756,0.1327,0.0449,148,-0.3002,332,0.3717,26.3855,0.2449,0.0663,0.1786
203,0.1980,0.3757,0.1327,0.0449,148,-0.3002,332,0.3717,26.3855,0.2449,0.0663,0.1786
204,0.1980,0.3757,0.1327,0.0449,148,-0.3002,332,0.3717,26.6446,0.2449,0.0664,0.1785
205,0.1980,0.3757,0.1327,0.0449,148,-0.3002,332,0.3717,26.6446,0.2449,0.0664,0.1785
206,0.1980,0.3757,0.1328,0.0449,148,-0.3002,332,0.3718,26.6446,0.2449,0.0664,0.1785
207,0.1980,0.3757,0.1328,0.0449,148,-0.3002,332,0.3718,26.6446,0.2449,0.0664,0.1785
208,0.1980,0.3757,0.1328,0.0449,148,-0.3002,332,0.3718,26.6446,0.2449,0.0664,0.1785
209,0.1980,0.3758,0.1328,0.0449,148,-0.3002,332,0.3718,26.6446,0.2449,0.0664,0.1785
210,0.1980,0.3758,0.1328,0.0449,148,-0.3002,332,0.3718,26.6446,0.2449,0.0664,0.1785
211,0.1980,0.3758,0.1328,0.0449,148,-0.3002,332,0.3719,26.6446,0.2450,0.0665,0.1785
212,0.1981,0.3758,0.1328,0.0449,148,-0.3003,332,0.3719,26.6446,0.2450,0.0665,0.1785
213,0.1981,0.3758,0.1328,0.0449,148,-0.3003,332,0.3719,26.6446,0.2450,0.0665,0.1785
214,0.1981,0.3758,0.1328,0.0449,148,-0.3003,332,0.3719,26.6446,0.2450,0.0665,0.1785
215,0.1981,0.3758,0.1328,0.0449,148,-0.3003,332,0.3719,26.7331,0.2450,0.0665,0.1785
216,0.1981,0.3759,0.1328,0.0449,148,-0.3003,332,0.3719,26.7331,0.2450,0.0665,0.1785
217,0.1981,0.3759,0.1328,0.0449,148,-0.3003,332,0.3720,26.7331,0.2450,0.0665,0.1785
218,0.1981,0.3759,0.1328,0.0449,148,-0.3003,332,0.3720,26.7331,0.2450,0.0665,0.1785
219,0.1981,0.3759,0.1328,0.0449,148,-0.3003,332,0.3720,26.7331,0.2450,0.0665,0.1785
220,0.1981,0.3759,0.1328,0.0449,148,-0.3003,332,0.3720,26.7331,0.2450,0.0666,0.1785
221,0.1981,0.3759,0.1328,0.0449,148,-0.3003,332,0.3720,26.7331,0.2450,0.0666,0.1784
222,0.1981,0.3759,0.1329,0.0449,148,-0.3003,332,0.3720,26.7331,0.2450,0.0666,0.1784
223,0.1981,0.3759,0.1329,0.0449,148,-0.3003,332,0.3720,26.7331,0.2450,0.0666,0.1784
224,0.1981,0.3759,0.1329,0.0449,148,-0.3004,332,0.3721,26.7331,0.2450,0.0666,0.1784
225,0.1981,0.3760,0.1329,0.0449,148,-0.3004,332,0.3721,26.7331,0.2450,0.0666,0.1784
226,0.1982,0.3760,0.1329,0.0449,148,-0.3004,332,0.3721,26.7331,0.2450,0.0666,0.1784
227,0.1982,0.3760,0.1329,0.0449,148,-0.3004,332,0.3721,26.7331,0.2450,0.0666,0.1784
228,0.1982,0.3760,0.1329,0.0449,148,-0.3004,332,0.3721,26.7331,0.2450,0.0666,0.1784
229,0.1982,0.3760,0.1329,0.0449,148,-0.3004,332,0.3721,26.7331,0.2450,0.0666,0.1784
230,0.1982,0.3760,0.1329,0.0449,148,-0.3004,332,0.3721,26.7331,0.2450,0.0666,0.1784
231,0.1982,0.3760,0.1329,0.0449,148,-0.3004,332,0.3721,26.7331,0.2451,0.0666,0.1784
232,0.1982,0.3760,0.1329,0.0449,148,-0.3004,332,0.3721,26.7331,0.2451,0.0667,0.1784
233,0.1982,0.3760,0.1329,0.0449,148,-0.3004,332,0.3722,26.7331,0.2451,0.0667,0.1784
234,0.1982,0.3760,0.1329,0.0449,148,-0.3004,332,0.3722,26.7331,0.2451,0.0667,0.1784
235,0.1982,0.3760,0.1329,0.0449,148,-0.3004,332,0.3722,26.7331,0.2451,0.0667,0.1784
236,0.1982,0.3761,0.1329,0.0449,148,-0.3004,332,0.3722,26.7331,0.2451,0.0667,0.1784
237,0.1982,0.3761,0.1329,0.0449,148,-0.3004,332,0.3722,26.7331,0.2451,0.0667,0.1784
238,0.1982,0.3761,0.1329,0.0449,148,-0.3004,332,0.3722,26.7331,0.2451,0.0667,0.1784
239,0.1982,0.3761,0.1329,0.0449,148,-0.3004,332,0.3722,26.7331,0.2451,0.0667,0.1784
240,0.1982,0.3761,0.1329,0.0449,148,-0.3004,332,0.3722,26.7331,0.2451,0.0667,0.1784
