agent_id,identity,morality,opinion,self_activation,social_influence,total_activation
0,1,0,-0.0836,-0.0334,-0.0504,-0.0838
1,1,0,-0.3393,-0.1357,-0.2175,-0.3533
2,1,0,-0.6877,-0.2751,-0.5685,-0.8435
3,1,0,0.8035,0.3214,0.7870,1.1084
4,-1,0,-0.1926,-0.0770,-0.1181,-0.1951
5,1,1,-0.1191,-0.0476,-0.0720,-0.1196
6,1,1,0.4301,0.1720,0.2880,0.4600
7,-1,1,-0.2509,-0.1004,-0.1560,-0.2564
8,1,0,-0.1228,-0.0491,-0.0743,-0.1234
9,1,0,0.5798,0.2319,0.4303,0.6622
10,1,0,0.0058,0.0023,0.0035,0.0058
11,1,0,-0.5711,-0.2285,-0.4207,-0.6492
12,1,0,-0.1779,-0.0711,-0.1086,-0.1798
13,1,0,-0.3523,-0.1409,-0.2271,-0.3680
14,1,1,0.8791,0.3516,1.0200,1.3716
15,1,0,-0.3283,-0.1313,-0.2096,-0.3410
16,-1,1,-0.2328,-0.0931,-0.1440,-0.2371
17,-1,1,0.0000,0.0000,0.0000,0.0000
18,-1,0,0.0102,0.0041,0.0061,0.0102
19,1,1,-0.3371,-0.1349,-0.2160,-0.3509
20,1,0,0.4431,0.1772,0.2988,0.4761
21,1,0,0.4301,0.1720,0.2880,0.4600
22,1,0,0.3171,0.1268,0.2017,0.3285
23,1,0,-0.7872,-0.3149,-0.7491,-1.0640
24,1,1,0.7080,0.2832,0.6000,0.8832
25,1,0,-0.1140,-0.0456,-0.0689,-0.1145
26,1,0,0.3958,0.1583,0.2603,0.4186
27,1,1,-0.2328,-0.0931,-0.1440,-0.2371
28,1,1,-0.2328,-0.0931,-0.1440,-0.2371
29,-1,0,-0.5506,-0.2202,-0.3990,-0.6193
30,1,0,-0.1334,-0.0534,-0.0808,-0.1342
31,1,0,-0.3662,-0.1465,-0.2375,-0.3840
32,-1,0,0.0685,0.0274,0.0412,0.0687
33,-1,0,-0.4028,-0.1611,-0.2659,-0.4270
34,-1,0,0.5404,0.2162,0.3885,0.6047
35,1,1,0.3773,0.1509,0.2460,0.3969
36,-1,0,-0.0649,-0.0260,-0.0390,-0.0650
37,1,0,-0.0504,-0.0202,-0.0303,-0.0505
38,1,0,0.0966,0.0386,0.0583,0.0969
39,1,1,-0.2328,-0.0931,-0.1440,-0.2371
40,1,0,0.5953,0.2381,0.4478,0.6859
41,1,0,0.1034,0.0414,0.0624,0.1038
42,-1,0,-0.3132,-0.1253,-0.1988,-0.3240
43,1,0,0.4536,0.1814,0.3078,0.4893
44,1,1,-0.2328,-0.0931,-0.1440,-0.2371
45,1,1,-0.6414,-0.2566,-0.5040,-0.7606
46,-1,0,-0.5896,-0.2358,-0.4412,-0.6770
47,1,0,0.2368,0.0947,0.1467,0.2414
48,1,0,0.3143,0.1257,0.1996,0.3253
49,1,0,0.3045,0.1218,0.1927,0.3145
50,-1,0,-0.4393,-0.1757,-0.2956,-0.4713
51,-1,1,-0.3371,-0.1349,-0.2160,-0.3509
52,1,1,0.0000,0.0000,0.0000,0.0000
53,-1,0,-0.2374,-0.0950,-0.1471,-0.2420
54,1,0,0.6821,0.2728,0.5602,0.8330
55,1,1,0.2328,0.0931,0.1440,0.2371
56,1,1,-0.3371,-0.1349,-0.2160,-0.3509
57,1,1,0.2328,0.0931,0.1440,0.2371
58,-1,0,0.1537,0.0615,0.0935,0.1549
59,1,0,0.6555,0.2622,0.5226,0.7848
60,-1,1,-0.2328,-0.0931,-0.1440,-0.2371
61,1,0,-0.2463,-0.0985,-0.1529,-0.2514
62,-1,0,0.7078,0.2831,0.5997,0.8829
63,1,0,0.4301,0.1720,0.2880,0.4600
64,1,1,0.4301,0.1720,0.2880,0.4600
65,1,1,0.1385,0.0554,0.0840,0.1394
66,1,0,0.1434,0.0574,0.0871,0.1445
67,1,0,-0.7559,-0.3024,-0.6843,-0.9866
68,-1,0,-0.6120,-0.2448,-0.4673,-0.7121
69,1,0,-0.5770,-0.2308,-0.4271,-0.6579
